N	2gram	Propp_Isto_2	StatiiOP
517	можно установить	2	1
518	не можем	1	1
519	указания на	1	1
520	и они	4	1
521	удивительно хорошо	1	1
522	пути по	1	1
523	является не	2	1
524	а это	1	1
525	от других	1	1
526	на пути	1	1
527	из них	2	1
528	и их	2	1
529	слова в	2	1
530	в одном	5	1
531	даже к	1	1
532	но что	1	1
533	в других	3	1
534	смерти и	7	1
535	случаях они	1	1
536	в очень	3	1
537	представляют собой	3	1
538	не были	1	1
539	возможно что	2	1
540	ней и	1	1
541	только у	2	1
542	и из	2	1
543	то это	6	1
544	связаны с	1	1
545	а именно	3	1
546	только изредка	1	1
547	или этот	1	1
548	же объясняется	1	1
549	на наиболее	1	1
550	материал в	2	1
551	здесь дело	1	1
552	этому времени	1	1
553	она является	1	1
554	целым рядом	1	1
555	ниже в	1	1
556	о чем	1	1
557	он находит	1	1
558	там где	1	1
559	как говорит	1	1
560	в одно	1	1
561	и ему	1	1
562	нет ничего	2	1
563	в частности	1	1
564	эти слова	3	1
565	как эти	1	1
566	шесть лет	1	1
567	теперь к	1	1
568	то можно	1	1
569	место где	1	1
570	требует от	1	1
571	не знал	2	1
572	видит в	2	1
573	что за	1	1
574	встречается в	3	1
575	наряду с	6	1
576	в той	1	1
577	и этот	1	1
578	смысле этого	2	1
579	тому как	3	1
580	что же	1	1
581	когда она	3	1
582	эта замена	1	1
583	по существу	2	1
584	это значит	1	1
585	в состоянии	3	1
586	или другого	1	1
587	о его	2	1
588	исторический процесс	1	1
589	в книге	1	1
590	но помимо	1	1
591	много но	2	1
592	совершается в	2	1
593	все говорили	1	1
594	это как	1	1
595	бы сделать	1	1
596	чтобы понять	2	1
597	для нас	4	1
598	особого рода	1	1
599	у них	1	1
600	представляли собой	2	1
601	хотя бы	2	1
602	и попадает	1	1
603	отсюда же	1	1
604	них и	1	1
605	как человек	1	1
606	от первого	1	1
607	не знает	2	1
608	понимать как	1	1
609	но можно	1	1
610	мы здесь	6	1
611	является и	1	1
612	живого и	1	1
613	есть и	2	1
614	времен и	1	1
615	также не	2	1
616	только не	1	1
617	и эта	1	1
618	была для	1	1
619	так же	13	1
620	они не	4	1
