N	2gram	Vinokur_St_1	Dialekti
209	нет ни	2	3
210	в данном	14	3
211	в той	6	3
212	когда мы	1	3
213	в это	1	3
214	и от	1	3
215	время не	1	3
216	то не	2	3
217	или нет	1	3
218	в целях	1	3
219	е в	2	3
220	была бы	5	3
221	они не	1	3
222	смысле что	1	3
223	как известно	1	2
224	также и	9	2
225	на самом	6	2
226	этого последнего	1	2
227	тем же	3	2
228	что эти	1	2
229	его не	1	2
230	например в	8	2
231	на вещи	1	2
232	каком случае	1	2
233	так чтобы	1	2
234	бы ни	1	2
235	как я	1	2
236	то это	3	2
237	зависимости от	1	2
238	в ней	3	2
239	и говорить	1	2
240	говоря уже	1	2
241	во всех	8	2
242	что я	1	2
243	если в	2	2
244	очевидно что	1	2
245	времени то	1	2
246	к сожалению	3	2
247	и я	3	2
248	в истории	3	2
249	мере в	2	2
250	как в	13	2
251	перед нами	1	2
252	что по	1	2
253	я приведу	1	2
254	но в	10	2
255	не очень	1	2
256	еще на	1	2
257	в которой	4	2
258	бы и	4	2
259	личности но	1	2
260	так или	2	2
261	все эти	5	2
262	иначе и	1	2
263	раз в	2	2
264	бы только	1	2
265	но ведь	8	2
266	выходя за	1	2
267	время и	1	2
268	в узком	1	2
269	не как	1	2
270	но все	4	2
271	в каждом	3	2
272	на все	1	2
273	с целью	1	2
274	только одно	1	2
275	с тем	1	2
276	несмотря на	2	2
277	хотя в	2	2
278	во время	3	2
279	и при	1	2
280	далее в	2	2
281	в зависимости	1	2
282	тем не	2	2
283	действительно есть	1	2
284	их в	2	2
285	не должно	1	2
286	нет вообще	1	2
287	тому что	3	2
288	нет никакого	1	2
289	что с	2	2
290	дело не	4	2
291	того как	1	2
292	в науке	1	2
293	в сущности	2	2
294	на него	2	2
295	у пушкина	8	2
296	не по	3	2
297	наука и	1	2
298	только и	1	2
299	убедиться в	2	2
300	уже и	1	2
301	и делает	1	2
302	что на	2	2
303	в области	14	2
304	к тому	1	2
305	времени но	2	2
306	в конце	3	2
307	данном случае	6	2
308	с самого	1	2
309	это вовсе	2	2
310	что у	4	2
311	можно только	1	2
312	том как	4	2
313	мы в	1	2
314	разница между	2	2
315	времени в	1	2
316	все в	2	2
317	тем или	3	2
318	между тем	3	2
319	или иначе	2	2
320	его личности	1	2
321	и можно	2	2
322	всяком случае	6	2
323	что бы	1	2
324	не знаю	2	2
325	следовательно в	1	2
326	что здесь	2	2
327	д и	2	2
328	в какой	3	2
329	с одной	3	2
330	себя в	1	2
331	есть в	2	2
332	если мы	1	2
333	или в	1	2
334	а потому	2	2
335	но вот	1	2
336	т п	9	2
337	не выходя	1	2
338	тем что	5	2
339	в очень	3	2
340	поручиться что	1	2
341	до сих	7	2
342	именно в	6	2
343	в некоторых	1	2
344	не на	1	2
345	ни о	1	2
346	что мы	5	2
347	уже о	5	2
348	в частности	4	2
349	на который	2	2
350	ни на	2	2
351	вместе с	1	2
352	так же	5	2
353	я уже	3	2
354	в разной	1	2
355	поэзия и	1	2
356	что же	6	2
357	утверждение в	1	2
358	в тех	3	2
359	сам не	1	2
360	сих пор	7	2
361	содержанием и	1	2
362	и всякая	1	2
363	в результате	3	2
364	или иным	3	2
365	это может	1	2
366	но о	1	2
367	я же	1	2
368	не говоря	1	2
369	но разве	2	2
370	не быть	1	2
371	в виде	3	2
372	того или	4	2
373	в своих	2	2
374	во всяком	6	2
375	речь идет	4	1
376	е как	2	1
377	в рассмотрение	1	1
378	должно стать	1	1
379	того же	3	1
380	случае есть	1	1
381	и будущих	1	1
382	вторую половину	1	1
383	тех же	1	1
384	многих отношениях	1	1
385	идет о	2	1
386	вещей в	1	1
387	и до	1	1
388	ведь и	3	1
389	в какой-то	1	1
390	не говорим	1	1
391	таком виде	1	1
392	по его	2	1
393	их и	1	1
394	не точно	1	1
395	человек является	1	1
396	им самим	1	1
397	не была	2	1
398	обращения с	1	1
399	на тему	1	1
400	один пример	1	1
401	не все	3	1
402	проявляется в	1	1
403	что оба	1	1
404	литературы и	2	1
405	двух или	1	1
406	он был	3	1
407	на них	1	1
408	всегда можно	1	1
409	быть никакого	1	1
410	бы то	1	1
411	бы она	1	1
412	разницы между	1	1
413	них всегда	1	1
414	последнего слова	1	1
415	со всеми	2	1
416	в новом	4	1
417	нужно быть	1	1
418	в наиболее	1	1
419	нет и	1	1
420	тогда очевидно	1	1
421	евгений онегин	2	1
422	во что	1	1
423	меньше всего	1	1
424	не хотел	1	1
425	общего с	3	1
426	что именно	1	1
427	чем мы	1	1
428	показать что	1	1
429	стороны и	1	1
430	такова же	1	1
431	что касается	3	1
432	нет решительно	1	1
433	и понимания	1	1
434	это просто	3	1
435	или иную	1	1
436	то в	3	1
437	и конечно	1	1
438	в целом	5	1
439	за это	1	1
440	он в	1	1
441	из этих	6	1
442	с их	1	1
443	другом случае	1	1
444	во многих	3	1
445	если он	1	1
446	но на	2	1
447	не могла	2	1
448	на свой	2	1
449	вообще не	2	1
450	в чужую	3	1
451	задний план	3	1
452	связанные с	3	1
453	с принципом	1	1
454	и эти	1	1
455	них нет	1	1
456	этого вопроса	2	1
457	ни была	1	1
458	сказал что	1	1
459	это дело	2	1
460	свое время	2	1
461	можно даже	1	1
462	именно такова	1	1
463	даже прямо	1	1
464	но дело	1	1
465	без исключения	1	1
466	в основу	4	1
467	я бы	2	1
468	больше всего	1	1
469	разница будет	1	1
470	что все	2	1
471	причем все	2	1
472	время однако	1	1
473	и ясно	1	1
474	мы на	1	1
475	нечего и	1	1
476	известно что	1	1
477	этом смысле	1	1
478	его отдельных	1	1
479	и тем	3	1
480	всего прочего	1	1
481	ведь если	2	1
482	во многом	1	1
483	что лучше	1	1
484	бы совершенно	1	1
485	и творчества	2	1
486	в них	1	1
487	на которую	1	1
488	ни одной	2	1
489	далеко не	1	1
490	показывает что	1	1
491	нас к	1	1
492	всю жизнь	1	1
493	не всегда	2	1
494	всегда и	1	1
495	в москве	2	1
496	чем в	3	1
497	выйти за	1	1
498	сейчас мы	1	1
499	когда в	1	1
500	бы на	1	1
501	но если	4	1
502	свою собственную	2	1
503	и сейчас	4	1
504	почти не	1	1
505	в котором	5	1
506	мы называем	1	1
507	еще с	1	1
508	или вернее	1	1
509	бы мы	2	1
510	науки но	1	1
511	но эта	1	1
512	а есть	1	1
513	времени не	4	1
514	надо сказать	2	1
515	без всяких	2	1
516	том и	1	1
517	на эти	7	1
518	и очень	4	1
519	случае в	4	1
520	очевидно не	2	1
521	что эта	2	1
522	лиц и	1	1
523	хотя это	1	1
524	и другое	1	1
525	в обоих	1	1
526	как о	2	1
527	считает что	1	1
528	в основе	3	1
529	тогда и	1	1
530	во всякой	1	1
531	чем не	1	1
532	значение этого	1	1
533	больше чем	2	1
534	она ни	1	1
535	одна из	1	1
536	это то	1	1
537	смысле как	1	1
538	нас еще	1	1
539	это слово	4	1
540	бы по	1	1
541	так то	1	1
542	этом отношении	7	1
543	но даже	1	1
544	ему не	1	1
545	и далее	1	1
546	форме это	1	1
547	начиная с	2	1
548	не считает	1	1
549	разницей что	1	1
550	отличается от	1	1
551	вся разница	1	1
552	и другим	1	1
553	же только	1	1
554	вывод из	1	1
555	оно не	1	1
556	о них	2	1
557	должен быть	3	1
558	вопреки всему	1	1
559	то ни	1	1
560	опираясь на	1	1
561	и о	1	1
562	не существует	3	1
563	но при	1	1
564	могут и	1	1
565	были бы	1	1
566	ни стало	1	1
567	последнее время	1	1
568	мысль о	1	1
569	разной мере	1	1
570	со мною	1	1
571	протестую против	1	1
572	в глаза	1	1
573	только тот	1	1
574	за то	3	1
575	но остается	1	1
576	здесь нет	1	1
577	мог бы	1	1
578	к его	1	1
579	еще в	1	1
580	она была	1	1
581	не должны	1	1
582	и на	1	1
583	таких примеров	1	1
584	е так	1	1
585	против этого	1	1
586	образом в	1	1
587	камня на	1	1
588	быть ни	1	1
589	только так	1	1
590	и возможно	1	1
591	это действительно	1	1
592	внимание на	3	1
593	почему же	1	1
594	не умею	1	1
595	и просто	1	1
596	это была	1	1
597	и во	2	1
598	примеров которыми	1	1
599	я думаю	11	1
600	никаких сомнений	2	1
601	будто они	1	1
602	во всей	1	1
603	тему о	1	1
604	быть даже	1	1
605	них в	1	1
606	смысле это	1	1
607	если это	3	1
608	говорит в	2	1
609	а другое	1	1
610	но с	3	1
611	время в	1	1
612	историки литературы	1	1
613	а если	2	1
614	совсем не	2	1
615	мне кажется	5	1
616	тот же	1	1
617	мною как	1	1
618	больше того	1	1
619	данном месте	2	1
620	не имеет	4	1
621	и чувства	1	1
622	пор не	1	1
623	ему и	1	1
624	с термином	1	1
625	и после	1	1
626	всех его	1	1
627	но то	1	1
628	времени как	1	1
629	именно на	1	1
630	где-то в	1	1
631	я имею	1	1
632	из которых	1	1
633	хочу сказать	2	1
634	вопрос и	1	1
635	является не	4	1
636	при помощи	2	1
637	его и	1	1
638	ту или	1	1
639	тогда он	1	1
640	представить себе	1	1
641	допустим что	2	1
642	в прошлом	1	1
643	чтобы она	1	1
644	с собою	1	1
645	к ним	1	1
646	не о	1	1
647	у него	2	1
648	случае не	2	1
649	которые могут	1	1
650	всеми его	1	1
651	отношении что	2	1
652	в других	2	1
653	и наука	1	1
654	даже и	2	1
655	такие которые	1	1
656	и научное	1	1
657	и неизвестно	1	1
658	из двух	3	1
659	новая форма	1	1
660	или иной	1	1
661	даже не	4	1
662	дают в	1	1
663	говорим о	1	1
664	так не	1	1
665	с другим	1	1
666	и начинается	1	1
667	и тех	1	1
668	здесь в	1	1
669	на то	4	1
670	только путем	1	1
671	к которому	4	1
672	несколько примеров	5	1
673	представляет собою	2	1
674	еще и	2	1
675	была и	1	1
676	случае оказывается	1	1
677	чтобы я	1	1
678	и др	1	1
679	обоих случаях	1	1
680	одних и	1	1
681	том отношении	4	1
682	что будет	1	1
683	говорит о	3	1
684	считаю что	1	1
685	связано с	1	1
686	превращается в	2	1
687	них и	1	1
688	же будет	1	1
689	чтобы убедиться	1	1
690	одной стороны	2	1
691	о слиянии	2	1
692	мы так	1	1
693	в руках	1	1
694	долго и	1	1
695	не допускают	1	1
696	только несколько	1	1
697	которые по	1	1
698	там где	5	1
699	время оно	1	1
700	факт что	1	1
701	и ему	1	1
702	нет никаких	2	1
703	бы оно	1	1
704	и последующие	1	1
705	бы сказал	1	1
706	д в	1	1
707	не дают	1	1
708	которые являются	1	1
709	приведу один	1	1
710	слова он	1	1
711	я никогда	1	1
712	я сейчас	1	1
713	делу не	1	1
714	она вся	1	1
715	по существу	2	1
716	и такие	2	1
717	действительно не	1	1
718	ни одного	2	1
719	с этой	3	1
720	несколько слов	1	1
721	мере не	1	1
722	видно что	3	1
723	в одних	1	1
724	это выражение	1	1
725	наука это	1	1
726	но для	2	1
727	чем та	1	1
728	месте в	1	1
729	еще для	1	1
730	каждой из	1	1
731	вопрос в	3	1
732	на мой	1	1
733	тем и	1	1
734	и смерти	1	1
735	в его	9	1
736	сколько бы	1	1
737	это можно	3	1
738	своеобразное и	1	1
739	биографии и	2	1
740	находим например	2	1
741	себя самого	1	1
742	тем более	4	1
743	не должен	1	1
744	конце концов	1	1
745	но зато	1	1
746	мы не	2	1
747	только поэзия	1	1
748	уже давно	1	1
749	я в	1	1
750	которая на	1	1
751	не знает	2	1
752	состоит из	1	1
753	или иного	4	1
754	узнать что	1	1
755	из этого	1	1
756	в свое	2	1
757	который не	2	1
758	что то	2	1
759	можно назвать	2	1
760	например во	2	1
761	в голову	1	1
762	но эти	1	1
763	необходимость которого	1	1
764	пушкина а	3	1
765	это в	4	1
766	уже после	1	1
767	как на	1	1
768	точно так	1	1
769	гораздо более	4	1
