N	2gram	Losev_Prob_3	Vladivir
288	том чтобы	1	2
289	то и	5	2
290	а это	3	2
291	и других	1	2
292	из них	2	2
293	никуда не	1	2
294	и никогда	1	2
295	дальше в	1	2
296	тем что	4	2
297	в очень	1	2
298	из множества	1	2
299	даже не	2	2
300	же о	1	2
301	или о	1	2
302	обратить внимание	1	2
303	только что	2	2
304	именно так	3	2
305	было сказано	1	2
306	с которым	1	2
307	что мы	8	2
308	жизнь в	3	2
309	чем не	3	2
310	начиная с	1	2
311	с первого	3	2
312	оказался в	1	2
313	еще на	2	2
314	он говорит	1	2
315	он будет	2	2
316	в тех	3	2
317	по существу	2	2
318	для тех	1	2
319	о его	2	2
320	нисколько не	2	2
321	пока еще	2	2
322	и для	2	2
323	указать на	1	2
324	в результате	2	2
325	особого рода	1	2
326	от него	2	2
327	которую он	1	2
328	и ни	3	2
329	тем более	3	2
330	мы должны	7	2
331	а н	1	2
332	совершенно не	4	2
333	из этого	3	2
334	в самом	3	2
335	к этой	1	2
336	и это	9	2
337	в частности	2	2
338	как на	2	2
339	во всяком	9	2
340	всегда в	1	1
341	несколько десятков	1	1
342	не прямо	1	1
343	на самом	7	1
344	только потому	2	1
345	некоторой степени	1	1
346	и есть	5	1
347	больше ничего	2	1
348	то в	3	1
349	чего не	1	1
350	вида и	1	1
351	и нужно	1	1
352	не имеют	4	1
353	ведь и	1	1
354	и больше	3	1
355	отношения к	3	1
356	в их	2	1
357	есть не	5	1
358	часто бывает	3	1
359	что если	1	1
360	и совсем	1	1
361	реальной жизнью	1	1
362	и литературы	1	1
363	почти все	1	1
364	каком случае	2	1
365	есть нечто	8	1
366	время как	4	1
367	не вполне	1	1
368	у л	1	1
369	вместо этого	1	1
370	в некотором	2	1
371	с большим	2	1
372	в ней	5	1
373	и самого	1	1
374	литературы и	2	1
375	столько же	2	1
376	не нужно	1	1
377	ней как	1	1
378	иное как	4	1
379	бы то	4	1
380	во всех	2	1
381	весьма близким	1	1
382	бы она	2	1
383	природы и	2	1
384	видели что	1	1
385	у н	1	1
386	еще от	1	1
387	заметим что	1	1
388	значение и	5	1
389	а и	1	1
390	него с	2	1
391	себе и	1	1
392	не хотел	1	1
393	в настоящем	3	1
394	относится к	1	1
395	окончания университета	1	1
396	и вовсе	4	1
397	дает нам	2	1
398	мы имели	1	1
399	на нас	2	1
400	все великие	1	1
401	даже просто	2	1
402	себе не	2	1
403	и хотя	1	1
404	из жизни	1	1
405	многих из	1	1
406	сказать о	1	1
407	так или	1	1
408	тоже не	5	1
409	вообще а	1	1
410	заключение мы	1	1
411	говорят о	3	1
412	все человеческие	1	1
413	по мнению	2	1
414	у а	1	1
415	него были	1	1
416	а скорее	1	1
417	после этого	1	1
418	пушкина и	3	1
419	уже видели	1	1
420	степени но	1	1
421	свою собственную	3	1
422	не к	1	1
423	однако он	1	1
424	новое и	1	1
425	содержит в	3	1
426	чтобы в	1	1
427	то самое	1	1
428	одной и	1	1
429	из него	2	1
430	именно это	1	1
431	говоря в	1	1
432	одно и	3	1
433	поскольку она	1	1
434	но все	3	1
435	такого же	2	1
436	однако все	1	1
437	факт что	1	1
438	а когда	1	1
439	них не	1	1
440	этого мы	1	1
441	заключается в	4	1
442	с другими	3	1
443	который и	1	1
444	это не	9	1
445	именно что	1	1
446	него долго	1	1
447	и тем	9	1
448	по всему	1	1
449	этом мы	1	1
450	для них	2	1
451	но уже	3	1
452	о которых	3	1
453	ничего о	1	1
454	одному тому	1	1
455	мы имеем	2	1
456	тому что	4	1
457	для чего	2	1
458	жизни но	2	1
459	мы не	7	1
460	духовной жизни	1	1
461	и ничего	1	1
462	и тогда	3	1
463	остается в	1	1
464	в этих	2	1
465	нас ведь	1	1
466	к тем	1	1
467	и поскольку	1	1
468	а главное	1	1
469	после такого	1	1
470	и без	4	1
471	на месте	1	1
472	глубокое впечатление	1	1
473	но у	1	1
474	она в	1	1
475	пушкина с	1	1
476	что вся	2	1
477	представление о	1	1
478	этого вопроса	1	1
479	бы мы	2	1
480	от его	2	1
481	вопрос о	1	1
482	действительность в	1	1
483	мы теперь	2	1
484	однако от	1	1
485	вот эта	1	1
486	вплоть до	1	1
487	и той	1	1
488	но эта	3	1
489	нам в	1	1
490	же тут	1	1
491	без всяких	1	1
492	ни было	3	1
493	том и	1	1
494	вместе со	1	1
495	и вся	1	1
496	она не	3	1
497	таких случаях	2	1
498	в таких	3	1
499	с которой	2	1
500	деле это	1	1
501	с теми	2	1
502	некоторого рода	10	1
503	относились к	1	1
504	как о	5	1
505	и вместо	1	1
506	что их	2	1
507	на себе	3	1
508	и сама	2	1
509	случае не	3	1
510	о них	1	1
511	что иное	4	1
512	останавливаться только	1	1
513	делать из	1	1
514	только не	1	1
515	то чего	2	1
516	концов и	1	1
517	его от	1	1
518	для всех	1	1
519	она ни	2	1
520	правда в	1	1
521	или как	3	1
522	тоже только	1	1
523	действительно в	1	1
524	очень близок	1	1
525	живые существа	1	1
526	и после	2	1
527	связи с	8	1
528	в лунную	1	1
529	до того	1	1
530	целом и	1	1
531	хорошо что	1	1
532	только с	4	1
533	не столь	1	1
534	вполне понятно	1	1
535	а мы	2	1
536	читаем о	1	1
537	и далее	1	1
538	не заинтересованного	1	1
539	если у	1	1
540	значит и	3	1
541	не одно	1	1
542	прямо говорит	1	1
543	не могут	1	1
544	есть только	4	1
545	сравнении с	2	1
546	будет прав	1	1
547	же самое	9	1
548	только еще	3	1
549	для такого	1	1
550	в стихотворении	2	1
551	говоря никогда	3	1
552	этого и	1	1
553	и деятельности	1	1
554	здесь под	1	1
555	совместно с	1	1
556	что об	1	1
557	только одну	1	1
558	этим самым	1	1
559	то ни	6	1
560	из всего	1	1
561	которого мы	1	1
562	с ее	2	1
563	на нем	1	1
564	всего этого	1	1
565	будет сказать	1	1
566	мы перешли	1	1
567	лунную ночь	1	1
568	самый настоящий	3	1
569	всегда были	1	1
570	только то	2	1
571	и когда	1	1
572	он сначала	1	1
573	не с	1	1
574	особенно в	1	1
575	с самим	3	1
576	том виде	2	1
577	можно только	1	1
578	а все	1	1
579	строго говоря	1	1
580	поэтому в	1	1
581	если бы	3	1
582	в эпоху	1	1
583	в настоящее	2	1
584	некотором отношении	2	1
585	уж во	3	1
586	но отнюдь	1	1
587	о ней	2	1
588	все дело	2	1
589	произведения как	1	1
590	в порядке	3	1
591	искусства и	2	1
592	является весьма	1	1
593	но к	1	1
594	и поэтому	1	1
595	внимание на	1	1
596	настоящее время	2	1
597	не стоит	2	1
598	они ничего	1	1
599	нас в	4	1
600	с разными	1	1
601	выдвинуть на	1	1
602	а во	1	1
603	все в	1	1
604	то эта	1	1
605	связь между	1	1
606	истории в	1	1
607	от них	1	1
608	которые мы	3	1
609	и во	2	1
610	почти всегда	2	1
611	во всей	3	1
612	художественно и	2	1
613	по разным	1	1
614	он только	2	1
615	человеческую жизнь	2	1
616	что бы	1	1
617	везде и	1	1
618	если это	1	1
619	будем называть	1	1
620	мало чем	1	1
621	для самого	2	1
622	условия для	1	1
623	как самостоятельную	1	1
624	в плохих	1	1
625	но тут	2	1
626	в литературе	1	1
627	можно отметить	1	1
628	но с	2	1
629	писателя и	1	1
630	сразу же	2	1
631	целое в	1	1
632	не как	1	1
633	конце своей	1	1
634	раз именно	1	1
635	что даже	4	1
636	как нечто	9	1
637	которое мы	5	1
638	который в	2	1
639	самые разнообразные	1	1
640	их жизни	1	1
641	с молодыми	1	1
642	тоже плохо	1	1
643	жить и	1	1
644	не мешает	3	1
645	это же	3	1
646	хотя у	1	1
647	с одной	2	1
648	же однако	2	1
649	со всеми	1	1
650	ради которого	1	1
651	самом деле	3	1
652	в сторону	1	1
653	или не	1	1
654	вернуться к	2	1
655	же в	3	1
656	что не	1	1
657	а то	3	1
658	нас выше	2	1
659	чего бы	2	1
660	их как	1	1
661	этом в	1	1
662	в известной	2	1
663	представлений о	1	1
664	в одном	1	1
665	и искусства	2	1
666	друг друга	2	1
667	мы можем	6	1
668	как его	1	1
669	потому его	1	1
670	должны сказать	5	1
671	них мы	1	1
672	заметить что	1	1
673	имеется еще	1	1
674	не просто	23	1
675	от того	2	1
676	ее на	1	1
677	и только	6	1
678	самого же	2	1
679	нет нужды	2	1
680	же деле	4	1
681	и приводим	1	1
682	не хочет	1	1
683	из главнейших	1	1
684	или иначе	1	1
685	мы скажем	2	1
686	этого человека	1	1
687	именно в	2	1
688	которых мы	1	1
689	сама с	1	1
690	с той	5	1
691	далеко не	1	1
692	даже для	1	1
693	не прав	1	1
694	мы еще	1	1
695	себя и	1	1
696	воспоминания о	1	1
697	перешли к	1	1
698	прежде всего	3	1
699	месте и	1	1
700	самом же	4	1
701	нужно сказать	1	1
702	думать и	1	1
703	одной стороны	1	1
704	которые не	1	1
705	а наоборот	1	1
706	до конца	1	1
707	а не	18	1
708	однако и	1	1
709	человеческой жизни	2	1
710	подобного рода	3	1
711	о чем	2	1
712	без которых	1	1
713	когда она	2	1
714	об ее	2	1
715	скажем несколько	1	1
716	дела и	1	1
717	его как	3	1
718	обязанности и	1	1
719	типа с	1	1
720	уже давно	1	1
721	на который	1	1
722	сходство но	1	1
723	весьма красочно	1	1
724	так же	5	1
725	д в	1	1
726	и гораздо	1	1
727	перейти в	1	1
728	из которых	2	1
729	в брак	1	1
730	в изображении	1	1
731	в данном	9	1
732	дела тоже	1	1
733	что за	1	1
734	который мы	1	1
735	иначе но	1	1
736	однако эти	1	1
737	с некоторыми	1	1
738	смысле этого	1	1
739	будет заметить	1	1
740	но который	1	1
741	самого себя	3	1
742	а потом	1	1
743	хотя с	1	1
744	например такие	1	1
745	и вполне	5	1
746	есть такого	1	1
747	ней не	1	1
748	есть тот	1	1
749	и более	2	1
750	быть не	1	1
751	указанием на	1	1
752	этого слова	5	1
753	с этой	3	1
754	что здесь	5	1
755	значение не	1	1
756	как предмет	1	1
757	заставляет нас	2	1
758	всегда будут	1	1
759	отдельно от	3	1
760	изолированной форме	1	1
761	ничего кроме	2	1
762	и того	1	1
763	близкий к	1	1
764	в более	1	1
765	и часто	1	1
766	еще одна	1	1
767	жизни когда	1	1
768	не существует	1	1
769	представляется что	1	1
770	об отношении	1	1
771	котором он	2	1
772	или в	4	1
773	его больше	1	1
774	она уже	3	1
775	и самым	1	1
776	это уже	3	1
777	у них	2	1
778	бы в	2	1
779	у которого	1	1
780	его уже	1	1
781	ни к	3	1
782	другое и	1	1
783	на одно	2	1
784	ее в	1	1
785	петра i	3	1
786	научной или	1	1
787	вести себя	1	1
788	хотя в	1	1
789	но вот	3	1
790	не есть	35	1
791	гораздо больше	2	1
792	нами не	1	1
793	но если	6	1
794	с ней	5	1
795	от своего	1	1
796	бы указать	1	1
797	дело с	1	1
798	по одному	1	1
799	жизни а	3	1
800	одновременно и	1	1
801	в сравнении	2	1
802	не что	4	1
803	были и	1	1
804	мысли но	1	1
805	в заключение	3	1
806	со всей	1	1
807	к другим	1	1
808	и другие	3	1
809	именно здесь	2	1
810	в таком	5	1
