N	2gram	Losev_Prob_4	Istorich
133	нем и	1	3
134	и все	8	3
135	и она	1	3
136	в данном	6	3
137	не знаем	1	3
138	а в	4	3
139	в целях	5	3
140	в свою	1	3
141	того же	2	2
142	самом деле	3	2
143	во сне	1	2
144	одним из	1	2
145	этого дерева	2	2
146	вопрос о	1	2
147	человека и	1	2
148	мы и	1	2
149	это время	1	2
150	а еще	3	2
151	на них	1	2
152	время в	1	2
153	во всех	4	2
154	здесь имеем	1	2
155	и три	1	2
156	перед нами	13	2
157	когда он	1	2
158	как таковое	1	2
159	он на	1	2
160	уже в	4	2
161	на то	1	2
162	связанные с	1	2
163	том чтобы	2	2
164	и по	2	2
165	о чем	1	2
166	когда уже	1	2
167	это было	2	2
168	в это	2	2
169	из нее	1	2
170	о которых	2	2
171	к которым	1	2
172	несмотря на	4	2
173	с места	1	2
174	точки зрения	14	2
175	в своей	4	2
176	то его	1	2
177	оказывается что	1	2
178	бы мы	1	2
179	выше мы	1	2
180	что этот	1	2
181	по себе	11	2
182	даже в	1	2
183	или как	1	2
184	это происходит	1	2
185	меня в	2	2
186	данном случае	5	2
187	и сам	1	2
188	здесь как	4	2
189	особенно в	1	2
190	мы приведем	1	2
191	об этом	6	2
192	если бы	8	2
193	ничего не	1	2
194	находится в	1	2
195	будем здесь	2	2
196	можно сказать	5	2
197	все его	1	2
198	ним и	1	2
199	же в	4	2
200	в которую	1	2
201	того что	1	2
202	значит что	8	2
203	бросается в	1	2
204	но так	2	2
205	на которой	1	2
206	оно уже	1	2
207	том как	2	2
208	во всем	2	2
209	то в	2	2
210	так что	6	2
211	из них	3	2
212	превращаются в	1	2
213	на одном	1	2
214	вовсе не	21	2
215	мы можем	3	2
216	у него	1	2
217	уже и	3	2
218	и вместе	1	2
219	в других	2	2
220	из двух	1	2
221	связан с	1	2
222	до сих	1	2
223	и быть	1	2
224	такое же	1	2
225	но есть	1	2
226	говорит о	2	2
227	в античности	1	2
228	а не	7	2
229	что мы	3	2
230	под влиянием	1	2
231	в одно	6	2
232	что во	2	2
233	и потому	7	2
234	из которых	3	2
235	а если	3	2
236	как бы	4	2
237	это значит	10	2
238	с этой	1	2
239	сих пор	1	2
240	но для	1	2
241	и для	4	2
242	это уже	3	2
243	также не	1	2
244	с ней	2	2
245	сказать что	7	2
246	и при	1	2
247	совершенно не	3	2
248	к его	3	2
249	жизни и	5	2
250	указывают на	1	2
251	также и	13	1
252	и борьбы	1	1
253	функции в	2	1
254	перед ним	1	1
255	сам по	6	1
256	произведениях как	1	1
257	песни и	1	1
258	всего этот	1	1
259	силы и	1	1
260	говорилось выше	1	1
261	и есть	4	1
262	тем же	1	1
263	почти всегда	2	1
264	едва ли	10	1
265	в зависимости	3	1
266	на первом	1	1
267	что уже	1	1
268	и совсем	1	1
269	именно к	1	1
270	во всю	1	1
271	нас это	1	1
272	время как	2	1
273	не вполне	2	1
274	есть какая-то	1	1
275	категории и	1	1
276	но даже	4	1
277	что можно	1	1
278	которое в	2	1
279	зависимости от	3	1
280	и этого	1	1
281	не нужно	1	1
282	мы читаем	2	1
283	здесь уже	2	1
284	он встречается	1	1
285	не был	1	1
286	то мы	2	1
287	речь только	1	1
288	на самом	5	1
289	совсем не	1	1
290	о смерти	1	1
291	но как	3	1
292	легко может	1	1
293	в дереве	1	1
294	не то	2	1
295	здесь также	2	1
296	должны были	1	1
297	отношение к	1	1
298	себе и	3	1
299	что они	2	1
300	думать что	1	1
301	отнюдь не	10	1
302	чем же	3	1
303	в гости	1	1
304	если на	1	1
305	стороны и	2	1
306	как к	1	1
307	говорит что	2	1
308	и наконец	4	1
309	напомним что	1	1
310	и к	3	1
311	но в	8	1
312	в противоположность	1	1
313	них он	1	1
314	и говорит	2	1
315	за собой	2	1
316	ним как	1	1
317	можно в	1	1
318	что едва	1	1
319	он в	1	1
320	или во	1	1
321	одном случае	2	1
322	часто даже	1	1
323	только на	2	1
324	остановиться на	1	1
325	в себе	12	1
326	этого образа	1	1
327	если он	2	1
328	как принцип	1	1
329	но на	1	1
330	более подробном	1	1
331	и если	5	1
332	мирового фольклора	1	1
333	что она	4	1
334	при этом	6	1
335	все другие	1	1
336	они в	1	1
337	всех этих	6	1
338	и еще	1	1
339	в силу	1	1
340	и вот	1	1
341	свидетельствует о	2	1
342	становится ясной	1	1
343	не теряет	2	1
344	работ в	1	1
345	в специальных	1	1
346	мы его	2	1
347	было бы	14	1
348	чаще всего	1	1
349	в жизни	3	1
350	перестала быть	1	1
351	этом мы	2	1
352	теряет своей	1	1
353	он является	1	1
354	есть соответствующая	1	1
355	этого не	2	1
356	и уже	1	1
357	и мифа	2	1
358	ясно из	1	1
359	и тогда	2	1
360	не сам	2	1
361	смысл и	1	1
362	только тем	1	1
363	не указывает	1	1
364	почти нет	1	1
365	с точки	11	1
366	в их	1	1
367	она в	2	1
368	в своем	3	1
369	на свою	1	1
370	очень высокой	1	1
371	от его	1	1
372	в поэме	1	1
373	в одном	4	1
374	пока еще	1	1
375	и более	3	1
376	войти в	1	1
377	в конце	2	1
378	дерева у	1	1
379	на всю	1	1
380	в предыдущем	3	1
381	что есть	1	1
382	категория в	1	1
383	эта картина	1	1
384	но они	2	1
385	тем самым	4	1
386	что эта	1	1
387	почти никогда	1	1
388	особенно ярко	2	1
389	и другое	3	1
390	самого начала	1	1
391	как о	3	1
392	дело не	3	1
393	не имеет	4	1
394	правда в	3	1
395	на дыбы	1	1
396	в самых	3	1
397	иметь в	1	1
398	представления и	1	1
399	он с	2	1
400	и прочие	1	1
401	здесь может	1	1
402	это мы	1	1
403	находятся в	2	1
404	этих двух	1	1
405	к ней	2	1
406	с новой	1	1
407	в сознании	3	1
408	в каком	6	1
409	однако это	2	1
410	здесь совершенно	1	1
411	вошли в	1	1
412	числе и	1	1
413	к тому	3	1
414	а что	1	1
415	указывает на	4	1
416	они и	2	1
417	всегда есть	4	1
418	утверждать что	1	1
419	этот миф	1	1
420	о существовании	1	1
421	приходит к	2	1
422	и о	5	1
423	мифа в	2	1
424	в виду	6	1
425	свою очередь	1	1
426	здесь не	7	1
427	без всякого	4	1
428	другими словами	3	1
429	уже потому	1	1
430	под руководством	2	1
431	здесь всякая	1	1
432	каждая такая	1	1
433	чтобы быть	1	1
434	с самого	1	1
435	то время	2	1
436	идет речь	2	1
437	на свой	1	1
438	действительности что	1	1
439	что может	1	1
440	с собой	3	1
441	здесь нет	3	1
442	мог бы	1	1
443	как же	2	1
444	для иллюстрации	2	1
445	можно только	2	1
446	это только	1	1
447	думает что	1	1
448	мы в	1	1
449	что под	1	1
450	для этого	2	1
451	о ней	1	1
452	же необходимо	1	1
453	что перед	2	1
454	вместе со	1	1
455	никак не	4	1
456	одного из	1	1
457	в которое	1	1
458	а также	6	1
459	на основе	1	1
460	в два	2	1
461	эти два	1	1
462	это нужно	1	1
463	и только	4	1
464	делали в	1	1
465	по волнам	1	1
466	в античной	1	1
467	своему содержанию	5	1
468	в земле	1	1
469	в литературе	2	1
470	известно что	1	1
471	хотя бы	7	1
472	то он	2	1
473	идет по	1	1
474	тот же	2	1
475	одной из	4	1
476	не само	1	1
477	подробном анализе	1	1
478	и рассказ	1	1
479	еще и	3	1
480	даже если	3	1
481	и так	1	1
482	по мнению	1	1
483	и раньше	1	1
484	всяком случае	4	1
485	они могут	2	1
486	и ее	4	1
487	не мешает	3	1
488	в эти	1	1
489	же и	3	1
490	это тоже	1	1
491	непонятным и	1	1
492	и у	1	1
493	однако так	1	1
494	в нашей	1	1
495	что не	4	1
496	а это	3	1
497	а то	2	1
498	не дает	1	1
499	или даже	4	1
500	на север	1	1
501	здесь будет	1	1
502	не так	3	1
503	для него	3	1
504	себе в	3	1
505	руки и	1	1
506	ведь это	1	1
507	в котором	2	1
508	с этими	1	1
509	с переходом	1	1
510	само по	1	1
511	и никакой	1	1
512	и всякий	1	1
513	ее на	1	1
514	он один	1	1
515	нет в	2	1
516	само собой	3	1
517	в очень	1	1
518	были бы	3	1
519	к совершенно	1	1
520	со всем	1	1
521	без всякой	2	1
522	ней и	1	1
523	и даже	9	1
524	или иной	13	1
525	себе представить	1	1
526	отсюда становится	1	1
527	есть не	6	1
528	не обязательно	2	1
529	здесь в	5	1
530	в каких	1	1
531	он это	1	1
532	том чем	1	1
533	случаях является	1	1
534	мы еще	1	1
535	мира это	1	1
536	что для	1	1
537	можно назвать	2	1
538	только по	1	1
539	то и	5	1
540	не было	3	1
541	относится к	2	1
542	здесь дело	1	1
543	не знает	1	1
544	мифы в	1	1
545	на какие	1	1
546	который с	1	1
547	и самые	1	1
548	подобного рода	11	1
549	это она	1	1
550	при более	1	1
551	близка к	1	1
552	солнца и	4	1
553	и картина	1	1
554	нужно думать	1	1
555	в мифологии	1	1
556	уже давно	4	1
557	равно как	1	1
558	нет ничего	3	1
559	единства и	1	1
560	что такие	1	1
561	ни на	3	1
562	глава vi	1	1
563	как это	3	1
564	к другой	2	1
565	пространства и	1	1
566	себя ее	1	1
567	к своему	2	1
568	xix века	2	1
569	конечно не	3	1
570	где же	1	1
571	по своему	6	1
572	в изображении	1	1
573	три царства	1	1
574	такого рода	7	1
575	выйти из	1	1
576	но который	1	1
577	есть как	1	1
578	а потом	1	1
579	два раза	1	1
580	ней не	1	1
581	как будто	11	1
582	том смысле	2	1
583	с животными	1	1
584	для души	1	1
585	представляется как	1	1
586	только о	1	1
587	является для	3	1
588	только для	3	1
589	как таковой	1	1
590	в который	1	1
591	к другим	1	1
592	это ясно	2	1
593	какой другой	1	1
594	д и	1	1
595	и часто	1	1
596	здесь конечно	2	1
597	они обладают	1	1
598	происходит в	1	1
599	и от	6	1
600	это можно	2	1
601	что оно	1	1
602	он по	1	1
603	мира и	1	1
604	заметим что	3	1
605	обе эти	1	1
606	или другой	3	1
607	в основе	1	1
608	не говорит	1	1
609	бы в	1	1
610	к этой	1	1
611	вообще они	1	1
612	только что	2	1
613	все они	3	1
614	целое с	1	1
615	есть уже	1	1
616	хотя в	1	1
617	уже нет	1	1
618	при встрече	1	1
619	и начинается	1	1
620	на другие	1	1
621	но если	6	1
622	всего мира	1	1
623	же герой	1	1
624	и обыкновенное	1	1
625	всех других	2	1
626	из этого	3	1
627	и жизнь	2	1
628	в самом	2	1
629	эти мифы	2	1
630	себе но	1	1
631	не говорится	1	1
632	в искусстве	1	1
633	и другие	1	1
634	в своих	1	1
635	два примера	1	1
636	как на	1	1
637	в таком	6	1
638	эти категории	2	1
639	точно так	3	1
640	во всяком	8	1
641	этой точки	1	1
642	том числе	1	1
