N	2gram	Bakhtin_Pr_1	Literetu
129	отношения между	1	2
130	из его	2	2
131	должна быть	5	2
132	для своего	2	2
133	и само	1	2
134	та же	1	2
135	в сущности	5	2
136	в кругозоре	2	2
137	на себя	2	2
138	то это	1	2
139	во мне	1	2
140	и самого	4	2
141	то он	2	2
142	а только	1	2
143	относится к	1	2
144	и нет	2	2
145	только то	3	2
146	его сознания	2	2
147	все эти	9	2
148	не оставляет	1	2
149	из этих	1	2
150	как он	1	2
151	в нем	19	2
152	героя с	3	2
153	же это	1	2
154	подобно тому	3	2
155	на этом	1	2
156	для всей	1	2
157	здесь как	1	2
158	было бы	5	2
159	на почве	3	2
160	для них	1	2
161	от своего	1	2
162	а как	7	2
163	всяком случае	3	2
164	с точки	13	2
165	в авторском	4	2
166	жизни с	1	2
167	что я	1	2
168	в россии	2	2
169	однако в	2	2
170	даже в	4	2
171	так называемого	1	2
172	раз и	4	2
173	нас самих	1	2
174	при всех	1	2
175	ничего кроме	1	2
176	xviii века	1	2
177	автора а	2	2
178	жизни не	2	2
179	в сознании	2	2
180	как будто	3	2
181	этом отношении	3	2
182	могут быть	6	2
183	и вполне	2	2
184	к тому	1	2
185	должен быть	1	2
186	у достоевского	16	2
187	в себя	3	2
188	но при	1	2
189	самим собою	2	2
190	роль в	1	2
191	в мире	6	2
192	является по	1	2
193	на другого	1	2
194	в другом	1	2
195	о том	1	2
196	не могло	1	2
197	мир и	5	2
198	между тем	5	2
199	во втором	1	2
200	и только	1	2
201	хотя бы	2	2
202	по этому	1	2
203	от автора	3	2
204	то и	2	2
205	человеческого духа	2	2
206	что не	1	2
207	что для	1	2
208	для него	18	2
209	себе в	1	2
210	а потому	2	2
211	тем что	4	2
212	за пределы	7	2
213	нового времени	3	2
214	превращается в	4	2
215	не на	4	2
216	автора в	3	2
217	если оно	1	2
218	тому как	3	2
219	чужого я	1	2
220	для понимания	2	2
221	своего времени	2	2
222	можно было	2	2
223	в сферу	1	2
224	в индивидуальном	1	2
225	личность не	1	2
226	все они	1	2
227	не есть	2	2
228	о своем	3	2
229	героя как	2	2
230	отношению к	8	2
231	в искусстве	1	2
232	в объективном	2	1
233	не растворяет	1	1
234	если б	2	1
235	же как	1	1
236	переходит к	2	1
237	оно верно	1	1
238	на самом	5	1
239	художественных произведений	1	1
240	всего это	1	1
241	идет о	4	1
242	индивидуальности и	1	1
243	к другому	2	1
244	достоевского в	12	1
245	на две	1	1
246	можно лишь	1	1
247	сам автор	1	1
248	мыслит и	1	1
249	ни были	2	1
250	и за	1	1
251	сознаний с	5	1
252	который в	1	1
253	другому сознанию	1	1
254	нормативного сознания	1	1
255	мы не	1	1
256	до него	1	1
257	вопрос о	2	1
258	и новые	1	1
259	этом не	1	1
260	не была	1	1
261	художественного произведения	1	1
262	есть нечто	1	1
263	чужую личность	2	1
264	в полной	1	1
265	и чужого	1	1
266	жизни как	1	1
267	но даже	1	1
268	зависимости от	5	1
269	и он	1	1
270	ним и	3	1
271	достоевского с	3	1
272	он сам	3	1
273	бы то	2	1
274	тем как	4	1
275	себя этим	1	1
276	он строит	2	1
277	но как	3	1
278	к которой	1	1
279	сознания не	4	1
280	ответ на	1	1
281	отношение к	2	1
282	в зеркале	1	1
283	ту сторону	2	1
284	что они	1	1
285	в настоящем	2	1
286	из таких	1	1
287	становится одним	1	1
288	толстого и	2	1
289	первый взгляд	1	1
290	в одной	6	1
291	его на	2	1
292	как к	3	1
293	авторская позиция	1	1
294	как нам	1	1
295	однако не	2	1
296	перед нами	5	1
297	могли бы	2	1
298	как уже	1	1
299	и как	7	1
300	и художественного	1	1
301	в противоположность	2	1
302	то в	1	1
303	за собой	1	1
304	художественного мира	5	1
305	оно ориентировано	1	1
306	со своей	1	1
307	себе как	1	1
308	в которой	2	1
309	он в	3	1
310	воспитания и	1	1
311	в нашем	1	1
312	если мы	1	1
313	вследствие этого	2	1
314	так сказать	4	1
315	в статье	1	1
316	он не	5	1
317	не размыкает	1	1
318	едва ли	1	1
319	к одному	1	1
320	в начале	1	1
321	и вот	1	1
322	теории искусства	1	1
323	в зависимости	5	1
324	чтобы в	2	1
325	в плане	5	1
326	какой бы	2	1
327	в творческом	1	1
328	и по	1	1
329	художественное творчество	1	1
330	о если	1	1
331	или иных	1	1
332	в борьбе	1	1
333	апеллирует к	1	1
334	ни был	2	1
335	но все	5	1
336	человека в	4	1
337	в каждом	8	1
338	мне в	1	1
339	оно и	1	1
340	то ни	2	1
341	а то	1	1
342	как автор	1	1
343	пусть и	1	1
344	лишь за	1	1
345	самого автора	7	1
346	и неизбежно	1	1
347	и с	4	1
348	из новых	1	1
349	бы быть	1	1
350	полной мере	1	1
351	большинстве случаев	2	1
352	окружающий его	1	1
353	знает что	1	1
354	это было	1	1
355	его личности	1	1
356	может стать	1	1
357	которая как	1	1
358	и мы	1	1
359	воспринимающих произведения	1	1
360	с начала	2	1
361	в них	3	1
362	в ее	1	1
363	мы имеем	1	1
364	сознаний все	1	1
365	романы достоевского	1	1
366	не всегда	1	1
367	и уже	2	1
368	должно быть	4	1
369	потому и	1	1
370	такой же	1	1
371	автора и	5	1
372	в один	2	1
373	автора или	1	1
374	со всей	1	1
375	одного и	1	1
376	на первый	1	1
377	места в	1	1
378	во второй	1	1
379	опоры для	2	1
380	в отношении	2	1
381	этому пути	1	1
382	к предмету	1	1
383	на свою	1	1
384	в условиях	2	1
385	в которых	2	1
386	этого в	1	1
387	то лишь	1	1
388	одном из	1	1
389	остается вне	1	1
390	по крайней	1	1
391	если бы	9	1
392	по ту	2	1
393	ни было	2	1
394	не могли	1	1
395	быть не	1	1
396	того кто	1	1
397	радости и	1	1
398	вовсе не	7	1
399	героем и	1	1
400	если и	1	1
401	к собственному	1	1
402	весь в	1	1
403	между людьми	1	1
404	единство так	1	1
405	мира не	2	1
406	она не	7	1
407	другом но	1	1
408	художника не	1	1
409	не имеет	1	1
410	самого начала	2	1
411	только из	1	1
412	ее с	1	1
413	и сама	1	1
414	на него	3	1
415	иметь в	1	1
416	но только	1	1
417	на котором	3	1
418	карамазова и	3	1
419	и всегда	1	1
420	к концу	1	1
421	художественное видение	1	1
422	другой стороны	3	1
423	тех или	1	1
424	принципиальная особенность	1	1
425	рождается в	1	1
426	собственной личности	1	1
427	о нем	9	1
428	с автором	1	1
429	уже и	2	1
430	достоевским в	1	1
431	средствами это	1	1
432	в каком	1	1
433	сознания она	1	1
434	с другом	1	1
435	в стиле	1	1
436	вот в	1	1
437	в момент	1	1
438	все то	4	1
439	данного произведения	2	1
440	одного сознания	9	1
441	отличается от	3	1
442	с авторской	2	1
443	для обычного	1	1
444	и говорит	1	1
445	быть назван	1	1
446	существует только	1	1
447	на вопрос	2	1
448	как мы	4	1
449	самом во	1	1
450	свою очередь	1	1
451	как один	1	1
452	людей в	1	1
453	был уверен	1	1
454	и от	2	1
455	в произведении	4	1
456	с самого	1	1
457	сознания с	2	1
458	и взаимодействие	2	1
459	как с	1	1
460	другого героя	1	1
461	в произведение	1	1
462	что может	2	1
463	себя другие	1	1
464	он говорит	1	1
465	сознание от	1	1
466	авторского замысла	4	1
467	с самим	1	1
468	ориентировано на	1	1
469	сознаний не	1	1
470	строго говоря	1	1
471	его романов	3	1
472	он остается	1	1
473	к прошлому	1	1
474	и здесь	3	1
475	люди с	1	1
476	того он	1	1
477	голоса в	2	1
478	никак не	2	1
479	и что	2	1
480	можно сказать	1	1
481	не позволяет	2	1
482	и многих	1	1
483	все в	3	1
484	достоевского всегда	1	1
485	как теперь	1	1
486	является здесь	1	1
487	как доминанта	3	1
488	к нему	6	1
489	во всех	1	1
490	ее от	1	1
491	от них	2	1
492	и во	2	1
493	своего романа	1	1
494	и взаимодействия	2	1
495	не поглощает	1	1
496	во всей	2	1
497	не исчерпывается	1	1
498	такими же	1	1
499	что же	4	1
500	крайней мере	1	1
501	реальность в	1	1
502	и других	1	1
503	непосредственно в	2	1
504	достоевского это	1	1
505	наконец в	2	1
506	внешнее и	1	1
507	в художественной	2	1
508	к сознанию	2	1
509	безгласный объект	1	1
510	вся жизнь	1	1
511	второй план	1	1
512	как объект	4	1
513	нового типа	2	1
514	в литературе	4	1
515	толстой например	1	1
516	третьего лица	1	1
517	тот же	2	1
518	одной из	1	1
519	что даже	1	1
520	в какой	1	1
521	не идет	1	1
522	впрочем и	1	1
523	авторского сознания	5	1
524	самом и	4	1
525	бы ни	1	1
526	только при	1	1
527	однако с	1	1
528	со своим	2	1
529	полноправного субъекта	1	1
530	и у	3	1
531	самой жизни	1	1
532	в большинстве	2	1
533	свидригайлов и	1	1
534	он эту	1	1
535	кажется что	2	1
536	от других	1	1
537	чужое сознание	2	1
538	за ним	3	1
539	не так	1	1
540	самому и	1	1
541	постановка проблемы	1	1
542	в котором	2	1
543	в одном	10	1
544	не для	1	1
545	произведения и	2	1
546	слово как	1	1
547	так как	6	1
548	самосознания в	5	1
549	не о	2	1
550	может служить	1	1
551	отношении к	3	1
552	а те	1	1
553	строит не	1	1
554	герой как	3	1
555	значение только	1	1
556	автора как	3	1
557	и всякое	1	1
558	бы это	1	1
559	перейти к	1	1
560	что и	4	1
561	выступает и	1	1
562	другого и	1	1
563	для художника	1	1
564	выходит за	1	1
565	его мир	1	1
566	до сих	2	1
567	не поддается	2	1
568	может и	1	1
569	хоть и	3	1
570	как субъект	1	1
571	именно в	5	1
572	человека а	1	1
573	может показаться	1	1
574	бытия в	3	1
575	а с	1	1
576	с героями	2	1
577	себя и	2	1
578	резко отличается	1	1
579	эти идеи	1	1
580	а на	1	1
581	до конца	8	1
582	более того	5	1
583	сколько в	2	1
584	личности в	4	1
585	художественном мире	3	1
586	он становится	1	1
587	в бытии	1	1
588	если не	1	1
589	сам себе	1	1
590	между собою	1	1
591	в творчестве	5	1
592	и если	1	1
593	него в	2	1
594	ни на	1	1
595	во множестве	1	1
596	подхода к	1	1
597	себе самому	3	1
598	в особенности	1	1
599	к своему	1	1
600	не знал	1	1
601	искусства его	1	1
602	целом ряде	3	1
603	сознания его	1	1
604	в той	2	1
605	и на	7	1
606	в чистом	1	1
607	сознания при	1	1
608	чужих сознаний	2	1
609	самого художественного	1	1
610	в мир	3	1
611	в первой	2	1
612	романе достоевского	7	1
613	по существу	3	1
614	главные герои	1	1
615	в состоянии	1	1
616	действительности не	1	1
617	столько в	1	1
618	этот не	1	1
619	как например	2	1
620	и о	5	1
621	сих пор	2	1
622	при условии	1	1
623	лучшем случае	2	1
624	романа с	2	1
625	сознания это	1	1
626	самого как	1	1
627	которые были	2	1
628	другом месте	1	1
629	из которых	2	1
630	достоевского но	6	1
631	объективном мире	1	1
632	его собственными	1	1
633	из прошлого	1	1
634	для автора	2	1
635	потому не	1	1
636	и другими	1	1
637	сознания и	5	1
638	сознания вполне	1	1
639	себя самого	2	1
640	последнего времени	1	1
641	к чужому	1	1
642	не подчиняется	1	1
643	и все	1	1
644	и однако	1	1
645	у них	1	1
646	находит свое	2	1
647	уже у	1	1
648	своей индивидуальной	1	1
649	у которого	1	1
650	ну и	1	1
651	пушкиным в	1	1
652	на языке	2	1
653	только что	1	1
654	как дело	1	1
655	как человек	1	1
656	нами не	1	1
657	в лучшем	2	1
658	собственного сознания	1	1
659	его действительности	1	1
660	в свою	1	1
661	в романе	9	1
662	между ними	2	1
663	героя и	10	1
664	с ней	1	1
665	не знает	3	1
666	сказать что	3	1
667	только как	2	1
668	была бы	3	1
669	от всех	1	1
670	же успехом	1	1
671	впервые в	1	1
672	совершенно не	1	1
673	прошлому и	1	1
674	сознания на	1	1
675	время не	3	1
676	бы во	2	1
677	исключительное значение	1	1
678	в действительности	1	1
679	видение мира	1	1
680	но эти	2	1
681	к этой	1	1
682	существенный момент	1	1
683	сущности не	1	1
684	художественного задания	3	1
685	событий в	1	1
686	к этому	1	1
687	и особенно	1	1
688	все что	3	1
689	от ее	2	1
690	они не	4	1
