N	2gram	Tiupa_Narr_2	Problema
198	при всех	1	3
199	с которой	1	3
200	как о	2	3
201	одна из	3	3
202	и притом	1	3
203	в основе	1	3
204	только не	2	3
205	как только	1	3
206	не знает	1	3
207	оно не	2	3
208	если же	1	3
209	она не	1	3
210	на том	3	3
211	это только	1	3
212	он сам	2	3
213	иное как	1	3
214	внимание на	3	3
215	но мы	1	3
216	том или	1	3
217	и наконец	1	3
218	один из	3	3
219	ли он	1	3
220	в нашей	1	3
221	или даже	3	3
222	и их	1	3
223	для того	1	3
224	даже не	1	3
225	же о	1	3
226	как именно	1	3
227	тому как	2	3
228	к тому	9	3
229	и от	1	3
230	о котором	3	3
231	бы в	2	3
232	мы должны	1	3
233	от всего	2	3
234	именно он	1	3
235	одновременно и	1	3
236	не что	1	3
237	в своих	2	3
238	точно так	2	3
239	все что	4	3
240	не имел	1	2
241	мере в	2	2
242	от самого	1	2
243	по преимуществу	1	2
244	ведь и	1	2
245	в зависимости	1	2
246	той же	2	2
247	говоря мы	1	2
248	если я	1	2
249	и ничего	1	2
250	нам в	3	2
251	исследования в	1	2
252	зависимости от	1	2
253	на некоторые	1	2
254	в ней	2	2
255	но при	4	2
256	представляет собой	16	2
257	здесь не	2	2
258	во всех	1	2
259	от его	2	2
260	себе и	2	2
261	нашего сознания	1	2
262	в той	5	2
263	внутри себя	1	2
264	перед нами	4	2
265	бесконечное число	1	2
266	роль в	2	2
267	он не	5	2
268	в плане	1	2
269	подобно тому	2	2
270	в нее	1	2
271	то чтобы	2	2
272	об этом	4	2
273	входит в	1	2
274	или хотя	1	2
275	он является	3	2
276	эту тему	1	2
277	ничем не	1	2
278	должно быть	1	2
279	точки зрения	5	2
280	в такой	1	2
281	одним и	1	2
282	мысли и	1	2
283	не в	8	2
284	человека но	1	2
285	что с	2	2
286	на него	5	2
287	того чтобы	3	2
288	последние десятилетия	1	2
289	как на	2	2
290	смысла то	1	2
291	ли это	1	2
292	настоящего времени	1	2
293	ли в	1	2
294	о них	2	2
295	более не	1	2
296	это движение	1	2
297	само понятие	1	2
298	мысль о	2	2
299	и сам	3	2
300	но зато	2	2
301	таблицы умножения	1	2
302	во все	1	2
303	еще в	1	2
304	уж во	1	2
305	сводится к	9	2
306	о нем	3	2
307	при такой	1	2
308	а также	6	2
309	время не	1	2
310	это было	1	2
311	к нему	1	2
312	что и	2	2
313	может иметь	1	2
314	в него	2	2
315	по содержанию	1	2
316	рассуждения о	1	2
317	быть и	1	2
318	как нечто	1	2
319	собой но	1	2
320	или в	1	2
321	в качестве	14	2
322	с нею	2	2
323	является не	1	2
324	только одного	1	2
325	только с	1	2
326	каждый из	1	2
327	или ином	1	2
328	в последние	1	2
329	или о	1	2
330	только по	2	2
331	о предмете	1	2
332	вместе с	1	2
333	и особенно	1	2
334	от ее	1	2
335	на эту	1	2
336	это за	1	2
337	и времени	1	2
338	сознания и	1	2
339	свидетельствует о	4	2
340	собственно говоря	2	2
341	еще более	1	2
342	или не	1	2
343	в системе	1	2
344	по поводу	2	2
345	простым и	1	2
346	о своем	2	2
347	они все	2	2
348	бы его	1	2
349	из этого	1	2
350	данного термина	1	2
351	в действительности	1	2
352	частности в	1	2
353	так значит	1	1
354	самых общих	1	1
355	говоря о	1	1
356	отношения к	1	1
357	не должны	1	1
358	одним из	1	1
359	к их	1	1
360	же как	2	1
361	в движение	1	1
362	котором уже	1	1
363	место среди	1	1
364	противоречие с	1	1
365	даже сказать	1	1
366	тем же	1	1
367	здесь и	1	1
368	чего не	1	1
369	к другому	2	1
370	отношения между	2	1
371	должна быть	2	1
372	с таким	2	1
373	по его	2	1
374	живой речи	1	1
375	мы имеем	3	1
376	изложения и	1	1
377	относится и	1	1
378	мир не	1	1
379	именно к	1	1
380	хранения и	1	1
381	но ясно	1	1
382	это всегда	1	1
383	время как	1	1
384	косвенно в	1	1
385	на себя	1	1
386	на практике	1	1
387	я не	5	1
388	и другая	1	1
389	ему в	2	1
390	в некотором	1	1
391	а теперь	1	1
392	общения в	1	1
393	и говорить	1	1
394	как говорится	1	1
395	как ему	1	1
396	столь же	2	1
397	время в	1	1
398	сам а	1	1
399	с его	3	1
400	без которого	1	1
401	он может	2	1
402	он говорит	1	1
403	временем и	1	1
404	мы будем	1	1
405	важный для	1	1
406	не входит	1	1
407	отношение к	1	1
408	в настоящем	2	1
409	из таких	1	1
410	своей единственной	1	1
411	первый взгляд	1	1
412	в рамках	6	1
413	если она	1	1
414	опирается на	1	1
415	как в	5	1
416	что именно	1	1
417	с их	1	1
418	виду и	1	1
419	как уже	2	1
420	это их	1	1
421	говорится в	1	1
422	о самом	1	1
423	возможен только	1	1
424	для которого	1	1
425	в литературном	1	1
426	что это	4	1
427	в известном	3	1
428	им в	1	1
429	не могла	1	1
430	за рамки	1	1
431	так сказать	3	1
432	не следует	3	1
433	что было	1	1
434	в нем	5	1
435	все те	2	1
436	такое содержание	1	1
437	от которого	3	1
438	о которой	3	1
439	в реальной	1	1
440	именно то	2	1
441	в силу	4	1
442	из виду	1	1
443	что ни	1	1
444	может существовать	1	1
445	на этом	1	1
446	людей и	1	1
447	в другом	4	1
448	а для	1	1
449	а его	1	1
450	времени и	4	1
451	который и	1	1
452	в глазах	4	1
453	это не	3	1
454	который так	1	1
455	которая как	1	1
456	должен был	2	1
457	с такой	1	1
458	после которых	1	1
459	не мог	1	1
460	коммуникации и	1	1
461	разговаривать не	1	1
462	бы на	2	1
463	психический процесс	1	1
464	в следующем	1	1
465	часто не	2	1
466	место в	5	1
467	все и	1	1
468	в которых	1	1
469	видно что	2	1
470	знания но	1	1
471	не могли	1	1
472	как можно	1	1
473	всегда имеет	1	1
474	нет никакого	1	1
475	если их	1	1
476	что есть	1	1
477	случае в	1	1
478	поскольку иначе	1	1
479	деле когда	1	1
480	но они	1	1
481	трудно было	1	1
482	из нас	1	1
483	какой бы	1	1
484	иметь в	1	1
485	чем не	1	1
486	никогда не	6	1
487	я никак	1	1
488	в другое	1	1
489	жизни не	1	1
490	настаивать на	1	1
491	обратим внимание	1	1
492	мира и	3	1
493	в противоречие	1	1
494	а во	2	1
495	во всей	1	1
496	по своей	3	1
497	и его	3	1
498	и теперь	1	1
499	со своим	2	1
500	эти три	1	1
501	этом отношении	3	1
502	а мы	1	1
503	свое собственное	1	1
504	в живой	1	1
505	его внутренней	2	1
506	только еще	1	1
507	взятый в	1	1
508	что является	1	1
509	гласит что	1	1
510	мы его	2	1
511	но по	1	1
512	то она	1	1
513	с ее	1	1
514	определенным и	1	1
515	характер и	3	1
516	то время	1	1
517	и когда	3	1
518	что у	2	1
519	слово есть	1	1
520	с собой	1	1
521	отличаться от	1	1
522	на нее	1	1
523	особенно в	1	1
524	каждого из	1	1
525	здесь нет	1	1
526	во многом	1	1
527	и потому-то	1	1
528	на что	1	1
529	с ним	4	1
530	подавляющее большинство	1	1
531	в состав	3	1
532	тому и	1	1
533	или что-нибудь	1	1
534	не означает	1	1
535	находятся в	1	1
536	человеческого общения	1	1
537	или на	1	1
538	в которое	1	1
539	все-таки имеются	1	1
540	может не	1	1
541	времени в	1	1
542	и своей	1	1
543	и во	1	1
544	но слишком	1	1
545	между тем	3	1
546	этот момент	1	1
547	эти два	2	1
548	но несомненно	1	1
549	это нужно	1	1
550	и н	1	1
551	именно тем	1	1
552	чем и	1	1
553	он обладает	1	1
554	и она	1	1
555	о своих	1	1
556	не несет	1	1
557	соотносится с	1	1
558	акт смыслового	1	1
559	но с	1	1
560	оно и	1	1
561	и дело	2	1
562	одной из	1	1
563	и представляет	3	1
564	взывает к	1	1
565	этот вопрос	1	1
566	дело с	2	1
567	в какой	4	1
568	то в	1	1
569	и так	1	1
570	но то	1	1
571	даже вовсе	1	1
572	собой очень	1	1
573	раз в	2	1
574	ничего нельзя	1	1
575	время является	2	1
576	и чисто	1	1
577	а то	2	1
578	в данной	1	1
579	такое определение	1	1
580	но для	2	1
581	и небо	1	1
582	не будут	1	1
583	в одном	1	1
584	не для	1	1
585	содержание и	1	1
586	от тех	1	1
587	но что	1	1
588	субъекта с	1	1
589	каждого слова	1	1
590	образом что	1	1
591	легко можно	1	1
592	не обладает	1	1
593	быть для	1	1
594	в едином	1	1
595	о невозможности	1	1
596	нужно было	1	1
597	хотя оно	1	1
598	со стороны	6	1
599	о своей	1	1
600	с другим	2	1
601	именно в	2	1
602	том как	2	1
603	может показаться	1	1
604	а с	2	1
605	нового времени	2	1
606	говорит о	2	1
607	и люди	1	1
608	превращается в	2	1
609	и своего	1	1
610	как часть	1	1
611	и опять	2	1
612	это прежде	1	1
613	не на	1	1
614	однако и	1	1
615	и достаточно	1	1
616	все время	1	1
617	и уже	4	1
618	мира в	4	1
619	в речи	1	1
620	нет никаких	1	1
621	по контрасту	1	1
622	но оно	1	1
623	речь но	1	1
624	только к	3	1
625	к его	3	1
626	который бы	1	1
627	и потому	1	1
628	как это	4	1
629	некоторые из	1	1
630	к своему	2	1
631	как вещь	1	1
632	и ничто	1	1
633	а потом	2	1
634	даже с	1	1
635	думать о	2	1
636	еще раз	1	1
637	сказать не	1	1
638	и нет	1	1
639	известном смысле	3	1
640	только внешняя	1	1
641	о его	1	1
642	в аспекте	3	1
643	под знаком	1	1
644	нем самом	1	1
645	к другим	1	1
646	случае он	1	1
647	для автора	2	1
648	тем и	1	1
649	дом то	1	1
650	знаков и	1	1
651	другое дело	1	1
652	к одной	1	1
653	и смысл	1	1
654	иначе он	1	1
655	ведь есть	1	1
656	же к	1	1
657	во время	2	1
658	же в	4	1
659	обстоит дело	1	1
660	далее же	1	1
661	субъективно оно	1	1
662	давно уже	2	1
663	и внутренне	1	1
664	сидит в	1	1
665	в литературе	4	1
666	себе но	1	1
667	речи как	1	1
668	разговоре с	2	1
669	ее в	1	1
670	который не	1	1
671	к этому	1	1
672	можно назвать	2	1
673	они не	2	1
