N	2gram	Vinokur_Ku_2	Problema
233	все они	2	3
234	не говоря	2	3
235	совершенно не	3	3
236	что в	10	3
237	точно так	3	3
238	которая не	1	3
239	чтобы не	2	2
240	и весьма	1	2
241	и то	5	2
242	за собой	2	2
243	по преимуществу	2	2
244	почти всегда	2	2
245	в которой	1	2
246	время как	1	2
247	говорить о	4	2
248	и он	1	2
249	нет в	1	2
250	иное как	1	2
251	говоря уже	2	2
252	столь же	1	2
253	в чем	1	2
254	то мы	1	2
255	не то	2	2
256	совершенно ясно	1	2
257	нет и	1	2
258	что они	2	2
259	сама по	1	2
260	относится к	1	2
261	он тоже	1	2
262	что именно	1	2
263	все же	7	2
264	и где	2	2
265	говорит что	1	2
266	не очень	1	2
267	то в	1	2
268	что это	7	2
269	ни одна	1	2
270	в известном	1	2
271	что к	1	2
272	другом случае	1	2
273	тому же	1	2
274	что без	1	2
275	он не	3	2
276	перестает быть	1	2
277	в корне	2	2
278	с ее	1	2
279	том чтобы	1	2
280	не будет	1	2
281	на все	2	2
282	на этой	4	2
283	каком смысле	1	2
284	однако мы	1	2
285	кажется что	1	2
286	далеко не	1	2
287	этого не	3	2
288	между собою	1	2
289	же весьма	1	2
290	в котором	1	2
291	для всякого	1	2
292	и уж	1	2
293	мы находим	1	2
294	не понимает	1	2
295	есть именно	1	2
296	однако в	1	2
297	бы быть	1	2
298	ли сказать	1	2
299	того же	3	2
300	дело в	1	2
301	но только	4	2
302	того чтобы	11	2
303	смысле как	1	2
304	и по	3	2
305	во всем	1	2
306	буквальном смысле	1	2
307	и это	3	2
308	приходит к	1	2
309	в совершенно	1	2
310	ее элементы	1	2
311	в пределах	4	2
312	идет речь	1	2
313	и когда	1	2
314	и прочих	1	2
315	для этого	3	2
316	и что	8	2
317	который является	1	2
318	в значительной	1	2
319	не раз	1	2
320	с его	1	2
321	вся эта	2	2
322	по содержанию	1	2
323	но так	2	2
324	ни к	15	2
325	тот же	5	2
326	с ними	2	2
327	дело с	1	2
328	очень много	1	2
329	то он	1	2
330	тот или	1	2
331	свидетельствует о	1	2
332	то только	2	2
333	заключается в	2	2
334	не сам	1	2
335	сами по	1	2
336	в конце	4	2
337	то время	1	2
338	не хотел	1	2
339	этого понятия	1	2
340	в других	1	2
341	о которых	3	2
342	выходит за	2	2
343	в самом	12	2
344	а именно	2	2
345	и прежде	1	2
346	что иное	1	2
347	это все	1	2
348	и непосредственно	1	2
349	была бы	4	2
350	в это	1	2
351	представить себе	2	2
352	здесь уже	1	2
353	общего с	1	2
354	если оно	1	2
355	том смысле	1	2
356	л толстой	1	2
357	себе все	1	2
358	будто бы	2	2
359	только что	1	2
360	ни было	1	2
361	в частности	2	2
362	не что	1	2
363	можно говорить	2	1
364	также что	2	1
365	по адресу	1	1
366	чего же	1	1
367	становится в	1	1
368	этих примерах	1	1
369	тем же	2	1
370	смысл этого	1	1
371	и до	2	1
372	ведь и	1	1
373	и такое	1	1
374	и должен	1	1
375	в году	2	1
376	этого стихотворения	1	1
377	что вся	1	1
378	понятие для	1	1
379	же как	2	1
380	отношении они	1	1
381	изо всей	1	1
382	от обстановки	1	1
383	на первом	1	1
384	что между	2	1
385	что если	2	1
386	вопрос о	9	1
387	не сомневается	1	1
388	себе чтобы	1	1
389	вторая часть	1	1
390	д и	1	1
391	как функции	1	1
392	почти исключительно	1	1
393	научном ни	1	1
394	мы и	1	1
395	что можно	3	1
396	так называемые	2	1
397	себе что	1	1
398	жизни это	1	1
399	и данного	1	1
400	это время	1	1
401	тургенева и	1	1
402	на них	1	1
403	не был	1	1
404	этого никак	1	1
405	время в	1	1
406	бы то	1	1
407	слова эти	3	1
408	а следовательно	2	1
409	сказать и	1	1
410	сущности и	1	1
411	россии и	1	1
412	мы будем	2	1
413	только потому	8	1
414	есть своя	1	1
415	не все	3	1
416	так по	1	1
417	для всякой	2	1
418	слова на	1	1
419	отношение к	1	1
420	говорилось выше	1	1
421	который однако	1	1
422	что действительно	1	1
423	как к	1	1
424	не любят	1	1
425	о разных	2	1
426	кто не	1	1
427	этом же	1	1
428	когда он	1	1
429	могли бы	2	1
430	отношений в	2	1
431	особого труда	1	1
432	даже просто	1	1
433	в действительности	1	1
434	от чего	1	1
435	себе как	1	1
436	в целом	1	1
437	бы сказать	2	1
438	из этих	1	1
439	в последнее	1	1
440	бы только	1	1
441	но ведь	1	1
442	на то	4	1
443	в наших	1	1
444	как принцип	1	1
445	в случае	1	1
446	если для	1	1
447	мере об	1	1
448	они в	1	1
449	и еще	2	1
450	в первую	1	1
451	не значит	1	1
452	бесчисленное количество	1	1
453	в принципе	1	1
454	и любовное	1	1
455	в силу	7	1
456	для данной	2	1
457	его от	1	1
458	и говорить	1	1
459	лишь с	2	1
460	допускаются в	1	1
461	не замечаем	1	1
462	поскольку она	1	1
463	русской классической	1	1
464	больше всего	1	1
465	то ни	1	1
466	не думать	1	1
467	не допускаются	1	1
468	связанные с	2	1
469	к другу	1	1
470	первую очередь	1	1
471	бы нам	1	1
472	за другой	1	1
473	всю свою	1	1
474	что большинство	1	1
475	и основные	1	1
476	речи вообще	2	1
477	например с	1	1
478	чаще всего	1	1
479	но уже	2	1
480	рядом с	2	1
481	в прямом	1	1
482	их для	1	1
483	предмет но	1	1
484	не всегда	2	1
485	во внимание	1	1
486	и уже	1	1
487	есть явление	2	1
488	как сказано	1	1
489	чем в	3	1
490	должно быть	4	1
491	нисколько не	3	1
492	смысл и	3	1
493	являются наиболее	1	1
494	и при	1	1
495	что такая	1	1
496	в атмосфере	2	1
497	часто оказываются	1	1
498	в такой	1	1
499	уж вовсе	1	1
500	просто в	1	1
501	в их	2	1
502	классической литературы	1	1
503	отдельных фраз	1	1
504	не как	2	1
505	признать что	1	1
506	когда и	1	1
507	поэтому в	1	1
508	в поэме	1	1
509	и вот	5	1
510	которые в	1	1
511	бы так	1	1
512	в своих	2	1
513	пользования и	1	1
514	том же	1	1
515	что этот	1	1
516	даже в	1	1
517	что эта	2	1
518	и вся	1	1
519	тому что	1	1
520	этой области	4	1
521	некоторые основные	1	1
522	самого начала	1	1
523	поскольку однако	1	1
524	здесь прежде	1	1
525	но что	2	1
526	у него	3	1
527	иметь в	2	1
528	связанными с	1	1
529	нам и	2	1
530	и прочие	2	1
531	это мы	1	1
532	следовательно и	2	1
533	никогда не	2	1
534	одном и	1	1
535	ничего не	4	1
536	под этим	2	1
537	от литературного	1	1
538	они являются	1	1
539	революции здесь	1	1
540	работу и	1	1
541	но слово	2	1
542	ему и	1	1
543	это слово	4	1
544	то этот	1	1
545	понимать под	1	1
546	только с	1	1
547	так то	1	1
548	мы признаем	1	1
549	которыми пользуется	1	1
550	и далее	2	1
551	уже о	3	1
552	от каждого	2	1
553	не могут	5	1
554	под пером	1	1
555	могут быть	4	1
556	здесь совершенно	1	1
557	говорят в	1	1
558	присутствуют в	1	1
559	всего в	3	1
560	а что	1	1
561	что оно	3	1
562	общества мы	1	1
563	за что	1	1
564	мысли о	1	1
565	настолько глубоко	1	1
566	наконец что	1	1
567	в каждом	1	1
568	утверждать что	2	1
569	если же	1	1
570	поставить вопрос	2	1
571	замечаем что	1	1
572	относящихся сюда	1	1
573	другое является	1	1
574	что все	5	1
575	нужно однако	1	1
576	свою очередь	2	1
577	всего этого	1	1
578	на основе	1	1
579	последнее время	3	1
580	то весьма	1	1
581	уже с	1	1
582	только то	1	1
583	с самого	1	1
584	вообще нет	1	1
585	смысле но	1	1
586	на том	2	1
587	то как	1	1
588	принять во	1	1
589	связан с	1	1
590	это вовсе	1	1
591	которая была	1	1
592	в научном	1	1
593	когда в	2	1
594	это только	2	1
595	что дело	1	1
596	по сравнению	2	1
597	мы в	2	1
598	значит в	1	1
599	в эпоху	1	1
600	перед вами	1	1
601	против этого	1	1
602	но здесь	2	1
603	находится в	1	1
604	как идея	1	1
605	и здесь	5	1
606	на русский	1	1
607	внимание на	1	1
608	о революции	6	1
609	настоящее время	1	1
610	одного из	2	1
611	к простому	1	1
612	мог бы	1	1
613	все его	1	1
614	как эта	1	1
615	можно встретить	3	1
616	то тем	2	1
617	нас в	1	1
618	тем или	1	1
619	напрасно так	1	1
620	и требует	1	1
621	только такие	1	1
622	вообще и	2	1
623	каких бы	1	1
624	достоевского и	2	1
625	в каких	1	1
626	того что	3	1
627	известно что	1	1
628	быть и	1	1
629	известном смысле	1	1
630	поскольку здесь	1	1
631	бродит по	1	1
632	оно и	1	1
633	обе эти	1	1
634	идет по	1	1
635	что даже	1	1
636	следовательно это	1	1
637	представляет собою	1	1
638	по мнению	1	1
639	для нее	1	1
640	и раньше	1	1
641	здесь с	1	1
642	нас здесь	1	1
643	с одной	2	1
644	есть также	1	1
645	других писателей	1	1
646	указания на	2	1
647	и у	2	1
648	не всякое	1	1
649	ни одного	1	1
650	в нашей	4	1
651	в живом	2	1
652	большинстве случаев	2	1
653	превращаются в	1	1
654	нуждается в	2	1
655	ведь это	1	1
656	даже к	1	1
657	т п	24	1
658	для меня	1	1
659	не случайно	1	1
660	часто и	1	1
661	само по	5	1
662	заметить что	1	1
663	не говорит	2	1
664	на некоторые	1	1
665	указание на	3	1
666	вещей и	1	1
667	себе представить	1	1
668	и точно	1	1
669	до сих	1	1
670	с той	2	1
671	в предисловии	1	1
672	и между	1	1
673	самыми разнообразными	1	1
674	и др	1	1
675	но есть	2	1
676	до конца	3	1
677	что для	2	1
678	обратить внимание	2	1
679	этот термин	2	1
680	превращается в	2	1
681	время войны	1	1
682	мы скажем	2	1
683	здесь дело	1	1
684	не на	2	1
685	однако и	2	1
686	и том	1	1
687	нам нужно	1	1
688	ни за	1	1
689	на фоне	3	1
690	за тем	1	1
691	своей собственной	3	1
692	но каков	1	1
693	мало и	1	1
694	предисловии к	1	1
695	данного рода	2	1
696	одной стороны	1	1
697	сравнению с	1	1
698	который мы	2	1
699	они конечно	1	1
700	которые являются	1	1
701	она есть	1	1
702	нашего анализа	1	1
703	что же	5	1
704	без особого	1	1
705	два раза	1	1
706	в очень	1	1
707	значение как	1	1
708	с этой	2	1
709	слова есть	1	1
710	слова и	5	1
711	что есть	1	1
712	дошло до	1	1
713	сих пор	1	1
714	так ли	1	1
715	ряд в	1	1
716	но для	3	1
717	и новой	1	1
718	случае он	1	1
719	и научная	1	1
720	процесса в	1	1
721	и часто	1	1
722	не знаем	1	1
723	ли в	1	1
724	уже на	1	1
725	будет достаточно	1	1
726	о котором	2	1
727	в настоящее	1	1
728	чтобы понять	2	1
729	так называемых	2	1
730	бы в	1	1
731	и смысл	1	1
732	конце концов	3	1
733	но зато	2	1
734	на более	1	1
735	бы на	2	1
736	за этим	2	1
737	можно мыслить	2	1
738	нам в	1	1
739	вопрос как	1	1
740	о своем	1	1
741	между ними	1	1
742	не знает	3	1
743	но можно	2	1
744	в свою	2	1
745	это просто	2	1
746	мере в	1	1
747	т е	22	1
748	он и	2	1
749	только о	2	1
750	однако нет	1	1
751	указывают на	1	1
752	к этой	3	1
753	в искусстве	1	1
754	и другие	1	1
755	по поводу	2	1
756	это в	2	1
757	как на	1	1
758	этой точки	2	1
759	гораздо более	3	1
760	смысле что	1	1
