N	2gram	Voloshinov_2	KulturaY
135	в каком	3	4
136	не было	3	4
137	в связи	7	4
138	как бы	19	4
139	сказать что	4	4
140	к этому	5	4
141	так же	5	4
142	того же	5	3
143	это и	1	3
144	что слово	1	3
145	говорящего коллектива	2	3
146	что можно	1	3
147	этой почве	5	3
148	а только	1	3
149	не все	1	3
150	или иное	1	3
151	как в	1	3
152	данный момент	1	3
153	с этим	3	3
154	то или	1	3
155	так в	1	3
156	выражение в	5	3
157	главным образом	1	3
158	в статье	1	3
159	он не	3	3
160	всех этих	1	3
161	ни были	1	3
162	что она	1	3
163	еще одно	1	3
164	о которых	1	3
165	этого не	1	3
166	что такое	1	3
167	этого вопроса	1	3
168	в процессе	18	3
169	слова как	2	3
170	же время	8	3
171	и его	16	3
172	связи с	13	3
173	следует что	4	3
174	языка в	3	3
175	уже о	1	3
176	что оно	3	3
177	как мы	15	3
178	в ней	3	3
179	здесь не	1	3
180	последнее время	1	3
181	а в	3	3
182	сводится к	2	3
183	языке как	2	3
184	вопросу о	1	3
185	что и	3	3
186	в форме	5	3
187	того что	4	3
188	есть в	1	3
189	уже в	2	3
190	же в	1	3
191	до конца	2	3
192	у него	2	3
193	как раз	4	3
194	тем что	2	3
195	или иначе	1	3
196	именно в	2	3
197	речи а	3	3
198	в соответствии	1	3
199	различие между	2	3
200	на фоне	1	3
201	но для	2	3
202	к вопросу	1	3
203	живет и	1	3
204	зрения в	1	3
205	этом отношении	1	3
206	но это	1	3
207	не знает	2	3
208	совершенно не	5	3
209	и это	3	3
210	гораздо более	1	3
211	смысле слова	5	2
212	также что	1	2
213	речь идет	1	2
214	отношения к	2	2
215	в обычном	1	2
216	и потому	2	2
217	на самом	7	2
218	тем же	4	2
219	можно говорить	1	2
220	и до	3	2
221	той же	3	2
222	но вот	1	2
223	конечно и	2	2
224	как впрочем	1	2
225	так или	1	2
226	в широком	1	2
227	а следовательно	1	2
228	к слову	1	2
229	конечном счете	1	2
230	ответ на	2	2
231	отличие от	3	2
232	что они	2	2
233	и выражения	3	2
234	дает нам	1	2
235	речи но	1	2
236	не хватает	1	2
237	в своем	2	2
238	структуре языка	1	2
239	и где	1	2
240	могли бы	1	2
241	его к	2	2
242	от этого	2	2
243	и у	2	2
244	речи на	2	2
245	и если	1	2
246	при этом	9	2
247	указания на	1	2
248	не как	3	2
249	в корне	3	2
250	данном отношении	1	2
251	для данной	3	2
252	лишь с	2	2
253	здесь мы	3	2
254	связанные с	1	2
255	в другом	3	2
256	на все	2	2
257	того или	2	2
258	заключается в	1	2
259	но уже	1	2
260	рядом с	2	2
261	соответствии с	1	2
262	с тем	1	2
263	как и	9	2
264	мы видели	4	2
265	между грамматикой	1	2
266	бы на	1	2
267	в своей	3	2
268	никаких оснований	1	2
269	почти ни	1	2
270	в их	5	2
271	в отличие	3	2
272	установка на	2	2
273	грамматикой и	1	2
274	и более	7	2
275	в современном	1	2
276	в устах	3	2
277	только для	1	2
278	в атмосфере	2	2
279	в отношении	4	2
280	о значении	1	2
281	что эта	1	2
282	но что	2	2
283	образом в	1	2
284	следовательно и	2	2
285	в самой	1	2
286	за ними	1	2
287	должны быть	2	2
288	и свое	1	2
289	оно не	1	2
290	для лингвиста	2	2
291	свою очередь	5	2
292	говоря уже	1	2
293	в буквальном	1	2
294	роль в	1	2
295	на том	1	2
296	речи мы	6	2
297	в плоскости	1	2
298	отсюда и	1	2
299	когда в	1	2
300	по сравнению	1	2
301	мы в	1	2
302	и вообще	1	2
303	разговорной речи	1	2
304	в конечном	1	2
305	пр но	2	2
306	к нему	5	2
307	нуждается в	1	2
308	язык в	1	2
309	слов и	3	2
310	во французском	2	2
311	а именно	1	2
312	в современной	1	2
313	с той	1	2
314	с ними	4	2
315	письменной речью	1	2
316	или же	2	2
317	их не	1	2
318	с одной	3	2
319	современном русском	1	2
320	же и	1	2
321	конечно не	4	2
322	языка как	9	2
323	большинстве случаев	5	2
324	был бы	1	2
325	и речь	2	2
326	даже и	2	2
327	никогда не	7	2
328	и даже	2	2
329	ли это	2	2
330	еще и	1	2
331	в живом	3	2
332	превращается в	1	2
333	смысла и	1	2
334	а на	1	2
335	которых мы	1	2
336	не на	2	2
337	однако и	2	2
338	языка не	3	2
339	и следовательно	6	2
340	он и	2	2
341	но оно	1	2
342	на который	1	2
343	ни на	1	2
344	мы говорим	1	2
345	самого языка	2	2
346	для обозначения	1	2
347	в той	5	2
348	смысле этого	4	2
349	быть не	1	2
350	ли не	1	2
351	этом случае	1	2
352	является ли	1	2
353	и для	7	2
354	и от	3	2
355	сознания и	3	2
356	узком смысле	2	2
357	всякого рода	1	2
358	о котором	1	2
359	чтобы понять	2	2
360	и все	6	2
361	мы должны	1	2
362	язык не	3	2
363	все они	1	2
364	нам не	1	2
365	в свою	6	2
366	не говоря	1	2
367	темы и	2	2
368	но можно	1	2
369	или иного	2	2
370	в кругу	1	2
371	себе не	1	2
372	языке с	1	2
373	по поводу	1	2
374	языка с	1	1
375	совершенно справедливо	2	1
376	предполагает что	1	1
377	сам по	1	1
378	основная тенденция	3	1
379	становится в	1	1
380	шансов на	1	1
381	не меняется	1	1
382	языка именно	1	1
383	громадная социальная	1	1
384	что тема	1	1
385	в котором	3	1
386	исходит из	3	1
387	противном случае	2	1
388	и политическая	1	1
389	с темой	1	1
390	жизни для	1	1
391	а как	4	1
392	и элементарно	1	1
393	мы не	2	1
394	говорения так	1	1
395	что система	1	1
396	своем языке	1	1
397	contradictio in	1	1
398	in adjecto	1	1
399	совпадает с	1	1
400	что иное	1	1
401	как во	1	1
402	почти исключительно	2	1
403	мы и	1	1
404	языковом сознании	1	1
405	подчеркнуть что	1	1
406	и он	2	1
407	следовательно в	1	1
408	принадлежит и	1	1
409	он был	2	1
410	французском языке	3	1
411	иное как	2	1
412	слово на	1	1
413	столь же	3	1
414	время в	1	1
415	бы то	4	1
416	принципиальное значение	1	1
417	с его	8	1
418	формы если	1	1
419	то мы	2	1
420	определяется его	2	1
421	язык от	1	1
422	но как	2	1
423	же на	1	1
424	дело обстоит	2	1
425	только тогда	1	1
426	о слове	4	1
427	по отношению	8	1
428	и чужой	9	1
429	слова на	3	1
430	какие же	1	1
431	определяется не	2	1
432	относится к	3	1
433	так что	1	1
434	лицом к	1	1
435	эти новые	1	1
436	независимо от	2	1
437	что именно	1	1
438	словом в	1	1
439	в противном	2	1
440	кроме того	1	1
441	такое слово	1	1
442	слова между	1	1
443	и как	6	1
444	в круг	1	1
445	в каком-то	1	1
446	то в	1	1
447	в себя	1	1
448	не приходится	1	1
449	в которой	1	1
450	в целом	1	1
451	же слово	2	1
452	чуть ли	1	1
453	из этих	1	1
454	но без	1	1
455	ни одна	1	1
456	в последнее	1	1
457	значение так	2	1
458	сюда относятся	1	1
459	нами в	3	1
460	в себе	4	1
461	но он	1	1
462	удельный вес	1	1
463	тому же	2	1
464	и правильное	1	1
465	но ведь	3	1
466	не могла	1	1
467	этот процесс	1	1
468	как оно	1	1
469	слово в	3	1
470	все те	4	1
471	ощущаться как	1	1
472	эта система	2	1
473	данного слова	4	1
474	мы можем	6	1
475	в первую	1	1
476	не значит	1	1
477	из сферы	1	1
478	не нуждаются	1	1
479	к одному	1	1
480	первым и	1	1
481	слова которое	1	1
482	вообще не	1	1
483	оно могло	1	1
484	речи можно	2	1
485	какой бы	3	1
486	языком и	1	1
487	и стилистикой	1	1
488	в соответствующем	2	1
489	прежде чем	1	1
490	так например	1	1
491	этом последнем	2	1
492	в каждом	1	1
493	то ни	5	1
494	не будет	3	1
495	смысл слова	1	1
496	в совершенно	1	1
497	связанных с	1	1
498	литературного языка	1	1
499	этого процесса	1	1
500	первую очередь	1	1
501	резюмируя все	1	1
502	на почве	9	1
503	всю свою	1	1
504	что большинство	1	1
505	указанных двух	1	1
506	здесь нет	1	1
507	кажется что	1	1
508	даны на	1	1
509	активного и	1	1
510	элементов речи	1	1
511	языка для	1	1
512	нет в	1	1
513	далеко не	2	1
514	речи заключается	1	1
515	в слове	4	1
516	и категории	2	1
517	и вне	1	1
518	внимательного отношения	1	1
519	перестает быть	1	1
520	оснований говорить	1	1
521	фигурирует в	2	1
522	и целые	1	1
523	и было	1	1
524	речь может	1	1
525	чем менее	1	1
526	употребляет для	1	1
527	мы как	1	1
528	какие бы	1	1
529	лежат в	1	1
530	родного языка	3	1
531	бы к	1	1
532	место в	2	1
533	языке но	1	1
534	важным для	1	1
535	свой смысл	1	1
536	дела не	1	1
537	значение для	1	1
538	смысле а	1	1
539	в одном	1	1
540	точку зрения	2	1
541	не понимает	1	1
542	далее что	1	1
543	сами же	1	1
544	на такое	2	1
545	как от	2	1
546	для нее	1	1
547	формы как	3	1
548	и вся	1	1
549	тому что	4	1
550	деле это	1	1
551	самого начала	5	1
552	мышление в	1	1
553	тогда когда	1	1
554	дело в	1	1
555	одна из	7	1
556	с и	1	1
557	и когда	1	1
558	где говорящий	1	1
559	до сих	3	1
560	слово по	1	1
561	в структуре	1	1
562	для всего	3	1
563	вообще нет	1	1
564	они являются	3	1
565	языка это	1	1
566	ему и	1	1
567	говорить лишь	1	1
568	языка которые	1	1
569	которое не	1	1
570	только с	2	1
571	так то	1	1
572	не нуждается	1	1
573	в действительности	1	1
574	в стиле	1	1
575	и современный	1	1
576	но там	1	1
577	и именно	2	1
578	когда мы	1	1
579	лежит в	2	1
580	слова но	1	1
581	значительной степени	2	1
582	с заранее	2	1
583	же такое	1	1
584	не есть	3	1
585	слова с	1	1
586	а ее	1	1
587	если же	2	1
588	всегда в	1	1
589	слово которое	1	1
590	этой своей	1	1
591	языка по	1	1
592	не учитывается	1	1
593	у достоевского	1	1
594	смысле что	1	1
595	для проблемы	1	1
596	связи со	1	1
597	всего этого	1	1
598	языка лишь	1	1
599	в ее	3	1
600	где и	1	1
601	на основе	3	1
602	они ни	1	1
603	слова вне	1	1
604	уже с	1	1
605	с самого	5	1
606	с языком	1	1
607	являются лишь	2	1
608	слова а	1	1
609	выражения и	4	1
610	обращаясь к	1	1
611	развития языка	3	1
612	не с	2	1
613	здесь как	2	1
614	подойти к	1	1
615	имеет дело	2	1
616	понятно что	1	1
617	в синтаксисе	1	1
618	поэтому в	2	1
619	по линии	1	1
620	существо дела	1	1
621	к языку	1	1
622	языковое сознание	1	1
623	но может	1	1
624	находится в	1	1
625	ибо всякое	1	1
626	слова из	1	1
627	и восклицания	1	1
628	о том	3	1
629	рассчитана на	1	1
630	внимание на	1	1
631	установки на	1	1
632	становится уже	1	1
633	речи то	1	1
634	все его	2	1
635	в значительной	2	1
636	на протяжении	2	1
637	речевых явлений	1	1
638	тем или	1	1
639	что самое	1	1
640	явлений языка	1	1
641	этих слов	1	1
642	ее от	2	1
643	русской литературе	1	1
644	переходит в	1	1
645	более широкий	1	1
646	и методов	2	1
647	убедимся что	2	1
648	лингвистики в	1	1
649	язык есть	1	1
650	произносится и	1	1
651	каких бы	1	1
652	в изменении	1	1
653	в него	1	1
654	мы уже	6	1
655	что здесь	1	1
656	но с	1	1
657	оно и	1	1
658	одной из	3	1
659	дело с	1	1
660	в какой	3	1
661	не идет	3	1
662	то он	1	1
663	впрочем и	1	1
664	как специфического	1	1
665	имеет совершенно	1	1
666	или его	1	1
667	особенности речи	1	1
668	они в	1	1
669	тот или	1	1
670	именно на	1	1
671	с какой	1	1
672	понимания языка	1	1
673	в большинстве	5	1
674	ни одного	1	1
675	ни было	6	1
676	даже целые	1	1
677	в виде	2	1
678	свидетельствует о	2	1
679	убедиться в	1	1
680	так называемый	1	1
681	или даже	1	1
682	слово но	1	1
683	его и	3	1
684	превращаются в	1	1
685	не сам	1	1
686	одно из	1	1
687	речи может	1	1
688	не так	2	1
689	для него	9	1
690	и их	4	1
691	ведь это	2	1
692	могло бы	1	1
693	говорить об	1	1
694	иначе как	1	1
695	сами по	1	1
696	у нее	1	1
697	ее не	1	1
698	к ним	1	1
699	речи к	2	1
700	свое выражение	1	1
701	речью в	1	1
702	в других	1	1
703	и только	1	1
704	в письменной	1	1
705	смысл принадлежит	1	1
706	или иной	5	1
707	в данный	1	1
708	и точно	1	1
709	в каких	1	1
710	я был	1	1
711	и прежде	2	1
712	и между	1	1
713	и др	1	1
714	в середине	1	1
715	нельзя в	1	1
716	но возможен	1	1
717	наличных в	1	1
718	одной стороны	3	1
719	здесь эта	1	1
720	где эти	1	1
721	одного слова	3	1
722	самое слово	1	1
723	и непосредственно	2	1
724	место и	1	1
725	такова задача	1	1
726	в появлении	1	1
727	синтаксические формы	3	1
728	и я	1	1
729	во внимание	1	1
730	пр и	4	1
731	они лишь	1	1
732	говорящего к	1	1
733	тон этой	1	1
734	если не	1	1
735	выражения но	1	1
736	между первым	1	1
737	все более	2	1
738	связь с	4	1
739	одно слово	2	1
740	этом совершенно	1	1
741	прямо сказать	2	1
742	в роде	1	1
743	понятно ведь	2	1
744	он говорит	1	1
745	если оно	1	1
746	сравнению с	1	1
747	слово как	2	1
748	лингвистики и	2	1
749	последнем случае	1	1
750	вне этой	2	1
751	явлением в	1	1
752	возможны различные	1	1
753	поскольку он	1	1
754	различные типы	1	1
755	когда он	1	1
756	то к	2	1
757	отношения не	1	1
758	и такие	1	1
759	произведение в	1	1
760	к проблеме	2	1
761	к чему	1	1
762	в это	1	1
763	выражения на	1	1
764	школе да	1	1
765	более и	2	1
766	несколько слов	1	1
767	всякое слово	3	1
768	быть и	6	1
769	были и	1	1
770	сих пор	3	1
771	и пр.	1	1
772	и первоначальной	1	1
773	фактов в	1	1
774	и вторым	1	1
775	это выражение	1	1
776	к двум	1	1
777	в новых	1	1
778	более того	6	1
779	бы речь	1	1
780	целей и	1	1
781	языка становится	1	1
782	до чего	1	1
783	и часто	1	1
784	речевом общении	1	1
785	также те	1	1
786	речи как	1	1
787	лишь как	2	1
788	у них	1	1
789	находит свое	1	1
790	бы в	4	1
791	тем более	5	1
792	только что	3	1
793	в этих	3	1
794	себе внимание	1	1
795	речи если	1	1
796	или не	1	1
797	языковых фактов	1	1
798	представляющих собою	1	1
799	то вопрос	1	1
800	между ними	2	1
801	говорящий и	1	1
802	этой проблемы	1	1
803	языка на	1	1
804	не что	1	1
805	языка то	1	1
806	или иным	1	1
807	протекает и	1	1
808	возможно также	1	1
809	и слов	1	1
810	и другие	1	1
811	именно здесь	2	1
812	каждое слово	1	1
813	как на	2	1
814	они не	2	1
