N	2gram	Bakhtin_Pr_2	Analitik
339	бы не	3	1
340	за себя	2	1
341	неразрывно связана	1	1
342	и тот	1	1
343	мы обратимся	1	1
344	на то	2	1
345	вследствие этого	1	1
346	частности и	1	1
347	в статье	1	1
348	автора не	3	1
349	время и	1	1
350	к миру	1	1
351	видел в	2	1
352	они в	1	1
353	и еще	1	1
354	его поступка	1	1
355	этом мире	1	1
356	как момент	1	1
357	всех своих	1	1
358	его можно	1	1
359	в большой	3	1
360	дистанции между	1	1
361	в нее	1	1
362	ни был	1	1
363	от других	1	1
364	человека в	5	1
365	поэтому слово	1	1
366	здесь мы	1	1
367	того кто	1	1
368	в другом	1	1
369	авторского замысла	2	1
370	диалогическое взаимодействие	1	1
371	бы быть	2	1
372	сущности не	1	1
373	а по	1	1
374	высказывания и	1	1
375	слов о	1	1
376	значимости в	2	1
377	большинстве случаев	2	1
378	это было	2	1
379	в художественном	3	1
380	заключается в	1	1
381	не умеет	1	1
382	с другими	7	1
383	зрения мы	1	1
384	он есть	2	1
385	этом смысле	5	1
386	же если	1	1
387	есть и	3	1
388	как объекты	1	1
389	отсюда и	1	1
390	позволяет ему	1	1
391	рядом с	3	1
392	в самую	2	1
393	но лишь	1	1
394	а за	2	1
395	единственный раз	1	1
396	которой он	1	1
397	есть он	1	1
398	литературе как	1	1
399	должно быть	4	1
400	потому и	1	1
401	мере не	1	1
402	со всей	2	1
403	всех этих	1	1
404	и становится	2	1
405	под определенные	1	1
406	этом случае	1	1
407	от своего	1	1
408	в своей	6	1
409	таким же	2	1
410	это делает	2	1
411	а от	1	1
412	формы так	1	1
413	место в	1	1
414	самого героя	2	1
415	мысли и	3	1
416	от себя	1	1
417	в простой	1	1
418	первый внутренний	1	1
419	для данного	1	1
420	остается вне	1	1
421	что было	1	1
422	по ту	1	1
423	в диалоге	3	1
424	войти в	1	1
425	произведения в	1	1
426	на всю	1	1
427	в устах	1	1
428	для этого	3	1
429	однако к	1	1
430	ни были	1	1
431	же мы	2	1
432	любви и	1	1
433	автора и	2	1
434	он как	3	1
435	с ним	8	1
436	как можно	1	1
437	отчетливо и	1	1
438	на себе	1	1
439	своей монологической	1	1
440	на него	2	1
441	личности совершается	1	1
442	в основе	2	1
443	совпадает с	1	1
444	от жизни	1	1
445	у него	6	1
446	свободы и	1	1
447	само по	2	1
448	того чтобы	1	1
449	себе самом	3	1
450	каждый из	1	1
451	через него	1	1
452	казалось бы	1	1
453	не понимал	1	1
454	как носитель	1	1
455	с одним	2	1
456	точке этого	2	1
457	и отдельным	1	1
458	более что	1	1
459	у шекспира	1	1
460	ему и	1	1
461	а лишь	3	1
462	потому что	8	1
463	и теперь	1	1
464	со своим	1	1
465	связи с	1	1
466	типа или	1	1
467	как будто	1	1
468	автора там	1	1
469	перед ним	2	1
470	у нас	2	1
471	очень часто	1	1
472	его внутренней	1	1
473	героев а	1	1
474	к самому	1	1
475	не могут	1	1
476	бы он	2	1
477	персонажей то	1	1
478	все еще	1	1
479	своего отца	1	1
480	в университете	1	1
481	для себя	3	1
482	слово такого	2	1
483	как мы	8	1
484	и о	2	1
485	то она	1	1
486	от друга	2	1
487	действующие лица	1	1
488	позицию по	1	1
489	и автор	2	1
490	самим собою	1	1
491	только при	1	1
492	его поступки	1	1
493	сознания с	1	1
494	встреча с	1	1
495	даже отчасти	1	1
496	совершается как	1	1
497	природе своей	2	1
498	что у	4	1
499	не за	3	1
500	и дуни	1	1
501	жизни на	1	1
502	по природе	3	1
503	живет в	1	1
504	ориентировано на	1	1
505	является главным	1	1
506	и каждый	1	1
507	иногда в	1	1
508	в чужом	2	1
509	его мысли	1	1
510	строго говоря	1	1
511	на них	2	1
512	жанра в	1	1
513	если бы	2	1
514	не характер	1	1
515	большими и	1	1
516	образом в	2	1
517	о ней	1	1
518	сознание не	1	1
519	самим собой	1	1
520	именно потому	1	1
521	и должно	1	1
522	его художественной	1	1
523	в самой	3	1
524	и герой	2	1
525	одного из	1	1
526	все его	3	1
527	в единую	1	1
528	художественный образ	1	1
529	мы понимаем	1	1
530	каждом из	2	1
531	и авторской	1	1
532	или как	1	1
533	автора ибо	1	1
534	от них	2	1
535	жизнь личности	2	1
536	автор как	2	1
537	а потому	2	1
538	отметить что	2	1
539	во всей	1	1
540	и только	1	1
541	не обязательно	1	1
542	новая форма	1	1
543	тем более	1	1
544	герой нашего	1	1
545	резко отличается	1	1
546	путь через	1	1
547	художественном мире	3	1
548	не тот	1	1
549	может иметь	1	1
550	на почве	4	1
551	того что	3	1
552	установок и	1	1
553	и одновременно	2	1
554	о двух	2	1
555	тот же	2	1
556	одной из	2	1
557	с ними	4	1
558	одного сознания	6	1
559	позиции как	1	1
560	и так	1	1
561	голодной смерти	1	1
562	они могут	3	1
563	уже происходит	1	1
564	литературе и	2	1
565	в уста	3	1
566	человека с	2	1
567	так что	2	1
568	есть в	8	1
569	оказывается в	1	1
570	литературы в	1	1
571	по убеждению	1	1
572	да еще	1	1
573	всех цветов	1	1
574	ним не	1	1
575	двух основных	1	1
576	как писал	1	1
577	по выражению	2	1
578	его и	3	1
579	их как	1	1
580	характерно что	2	1
581	нее в	2	1
582	одно из	1	1
583	и их	6	1
584	и жанровые	1	1
585	ведь это	1	1
586	могло бы	1	1
587	слова в	4	1
588	этого несовпадения	1	1
589	вовсе не	7	1
590	с этими	1	1
591	к ним	3	1
592	при всей	1	1
593	не о	2	1
594	ту сторону	1	1
595	подлинная жизнь	3	1
596	и никогда	1	1
597	человек как	1	1
598	никакой надобности	1	1
599	лишь один	1	1
600	и строго	1	1
601	героя или	1	1
602	для того	1	1
603	лишь для	1	1
604	что могло	1	1
605	что на	1	1
606	на второй	1	1
607	до сих	2	1
608	несовпадения человека	1	1
609	как у	2	1
610	перестают быть	1	1
611	ее в	2	1
612	и вступает	1	1
613	а именно	3	1
614	эти две	1	1
615	к роману	2	1
616	в предисловии	1	1
617	это все	1	1
618	наконец в	1	1
619	он во	1	1
620	а с	3	1
621	героя о	1	1
622	и др	4	1
623	и затем	2	1
624	себя и	2	1
625	героев и	1	1
626	равной степени	1	1
627	позиция автора	4	1
628	превращается в	4	1
629	как композиционно	1	1
630	зависит от	1	1
631	на этот	1	1
632	не знает	4	1
633	она является	1	1
634	эту концепцию	1	1
635	или с	1	1
636	в одно	1	1
637	человека как	2	1
638	с помощью	1	1
639	не видит	1	1
640	к лицу	1	1
641	входить в	1	1
642	вступает с	1	1
643	внутреннюю свободу	1	1
644	до этого	1	1
645	своей значимости	1	1
646	но особенно	1	1
647	со словом	1	1
648	всех жанров	1	1
649	из которых	2	1
650	и мир	5	1
651	для теории	1	1
652	в область	1	1
653	лицом к	1	1
654	ведет к	2	1
655	в литературе	6	1
656	для их	1	1
657	романе достоевского	3	1
658	другого человека	1	1
659	далеко за	1	1
660	главного героя	1	1
661	с лизой	1	1
662	и всех	1	1
663	нам еще	1	1
664	и беспокойство	1	1
665	действительности не	1	1
666	и формы	1	1
667	в поступках	1	1
668	чужой голос	1	1
669	определение личности	1	1
670	самого сюжета	1	1
671	сих пор	2	1
672	своей жизни	3	1
673	но это	2	1
674	т.п все	1	1
675	романов и	1	1
676	каждой из	1	1
677	в книге	1	1
678	это уже	1	1
679	и позволяет	1	1
680	кажется ни	1	1
681	в сферу	1	1
682	отвечает на	1	1
683	уже на	2	1
684	для автора	4	1
685	отношений и	1	1
686	самим героем	1	1
687	как рассказчик	1	1
688	как на	2	1
689	именно такого	1	1
690	своей природе	1	1
691	со всех	1	1
692	работы мы	2	1
693	себя самого	1	1
694	ни одного	3	1
695	от него	3	1
696	бы в	5	1
697	своих героев	2	1
698	мы должны	4	1
699	правда не	1	1
700	с формой	1	1
701	хотя бы	5	1
702	в связь	1	1
703	но если	1	1
704	в равной	1	1
705	здесь только	1	1
706	жизни в	2	1
707	чем с	1	1
708	а о	3	1
709	этот вопрос	4	1
710	между ними	4	1
711	которые здесь	1	1
712	и внутренне	2	1
713	точке выхода	1	1
714	их с	1	1
715	к его	1	1
716	автора в	3	1
717	занимает в	1	1
718	героя в	5	1
719	жизнь в	1	1
720	жизни и	15	1
721	к этой	2	1
722	и другие	4	1
723	в своих	4	1
724	нам известно	1	1
725	все что	3	1
726	они не	2	1
