N	2gram	Propp_Isto_4	Psycholo
218	что они	6	2
219	как говорит	1	2
220	независимо от	1	2
221	как к	1	2
222	когда он	6	2
223	увидим что	2	2
224	есть ли	1	2
225	к чему	1	2
226	представляет собой	2	2
227	и тот	2	2
228	в мышлении	2	2
229	как он	6	2
230	в нем	2	2
231	главным образом	2	2
232	представления об	1	2
233	в немецкой	2	2
234	или иных	1	2
235	совпадают с	1	2
236	и с	5	2
237	не дает	2	2
238	его в	9	2
239	форму и	1	2
240	и тем	2	2
241	в них	1	2
242	он же	2	2
243	и очень	1	2
244	не всегда	6	2
245	такой же	1	2
246	и тогда	1	2
247	к чему-то	1	2
248	именно и	1	2
249	бы мы	2	2
250	как одна	1	2
251	тем не	2	2
252	их в	7	2
253	даже в	4	2
254	что есть	2	2
255	не менее	2	2
256	тем самым	1	2
257	на два	1	2
258	в основе	1	2
259	это мы	2	2
260	легко показать	1	2
261	ничего не	5	2
262	показывает как	2	2
263	в русском	1	2
264	видим что	2	2
265	отношение и	1	2
266	их от	1	2
267	есть только	3	2
268	же самое	2	2
269	на это	2	2
270	на вопрос	3	2
271	приводит к	1	2
272	это только	1	2
273	с ним	1	2
274	и здесь	5	2
275	делает то	1	2
276	но и	12	2
277	нас в	1	2
278	этих двух	1	2
279	и во	2	2
280	когда оно	1	2
281	в другой	3	2
282	и следовательно	1	2
283	в него	1	2
284	к нему	6	2
285	что здесь	7	2
286	что только	1	2
287	видели что	3	2
288	тот же	1	2
289	по мнению	1	2
290	в качестве	7	2
291	из которого	1	2
292	уже не	5	2
293	из них	2	2
294	одно из	1	2
295	и их	2	2
296	в одном	5	2
297	к ним	2	2
298	речь и	1	2
299	как раз	1	2
300	да это	1	2
301	и вместе	1	2
302	говорит о	2	2
303	то и	1	2
304	о чем	3	2
305	когда она	1	2
306	в связи	2	2
307	мы видели	6	2
308	интересно отметить	1	2
309	к жизни	1	2
310	смысле этого	2	2
311	что же	1	2
312	и там	2	2
313	что основная	1	2
314	являются не	1	2
315	и может	1	2
316	от него	2	2
317	бы в	1	2
318	к этой	3	2
319	и как	5	2
320	будто бы	1	2
321	только что	3	2
322	или не	1	2
323	обратиться к	1	2
324	мы считаем	2	2
325	что даже	1	2
326	имеет в	1	2
327	по поводу	1	2
328	это в	1	2
329	говоря о	1	1
330	он также	2	1
331	он о	1	1
332	этого животного	1	1
333	связана с	2	1
334	он показывает	2	1
335	есть форма	1	1
336	уже к	1	1
337	животное которое	1	1
338	непосредственно не	1	1
339	и всем	1	1
340	полагают что	1	1
341	все те	1	1
342	к созданию	1	1
343	и могут	1	1
344	он уже	2	1
345	на тех	1	1
346	при анализе	1	1
347	что если	1	1
348	содержания в	1	1
349	совершенно так	6	1
350	и бессмысленное	1	1
351	именно к	1	1
352	вот эту	1	1
353	не была	1	1
354	он как	1	1
355	быть определены	1	1
356	в египетской	1	1
357	но она	1	1
358	что иное	3	1
359	принадлежит к	1	1
360	этот факт	2	1
361	не видим	1	1
362	стороне дела	1	1
363	ему в	2	1
364	то это	5	1
365	в ней	1	1
366	доказал это	1	1
367	собой в	2	1
368	к рассмотрению	2	1
369	еще не	6	1
370	и на	2	1
371	поэтому совершенно	1	1
372	во всех	1	1
373	только после	1	1
374	то мы	2	1
375	то он	1	1
376	о смерти	1	1
377	это слово	1	1
378	не нарушают	1	1
379	тогда как	4	1
380	не хотел	1	1
381	относится к	3	1
382	в особом	1	1
383	как образ	1	1
384	что как	1	1
385	вор и	3	1
386	в различные	1	1
387	что земля	1	1
388	всей этой	1	1
389	перед нами	3	1
390	на человека	1	1
391	тех случаях	2	1
392	и наконец	1	1
393	произведение которое	1	1
394	его к	3	1
395	чем к	1	1
396	составить предмет	1	1
397	конечно не	2	1
398	люди боялись	1	1
399	и хотя	1	1
400	привести к	1	1
401	в тех	4	1
402	на процесс	1	1
403	образом при	1	1
404	и те	1	1
405	а оттуда	1	1
406	трудно будет	1	1
407	можно себе	1	1
408	одно и	1	1
409	широком смысле	1	1
410	на его	3	1
411	не следует	1	1
412	задний план	2	1
413	и почему	1	1
414	и социальной	1	1
415	на таком	1	1
416	он должен	3	1
417	же это	2	1
418	но вместе	1	1
419	что ни	3	1
420	чтобы их	1	1
421	основе своей	1	1
422	в нее	1	1
423	есть источник	1	1
424	но все	5	1
425	такого же	2	1
426	человека в	1	1
427	в одну	2	1
428	а затем	3	1
429	этом он	1	1
430	об этом	7	1
431	связанных с	2	1
432	на все	1	1
433	а как	2	1
434	знает что	1	1
435	по одним	1	1
436	особенно в	1	1
437	это не	5	1
438	живет в	2	1
439	и мы	1	1
440	он есть	1	1
441	чаще всего	1	1
442	в большей	1	1
443	на этот	2	1
444	же дает	1	1
445	на материале	1	1
446	она и	1	1
447	ни одной	2	1
448	случайно он	1	1
449	и уже	1	1
450	которой он	2	1
451	в приложении	1	1
452	как таковой	1	1
453	так ясно	1	1
454	и становится	1	1
455	но я	1	1
456	дальше идет	1	1
457	но если	1	1
458	и при	3	1
459	по реке	1	1
460	можно найти	2	1
461	попасть в	2	1
462	животное но	1	1
463	указать что	2	1
464	приложении к	1	1
465	свой смысл	1	1
466	знаем что	7	1
467	должны были	1	1
468	другую сторону	1	1
469	образом и	1	1
470	такую же	2	1
471	при рассмотрении	1	1
472	и более	3	1
473	однако в	2	1
474	и наоборот	2	1
475	что этот	4	1
476	когда с	1	1
477	он дает	1	1
478	случае мы	2	1
479	нас к	7	1
480	приводят к	1	1
481	как путем	1	1
482	вплоть до	1	1
483	чтобы иметь	2	1
484	в таких	2	1
485	дело не	2	1
486	то чего	3	1
487	неба с	1	1
488	нам и	1	1
489	на котором	3	1
490	найти в	1	1
491	это совершенно	1	1
492	исследования на	1	1
493	того как	4	1
494	помощи и	1	1
495	вообще есть	1	1
496	явление в	1	1
497	увидим ниже	1	1
498	греческой мифологии	1	1
499	людей и	1	1
500	и относится	1	1
501	как полагают	1	1
502	дело обстоит	1	1
503	связи с	3	1
504	здесь же	1	1
505	и делает	1	1
506	не потому	1	1
507	работа которая	1	1
508	во все	2	1
509	сравнительно с	1	1
510	его за	1	1
511	всякого кто	1	1
512	для его	1	1
513	бы составить	1	1
514	все еще	3	1
515	перейти к	1	1
516	многих и	1	1
517	можно и	1	1
518	нам то	1	1
519	творчества а	1	1
520	как не	1	1
521	на нем	5	1
522	на другой	1	1
523	можно показать	2	1
524	можно сопоставить	1	1
525	идет не	1	1
526	духа и	1	1
527	в пределах	1	1
528	на нее	1	1
529	здесь нет	1	1
530	и никем	1	1
531	том как	2	1
532	часто в	1	1
533	по сравнению	3	1
534	основана на	2	1
535	имеют разную	1	1
536	с этого	1	1
537	в эпоху	1	1
538	смысле и	1	1
539	о нем	1	1
540	вот почему	1	1
541	то они	1	1
542	характер этого	1	1
543	обращается к	1	1
544	в глаза	1	1
545	одного из	1	1
546	есть так	1	1
547	можно сказать	1	1
548	в различных	1	1
549	а также	3	1
550	так если	1	1
551	как у	1	1
552	образом мы	1	1
553	или иная	1	1
554	идет к	1	1
555	которые мы	1	1
556	помощи которых	1	1
557	в свете	3	1
558	оказывается чрезвычайно	1	1
559	и об	1	1
560	его еще	1	1
561	указывает что	2	1
562	но так	1	1
563	содержится в	2	1
564	но с	1	1
565	нечто вторичное	1	1
566	о двух	2	1
567	чем это	1	1
568	гораздо важнее	1	1
569	одной из	1	1
570	нем не	1	1
571	чему можно	1	1
572	как нечто	3	1
573	и действительно	3	1
574	к источнику	1	1
575	очень много	1	1
576	на лошадь	1	1
577	но то	1	1
578	иное как	3	1
579	одни и	1	1
580	эти черты	1	1
581	в нашей	1	1
582	которых можно	4	1
583	если в	1	1
584	предмет и	1	1
585	цели и	1	1
586	прибавить что	4	1
587	заметить что	1	1
588	ясно показывает	2	1
589	в других	2	1
590	этом рассказе	1	1
591	составит предмет	1	1
592	в особенности	2	1
593	гораздо больше	1	1
594	без всякой	1	1
595	это от	1	1
596	именно в	1	1
597	здесь в	1	1
598	такое же	4	1
599	а с	1	1
600	мы еще	1	1
601	и др	5	1
602	социальной жизни	1	1
603	который точно	1	1
604	и пр	11	1
605	мы скажем	1	1
606	на которых	1	1
607	зависит от	1	1
608	своего рода	1	1
609	его как	2	1
610	лишь через	1	1
611	понятие о	1	1
612	один раз	1	1
613	действия в	1	1
614	виде в	1	1
615	мы наметили	1	1
616	в центре	1	1
617	из форм	1	1
618	эти исследования	1	1
619	к другой	1	1
620	верно что	1	1
621	образом на	1	1
622	что именно	1	1
623	только с	2	1
624	представления о	3	1
625	он говорит	2	1
626	сравнению с	3	1
627	на эту	1	1
628	а потом	1	1
629	и всей	1	1
630	не за	1	1
631	быть только	1	1
632	хотя он	1	1
633	ему при	1	1
634	него есть	1	1
635	в это	1	1
636	туда и	1	1
637	как предмет	1	1
638	получает от	1	1
639	не к	2	1
640	но для	2	1
641	между собой	1	1
642	в более	1	1
643	определены как	1	1
644	приводит нас	4	1
645	в самые	1	1
646	того есть	1	1
647	на задний	2	1
648	сколько бы	1	1
649	или в	3	1
650	его с	2	1
651	показать как	1	1
652	а к	1	1
653	и смысл	1	1
654	мы должны	5	1
655	хотя бы	2	1
656	же в	3	1
657	даже при	1	1
658	еще прибавить	2	1
659	в широком	1	1
660	между ними	3	1
661	только как	1	1
662	поэтического творчества	1	1
663	который она	1	1
664	легко заметить	1	1
665	с ними	5	1
666	все люди	1	1
667	с такой	1	1
668	одновременно и	1	1
669	не что	3	1
670	при изучении	2	1
671	этим объясняется	1	1
672	который он	1	1
673	но эти	1	1
674	показывают как	1	1
675	видим в	1	1
676	в роли	2	1
677	и заменить	1	1
678	см в	1	1
679	думать что	1	1
680	том числе	1	1
681	и вновь	1	1
