N	2gram	Losev_Dial_1	Formalny
287	все время	1	2
288	была бы	3	2
289	есть лишь	1	2
290	но есть	2	2
291	и тонки	1	2
292	вместе с	1	2
293	и действительного	1	2
294	она есть	5	2
295	из этой	1	2
296	по существу	1	2
297	действительности как	1	2
298	в результате	1	2
299	три основные	2	2
300	дана в	3	2
301	ни было	2	2
302	отношении к	3	2
303	жизни в	1	2
304	но эта	3	2
305	только как	2	2
306	они были	2	2
307	что такое	10	2
308	это та	1	2
309	нас не	2	2
310	новое время	1	1
311	а между	1	1
312	можно говорить	2	1
313	также и	7	1
314	например в	1	1
315	мы замечаем	2	1
316	он может	1	1
317	показаться что	1	1
318	в чистой	1	1
319	и есть	16	1
320	что смысл	3	1
321	и принципиально	1	1
322	чего не	1	1
323	из самых	1	1
324	явления и	1	1
325	по преимуществу	1	1
326	они никогда	1	1
327	и этот	1	1
328	мы уже	1	1
329	той же	1	1
330	закономерность которая	1	1
331	и образования	1	1
332	и само	1	1
333	почти все	2	1
334	вопросы она	1	1
335	но под	1	1
336	в самих	1	1
337	самый термин	1	1
338	свое отношение	1	1
339	кто же	1	1
340	учение об	3	1
341	проявляется в	1	1
342	науки с	1	1
343	не был	2	1
344	в чем	6	1
345	как таковая	2	1
346	но конечно	2	1
347	совсем не	1	1
348	в данном	3	1
349	эта особенность	1	1
350	иначе не	2	1
351	плохая наука	1	1
352	или иное	3	1
353	и вовсе	1	1
354	и соответствующих	1	1
355	общего с	5	1
356	построения и	1	1
357	этом его	1	1
358	были выполнены	1	1
359	этой стороны	2	1
360	что касается	2	1
361	перед нами	1	1
362	хотя и	4	1
363	и всецело	1	1
364	творчества как	2	1
365	даже просто	4	1
366	позитивизма и	1	1
367	есть ли	1	1
368	о самом	2	1
369	то в	7	1
370	в общий	1	1
371	та же	3	1
372	бы и	2	1
373	реальном пространстве	1	1
374	мы получаем	2	1
375	непосредственно и	1	1
376	самой природе	1	1
377	эти вопросы	1	1
378	так или	1	1
379	виде она	1	1
380	иначе и	1	1
381	из этих	2	1
382	так в	1	1
383	с их	1	1
384	как он	4	1
385	на то	5	1
386	быть только	1	1
387	теории и	1	1
388	ее реальной	1	1
389	тем не	1	1
390	сам является	2	1
391	не значит	3	1
392	нее и	1	1
393	свою собственную	1	1
394	самой форме	1	1
395	к одному	1	1
396	что нужно	1	1
397	понятий и	1	1
398	вообще не	1	1
399	и по	1	1
400	на этом	2	1
401	людей и	1	1
402	лишь с	1	1
403	или иных	1	1
404	иметь никаких	1	1
405	это конечно	2	1
406	наука не	10	1
407	и философии	2	1
408	случилось так	1	1
409	заключается в	1	1
410	не умеет	1	1
411	основ и	1	1
412	уже знаем	1	1
413	без нее	1	1
414	этом смысле	3	1
415	и тем	1	1
416	за ней	1	1
417	и каждый	1	1
418	для них	1	1
419	но уже	2	1
420	он является	1	1
421	нет в	1	1
422	это положение	1	1
423	она и	1	1
424	даже без	1	1
425	далеко не	1	1
426	но лишь	4	1
427	этого не	1	1
428	место и	1	1
429	и уже	1	1
430	он и	2	1
431	идеализм и	1	1
432	наука до	1	1
433	это совершенно	1	1
434	мы с	1	1
435	такой же	2	1
436	и тогда	2	1
437	роль и	1	1
438	смысл и	4	1
439	в этих	5	1
440	и другие	1	1
441	что между	1	1
442	что если	2	1
443	и культуры	1	1
444	жизнь для	1	1
445	никаких оснований	1	1
446	можно найти	2	1
447	нами два	1	1
448	в такой	1	1
449	не становится	1	1
450	стать в	1	1
451	в котором	4	1
452	большей степени	1	1
453	почва для	1	1
454	знаем что	1	1
455	них есть	2	1
456	вяч иванова	1	1
457	бы мы	1	1
458	внешнего и	1	1
459	в силу	1	1
460	мифе и	1	1
461	эту идею	1	1
462	даны в	1	1
463	но он	1	1
464	друг другу	3	1
465	внимания и	1	1
466	этого только	1	1
467	и эти	1	1
468	этих и	1	1
469	и почти	3	1
470	для нее	2	1
471	не знает	2	1
472	и вся	1	1
473	тому что	3	1
474	и очень	1	1
475	этом не	1	1
476	случае в	1	1
477	в отвлеченном	1	1
478	вообще но	1	1
479	оно так	1	1
480	можно указать	2	1
481	иной раз	2	1
482	самого начала	1	1
483	не имеет	15	1
484	если в	3	1
485	и притом	4	1
486	два мира	1	1
487	каждого данного	1	1
488	говорить о	5	1
489	но только	3	1
490	того чтобы	1	1
491	та или	3	1
492	не лучше	2	1
493	правда в	1	1
494	принципы и	1	1
495	и без	1	1
496	под этим	1	1
497	на себя	1	1
498	или иная	3	1
499	для мысли	1	1
500	по своей	1	1
501	на природу	1	1
502	действительность мы	1	1
503	мире и	1	1
504	потому что	14	1
505	же он	2	1
506	науке о	1	1
507	в сознании	3	1
508	только с	3	1
509	уже и	3	1
510	этом отношении	2	1
511	мы и	2	1
512	и из	3	1
513	однако это	1	1
514	может показаться	1	1
515	которое как	2	1
516	о науке	2	1
517	в духе	1	1
518	над другими	1	1
519	в мифе	12	1
520	не могут	1	1
521	встречается в	1	1
522	относиться к	3	1
523	есть только	5	1
524	могут быть	3	1
525	зрения своей	1	1
526	же что	1	1
527	того о	1	1
528	например на	1	1
529	но сама	1	1
530	ничего общего	4	1
531	правда не	1	1
532	она дана	1	1
533	такая наука	1	1
534	они вовсе	1	1
535	самые основные	1	1
536	в вещах	1	1
537	и о	3	1
538	сторону и	2	1
539	как один	2	1
540	миром и	1	1
541	быть вполне	1	1
542	характер и	1	1
543	с самого	1	1
544	однако эта	1	1
545	если они	1	1
546	что у	1	1
547	в образе	1	1
548	здесь он	1	1
549	по природе	1	1
550	но необходимо	1	1
551	что также	1	1
552	мог бы	2	1
553	по сравнению	2	1
554	ничто в	1	1
555	действительность и	1	1
556	связанное с	1	1
557	воли и	1	1
558	мы всегда	1	1
559	в другом	2	1
560	того он	1	1
561	другими словами	2	1
562	язык и	1	1
563	его жизни	1	1
564	и просто	1	1
565	можно сказать	6	1
566	а также	1	1
567	понятие и	1	1
568	происходит не	1	1
569	науке и	1	1
570	и объективностью	1	1
571	нас а	1	1
572	этого бытия	1	1
573	должно было	1	1
574	эти два	2	1
575	и ни	6	1
576	вслед за	2	1
577	исторического развития	1	1
578	и подобных	1	1
579	взяться за	2	1
580	существует как	1	1
581	от науки	1	1
582	и самые	1	1
583	в современной	2	1
584	как из	1	1
585	интереса к	1	1
586	не непосредственно	1	1
587	к нему	8	1
588	мы видим	4	1
589	в стороне	1	1
590	очень много	3	1
591	нелепо а	1	1
592	не мешает	4	1
593	так что	15	1
594	из которого	1	1
595	к идее	1	1
596	в сторону	1	1
597	содержание не	1	1
598	себя в	1	1
599	борьбы с	1	1
600	в одежде	1	1
601	и теоретическая	1	1
602	в виде	2	1
603	образы героев	1	1
604	а это	1	1
605	в понятие	1	1
606	от других	1	1
607	внутри самого	1	1
608	из них	2	1
609	мир в	1	1
610	мир не	1	1
611	был бы	1	1
612	себе в	1	1
613	никто не	2	1
614	представить себе	1	1
615	философия и	1	1
616	науке у	1	1
617	от тех	1	1
618	с этими	1	1
619	так как	11	1
620	но что	3	1
621	у него	1	1
622	утверждается лишь	1	1
623	он со	1	1
624	бы тогда	1	1
625	имеет значение	1	1
626	действительно в	1	1
627	же деле	1	1
628	не были	1	1
629	ней и	1	1
630	или иной	3	1
631	даже не	3	1
632	своему материалу	1	1
633	имеет и	1	1
634	как у	2	1
635	но ни	1	1
636	что они	3	1
637	а именно	1	1
638	эти две	1	1
639	а с	2	1
640	содержание его	1	1
641	один и	1	1
642	о сущности	1	1
643	что не	7	1
644	зрения самого	2	1
645	что для	3	1
646	связано с	1	1
647	быть наукой	1	1
648	самом же	1	1
649	смысла и	1	1
650	нужно сказать	1	1
651	к науке	1	1
652	а на	1	1
653	зависит от	1	1
654	к своему	1	1
655	одну из	1	1
656	там где	1	1
657	об ее	1	1
658	несмотря на	10	1
659	законов и	1	1
660	очень важное	1	1
661	представления о	1	1
662	не научным	1	1
663	к его	1	1
664	пространства и	2	1
665	его на	1	1
666	жизни а	1	1
667	почти всех	1	1
668	сравнению с	2	1
669	не дают	1	1
670	с такой	1	1
671	наряду с	1	1
672	в той	1	1
673	синтез и	1	1
674	данной эпохи	1	1
675	что же	3	1
676	образ и	4	1
677	эти последние	2	1
678	что как	2	1
679	ней не	1	1
680	значит что	14	1
681	это значит	11	1
682	форма и	1	1
683	или хотя	2	1
684	и всех	3	1
685	в реальном	1	1
686	нее самой	1	1
687	но даже	1	1
688	не меняет	1	1
689	между прочим	1	1
690	кроме того	1	1
691	искусством и	1	1
692	вещь а	1	1
693	тех или	3	1
694	не является	3	1
695	только одна	1	1
696	и для	2	1
697	самого бытия	1	1
698	значение совершенно	1	1
699	что оно	5	1
700	сознания и	3	1
701	понять что	1	1
702	мира и	1	1
703	том что	9	1
704	чтобы понять	3	1
705	это уже	1	1
706	или другой	4	1
707	для нас	1	1
708	еще более	3	1
709	тем более	2	1
710	не будучи	2	1
711	и смысл	3	1
712	его соответствие	1	1
713	не должен	1	1
714	идеей а	1	1
715	ни к	2	1
716	только что	3	1
717	всматриваться в	2	1
718	них и	1	1
719	но чисто	1	1
720	а о	2	1
721	с ней	2	1
722	сказать что	10	1
723	другой стороны	4	1
724	своего предмета	1	1
725	совершенно не	8	1
726	о себе	1	1
727	минуту не	1	1
728	в последнем	1	1
729	религии и	3	1
730	в отдельности	2	1
731	из этого	1	1
732	есть и	5	1
733	только одну	1	1
734	науки как	1	1
735	себе не	5	1
736	себе но	2	1
737	если она	3	1
738	и состоит	2	1
739	всем этом	1	1
740	просто не	2	1
741	также не	1	1
742	и эта	2	1
743	к этому	2	1
744	этой точки	2	1
