N	2gram	Vygotskiy__4	formyVre
504	если бы	5	1
505	и символов	1	1
506	в разных	1	1
507	автора к	1	1
508	выше примерах	1	1
509	является существенным	1	1
510	имеет еще	1	1
511	и т.д	2	1
512	и поэтому	3	1
513	внимание на	3	1
514	отдельные элементы	1	1
515	но мы	1	1
516	никак не	2	1
517	и что	8	1
518	в глаза	1	1
519	и исторический	1	1
520	в различных	1	1
521	может не	2	1
522	раз и	1	1
523	двух сторон	2	1
524	между тем	9	1
525	по типу	2	1
526	этот момент	1	1
527	нуждается в	1	1
528	на одном	2	1
529	говорит он	5	1
530	даже для	1	1
531	исходя из	1	1
532	и следовательно	1	1
533	и сверху	1	1
534	название и	1	1
535	содержание но	1	1
536	в другую	3	1
537	все выше	1	1
538	и история	3	1
539	он что	2	1
540	по своей	6	1
541	и одновременно	1	1
542	приведенных выше	1	1
543	мы увидим	1	1
544	для себя	1	1
545	и является	3	1
546	должен быть	1	1
547	должен был	1	1
548	всех его	1	1
549	и ее	1	1
550	вопрос об	1	1
551	по этому	1	1
552	больше чем	1	1
553	себя в	3	1
554	оказывается в	1	1
555	то и	1	1
556	в виде	3	1
557	является не	4	1
558	этому вопросу	2	1
559	здесь же	1	1
560	на тождество	1	1
561	глаза и	1	1
562	мы встречаем	2	1
563	те что	1	1
564	другом в	1	1
565	они становятся	1	1
566	того в	1	1
567	без всякой	1	1
568	этой проблемы	1	1
569	мы это	1	1
570	на ее	1	1
571	этим путем	1	1
572	характерно для	1	1
573	еще и	1	1
574	на которые	1	1
575	в отличие	2	1
576	так вот	1	1
577	что не	1	1
578	основные формы	1	1
579	на этот	3	1
580	другой стороны	9	1
581	его как	1	1
582	и выше	1	1
583	и том	1	1
584	ребенка и	9	1
585	под влиянием	2	1
586	строение и	1	1
587	но как	2	1
588	тем больше	1	1
589	в речи	4	1
590	но что	3	1
591	все более	2	1
592	он тем	1	1
593	при переходе	1	1
594	почти без	1	1
595	этих случаях	1	1
596	связаны в	1	1
597	одной стороны	9	1
598	сравнению с	3	1
599	которые являются	1	1
600	лежат в	1	1
601	это есть	1	1
602	в тех	1	1
603	на различные	1	1
604	а отнюдь	1	1
605	как средство	1	1
606	чтобы определить	1	1
607	распадается на	1	1
608	и самых	1	1
609	этого слова	11	1
610	благодаря этому	1	1
611	в условиях	3	1
612	в так	1	1
613	имел в	1	1
614	из него	2	1
615	и тогда	2	1
616	что должно	1	1
617	корни в	2	1
618	тех же	1	1
619	рассматривать как	2	1
620	мы найдем	2	1
621	указать на	1	1
622	уже на	1	1
623	формы и	3	1
624	войти в	1	1
625	основе этой	1	1
626	в результате	8	1
627	а все	1	1
628	которая в	2	1
629	всеми своими	1	1
630	с двух	2	1
631	из себя	1	1
632	правда уже	1	1
633	бы в	3	1
634	и которое	2	1
635	эти особенности	1	1
636	мы как	1	1
637	вообще в	1	1
638	конце концов	1	1
639	зрения в	1	1
640	действительной жизни	1	1
641	затем когда	1	1
642	идет об	1	1
643	в настоящее	2	1
644	на более	2	1
645	не являются	3	1
646	в целях	1	1
647	к самому	1	1
648	требует чтобы	1	1
649	нам не	2	1
650	в свою	2	1
651	связей и	3	1
652	помощью этих	1	1
653	совершенно не	3	1
654	дело с	1	1
655	но этот	1	1
656	одновременно и	1	1
657	в абстрактном	1	1
658	основе их	3	1
659	и внешние	1	1
660	силе и	1	1
661	по поводу	1	1
662	самой природе	1	1
663	в таком	2	1
664	этой точки	4	1
665	они не	2	1
