N	2gram	Losev_Dial_3	Analitik
319	независимо от	1	1
320	его на	2	1
321	как образ	1	1
322	и объекта	3	1
323	о жизни	1	1
324	есть в	3	1
325	помнить что	1	1
326	и той	1	1
327	сознательное и	1	1
328	бы я	1	1
329	я должен	4	1
330	и наконец	1	1
331	к сыну	1	1
332	более или	1	1
333	со своей	1	1
334	именно эта	1	1
335	не приходится	1	1
336	та же	1	1
337	с какой	1	1
338	что это	12	1
339	часть мира	2	1
340	здесь имеется	1	1
341	учение о	8	1
342	опыт и	1	1
343	мифа и	6	1
344	но его	3	1
345	только один	1	1
346	имеем в	1	1
347	личности я	1	1
348	если он	1	1
349	личностного бытия	1	1
350	кажется не	1	1
351	силу и	1	1
352	вера в	1	1
353	творца и	1	1
354	всех этих	1	1
355	не значит	3	1
356	в виде	8	1
357	не как	1	1
358	на точке	1	1
359	в понятии	2	1
360	языком и	1	1
361	из него	1	1
362	его от	1	1
363	что ни	1	1
364	его можно	1	1
365	себя всему	1	1
366	в основу	1	1
367	но все	1	1
368	от нее	1	1
369	с фактами	1	1
370	объект и	2	1
371	что все	14	1
372	и может	1	1
373	пусть и	1	1
374	вещи и	1	1
375	только личность	1	1
376	все их	1	1
377	его в	1	1
378	человека только	1	1
379	с самим	1	1
380	свести к	1	1
381	реальности как	1	1
382	и тем	2	1
383	нуждается для	1	1
384	как бывает	1	1
385	в ином	1	1
386	от отца	5	1
387	только лишь	1	1
388	в них	5	1
389	в историческом	1	1
390	все равно	2	1
391	оно действительно	1	1
392	и уже	2	1
393	одна и	1	1
394	он и	3	1
395	между собою	1	1
396	действительно не	1	1
397	и становится	1	1
398	или менее	1	1
399	в этих	1	1
400	во время	1	1
401	и при	1	1
402	и ее	3	1
403	сознания но	2	1
404	со всяким	1	1
405	в отношении	1	1
406	к истории	2	1
407	взгляд на	1	1
408	в такой	1	1
409	ни малейшего	1	1
410	не от	1	1
411	бы мы	1	1
412	одном из	1	1
413	точку зрения	1	1
414	как одну	1	1
415	но он	1	1
416	есть реальность	1	1
417	не его	1	1
418	по крайней	5	1
419	субъекте и	1	1
420	и эти	2	1
421	их в	2	1
422	возможно только	6	1
423	у читателя	1	1
424	здесь принадлежит	1	1
425	есть всегда	5	1
426	нас к	2	1
427	тому что	4	1
428	да ведь	1	1
429	раз и	3	1
430	не менее	11	1
431	человека но	1	1
432	одна из	3	1
433	если объект	1	1
434	на него	1	1
435	одной и	1	1
436	другого эта	1	1
437	может только	1	1
438	на котором	2	1
439	о природе	1	1
440	ничего не	17	1
441	оно нуждается	1	1
442	этих двух	1	1
443	сложнее и	1	1
444	такая же	1	1
445	не говорит	3	1
446	на природу	1	1
447	во всем	3	1
448	существенные признаки	1	1
449	но это	5	1
450	эти три	1	1
451	слова о	1	1
452	входят в	1	1
453	мы и	4	1
454	область истории	1	1
455	в каком	3	1
456	фактов и	2	1
457	одно и	5	1
458	уже о	2	1
459	то о	1	1
460	вопросу об	1	1
461	этот чисто	1	1
462	всего в	1	1
463	его с	1	1
464	как для	1	1
465	вещь ни	1	1
466	оно не	6	1
467	утверждать что	6	1
468	говорит о	4	1
469	личностного и	1	1
470	тогда я	1	1
471	можно и	3	1
472	опоры на	1	1
473	в виду	7	1
474	и сами	2	1
475	говоря уже	2	1
476	сама природа	1	1
477	чтобы быть	4	1
478	уже с	1	1
479	человеческого сознания	1	1
480	условии что	2	1
481	как с	2	1
482	иной мир	1	1
483	слово есть	1	1
484	сознания и	4	1
485	предмет его	1	1
486	мир или	2	1
487	строго говоря	1	1
488	и всякого	2	1
489	в глубине	1	1
490	быть ни	1	1
491	их основные	1	1
492	в самой	1	1
493	внимание на	1	1
494	говорить не	2	1
495	чего она	1	1
496	и что	15	1
497	миф в	1	1
498	себя самого	2	1
499	на что	2	1
500	на точку	1	1
501	и во	2	1
502	они являются	1	1
503	эти два	1	1
504	мы ни	1	1
505	себя но	2	1
506	и только	6	1
507	крайней мере	5	1
508	наконец в	1	1
509	все время	3	1
510	знания и	1	1
511	вплоть до	1	1
512	или может	1	1
513	в него	1	1
514	материальная вещь	4	1
515	тех пор	2	1
516	предмета и	1	1
517	быть и	3	1
518	оно и	1	1
519	тот же	1	1
520	зрения в	2	1
521	друг друга	3	1
522	как нечто	1	1
523	в разные	2	1
524	даже если	2	1
525	бытия в	2	1
526	к отцу	2	1
527	этот факт	1	1
528	но то	2	1
529	и жизни	6	1
530	объекта не	1	1
531	так что	8	1
532	связи с	1	1
533	не можем	2	1
534	если и	1	1
535	то и	3	1
536	чтобы он	1	1
537	а то	1	1
538	говорится и	1	1
539	но от	1	1
540	только одно	2	1
541	не так	1	1
542	всяком случае	2	1
543	мы находим	1	1
544	в одном	1	1
545	вещи или	1	1
546	для другого	1	1
547	у него	2	1
548	всегда только	1	1
549	как раз	7	1
550	тут же	1	1
551	ни что	3	1
552	есть слово	3	1
553	в науке	1	1
554	смерти и	1	1
555	само собой	1	1
556	науки в	1	1
557	были бы	1	1
558	только на	7	1
559	в особенности	7	1
560	целом итак	1	1
561	не сама	1	1
562	она и	2	1
563	и даже	13	1
564	требует чтобы	2	1
565	даже не	6	1
566	нам не	1	1
567	и сознание	3	1
568	до сих	1	1
569	моменты и	1	1
570	может и	2	1
571	или иначе	2	1
572	здесь в	1	1
573	с той	1	1
574	есть она	1	1
575	нового времени	2	1
576	что для	5	1
577	превращается в	6	1
578	не было	3	1
579	его как	3	1
580	у одного	1	1
581	о чем	1	1
582	если не	3	1
583	в связи	1	1
584	связь с	1	1
585	исходить из	1	1
586	о себе	2	1
587	можно утверждать	2	1
588	ни на	3	1
589	в некое	2	1
590	как это	5	1
591	узкое и	1	1
592	в лице	1	1
593	или существенное	1	1
594	нет оно	1	1
595	никогда нельзя	1	1
596	сама же	2	1
597	по своему	1	1
598	если оно	4	1
599	в течение	1	1
600	научной мысли	1	1
601	происходит в	1	1
602	да и	1	1
603	не умея	1	1
604	отношения не	1	1
605	я с	1	1
606	такого ответа	1	1
607	с этой	5	1
608	к понятию	1	1
609	первых двух	2	1
610	сих пор	1	1
611	при условии	3	1
612	и таким	1	1
613	вы говорите	1	1
614	перед нами	3	1
615	о мире	1	1
616	при всем	4	1
617	она должна	2	1
618	только одна	3	1
619	только мы	1	1
620	глубине души	1	1
621	и для	2	1
622	указать на	1	1
623	не имея	1	1
624	и от	3	1
625	все что	3	1
626	или в	2	1
627	что оно	7	1
628	понять что	1	1
629	в результате	1	1
630	мира и	3	1
631	между ними	1	1
632	на небесах	1	1
633	о котором	1	1
634	своей собственной	1	1
635	человек и	1	1
636	я не	6	1
637	хотя и	5	1
638	напряженном и	1	1
639	на первый	4	1
640	для нас	2	1
641	от него	1	1
642	из себя	2	1
643	же оно	1	1
644	же в	2	1
645	есть уже	1	1
646	на части	1	1
647	личности и	5	1
648	в своих	2	1
649	личность и	2	1
650	все еще	2	1
651	или других	1	1
652	не знает	3	1
653	возможно лишь	1	1
654	совершенно не	2	1
655	не сами	1	1
656	сознания на	1	1
657	из этого	2	1
658	просто не	1	1
659	жизни и	5	1
660	а может	1	1
661	а я	2	1
662	также не	3	1
663	ее в	2	1
664	то оно	1	1
665	и эта	1	1
666	это понятие	1	1
667	они не	2	1
668	не дал	1	1
669	который не	2	1
670	категории личности	2	1
671	во всяком	2	1
672	и личности	1	1
673	этой точки	2	1
