N	2gram	Losev_Vlad_2	Hudozhes
160	той же	4	2
161	для своего	1	2
162	мы не	2	2
163	жизни как	1	2
164	к своему	1	2
165	мы читаем	4	2
166	но как	1	2
167	если в	1	2
168	себе и	2	2
169	в произведениях	1	2
170	как нам	1	2
171	хотя и	6	2
172	лежит на	1	2
173	в целом	4	2
174	так или	3	2
175	так в	1	2
176	только на	1	2
177	как он	2	2
178	так сказать	1	2
179	жизнью и	1	2
180	на его	4	2
181	они в	1	2
182	в первую	1	2
183	л м	6	2
184	однако в	2	2
185	же касается	5	2
186	ясно что	1	2
187	первую очередь	1	2
188	его личности	1	2
189	особенно в	1	2
190	по себе	5	2
191	все равно	1	2
192	должно быть	3	2
193	в следующем	3	2
194	в такой	1	2
195	не столько	3	2
196	в первый	1	2
197	что я	3	2
198	сих пор	1	2
199	все это	5	2
200	для нее	1	2
201	они не	1	2
202	бы на	1	2
203	не раз	1	2
204	а а	3	2
205	не о	2	2
206	он говорил	1	2
207	не имеет	2	2
208	с и	2	2
209	заметить что	1	2
210	тех кто	1	2
211	на него	1	2
212	этой книги	2	2
213	все еще	1	2
214	этой своей	1	2
215	у себя	1	2
216	здесь не	4	2
217	характер и	1	2
218	в себя	1	2
219	по теории	1	2
220	о своей	1	2
221	на вопрос	1	2
222	никак не	3	2
223	и что	5	2
224	его жизни	6	2
225	до сих	1	2
226	там же	12	2
227	и об	1	2
228	в него	1	2
229	второй половине	2	2
230	но с	1	2
231	и потому	2	2
232	поэтому и	1	2
233	так что	5	2
234	из деревни	1	2
235	больше не	1	2
236	в начале	4	2
237	не стал	1	2
238	за ним	1	2
239	мы знаем	4	2
240	а то	2	2
241	на том	1	2
242	влияние на	1	2
243	или иначе	3	2
244	ему не	1	2
245	что не	2	2
246	в данной	1	2
247	также в	1	2
248	до конца	7	2
249	у его	1	2
250	и м	1	2
251	говорится о	2	2
252	эти слова	1	2
253	характера и	1	2
254	столкновение с	1	2
255	что же	8	2
256	в тот	1	2
257	да и	3	2
258	дело здесь	1	2
259	в это	4	2
260	и не	18	2
261	с этой	4	2
262	своей жизни	3	2
263	нет ничего	3	2
264	пока еще	1	2
265	и ушел	1	2
266	н а	1	2
267	в результате	5	2
268	то о	1	2
269	ни к	1	2
270	личности и	1	2
271	всего мира	1	2
272	смысле слова	1	1
273	частности к	1	1
274	как известно	1	1
275	это побудило	1	1
276	можно говорить	3	1
277	и то	5	1
278	и др	1	1
279	тех же	1	1
280	он почувствовал	1	1
281	нам кажется	3	1
282	ему что	1	1
283	за собой	1	1
284	и до	2	1
285	из его	2	1
286	он всегда	1	1
287	высшей степени	1	1
288	и за	1	1
289	по его	1	1
290	также и	6	1
291	его не	2	1
292	ответить на	1	1
293	именно к	3	1
294	не слишком	1	1
295	есть нечто	2	1
296	в сущности	2	1
297	но она	1	1
298	до совершенства	1	1
299	я не	4	1
300	хотя бы	3	1
301	ему в	2	1
302	что можно	3	1
303	как впрочем	1	1
304	это время	4	1
305	теперь они	1	1
306	а другие	2	1
307	литературы и	1	1
308	можно понять	1	1
309	нам представляется	2	1
310	время в	4	1
311	насколько мне	1	1
312	что его	4	1
313	в чем	2	1
314	и л	1	1
315	и думал	1	1
316	совсем не	4	1
317	не все	1	1
318	в общем	2	1
319	отношение к	4	1
320	а через	1	1
321	тут же	2	1
322	нет и	1	1
323	славянском базаре	2	1
324	когда тот	1	1
325	связи и	1	1
326	и я	5	1
327	чем же	1	1
328	весь день	1	1
329	его на	3	1
330	общего с	1	1
331	что именно	1	1
332	о жизни	1	1
333	что касается	3	1
334	еще больше	1	1
335	он себе	1	1
336	и думать	1	1
337	и как	3	1
338	это тоже	2	1
339	по пути	1	1
340	знаю что	1	1
341	к числу	2	1
342	и хотя	2	1
343	в этот	1	1
344	о самом	1	1
345	что произведение	1	1
346	к чему	1	1
347	в письмах	1	1
348	в произведении	1	1
349	в которой	4	1
350	он в	1	1
351	всей своей	1	1
352	из этих	3	1
353	поскольку в	3	1
354	во многих	2	1
355	н в	8	1
356	его но	1	1
357	в мир	1	1
358	не могла	2	1
359	три года	2	1
360	чувствовал себя	2	1
361	главным образом	1	1
362	одному из	1	1
363	пушкина и	1	1
364	всех этих	3	1
365	же это	2	1
366	его самого	1	1
367	к одному	1	1
368	и вот	3	1
369	с таким	1	1
370	том чтобы	2	1
371	не вызвать	1	1
372	содержит в	4	1
373	на земле	2	1
374	свое время	1	1
375	же самая	1	1
376	его от	1	1
377	никому не	1	1
378	и этот	1	1
379	все с	1	1
380	от нее	1	1
381	несомненно есть	1	1
382	то ни	1	1
383	что все	1	1
384	или даже	1	1
385	а как	1	1
386	этом смысле	1	1
387	всегда было	1	1
388	по истории	1	1
389	и тем	1	1
390	он все	2	1
391	к области	1	1
392	на свои	2	1
393	для них	1	1
394	но уже	2	1
395	а живая	1	1
396	но мы	1	1
397	он же	2	1
398	в высшей	1	1
399	к которым	1	1
400	далеко не	1	1
401	этого не	2	1
402	с тем	2	1
403	а за	2	1
404	еще можно	1	1
405	со своими	1	1
406	которой он	2	1
407	она действительно	1	1
408	он и	3	1
409	между собою	1	1
410	в москве	6	1
411	к а	2	1
412	можно считать	1	1
413	и того	1	1
414	нисколько не	2	1
415	когда в	1	1
416	лучше всего	1	1
417	на первый	2	1
418	или менее	3	1
419	в г	1	1
420	я этого	1	1
421	ли можно	1	1
422	я его	3	1
423	он вдруг	1	1
424	и без	1	1
425	это делает	1	1
426	с достоевским	1	1
427	на месте	1	1
428	место в	1	1
429	в отличие	3	1
430	в которых	1	1
431	мысли и	2	1
432	сердце и	1	1
433	нельзя было	1	1
434	пока только	1	1
435	есть его	2	1
436	в одном	1	1
437	не будем	1	1
438	по ее	1	1
439	в прошлом	1	1
440	их в	2	1
441	что после	1	1
442	что этот	1	1
443	ним в	2	1
444	этом не	1	1
445	между прочим	7	1
446	не любит	1	1
447	сам он	1	1
448	всего его	1	1
449	раз и	2	1
450	иной раз	2	1
451	вовсе не	4	1
452	в отношении	3	1
453	на рубеже	1	1
454	так как	5	1
455	вплоть до	3	1
456	но они	1	1
457	до известной	1	1
458	как можно	1	1
459	человечества и	1	1
460	собр соч	1	1
461	самого начала	1	1
462	как о	1	1
463	дело в	3	1
464	что их	1	1
465	читаем что	1	1
466	в самых	2	1
467	со слов	1	1
468	не могло	1	1
469	только не	1	1
470	каждый из	1	1
471	и всегда	1	1
472	в москву	4	1
473	жизни не	1	1
474	в мае	1	1
475	в самой	1	1
476	невозможно но	2	1
477	и весь	1	1
478	на тему	1	1
479	этих двух	1	1
480	или как	2	1
481	всего на	2	1
482	свои вопросы	1	1
483	добру и	1	1
484	был и	3	1
485	же он	1	1
486	исключая и	1	1
487	когда ему	1	1
488	ведь все	1	1
489	перед ним	1	1
490	к той	2	1
491	глубочайшим образом	1	1
492	бытия как	1	1
493	к отдельным	1	1
494	с любовью	1	1
495	человек без	1	1
496	не могут	1	1
497	когда мы	3	1
498	и вполне	3	1
499	нет мы	1	1
500	уже было	1	1
501	за что	1	1
502	находит в	1	1
503	и мне	1	1
504	было уже	1	1
505	но из	2	1
506	ничего общего	1	1
507	к индивидуальной	1	1
508	и которая	1	1
509	приходит к	2	1
510	в виду	2	1
511	свою очередь	2	1
512	данном случае	2	1
513	в в	1	1
514	этим термином	1	1
515	книги и	2	1
516	с самого	1	1
517	в дальнейшем	5	1
518	для своей	1	1
519	на нее	1	1
520	за то	1	1
521	раз он	1	1
522	того и	2	1
523	в споре	1	1
524	здесь нет	1	1
525	во многом	1	1
526	было и	1	1
527	чем у	1	1
528	он сам	2	1
529	внимание к	1	1
530	человека которого	1	1
531	даже не	1	1
532	лицо его	1	1
533	все дело	1	1
534	сводится к	1	1
535	может не	1	1
536	путь и	1	1
537	его рассуждений	1	1
538	сам а	1	1
539	все его	1	1
540	для нас	7	1
541	этим не	1	1
542	нас в	2	1
543	как у	2	1
544	в отрыве	1	1
545	во всех	3	1
546	я никогда	1	1
547	во втором	1	1
548	отношения но	1	1
549	считаем необходимым	1	1
550	наконец в	3	1
551	что бы	1	1
552	к концу	5	1
553	с а	4	1
554	и она	2	1
555	но тут	1	1
556	как например	1	1
557	парижа а	1	1
558	в двух	2	1
559	тот же	5	1
560	и кажется	1	1
561	в какой	1	1
562	это очень	1	1
563	времени и	1	1
564	он теперь	1	1
565	следующем году	1	1
566	всяком случае	6	1
567	и ее	1	1
568	человека с	1	1
569	с какой	1	1
570	же и	2	1
571	в серьезных	1	1
572	однако здесь	2	1
573	более или	3	1
574	я в	3	1
575	уже в	3	1
576	а напротив	1	1
577	же из	1	1
578	в жизни	1	1
579	не принимает	1	1
580	него и	2	1
581	его и	2	1
582	но для	1	1
583	характерно что	1	1
584	ни с	2	1
585	этом в	1	1
586	в письме	8	1
587	и та	1	1
588	содержания а	1	1
589	мнению с	1	1
590	письма т	9	1
591	из нее	1	1
592	никакого отношения	3	1
593	не исключая	1	1
594	отличие от	3	1
595	к философской	1	1
596	ее на	2	1
597	в целях	1	1
598	что они	1	1
599	рядом с	1	1
600	его ни	1	1
601	и стал	1	1
602	тотчас же	1	1
603	живой и	1	1
604	и из	2	1
605	два разных	1	1
606	говорить и	1	1
607	еще и	6	1
608	же о	1	1
609	что для	2	1
610	обратиться к	1	1
611	можно назвать	2	1
612	этом свете	1	1
613	церкви и	2	1
614	уж и	1	1
615	не на	2	1
616	вторая половина	1	1
617	и своим	1	1
618	философской мысли	1	1
619	что мы	1	1
620	обыкновенной человеческой	1	1
621	с л	3	1
622	его биографии	4	1
623	по необходимости	1	1
624	как это	7	1
625	приводятся по	1	1
626	но все	2	1
627	в природе	1	1
628	xix века	1	1
629	мне известно	1	1
630	о чем	6	1
631	в столь	1	1
632	в данном	3	1
633	относиться к	2	1
634	она есть	1	1
635	позиции с	1	1
636	пишет в	1	1
637	и всей	1	1
638	этих своих	1	1
639	с очень	2	1
640	двух людей	1	1
641	было ни	1	1
642	на ногах	1	1
643	этот не	1	1
644	него в	4	1
645	не испытывал	1	1
646	жизни с	2	1
647	рассуждает о	1	1
648	является для	1	1
649	было сказано	1	1
650	казалось что	1	1
651	сказал я	1	1
652	но это	4	1
653	в смысле	1	1
654	тут тоже	1	1
655	в славянском	2	1
656	письме к	4	1
657	и п	1	1
658	не мог	8	1
659	вероятно уже	1	1
660	под названием	3	1
661	известной степени	1	1
662	представлений с	1	1
663	уже на	3	1
664	она жила	2	1
665	отношения между	1	1
666	известие о	1	1
667	когда он	1	1
668	которой я	1	1
669	но когда	1	1
670	как уже	1	1
671	со своей	2	1
672	полагать что	1	1
673	тем более	3	1
674	у которого	2	1
675	конце концов	3	1
676	мы должны	4	1
677	с ужасом	1	1
678	теперь же	1	1
679	второй и	1	1
680	хотя в	1	1
681	но вот	3	1
682	о своем	2	1
683	которая на	1	1
684	сведения о	3	1
685	первый раз	1	1
686	от своего	1	1
687	сказать что	11	1
688	а ведь	1	1
689	в свою	3	1
690	мы здесь	1	1
691	к его	2	1
692	из этого	5	1
693	и солнце	1	1
694	в свое	1	1
695	время не	1	1
696	в трех	2	1
697	который он	1	1
698	ни на	1	1
699	и другие	1	1
700	кажется ему	1	1
701	забыть об	1	1
702	в состояние	1	1
703	во всяком	6	1
