N	2gram	Medvedev_F_1	Psycholo
599	и действительно	1	1
600	в стороне	1	1
601	между тем	2	1
602	ее от	2	1
603	бы ни	5	1
604	но под	1	1
605	таком понимании	2	1
606	именно на	1	1
607	с которыми	1	1
608	и эстетикой	1	1
609	и физиология	1	1
610	и событий	1	1
611	и исследования	1	1
612	только на	5	1
613	ни было	2	1
614	слова в	1	1
615	от других	1	1
616	не из	4	1
617	в душе	2	1
618	понимании форма	1	1
619	протекать в	1	1
620	эти два	1	1
621	понимали что	1	1
622	роль и	1	1
623	не так	2	1
624	себе в	1	1
625	и их	10	1
626	нет она	1	1
627	иначе как	2	1
628	психологии и	1	1
629	произведения и	8	1
630	от тех	1	1
631	с этими	1	1
632	эйхенбаум в	2	1
633	как художник	2	1
634	жизни на	1	1
635	художник не	1	1
636	он один	1	1
637	в особенности	3	1
638	к его	1	1
639	направление и	1	1
640	и поэтических	1	1
641	со всем	3	1
642	ней и	1	1
643	и даже	3	1
644	не следует	1	1
645	или иначе	2	1
646	не один	1	1
647	если только	1	1
648	эти две	1	1
649	к которому	2	1
650	мысли об	2	1
651	в предисловии	1	1
652	во второй	1	1
653	и др	5	1
654	остается еще	1	1
655	здесь дело	1	1
656	здесь эта	1	1
657	и самый	2	1
658	однако и	1	1
659	и психологии	1	1
660	его собственной	1	1
661	ритм мелодика	1	1
662	включить в	1	1
663	переходим к	1	1
664	и критические	1	1
665	как материал	1	1
666	нигде не	1	1
667	которые будут	1	1
668	бессмысленной и	1	1
669	функции каждого	2	1
670	что каждый	1	1
671	так в	1	1
672	приводит в	1	1
673	предисловии к	1	1
674	целом ряде	2	1
675	этой истории	1	1
676	и основной	1	1
677	два основных	1	1
678	на какой-то	1	1
679	отношению к	4	1
680	автором на	1	1
681	там где	1	1
682	ней не	1	1
683	это значит	1	1
684	к следующему	1	1
685	дело здесь	1	1
686	смысл в	1	1
687	или хотя	1	1
688	в гораздо	1	1
689	художественное произведение	6	1
690	с историей	1	1
691	в условиях	1	1
692	но это	3	1
693	отличается от	3	1
694	в чем	1	1
695	но для	3	1
696	в смысле	1	1
697	и всю	1	1
698	к другим	2	1
699	искусством и	1	1
700	для мысли	1	1
701	за его	1	1
702	это та	2	1
703	в связи	4	1
704	и состоит	1	1
705	формы и	5	1
706	в точном	1	1
707	не оказывает	1	1
708	или в	1	1
709	к конкретной	1	1
710	думает что	1	1
711	чтобы понять	1	1
712	из себя	1	1
713	бы в	3	1
714	и ни	1	1
715	не должен	1	1
716	на языке	2	1
717	все остальные	1	1
718	в технических	1	1
719	же в	3	1
720	и другие	1	1
721	гораздо больше	1	1
722	жизни в	2	1
723	говорить на	2	1
724	и смысла	1	1
725	а о	1	1
726	в свою	8	1
727	с ней	1	1
728	автора в	1	1
729	в отдельности	1	1
730	оказывает никакого	1	1
731	всем этом	1	1
732	просто не	1	1
733	это понятие	1	1
734	эту последнюю	2	1
735	ничего общего	1	1
