N	2gram	Tiupa_Hudo_1	Myshleni
282	если мы	2	2
283	и пр	1	2
284	в слове	3	2
285	своей структуре	1	2
286	и слово	1	2
287	в частности	13	2
288	и потому	2	2
289	как это	5	2
290	человека к	3	2
291	всем остальным	1	2
292	о чем	2	2
293	в данном	4	2
294	всего в	1	2
295	анализу и	1	2
296	внешнего мира	3	2
297	действительность в	1	2
298	на которой	1	2
299	точно и	1	2
300	является как	1	2
301	о котором	1	2
302	речи с	1	2
303	как явление	1	2
304	а в	12	2
305	между ними	4	2
306	природе и	1	2
307	к его	2	2
308	жизни и	1	2
309	ее в	2	2
310	можно назвать	1	2
311	собой так	1	1
312	кто его	1	1
313	ту же	1	1
314	единицы и	1	1
315	одним из	1	1
316	например в	3	1
317	но кто	1	1
318	как целому	1	1
319	самой себе	1	1
320	значении этого	4	1
321	или к	1	1
322	бы для	1	1
323	это игра	1	1
324	и больше	2	1
325	действительности и	1	1
326	иметь место	1	1
327	по его	1	1
328	оторванности от	1	1
329	для построения	1	1
330	от своего	2	1
331	время от	1	1
332	к новой	1	1
333	как другая	1	1
334	совпадает с	2	1
335	привести к	1	1
336	принадлежит к	3	1
337	не вполне	2	1
338	это отношение	3	1
339	жизни как	3	1
340	и со	1	1
341	в виду	5	1
342	к общему	1	1
343	который может	1	1
344	в отличие	7	1
345	еще не	3	1
346	освобождения от	1	1
347	на них	1	1
348	семантической сторон	1	1
349	в различных	1	1
350	такого что	1	1
351	во внешнем	1	1
352	речи когда	1	1
353	и читателей	2	1
354	могло быть	2	1
355	в сторону	2	1
356	не входит	2	1
357	конечном счете	5	1
358	отличие от	7	1
359	значение для	1	1
360	он ни	1	1
361	сама по	2	1
362	содержания к	1	1
363	в истории	1	1
364	отношение человека	1	1
365	это ни	1	1
366	как к	2	1
367	автора мы	1	1
368	отношений как	1	1
369	в действительности	1	1
370	звука и	1	1
371	при чтении	2	1
372	или иную	1	1
373	то в	2	1
374	общение с	1	1
375	этих моментов	1	1
376	у каждого	1	1
377	тоже не	1	1
378	раз в	1	1
379	с их	2	1
380	ее как	1	1
381	но на	1	1
382	не могла	1	1
383	на его	1	1
384	с чем	1	1
385	в нем	5	1
386	в узком	3	1
387	в принципе	5	1
388	силу своей	1	1
389	содержит в	1	1
390	наших глазах	2	1
391	его можно	1	1
392	заключает в	1	1
393	могла бы	2	1
394	тем в	1	1
395	особенности в	1	1
396	самим собой	4	1
397	все их	1	1
398	восприятия в	1	1
399	и семантической	1	1
400	этом смысле	3	1
401	делает его	2	1
402	речи для	1	1
403	в жизни	2	1
404	к области	3	1
405	только лишь	1	1
406	но мы	1	1
407	как сказано	1	1
408	ведет к	1	1
409	это переживание	1	1
410	автора и	3	1
411	читателя который	1	1
412	бы место	1	1
413	но если	1	1
414	нового для	1	1
415	мы конечно	1	1
416	и без	1	1
417	активности как	1	1
418	однако этот	1	1
419	на каждом	1	1
420	от его	1	1
421	деятельности если	1	1
422	которые в	1	1
423	тем не	3	1
424	состоит в	16	1
425	по крайней	1	1
426	и делают	1	1
427	слова ни	1	1
428	остановимся на	1	1
429	мы встречаемся	1	1
430	она по	1	1
431	лишь одну	1	1
432	не менее	3	1
433	без его	1	1
434	значением но	1	1
435	человека но	1	1
436	на котором	1	1
437	в центр	1	1
438	материала в	2	1
439	в область	1	1
440	двоякого рода	2	1
441	единого целого	1	1
442	только свобода	1	1
443	предстает перед	1	1
444	с этих	1	1
445	и является	1	1
446	в более	1	1
447	речи по	1	1
448	как будто	1	1
449	и делает	1	1
450	однако это	1	1
451	ему не	1	1
452	тем это	1	1
453	что можно	3	1
454	поэтому не	1	1
455	когда мы	1	1
456	взятое в	1	1
457	ли не	1	1
458	предметов в	1	1
459	в совокупности	1	1
460	его за	1	1
461	отличается от	2	1
462	числе и	1	1
463	себя только	1	1
464	что отличает	2	1
465	той или	4	1
466	оно не	1	1
467	из всего	1	1
468	к такому	1	1
469	с ее	5	1
470	не существует	1	1
471	к нам	1	1
472	на основе	2	1
473	от внешней	1	1
474	для читателя	2	1
475	что делает	1	1
476	только то	1	1
477	всей своей	2	1
478	вопрос что	1	1
479	как с	1	1
480	к кому	1	1
481	стороны не	1	1
482	с самим	2	1
483	одном и	1	1
484	на которую	1	1
485	в научном	1	1
486	для иллюстрации	1	1
487	переживания как	1	1
488	что от	1	1
489	только и	1	1
490	именно потому	1	1
491	ситуации и	1	1
492	и здесь	1	1
493	в самой	2	1
494	направленной на	1	1
495	внимание на	1	1
496	первого из	1	1
497	а также	5	1
498	деятельности все	1	1
499	вопросу о	1	1
500	в конечном	5	1
501	другой своей	1	1
502	видов деятельности	1	1
503	что и	2	1
504	это не	2	1
505	в форме	4	1
506	во внутренней	2	1
507	которую в	1	1
508	также в	1	1
509	с не	1	1
510	о своих	1	1
511	говорит в	2	1
512	речи а	2	1
513	в целостной	1	1
514	если с	1	1
515	но их	3	1
516	что даже	1	1
517	также и	1	1
518	к нашему	2	1
519	значения на	1	1
520	впрочем и	1	1
521	в контексте	3	1
522	потребности и	2	1
523	жизнь личности	2	1
524	по этому	1	1
525	что из	1	1
526	остающейся в	1	1
527	так что	1	1
528	из которого	4	1
529	человеком который	1	1
530	определяющее значение	1	1
531	оказывается в	3	1
532	одной из	2	1
533	значения слов	1	1
534	является не	1	1
535	слова не	1	1
536	не дает	1	1
537	из них	1	1
538	что сама	2	1
539	но для	1	1
540	эти два	1	1
541	этом в	1	1
542	себе в	1	1
543	слова в	2	1
544	относится не	1	1
545	к ним	1	1
546	может служить	2	1
547	у него	1	1
548	должен был	1	1
549	речи всегда	1	1
550	со стороны	2	1
551	или иной	7	1
552	между которыми	1	1
553	деятельности сознания	1	1
554	связаны с	1	1
555	если говорить	1	1
556	внешней речи	2	1
557	а именно	2	1
558	соответствии с	1	1
559	и др	2	1
560	что не	1	1
561	больше и	1	1
562	которого может	1	1
563	противоречие между	1	1
564	в соответствии	1	1
565	не на	3	1
566	до этого	1	1
567	быть названо	2	1
568	не было	1	1
569	не сама	2	1
570	автор видит	1	1
571	и составляет	3	1
572	автором в	1	1
573	более того	1	1
574	зависит от	1	1
575	однако и	1	1
576	как ни	1	1
577	отнюдь не	2	1
578	говорит лишь	1	1
579	и том	1	1
580	в одно	2	1
581	стороны в	1	1
582	понимания внутренней	1	1
583	с которыми	1	1
584	мы говорим	1	1
585	в строгом	1	1
586	внешнем мире	1	1
587	тому как	1	1
588	к своему	1	1
589	по своему	2	1
590	к жизни	2	1
591	такого рода	10	1
592	собой в	1	1
593	для понимания	2	1
594	общения как	1	1
595	в это	1	1
596	высказывания и	2	1
597	о его	1	1
598	и развития	1	1
599	в резком	1	1
600	если ее	1	1
601	самое существенное	1	1
602	но с	1	1
603	крайней мере	1	1
604	и для	2	1
605	отношение между	1	1
606	жизнью в	1	1
607	в функции	1	1
608	отношений и	1	1
609	или в	2	1
610	на границах	1	1
611	из своего	1	1
612	не будучи	1	1
613	ни к	2	1
614	фонетической и	1	1
615	от всего	1	1
616	и позволило	1	1
617	практическую деятельность	1	1
618	можно признать	1	1
619	значения для	1	1
620	все то	1	1
621	на части	1	1
622	отношении к	2	1
623	его лишь	1	1
624	слово в	1	1
625	не быть	1	1
626	впервые в	1	1
627	о себе	2	1
628	внутреннее единство	1	1
629	типа и	1	1
630	именно к	1	1
631	поведения в	1	1
632	на это	1	1
633	функции которую	1	1
634	судьбы в	1	1
635	и другие	2	1
636	по поводу	1	1
637	в таком	1	1
638	точно так	1	1
639	все что	1	1
640	этой точки	1	1
641	том числе	2	1
642	которая не	1	1
