N	2gram	Tiupa_Hudo_2	Myslijsy
350	едва ли	3	1
351	собою в	1	1
352	по его	3	1
353	чего в	1	1
354	он уже	2	1
355	бы уже	1	1
356	что между	1	1
357	что если	1	1
358	тогда ему	1	1
359	чтобы не	3	1
360	и совсем	1	1
361	который был	2	1
362	в сущности	1	1
363	навести на	1	1
364	время как	1	1
365	и он	3	1
366	имя и	1	1
367	думая о	2	1
368	не иметь	1	1
369	он был	1	1
370	на них	1	1
371	он сам	2	1
372	внутреннюю и	1	1
373	здесь не	2	1
374	со словами	1	1
375	души есть	1	1
376	бы то	1	1
377	с его	5	1
378	чтобы образ	1	1
379	именно тем	1	1
380	от его	1	1
381	данном случае	2	1
382	нею в	1	1
383	легко может	1	1
384	если в	2	1
385	его во	1	1
386	ли я	1	1
387	себе и	1	1
388	от человеческой	1	1
389	друг от	1	1
390	нет и	1	1
391	говорить с	1	1
392	и чем	1	1
393	и другого	1	1
394	смотрел на	1	1
395	в настоящем	1	1
396	один и	1	1
397	нее все	1	1
398	и читатель	3	1
399	чем же	1	1
400	души а	1	1
401	время когда	1	1
402	в художественном	4	1
403	предметы и	1	1
404	все случайное	1	1
405	это был	2	1
406	еще и	2	1
407	характеризует не	1	1
408	мы тем	1	1
409	хотя и	1	1
410	когда он	1	1
411	один ряд	1	1
412	имеет в	1	1
413	но в	2	1
414	что точка	1	1
415	то в	4	1
416	из жизни	1	1
417	все эти	1	1
418	тоже не	2	1
419	и отношения	1	1
420	известно не	1	1
421	к непрерывному	1	1
422	о ее	2	1
423	тому же	2	1
424	и выдвинуть	1	1
425	как он	3	1
426	что одна	1	1
427	наш взгляд	4	1
428	с чем	1	1
429	бы с	2	1
430	и стало	1	1
431	если для	1	1
432	к миру	1	1
433	но именно	2	1
434	при виде	1	1
435	в корне	1	1
436	свое время	1	1
437	что без	1	1
438	же становится	1	1
439	на наш	4	1
440	ни был	1	1
441	бы эта	1	1
442	здесь мы	1	1
443	мысль так	1	1
444	тем в	1	1
445	в мире	7	1
446	том случае	1	1
447	и внутренняя	1	1
448	лишь в	2	1
449	заключается в	1	1
450	которого не	1	1
451	его личности	1	1
452	искусства в	1	1
453	в глазах	6	1
454	не одна	1	1
455	это не	6	1
456	то все	1	1
457	а над	1	1
458	видеть и	1	1
459	в жизни	8	1
460	только одно	1	1
461	его места	1	1
462	в тот	1	1
463	она и	1	1
464	в самую	1	1
465	берет на	1	1
466	жизни то	2	1
467	которой он	1	1
468	для чего	1	1
469	нам не	1	1
470	ни с	2	1
471	с такой	2	1
472	такою же	1	1
473	и было	2	1
474	в этих	3	1
475	от своего	2	1
476	внешним и	2	1
477	таким же	1	1
478	мыслью о	1	1
479	с точки	2	1
480	как символ	1	1
481	знаем что	1	1
482	жизни с	2	1
483	всякий раз	3	1
484	что сознание	1	1
485	стало быть	1	1
486	этой жизни	1	1
487	для многих	1	1
488	начнем с	2	1
489	другом и	1	1
490	но он	1	1
491	с такою	2	1
492	и более	1	1
493	однако в	2	1
494	не должно	1	1
495	пламя и	1	1
496	любовь к	1	1
497	центра в	1	1
498	человека есть	1	1
499	ничего нового	1	1
500	виду что	1	1
501	и другое	1	1
502	ее души	3	1
503	только из	1	1
504	ее с	1	1
505	на себе	1	1
506	и сама	4	1
507	было не	1	1
508	первая половина	2	1
509	чем не	1	1
510	принадлежит к	1	1
511	не могло	1	1
512	себе самом	1	1
513	стороны своего	1	1
514	однако если	1	1
515	на язык	1	1
516	ничего не	5	1
517	это то	1	1
518	в противоречие	1	1
519	же после	1	1
520	но вслед	1	1
521	и другая	1	1
522	и чувства	1	1
523	и чувство	1	1
524	рождается в	1	1
525	души но	1	1
526	не дано	1	1
527	имени и	1	1
528	что на	3	1
529	может показаться	1	1
530	в детстве	5	1
531	необходимости в	1	1
532	настоящего времени	1	1
533	той сосредоточенности	1	1
534	своего я	3	1
535	именно оно	1	1
536	становится для	1	1
537	представляется нам	2	1
538	встречается в	1	1
539	отличается от	1	1
540	и внешнюю	2	1
541	же самое	3	1
542	глубокое и	1	1
543	в памяти	3	1
544	всего что	1	1
545	когда бы	1	1
546	в поле	1	1
547	же радостным	1	1
548	говоря словами	1	1
549	любовь в	1	1
550	на нечто	1	1
551	не ограничивается	1	1
552	приходит к	2	1
553	мгновения жизни	1	1
554	своем воображении	1	1
555	от друга	1	1
556	происходит и	1	1
557	такое что	1	1
558	той силы	1	1
559	быть вполне	1	1
560	и говорит	1	1
561	с самого	1	1
562	на том	1	1
563	и когда	1	1
564	что у	3	1
565	жизни это	1	1
566	только через	1	1
567	на нее	1	1
568	времени и	1	1
569	не с	2	1
570	особенно в	1	1
571	с самим	2	1
572	всех кто	1	1
573	как источнику	1	1
574	это только	1	1
575	жизнь и	1	1
576	нечто такое	1	1
577	мы читаем	2	1
578	сама она	1	1
579	остановимся на	1	1
580	и внешней	2	1
581	сводится к	6	1
582	именно потому	1	1
583	и здесь	1	1
584	и т.д	2	1
585	и т.п	1	1
586	в глаза	1	1
587	после того	1	1
588	все его	3	1
589	и который	1	1
590	казаться что	1	1
591	первоначального замысла	1	1
592	в соответствующих	2	1
593	нас в	1	1
594	души в	1	1
595	раз и	1	1
596	и чуждый	1	1
597	во всех	1	1
598	совершенно как	1	1
599	с миром	1	1
600	эти два	1	1
601	на одном	1	1
602	бы она	1	1
603	из своего	1	1
604	других но	1	1
605	в другой	1	1
606	другого в	1	1
607	что бы	1	1
608	который бы	1	1
609	меня так	1	1
610	места и	1	1
611	его собственная	1	1
612	в двух	2	1
613	нам о	1	1
614	ее то	1	1
615	но легко	1	1
616	было что	1	1
617	всю ее	1	1
618	уже одно	2	1
619	как пламя	1	1
620	который в	2	1
621	и ее	3	1
622	имеет своим	1	1
623	чуждый его	1	1
624	не мешает	1	1
625	без этого	1	1
626	себя в	8	1
627	и счастье	1	1
628	других в	2	1
629	еще одну	1	1
630	или даже	1	1
631	его и	2	1
632	где бы	1	1
633	не связанных	1	1
634	мы знаем	2	1
635	могло бы	1	1
636	эту силу	1	1
637	произведения и	1	1
638	в такое	1	1
639	при всей	1	1
640	на меня	1	1
641	отдельного человека	3	1
642	лишь для	1	1
643	не является	2	1
644	имели бы	1	1
645	человеческой мысли	1	1
646	жизни в	7	1
647	как сам	1	1
648	как у	2	1
649	на ее	3	1
650	или иначе	1	1
651	по своим	1	1
652	бы эти	1	1
653	своей личной	1	1
654	личной жизни	2	1
655	внешнее и	1	1
656	по всей	1	1
657	себе то	1	1
658	и люди	1	1
659	превращается в	4	1
660	ребенка в	1	1
661	произведений искусства	1	1
662	не означает	1	1
663	с которым	1	1
664	например это	1	1
665	образом это	1	1
666	более глубокое	1	1
667	не видит	1	1
668	бы оно	1	1
669	слова от	1	1
670	почти ничего	1	1
671	и определенности	1	1
672	и а	2	1
673	в одной	1	1
674	была такая	1	1
675	как одно	1	1
676	человека к	1	1
677	эта особенность	1	1
678	жизнь человека	1	1
679	власть над	1	1
680	в данном	2	1
681	вспомнить что	1	1
682	своей души	1	1
683	самим по	1	1
684	души на	1	1
685	а потом	1	1
686	да и	5	1
687	думать о	1	1
688	исходя из	1	1
689	во всю	1	1
690	было ни	1	1
691	как например	1	1
692	только для	2	1
693	видно что	1	1
694	и таким	1	1
695	мое сознание	1	1
696	я с	2	1
697	мое я	1	1
698	этого сознания	1	1
699	один в	1	1
700	душа не	1	1
701	человек и	1	1
702	бы даже	1	1
703	г в	1	1
704	на языке	1	1
705	по самой	1	1
706	я в	1	1
707	в самое	1	1
708	давно уже	2	1
709	предметы а	1	1
710	забыли и	1	1
711	от ее	1	1
712	первый раз	1	1
713	между ними	2	1
714	и часы	1	1
715	с ними	3	1
716	почему он	1	1
717	взгляда на	1	1
718	я это	2	1
719	него в	1	1
720	есть и	3	1
721	на лице	1	1
722	в голову	2	1
723	это так	1	1
724	разговоре с	2	1
725	случае если	1	1
726	и эта	2	1
727	прежде в	1	1
728	можно назвать	1	1
729	говорит нам	1	1
730	гораздо более	2	1
731	смысле что	1	1
