N	2gram	Tiupa_Hudo_1	Problemy
166	в их	2	3
167	даже в	3	3
168	в отношении	1	3
169	она не	4	3
170	на него	2	3
171	того и	1	3
172	ничего не	8	3
173	слова как	2	3
174	уже говорили	1	3
175	могут быть	1	3
176	не менее	5	3
177	но при	1	3
178	в себя	2	3
179	можно было	5	3
180	так и	13	3
181	если бы	3	3
182	и даже	3	3
183	с ним	4	3
184	между тем	8	3
185	и только	1	3
186	наконец в	1	3
187	его в	3	3
188	тот же	1	3
189	он теперь	1	3
190	и ее	1	3
191	себя в	4	3
192	есть в	1	3
193	уже не	7	3
194	тем что	3	3
195	герой и	1	3
196	не укладывается	1	3
197	о своей	2	3
198	по своим	1	3
199	себя и	2	3
200	в рассказе	11	3
201	в произведениях	2	3
202	он и	1	3
203	него в	1	3
204	ни на	1	3
205	в человеке	2	3
206	в романах	1	3
207	рассказа в	6	3
208	но для	1	3
209	все же	3	3
210	и для	3	3
211	в романе	1	3
212	не знает	2	3
213	в последнем	1	3
214	героя в	2	3
215	самосознания и	1	3
216	я и	2	2
217	а между	1	2
218	человека и	1	2
219	из его	1	2
220	не во	1	2
221	и о	4	2
222	вопрос о	2	2
223	героя но	1	2
224	от друга	1	2
225	мы здесь	1	2
226	в каждой	1	2
227	не нужно	2	2
228	в сторону	1	2
229	же она	1	2
230	отношение к	1	2
231	друг от	1	2
232	друга и	1	2
233	как в	8	2
234	с этим	3	2
235	как нам	2	2
236	и как	1	2
237	в первом	1	2
238	та же	4	2
239	в целом	2	2
240	бы не	1	2
241	из этих	1	2
242	как он	2	2
243	но на	1	2
244	при всякой	1	2
245	другом человеке	1	2
246	на том	2	2
247	но все	1	2
248	об этом	5	2
249	из них	4	2
250	входит в	1	2
251	ни в	5	2
252	достоевского и	1	2
253	одна и	1	2
254	автора и	2	2
255	том что	16	2
256	в такой	2	2
257	в узком	1	2
258	себе а	1	2
259	в которых	1	2
260	мысли и	1	2
261	и другого	1	2
262	что этот	1	2
263	и то	1	2
264	и герой	2	2
265	раз и	1	2
266	иной раз	1	2
267	дело в	1	2
268	от чужого	1	2
269	одна из	2	2
270	на себе	2	2
271	и всегда	1	2
272	и без	1	2
273	тем не	4	2
274	и эта	1	2
275	что на	2	2
276	перед ним	1	2
277	я сам	1	2
278	в письме	1	2
279	для себя	3	2
280	в конце	4	2
281	особенно в	2	2
282	говорили что	1	2
283	что у	3	2
284	в образе	1	2
285	времени и	1	2
286	он говорил	2	2
287	тому и	1	2
288	из рассказа	3	2
289	его жизни	2	2
290	все его	1	2
291	переходит в	1	2
292	в форме	2	2
293	того что	4	2
294	этом смысле	1	2
295	но так	1	2
296	в стороне	1	2
297	и так	2	2
298	уже в	1	2
299	и они	1	2
300	то и	3	2
301	не принимает	1	2
302	имеется и	1	2
303	а то	2	2
304	речь в	2	2
305	его и	1	2
306	и та	1	2
307	каждый из	1	2
308	автора как	1	2
309	с другим	2	2
310	а с	2	2
311	и др	1	2
312	что не	2	2
313	превращается в	3	2
314	в руках	1	2
315	теперь он	1	2
316	в творчестве	3	2
317	по своему	3	2
318	если оно	1	2
319	столкновение с	2	2
320	в первой	6	2
321	человек с	1	2
322	например в	2	2
323	своей жизни	2	2
324	письме к	1	2
325	его творчества	1	2
326	себя на	1	2
327	узком смысле	1	2
328	для нас	1	2
329	конце концов	1	2
330	хотя бы	1	2
331	укладывается в	1	2
332	среди других	1	2
333	с ними	2	2
334	сказать что	1	2
335	их с	1	2
336	как слово	1	2
337	в своих	3	2
338	который не	1	2
339	в таком	3	2
340	во всяком	1	2
341	смысле слова	1	1
342	обращено к	1	1
343	относится и	1	1
344	таком случае	1	1
345	две реплики	1	1
346	на самом	2	1
347	не одного	1	1
348	это и	1	1
349	в чужой	1	1
350	его же	1	1
351	проникает в	1	1
352	подхода к	1	1
353	к рассказу	1	1
354	видеть в	1	1
355	их и	1	1
356	с тургеневым	1	1
357	второй смысл	1	1
358	о способах	1	1
359	же как	2	1
360	сознаний двух	1	1
361	именно к	1	1
362	этом не	1	1
363	ни единого	2	1
364	своими корнями	1	1
365	есть нечто	1	1
366	вот я	1	1
367	но она	1	1
368	принадлежит к	1	1
369	ослабевает и	1	1
370	как во	1	1
371	и тем	1	1
372	на тему	1	1
373	не слушая	1	1
374	этом так	1	1
375	вместо того	2	1
376	ему в	1	1
377	героев в	2	1
378	духе и	1	1
379	а другие	1	1
380	литературы и	1	1
381	на них	1	1
382	это действительно	1	1
383	от себя	2	1
384	установкой на	2	1
385	различия между	1	1
386	с одной	1	1
387	обстояло дело	1	1
388	но как	2	1
389	с самой	1	1
390	очевидно и	1	1
391	если в	2	1
392	в общем	1	1
393	человеческих отношений	5	1
394	прозы в	1	1
395	нет и	1	1
396	да так	1	1
397	к сожалению	1	1
398	идет о	3	1
399	его я	2	1
400	себя за	1	1
401	в рамках	2	1
402	но пока	1	1
403	не согласиться	2	1
404	где может	1	1
405	она как	1	1
406	внутренняя жизнь	1	1
407	однако не	1	1
408	я к	1	1
409	что этим	1	1
410	глава вторая	1	1
411	о самом	1	1
412	за свои	1	1
413	к чему	1	1
414	ориентирована на	1	1
415	так или	2	1
416	в ответ	2	1
417	следующей главе	3	1
418	в этой	8	1
419	в рассказах	2	1
420	эпохи и	1	1
421	корнями в	1	1
422	не могла	1	1
423	его но	1	1
424	может уже	1	1
425	и прислушивается	1	1
426	вообще не	1	1
427	что она	4	1
428	оно было	2	1
429	он все	1	1
430	одному из	1	1
431	читателя в	6	1
432	он должен	1	1
433	бы вовсе	1	1
434	к каждому	1	1
435	характер в	2	1
436	достаточно чтобы	1	1
437	в плане	1	1
438	что ни	1	1
439	и по	3	1
440	на этом	3	1
441	однако в	2	1
442	не бывает	2	1
443	значительной степени	2	1
444	от нее	1	1
445	не следует	2	1
446	то ни	1	1
447	глубоко в	1	1
448	что все	1	1
449	этом он	1	1
450	в мире	3	1
451	друг другу	1	1
452	видит в	3	1
453	как к	3	1
454	деле в	2	1
455	всю его	1	1
456	приходит в	2	1
457	литературном произведении	1	1
458	уж не	1	1
459	за ней	1	1
460	что сама	1	1
461	к герою	1	1
462	из нее	1	1
463	все равно	2	1
464	к которым	1	1
465	их как	1	1
466	в ее	3	1
467	и уже	1	1
468	несмотря на	4	1
469	о чем	1	1
470	такою же	1	1
471	не мог	1	1
472	героя нельзя	1	1
473	несет в	3	1
474	мы как	1	1
475	в еще	1	1
476	в г	1	1
477	во второй	5	1
478	от своего	1	1
479	значения оно	1	1
480	как все	2	1
481	я его	1	1
482	о герое	1	1
483	она в	3	1
484	что еще	1	1
485	точку зрения	1	1
486	другом и	1	1
487	авторской и	1	1
488	обращение к	1	1
489	рассказа мы	2	1
490	героев не	1	1
491	том и	1	1
492	с такими	2	1
493	изнутри в	1	1
494	человека но	1	1
495	всего его	1	1
496	высказывания в	1	1
497	не раз	2	1
498	но они	1	1
499	эти две	1	1
500	этими двумя	1	1
501	мысли в	1	1
502	друг друга	5	1
503	что их	1	1
504	в основе	1	1
505	и имеет	1	1
506	о них	1	1
507	того чтобы	3	1
508	действующие лица	2	1
509	появляется в	1	1
510	это еще	1	1
511	не могло	1	1
512	для всего	2	1
513	только не	1	1
514	мышления и	2	1
515	не приносит	1	1
516	не имеет	2	1
517	ним а	1	1
518	нельзя не	1	1
519	а порой	2	1
520	как два	1	1
521	не исчерпывается	1	1
522	этих двух	1	1
523	а во	1	1
524	всего на	1	1
525	оглядкой и	1	1
526	но изнутри	1	1
527	по своей	4	1
528	связи с	4	1
529	форма является	1	1
530	к читателю	2	1
531	ему не	2	1
532	же самое	1	1
533	нет мы	1	1
534	всего в	1	1
535	для его	1	1
536	перед его	1	1
537	на это	1	1
538	даже когда	1	1
539	из их	1	1
540	теперь на	1	1
541	этой своей	2	1
542	не делает	1	1
543	у себя	2	1
544	с ее	2	1
545	вообще во	1	1
546	для читателя	1	1
547	в тонах	1	1
548	и говорит	1	1
549	так в	2	1
550	в столкновение	2	1
551	в рамки	1	1
552	и себе	1	1
553	на нее	1	1
554	живет в	2	1
555	отсюда и	2	1
556	мог бы	1	1
557	и каждый	2	1
558	во многом	1	1
559	произведения не	2	1
560	еще в	3	1
561	свой рассказ	1	1
562	жизнь и	1	1
563	м эйхенбаум	1	1
564	говорилось о	1	1
565	же он	1	1
566	все дело	1	1
567	в смысле	1	1
568	и поэтому	2	1
569	здесь даже	1	1
570	за пределами	1	1
571	но мы	1	1
572	среди всех	1	1
573	которых может	2	1
574	можно сказать	4	1
575	может не	1	1
576	в значительной	2	1
577	нас в	1	1
578	от него	3	1
579	он берет	1	1
580	он его	1	1
581	не умеет	2	1
582	не хочется	1	1
583	и смысловой	2	1
584	нем не	1	1
585	его личности	2	1
586	во втором	1	1
587	на одном	1	1
588	сюда же	1	1
589	романа в	3	1
590	художественном мире	1	1
591	но тут	1	1
592	как объект	1	1
593	один из	4	1
594	себя с	1	1
595	согласиться с	2	1
596	одной из	2	1
597	детали в	1	1
598	в какой	1	1
599	его жизнь	2	1
600	б м	2	1
601	то в	4	1
602	еще и	1	1
603	это очень	1	1
604	он уже	4	1
605	всяком случае	1	1
606	между этими	1	1
607	этого рассказа	1	1
608	именно на	1	1
609	в качестве	9	1
610	человека с	1	1
611	раз в	2	1
612	со своим	2	1
613	как человека	1	1
614	него и	1	1
615	к слову	1	1
616	может случиться	1	1
617	с женой	1	1
618	или даже	1	1
619	в данной	2	1
620	глава первая	1	1
621	за ним	2	1
622	ни с	1	1
623	мы знаем	2	1
624	бы совершенно	1	1
625	в прозе	1	1
626	что нравственно	1	1
627	иначе как	1	1
628	сами по	1	1
629	я в	1	1
630	содержания а	1	1
631	при всей	2	1
632	не о	2	1
633	в выборе	1	1
634	не случайно	7	1
635	его внутренний	1	1
636	но уже	1	1
637	людей не	1	1
638	как будто	4	1
639	не было	4	1
640	не до	1	1
641	никого не	1	1
642	из двух	1	1
643	одной стороны	1	1
644	существовании этого	1	1
645	и т.п	1	1
646	он живет	1	1
647	и из	1	1
648	или иначе	2	1
649	и тех	1	1
650	том как	3	1
651	человека а	1	1
652	только один	1	1
653	себе сам	1	1
654	один и	1	1
655	мира она	1	1
656	слово но	1	1
657	что для	1	1
658	говорит о	1	1
659	равной степени	1	1
660	связано с	1	1
661	от этого	1	1
662	потом в	1	1
663	однако и	3	1
664	у его	2	1
665	в третьей	2	1
666	жизнь в	1	1
667	и внутренне	1	1
668	а ведь	1	1
669	своего я	3	1
670	служебную функцию	1	1
671	рассказе мы	1	1
672	и ты	2	1
673	и слово	1	1
674	в связи	3	1
675	не видит	1	1
676	на этой	1	1
677	следовало бы	1	1
678	человек в	2	1
679	в центре	4	1
680	на какой-то	1	1
681	и потому	2	1
682	как это	1	1
683	в духе	4	1
684	речь не	1	1
685	со словом	1	1
686	из которых	1	1
687	к своему	2	1
688	в речах	1	1
689	или и	1	1
690	не умел	1	1
691	в положении	1	1
692	и всей	1	1
693	в мир	1	1
694	вокруг себя	1	1
695	всякого сомнения	1	1
696	в это	2	1
697	про себя	2	1
698	с очень	1	1
699	лишь то	1	1
700	в любом	1	1
701	этих отношений	1	1
702	является для	1	1
703	голоса и	1	1
704	что безнравственно	1	1
705	в начале	2	1
706	в самую	1	1
707	русского романа	1	1
708	которой он	1	1
709	нисколько не	1	1
710	к другим	1	1
711	но с	2	1
712	высказывания а	1	1
713	в следующей	3	1
714	известной степени	1	1
715	не знаем	2	1
716	и от	4	1
717	его творчестве	1	1
718	в пределе	1	1
719	тем более	1	1
720	в другой	1	1
721	о котором	2	1
722	своей собственной	2	1
723	в двух	1	1
724	в рассказчике	1	1
725	совершенно иной	2	1
726	обращается к	1	1
727	души в	1	1
728	своих героев	2	1
729	с достоевским	1	1
730	ничего общего	1	1
731	места в	1	1
732	же в	3	1
733	и героини	1	1
734	в равной	3	1
735	не я	1	1
736	но вот	1	1
737	и героя	1	1
738	и уверенность	1	1
739	все еще	2	1
740	от лица	2	1
741	в характере	1	1
742	и героем	1	1
743	из этого	1	1
744	и другой	1	1
745	у толстого	1	1
746	время не	1	1
747	эти слова	2	1
748	можно назвать	1	1
749	ли они	1	1
750	сущности в	1	1
751	жизни и	5	1
752	все что	1	1
753	и другие	1	1
754	этой точки	1	1
755	это в	3	1
756	свой характер	1	1
757	они не	2	1
