N	2gram	Losev_Prob_2	slovoVRo
317	быть только	3	2
318	для понимания	1	2
319	должно быть	2	2
320	этом случае	7	2
321	в условиях	2	2
322	того или	7	2
323	как раз	8	2
324	не является	7	2
325	одна из	3	2
326	тем и	1	2
327	и кроме	1	2
328	последнего времени	1	2
329	у них	1	2
330	разной степени	1	2
331	потому что	13	2
332	язык не	2	2
333	ни было	1	2
334	обстоит дело	1	2
335	от всякого	2	2
336	сказать что	24	2
337	или иного	5	2
338	одновременно и	3	2
339	бы его	2	2
340	вносит в	1	2
341	и эта	1	2
342	к этому	1	2
343	эти категории	1	2
344	тот предмет	2	1
345	слова которые	1	1
346	в обычном	1	1
347	науки о	1	1
348	бы для	1	1
349	самый предмет	1	1
350	и есть	4	1
351	чего не	1	1
352	от самого	2	1
353	из самых	2	1
354	речи на	1	1
355	и до	1	1
356	целого которое	1	1
357	не имеют	1	1
358	ведь и	2	1
359	с таким	1	1
360	иметь место	1	1
361	последние два	1	1
362	входящих в	2	1
363	своим языком	1	1
364	для своего	1	1
365	мы имеем	1	1
366	предмета в	2	1
367	и ничего	2	1
368	что между	1	1
369	именно к	1	1
370	место в	1	1
371	и фактически	1	1
372	и такой	1	1
373	но даже	3	1
374	в некотором	1	1
375	и со	1	1
376	своему смыслу	3	1
377	случае в	1	1
378	который может	1	1
379	не нужно	3	1
380	он был	1	1
381	оттенками и	1	1
382	бы то	2	1
383	которое он	1	1
384	языка дело	1	1
385	без всякого	4	1
386	его так	1	1
387	а следовательно	1	1
388	и главное	1	1
389	им еще	1	1
390	в в	2	1
391	даже вовсе	1	1
392	но как	6	1
393	еще от	1	1
394	а только	6	1
395	не входит	1	1
396	не все	4	1
397	в общем	4	1
398	автора но	1	1
399	можно прямо	1	1
400	в едином	1	1
401	или иное	2	1
402	в настоящем	1	1
403	один и	2	1
404	которые не	2	1
405	определенными и	1	1
406	характер и	1	1
407	себя никаких	2	1
408	его на	1	1
409	есть они	1	1
410	в значительной	3	1
411	стороны и	4	1
412	очень трудно	1	1
413	самим предметом	1	1
414	то или	3	1
415	первых двух	1	1
416	могли бы	3	1
417	всего как	1	1
418	в действительности	2	1
419	и свою	2	1
420	о самом	1	1
421	к другому	1	1
422	к необходимости	1	1
423	так или	6	1
424	имеем в	2	1
425	бы не	3	1
426	еще далеко	1	1
427	в этой	9	1
428	часто даже	1	1
429	такое значение	1	1
430	и тот	3	1
431	только один	3	1
432	на то	6	1
433	и если	3	1
434	с чем	1	1
435	что она	4	1
436	от которого	1	1
437	речи то	1	1
438	степени но	1	1
439	языка от	2	1
440	не значит	2	1
441	же язык	1	1
442	характерное для	1	1
443	какой бы	1	1
444	одной и	2	1
445	в нее	2	1
446	с такими	1	1
447	в основу	1	1
448	подход к	1	1
449	символа в	2	1
450	то ни	3	1
451	в состоянии	2	1
452	сознание и	2	1
453	поэтому мы	1	1
454	языкового значения	1	1
455	вещи и	2	1
456	м а	7	1
457	бы быть	1	1
458	заключается в	4	1
459	здесь как	2	1
460	есть не	6	1
461	особенно в	1	1
462	отражение того	1	1
463	но их	1	1
464	содержание и	1	1
465	которая в	1	1
466	прочим в	1	1
467	ни в	6	1
468	но уже	5	1
469	о которых	3	1
470	как общее	1	1
471	логических и	1	1
472	он действительно	1	1
473	самое же	2	1
474	и уже	1	1
475	несмотря на	3	1
476	определений и	1	1
477	никаких других	1	1
478	значит не	1	1
479	чем в	1	1
480	слово со	1	1
481	как таковой	4	1
482	и того	3	1
483	но если	4	1
484	кроме конечно	1	1
485	а главное	2	1
486	представили себе	1	1
487	как некоторого	2	1
488	и без	5	1
489	что всякий	5	1
490	слова здесь	1	1
491	мы говорили	1	1
492	ведь не	1	1
493	заключение этого	1	1
494	в которых	1	1
495	могла бы	1	1
496	бы мы	2	1
497	о языке	3	1
498	них можно	1	1
499	он тоже	2	1
500	которой они	1	1
501	из области	1	1
502	сам же	1	1
503	никакого языкового	1	1
504	для данного	1	1
505	простое и	1	1
506	но во	1	1
507	тем не	12	1
508	по крайней	6	1
509	и более	5	1
510	же мы	2	1
511	не менее	13	1
512	эти понятия	1	1
513	образ символ	1	1
514	свое время	1	1
515	самого начала	2	1
516	мышления и	2	1
517	правда в	2	1
518	и способы	1	1
519	и непосредственного	1	1
520	ясность и	2	1
521	языком и	1	1
522	но только	4	1
523	того чтобы	2	1
524	только не	3	1
525	предмете в	1	1
526	последние десятилетия	2	1
527	только и	3	1
528	глава ii	1	1
529	в другую	1	1
530	по своей	1	1
531	людей и	1	1
532	на себе	1	1
533	не получает	1	1
534	помимо воли	1	1
535	самой этой	1	1
536	не столь	2	1
537	этом отношении	1	1
538	котором в	1	1
539	точном смысле	2	1
540	за ними	1	1
541	в каком	4	1
542	такая точка	1	1
543	есть только	8	1
544	во все	2	1
545	не знаем	3	1
546	те смысловые	1	1
547	отличается от	2	1
548	глубокое и	1	1
549	люди все	1	1
550	всегда есть	1	1
551	на это	2	1
552	и это	5	1
553	в виду	8	1
554	некоторые другие	1	1
555	же не	1	1
556	представим себе	2	1
557	каждая такая	1	1
558	ведь всякое	2	1
559	нет никакой	2	1
560	с самого	3	1
561	этих категорий	1	1
562	и профессиональные	1	1
563	что может	2	1
564	переход к	1	1
565	и которые	2	1
566	каждого из	1	1
567	для всякого	2	1
568	и глубины	1	1
569	это только	3	1
570	наше внимание	1	1
571	является в	2	1
572	предмете как	1	1
573	он к	1	1
574	был не	1	1
575	если бы	4	1
576	для этого	3	1
577	со стороны	1	1
578	понимать и	1	1
579	смысле и	1	1
580	находится в	1	1
581	речью на	1	1
582	сводится к	2	1
583	не был	4	1
584	повторяем в	1	1
585	и делается	1	1
586	и что	13	1
587	находятся в	1	1
588	иное значение	1	1
589	или на	1	1
590	в которое	1	1
591	понимания как	1	1
592	менее очень	1	1
593	речь то	1	1
594	это было	2	1
595	это может	1	1
596	слово может	1	1
597	смысле не	1	1
598	однако с	1	1
599	что и	2	1
600	только такие	1	1
601	и только	4	1
602	крайней мере	6	1
603	эта роль	1	1
604	а его	1	1
605	совершенно невозможно	1	1
606	может иметь	2	1
607	и она	1	1
608	его тем	1	1
609	и простую	1	1
610	в литературе	1	1
611	время в	1	1
612	и бесспорным	1	1
613	отражения в	1	1
614	тот же	4	1
615	дело с	1	1
616	и так	1	1
617	несет на	1	1
618	никак нельзя	3	1
619	не мешает	1	1
620	мы ничего	1	1
621	своего собственного	5	1
622	до наших	2	1
623	ведь в	1	1
624	есть в	4	1
625	конечно нет	1	1
626	ни с	2	1
627	и их	3	1
628	который состоит	1	1
629	но повторяем	1	1
630	к ним	1	1
631	и язык	1	1
632	слова форма	1	1
633	но что	1	1
634	только с	2	1
635	предмет для	1	1
636	случае не	4	1
637	каждый из	2	1
638	язык будучи	1	1
639	чтобы не	2	1
640	требует также	1	1
641	не просто	11	1
642	от того	1	1
643	гораздо сложнее	1	1
644	самом же	1	1
645	это движение	2	1
646	нет и	3	1
647	же деле	1	1
648	с общим	1	1
649	со всем	1	1
650	между которыми	2	1
651	есть без	1	1
652	или иначе	6	1
653	о своем	2	1
654	и прежде	2	1
655	же о	3	1
656	себя и	1	1
657	что не	5	1
658	что для	3	1
659	предмет и	1	1
660	его из	1	1
661	только по	2	1
662	то и	4	1
663	которых мы	1	1
664	время было	1	1
665	ничем не	2	1
666	и самый	4	1
667	однако и	1	1
668	между разными	1	1
669	языка не	1	1
670	о чем	6	1
671	на эту	2	1
672	что мы	14	1
673	мира в	1	1
674	ближе к	1	1
675	язык для	1	1
676	входить в	2	1
677	нет ничего	2	1
678	вместе с	2	1
679	прямо сказать	1	1
680	языка мы	1	1
681	относятся к	3	1
682	его содержание	1	1
683	только эта	1	1
684	необходимыми предпосылками	1	1
685	из видов	1	1
686	полное отсутствие	1	1
687	у автора	1	1
688	какого-нибудь одного	1	1
689	и моменты	1	1
690	даже с	1	1
691	да и	10	1
692	мы коснулись	1	1
693	эти два	1	1
694	на пути	1	1
695	и нет	1	1
696	предметы и	2	1
697	но это	6	1
698	между прочим	1	1
699	входящее в	1	1
700	нем самом	1	1
701	но с	1	1
702	тех или	3	1
703	в более	1	1
704	как систему	2	1
705	и вместо	1	1
706	в точном	1	1
707	тем более	10	1
708	о котором	3	1
709	в отдельных	1	1
710	такие слова	1	1
711	бы в	3	1
712	разве только	1	1
713	полноты и	1	1
714	пришлось бы	1	1
715	же в	1	1
716	в системе	2	1
717	и ясности	1	1
718	языка тем	2	1
719	всякий смысл	1	1
720	не знает	3	1
721	только как	3	1
722	разные виды	1	1
723	состоит из	2	1
724	речи и	1	1
725	точное и	1	1
726	художественное значение	1	1
727	есть и	1	1
728	эти элементы	2	1
729	значение данного	1	1
730	в какой	1	1
731	речи как	1	1
732	как слово	1	1
733	по причине	1	1
734	который не	1	1
735	значение в	4	1
736	как на	2	1
737	в таком	11	1
738	все что	3	1
739	они не	1	1
