N	2gram	Propp_Russ_2	Istorich
567	чем говорилось	1	1
568	на сушу	1	1
569	затем его	1	1
570	ногами и	2	1
571	есть некоторые	1	1
572	то время	2	1
573	в пределах	1	1
574	приводит к	1	1
575	на шее	1	1
576	поэтому мы	1	1
577	в глаза	2	1
578	на нее	6	1
579	дерева и	2	1
580	здесь нет	1	1
581	особый интерес	1	1
582	за волосы	1	1
583	не всякий	1	1
584	это только	1	1
585	могла быть	1	1
586	жизнь и	2	1
587	между собой	2	1
588	с этого	1	1
589	собой и	1	1
590	для этого	5	1
591	с ним	1	1
592	в виду	2	1
593	а к	2	1
594	он здесь	1	1
595	то они	1	1
596	при земледелии	2	1
597	форма более	1	1
598	материале д	1	1
599	весьма вероятным	1	1
600	мы проследили	1	1
601	мог бы	1	1
602	особое значение	1	1
603	у некоторых	2	1
604	происходит не	1	1
605	в какой-нибудь	1	1
606	египетской религии	1	1
607	нас в	1	1
608	как нет	1	1
609	эти существа	1	1
610	предположения верны	1	1
611	а через	2	1
612	и эту	1	1
613	в древнем	1	1
614	угощение и	1	1
615	тем более	1	1
616	в середине	1	1
617	и следовательно	1	1
618	ряд других	2	1
619	в него	2	1
620	кругу явлений	1	1
621	обряды или	1	1
622	в земле	4	1
623	быть и	1	1
624	но так	1	1
625	он редко	1	1
626	один из	2	1
627	эти предположения	1	1
628	но с	1	1
629	тот же	1	1
630	животное или	1	1
631	по возвращении	2	1
632	огонь в	1	1
633	к их	1	1
634	очень много	1	1
635	и так	1	1
636	чтобы на	3	1
637	где-нибудь на	2	1
638	и цветы	1	1
639	чаще всего	1	1
640	по другим	1	1
641	из которого	1	1
642	можно установить	1	1
643	не можем	2	1
644	своего рода	1	1
645	в большинстве	1	1
646	только на	1	1
647	вернуться к	1	1
648	в дом	8	1
649	их силу	1	1
650	очевидно что	2	1
651	был бы	1	1
652	одно из	2	1
653	же они	1	1
654	но нет	1	1
655	руки и	3	1
656	рассмотрены ниже	1	1
657	друг друга	3	1
658	в ряде	1	1
659	представляет ли	1	1
660	случае с	1	1
661	заметить что	2	1
662	как раз	1	1
663	своей дочери	1	1
664	смерти и	2	1
665	они становятся	1	1
666	и делать	1	1
667	может рассматриваться	1	1
668	которые как	1	1
669	образом к	1	1
670	представление о	5	1
671	без всякой	1	1
672	царстве в	1	1
673	не надо	1	1
674	в угол	1	1
675	как у	1	1
676	воду он	1	1
677	именно в	4	1
678	по своим	1	1
679	под него	1	1
680	уходит в	1	1
681	человека который	2	1
682	а с	2	1
683	в избу	3	1
684	и затем	1	1
685	прежде всего	2	1
686	силу но	1	1
687	выступает в	1	1
688	связано с	2	1
689	ниже когда	1	1
690	притом не	1	1
691	не было	2	1
692	воды на	1	1
693	на которых	1	1
694	зависит от	1	1
695	понимать как	1	1
696	и поставил	1	1
697	позднее оно	1	1
698	под влиянием	1	1
699	лесов и	1	1
700	становится ясным	1	1
701	близка к	1	1
702	для чего	1	1
703	есть одно	1	1
704	которые будут	1	1
705	этой же	1	1
706	имелись и	1	1
707	на который	1	1
708	живя в	1	1
709	который его	1	1
710	состояла в	2	1
711	в иных	1	1
712	мертвых и	2	1
713	или по	1	1
714	верно что	1	1
715	не удается	1	1
716	в европе	2	1
717	на руках	2	1
718	сено и	1	1
719	это делается	1	1
720	к жизни	5	1
721	что за	1	1
722	только начало	1	1
723	на тот	1	1
724	будет рассмотрено	1	1
725	на эту	2	1
726	тому как	3	1
727	всем разнообразии	1	1
728	а потом	1	1
729	такая форма	2	1
730	быть только	2	1
731	на некотором	2	1
732	который он	1	1
733	довольно много	1	1
734	как будто	1	1
735	или другого	1	1
736	в это	1	1
737	не названа	1	1
738	представляется как	1	1
739	в различные	1	1
740	в огне	1	1
741	на пути	1	1
742	в основном	1	1
743	к реке	6	1
744	видно что	2	1
745	образом на	1	1
746	силу и	2	1
747	вошла в	1	1
748	здесь в	2	1
749	воды или	1	1
750	дом где	1	1
751	не говорится	2	1
752	она может	1	1
753	детей с	1	1
754	на новый	3	1
755	указывалось выше	1	1
756	не объясняет	3	1
757	он по	1	1
758	человек или	1	1
759	если верно	1	1
760	не представляет	1	1
761	представление что	1	1
762	у них	2	1
763	уже знаем	1	1
764	за него	1	1
765	будто бы	5	1
766	вершины с	1	1
767	и ставят	1	1
768	что попадется	1	1
769	или не	1	1
770	указывали на	1	1
771	но если	3	1
772	для д	1	1
773	и поет	1	1
774	к ее	1	1
775	травами и	2	1
776	молитвой о	1	1
777	дрова в	1	1
778	две стороны	1	1
779	это в	2	1
780	только как	2	1
781	эти желания	1	1
782	с греческим	1	1
783	же относится	1	1
784	их с	1	1
785	пришел к	1	1
786	объясняет почему	1	1
787	одновременно и	1	1
788	этим объясняется	1	1
789	изо рта	1	1
790	это так	1	1
791	в своих	2	1
792	как на	1	1
