N	2gram	Bakhtin_Pr_2	Marksizm
132	вопрос мы	1	3
133	на самом	1	3
134	он может	1	3
135	и есть	1	3
136	между двумя	1	3
137	социальной среде	1	3
138	в нашу	2	3
139	а как	4	3
140	в сущности	9	3
141	в большинстве	9	3
142	системы языка	1	3
143	по отношению	5	3
144	один и	1	3
145	целый ряд	2	3
146	и как	2	3
147	и к	3	3
148	в первом	2	3
149	к другому	5	3
150	этот процесс	1	3
151	в корне	1	3
152	но все	2	3
153	его в	3	3
154	от одного	2	3
155	он не	9	3
156	он является	2	3
157	переходим к	3	3
158	том что	2	3
159	места в	1	3
160	эта последняя	1	3
161	в своей	4	3
162	и ее	3	3
163	не становится	1	3
164	в котором	6	3
165	более того	4	3
166	мы говорили	1	3
167	является в	1	3
168	в то	7	3
169	для всего	1	3
170	не имеет	1	3
171	же время	5	3
172	данной социальной	2	3
173	не могут	4	3
174	же самое	1	3
175	должны быть	2	3
176	не есть	2	3
177	и это	4	3
178	и ту	1	3
179	понятно что	1	3
180	нашей работы	2	3
181	можно сказать	1	3
182	с другими	1	3
183	здесь в	3	3
184	каких бы	1	3
185	и следовательно	3	3
186	конце концов	2	3
187	того что	2	3
188	быть и	2	3
189	одной из	1	3
190	в какой	1	3
191	и действительно	1	3
192	между тем	3	3
193	сознания как	1	3
194	большинстве случаев	8	3
195	из них	2	3
196	лишь для	1	3
197	или иной	3	3
198	не было	1	3
199	на этот	4	3
200	все это	5	3
201	смысле этого	1	3
202	языковых явлений	1	3
203	слова и	12	3
204	и от	1	3
205	она может	1	3
206	сознания и	3	3
207	слово в	8	3
208	и при	2	3
209	речи и	4	3
210	совершенно не	4	3
211	они еще	1	3
212	это и	1	3
213	вполне понятно	1	3
214	ту же	2	2
215	одним из	1	2
216	же как	1	2
217	или к	1	2
218	как необходимый	1	2
219	в конкретном	3	2
220	делают его	1	2
221	мы уже	3	2
222	той же	3	2
223	говорящего коллектива	1	2
224	точкой зрения	1	2
225	таком случае	1	2
226	и он	5	2
227	но при	3	2
228	не найдем	1	2
229	быть в	2	2
230	то мы	1	2
231	одним словом	1	2
232	как если	2	2
233	себе и	4	2
234	из важнейших	1	2
235	и речи	1	2
236	сама по	4	2
237	конечно совершенно	1	2
238	в одной	3	2
239	на социальную	1	2
240	одному знаменателю	2	2
241	поэтому-то и	1	2
242	как к	1	2
243	в своем	4	2
244	однако не	1	2
245	его к	2	2
246	глава вторая	1	2
247	от этого	1	2
248	то в	1	2
249	бы и	2	2
250	в нашем	1	2
251	из этих	2	2
252	важна не	1	2
253	в себе	5	2
254	как он	2	2
255	тем не	2	2
256	являются лишь	1	2
257	должна быть	3	2
258	в узком	2	2
259	пределах одного	9	2
260	не как	6	2
261	можно было	3	2
262	человека в	4	2
263	от нее	1	2
264	что все	1	2
265	в другом	7	2
266	конечно в	2	2
267	и с	5	2
268	бы в	5	2
269	глубокий и	1	2
270	на этой	1	2
271	в данной	1	2
272	и иных	1	2
273	этом смысле	2	2
274	ведь в	1	2
275	ни в	2	2
276	это положение	1	2
277	разобранные нами	3	2
278	благодаря которой	1	2
279	от него	1	2
280	должно быть	4	2
281	мы замечаем	1	2
282	первым и	1	2
283	точку зрения	1	2
284	другом и	1	2
285	зрения и	3	2
286	этими двумя	1	2
287	мысли в	1	2
288	что такое	2	2
289	и сама	1	2
290	в основе	1	2
291	не могло	1	2
292	следовательно и	1	2
293	одна из	2	2
294	и является	2	2
295	в сознании	1	2
296	у нас	2	2
297	могут быть	3	2
298	числе и	1	2
299	является одним	1	2
300	к тому	4	2
301	его значение	1	2
302	которой она	1	2
303	она не	3	2
304	с ее	1	2
305	в виду	3	2
306	и та	2	2
307	самое это	1	2
308	никогда не	9	2
309	здесь происходит	1	2
310	с первым	1	2
311	мог бы	1	2
312	между собой	2	2
313	если бы	3	2
314	и вообще	1	2
315	и даже	3	2
316	по мере	4	2
317	о том	5	2
318	за пределами	1	2
319	и во	1	2
320	во втором	1	2
321	что и	3	2
322	говорит он	1	2
323	и только	3	2
324	слово может	4	2
325	в двух	1	2
326	что он	13	2
327	словом и	2	2
328	между этими	1	2
329	именно на	1	2
330	в качестве	1	2
331	где они	1	2
332	и др	2	2
333	в единстве	3	2
334	на определенной	1	2
335	глава первая	1	2
336	глаза и	1	2
337	менее всего	1	2
338	же они	1	2
339	и их	3	2
340	всяком случае	1	2
341	так как	4	2
342	мы можем	2	2
343	речь и	2	2
344	как раз	4	2
345	тем что	3	2
346	границу между	1	2
347	и сознание	2	2
348	или иначе	1	2
349	что не	2	2
350	есть лишь	1	2
351	увидим в	1	2
352	одну из	1	2
353	там где	4	2
354	его именно	1	2
355	для историка	1	2
356	и всякое	2	2
357	из которых	1	2
358	к своему	1	2
359	установкой на	1	2
360	со всею	3	2
361	к характеристике	1	2
362	в первой	2	2
363	этого слова	2	2
364	благодаря этому	1	2
365	и стать	1	2
366	но для	3	2
367	особенности слова	1	2
368	слова но	2	2
369	в эти	1	2
370	образом между	1	2
371	или в	8	2
372	узком смысле	2	2
373	с установкой	1	2
374	лишь тогда	1	2
375	в романе	3	2
376	не знает	3	2
377	отношению к	5	2
378	из этого	1	2
379	же и	4	2
380	речи как	2	2
381	жизни и	1	2
382	в своих	2	2
383	в таком	2	2
384	том числе	1	2
385	а между	2	1
386	обращено к	1	1
387	но кроме	1	1
388	также и	3	1
389	например в	2	1
390	словом как	2	1
391	и то	2	1
392	и без	2	1
393	смысловая граница	1	1
394	к полному	1	1
395	органическое единство	1	1
396	мысли к	1	1
397	он находится	1	1
398	тем же	2	1
399	не хочет	3	1
400	и чрезвычайно	1	1
401	мировоззрения и	1	1
402	и до	4	1
403	случае оно	1	1
404	оно было	1	1
405	этого он	1	1
406	часть вторая	1	1
407	для выражения	1	1
408	за другом	1	1
409	что вся	1	1
410	или наоборот	1	1
411	и само	1	1
412	при анализе	1	1
413	которую мы	1	1
414	высказывания в	1	1
415	определяя его	1	1
416	себя свою	1	1
417	так чтобы	4	1
418	принадлежит к	1	1
419	вместо того	1	1
420	становится объектом	1	1
421	в целом	2	1
422	и ни	1	1
423	социальной группы	1	1
424	для наших	2	1
425	в каждой	2	1
426	сдвигов в	1	1
427	имеет первостепенное	1	1
428	на них	1	1
429	он сам	3	1
430	отражает в	1	1
431	здесь не	6	1
432	в различных	3	1
433	с его	4	1
434	выражения в	1	1
435	иного рода	1	1
436	его так	1	1
437	но конечно	2	1
438	а следовательно	1	1
439	различия между	1	1
440	нам его	1	1
441	но как	1	1
442	в голове	2	1
443	не входит	2	1
444	со всеми	3	1
445	в общем	1	1
446	то такой	2	1
447	и диалога	1	1
448	с собою	2	1
449	отношение к	2	1
450	большое значение	1	1
451	материалом для	1	1
452	мы дадим	1	1
453	в особом	1	1
454	под его	1	1
455	как образ	1	1
456	того не	1	1
457	ней в	1	1
458	достаточно назвать	1	1
459	просто как	1	1
460	хотя и	5	1
461	и понимания	1	1
462	и наконец	6	1
463	всего как	1	1
464	более или	3	1
465	тон и	5	1
466	необходимы и	1	1
467	за свои	1	1
468	индивидуальной и	1	1
469	та же	2	1
470	что это	2	1
471	тон в	1	1
472	так или	1	1
473	провести отчетливую	1	1
474	иначе и	1	1
475	к самому	3	1
476	быть объектом	1	1
477	тоже не	1	1
478	следующей главе	1	1
479	в этой	1	1
480	прямой и	3	1
481	с их	2	1
482	если есть	1	1
483	нами в	2	1
484	сознания с	1	1
485	другом случае	1	1
486	эпохи и	1	1
487	но ведь	5	1
488	и типов	1	1
489	направлено на	3	1
490	не могла	1	1
491	пределах замкнутого	1	1
492	и если	1	1
493	мы совершенно	1	1
494	при всякой	2	1
495	для выделения	1	1
496	не следует	1	1
497	высказываний и	1	1
498	ведь и	7	1
499	сказать в	1	1
500	большей или	1	1
501	она становится	1	1
502	стилизация пародия	1	1
503	и социальной	1	1
504	социальных оценок	1	1
505	вообще не	1	1
506	остаются и	1	1
507	к каждому	1	1
508	их в	4	1
509	и единство	1	1
510	у пушкина	1	1
511	в плане	1	1
512	и по	1	1
513	будем говорить	1	1
514	в образе	2	1
515	но дело	1	1
516	человек с	2	1
517	его до	1	1
518	становится ареною	1	1
519	значительной степени	1	1
520	же не	4	1
521	значение в	2	1
522	об этой	1	1
523	зрения на	1	1
524	с целью	1	1
525	это не	3	1
526	понять его	1	1
527	которая как	2	1
528	все может	1	1
529	может до	1	1
530	лишь на	2	1
531	и тем	1	1
532	за ней	1	1
533	но уже	1	1
534	нет в	1	1
535	связей с	1	1
536	части нашей	1	1
537	одна и	2	1
538	между собою	4	1
539	еще в	1	1
540	нисколько не	1	1
541	в других	1	1
542	явления так	1	1
543	или менее	3	1
544	мы как	1	1
545	все более	1	1
546	во время	4	1
547	или точнее	1	1
548	в эпохи	1	1
549	художественного творчества	2	1
550	языка если	1	1
551	почти не	2	1
552	сам и	2	1
553	бы привести	1	1
554	что я	6	1
555	от его	1	1
556	для всякого	1	1
557	оговорками и	1	1
558	пор совершенно	2	1
559	оно должно	2	1
560	образом и	3	1
561	которые в	1	1
562	друг другу	1	1
563	отчетливую границу	1	1
564	что было	2	1
565	лежит не	1	1
566	где нет	1	1
567	в устах	1	1
568	не должна	3	1
569	только может	1	1
570	общего не	1	1
571	же может	1	1
572	ни были	1	1
573	освободиться от	1	1
574	и очень	2	1
575	сознании в	1	1
576	что есть	1	1
577	слова мы	2	1
578	виду что	1	1
579	есть прежде	1	1
580	здесь ничего	1	1
581	с теми	2	1
582	мышления и	1	1
583	эта форма	1	1
584	тогда когда	1	1
585	того как	2	1
586	на него	3	1
587	творчества для	1	1
588	эта внутренняя	1	1
589	и имеет	1	1
590	ничего что	2	1
591	о них	1	1
592	из их	1	1
593	во всякой	1	1
594	он с	3	1
595	и всегда	2	1
596	сознании и	2	1
597	для внутренней	1	1
598	в самой	4	1
599	этих двух	1	1
600	или как	4	1
601	явление в	1	1
602	даже прямо	1	1
603	к определенному	2	1
604	по своей	1	1
605	нам важно	1	1
606	ибо все	1	1
607	даже из	2	1
608	здесь же	1	1
609	самой этой	2	1
610	ведь слово	1	1
611	точном смысле	1	1
612	с другом	4	1
613	перед ним	2	1
614	группе в	1	1
615	себе лишена	1	1
616	стороны и	3	1
617	в духе	1	1
618	и другой	1	1
619	отличается от	2	1
620	всего в	1	1
621	одну и	1	1
622	не поняв	1	1
623	той или	3	1
624	к речи	1	1
625	как человек	2	1
626	особенности и	1	1
627	если же	4	1
628	деле в	1	1
629	него как	2	1
630	ее при	1	1
631	на предмет	4	1
632	данную эпоху	1	1
633	специфические языковые	1	1
634	идеологическом направлении	1	1
635	не делает	1	1
636	от друга	2	1
637	всем этим	2	1
638	только не	1	1
639	слово ему	1	1
640	чужой речи	3	1
641	приводит к	6	1
642	мы наблюдаем	2	1
643	какие существуют	1	1
644	из двух	1	1
645	на нее	1	1
646	времени и	2	1
647	связан с	1	1
648	это вовсе	2	1
649	особенно в	2	1
650	по природе	1	1
651	здесь нет	3	1
652	же эти	1	1
653	в которые	2	1
654	в осуществлении	1	1
655	не опирается	1	1
656	для этого	2	1
657	как выражение	2	1
658	с человеком	2	1
659	форме в	2	1
660	подхода к	1	1
661	лишь то	1	1
662	слово на	1	1
663	о нем	6	1
664	лишь одно	1	1
665	эти проблемы	2	1
666	оно непосредственно	1	1
667	является предметом	2	1
668	слово и	9	1
669	типа в	1	1
670	совершенно иной	1	1
671	и что	5	1
672	находятся в	1	1
673	идет о	1	1
674	мысли мы	1	1
675	мысль не	1	1
676	все его	2	1
677	в значительной	1	1
678	не выходит	1	1
679	за собою	1	1
680	и лишь	1	1
681	к нему	5	1
682	и единого	1	1
683	работает с	2	1
684	противоположных направлениях	1	1
685	ибо и	2	1
686	во всей	1	1
687	в форме	2	1
688	двух разных	1	1
689	в обеих	1	1
690	могло в	1	1
691	условия для	1	1
692	и мир	1	1
693	в каких	1	1
694	в каждую	1	1
695	может принадлежать	1	1
696	образом как	3	1
697	в точном	1	1
698	оно и	1	1
699	мы видим	1	1
700	с ними	2	1
701	мы увидим	5	1
702	все явления	1	1
703	пор не	1	1
704	своего выражения	1	1
705	очень много	1	1
706	или они	1	1
707	бы ни	2	1
708	от них	2	1
709	никаких новых	1	1
710	всякая мысль	1	1
711	делает его	1	1
712	быть раскрыты	1	1
713	с одной	1	1
714	без этого	1	1
715	так что	5	1
716	первостепенное значение	2	1
717	он их	1	1
718	уже не	3	1
719	уже в	2	1
720	и они	2	1
721	формулы и	2	1
722	сознанию является	1	1
723	друг за	1	1
724	принадлежащих к	2	1
725	которую она	1	1
726	процессе его	1	1
727	рано или	1	1
728	или даже	1	1
729	произведения не	1	1
730	слова в	12	1
731	менее чем	1	1
732	в одном	12	1
733	сами по	1	1
734	каковы бы	1	1
735	не о	1	1
736	может служить	2	1
737	но что	1	1
738	само по	1	1
739	той форме	1	1
740	не доказывает	1	1
741	они становятся	1	1
742	друг от	2	1
743	определяется в	1	1
744	были бы	1	1
745	или поздно	1	1
746	зрения этого	1	1
747	одной стороны	1	1
748	тончайшие и	1	1
749	эти две	1	1
750	лица в	1	1
751	все равно	1	1
752	и самая	1	1
753	или меньшей	1	1
754	в сознание	1	1
755	еще и	1	1
756	на которые	1	1
757	романа в	1	1
758	себя и	3	1
759	предмета но	1	1
760	что для	1	1
761	превращается в	2	1
762	весь роман	1	1
763	идеи в	1	1
764	репликами диалога	1	1
765	и непосредственно	1	1
766	как ни	1	1
767	человек в	1	1
768	так называемой	1	1
769	самый факт	1	1
770	о чем	1	1
771	мы остановимся	1	1
772	стиль и	1	1
773	него не	2	1
774	своей душе	1	1
775	на слово	1	1
776	его как	1	1
777	в абстракции	1	1
778	входить в	1	1
779	слово слово	3	1
780	материал и	1	1
781	каждом из	1	1
782	как это	1	1
783	в рамках	1	1
784	но не	5	1
785	речь не	1	1
786	словом это	1	1
787	своего сознания	1	1
788	их к	1	1
789	же самый	1	1
790	влияния на	1	1
791	если оно	2	1
792	притом так	1	1
793	в той	5	1
794	в чужих	1	1
795	восприятия то	1	1
796	его жизни	2	1
797	в пределы	1	1
798	и всей	1	1
799	в мир	1	1
800	по существу	3	1
801	для понимания	2	1
802	друг с	4	1
803	чтобы сделать	2	1
804	лежит в	2	1
805	мы сказали	2	1
806	есть и	3	1
807	ли не	1	1
808	эти вопросы	1	1
809	реагирования на	1	1
810	социальному миру	1	1
811	является для	1	1
812	то перед	6	1
813	его за	1	1
814	высказывания и	2	1
815	остается в	1	1
816	к другим	1	1
817	вещь а	1	1
818	является как	2	1
819	в следующей	1	1
820	известной степени	1	1
821	выражения своих	1	1
822	здесь они	1	1
823	изменения в	1	1
824	дело и	2	1
825	и слова	2	1
826	может войти	1	1
827	человек и	2	1
828	и важно	2	1
829	с двух	1	1
830	зрения содержания	1	1
831	лишь как	2	1
832	увидим дальше	1	1
833	важно было	1	1
834	только с	1	1
835	в большей	1	1
836	и порядок	1	1
837	речь героя	4	1
838	его функции	1	1
839	обстоит дело	1	1
840	и другие	1	1
841	мы переходим	2	1
842	но вот	1	1
843	внутренний диалог	2	1
844	конечно далеко	1	1
845	была бы	2	1
846	их с	2	1
847	и так	2	1
848	и художественного	1	1
849	себе самому	4	1
850	но этот	2	1
851	в последнем	3	1
852	прямой речи	1	1
853	выходят за	1	1
854	ли они	1	1
855	пользоваться для	1	1
856	ее в	2	1
857	в простую	1	1
858	все глубины	1	1
859	всем своим	1	1
860	конкретном случае	1	1
861	каждое слово	2	1
862	можно назвать	1	1
863	и особенно	2	1
864	этой точки	1	1
865	не укладывается	3	1
