N	2gram	Ircho_Kome_1	Dialekti
102	во времени	1	4
103	вопрос об	1	4
104	уже в	5	4
105	то время	5	4
106	от того	1	4
107	могут быть	3	4
108	хотя бы	1	4
109	а в	6	4
110	другой стороны	5	4
111	по одному	2	4
112	же как	3	3
113	сам по	1	3
114	как мы	4	3
115	вопрос о	3	3
116	что иное	1	3
117	это время	2	3
118	думаю что	1	3
119	иное как	1	3
120	в чем	3	3
121	а только	1	3
122	в этой	7	3
123	с этим	1	3
124	но без	1	3
125	после этого	1	3
126	же не	1	3
127	об этом	1	3
128	и почти	1	3
129	его в	3	3
130	это было	1	3
131	было бы	2	3
132	уже знаем	1	3
133	и уже	1	3
134	в этих	1	3
135	и более	1	3
136	времени а	1	3
137	даже в	3	3
138	не менее	3	3
139	ничего не	3	3
140	это только	1	3
141	все его	1	3
142	нуждается в	1	3
143	тех пор	1	3
144	сразу же	1	3
145	будто бы	2	3
146	из них	10	3
147	и из	2	3
148	о чем	1	3
149	в данном	1	3
150	в той	1	3
151	в это	1	3
152	время не	1	3
153	его с	1	3
154	или нет	1	3
155	е в	2	3
156	понимать как	1	3
157	не что	1	3
158	то оно	1	3
159	они не	1	3
160	как известно	2	2
161	также что	1	2
162	также и	1	2
163	на самом	1	2
164	он может	1	2
165	тем же	1	2
166	что эти	1	2
167	из всего	2	2
168	повседневной жизни	1	2
169	что уже	1	2
170	от своих	1	2
171	бы ни	1	2
172	то это	1	2
173	зависимости от	1	2
174	в ней	1	2
175	говоря уже	2	2
176	во всех	1	2
177	различия между	1	2
178	если в	1	2
179	в общем	1	2
180	очевидно что	1	2
181	к сожалению	2	2
182	в истории	5	2
183	как в	5	2
184	перед нами	1	2
185	что по	2	2
186	более или	1	2
187	но в	4	2
188	в противоположность	2	2
189	в которой	6	2
190	мы получаем	1	2
191	так или	1	2
192	с тех	1	2
193	раз в	2	2
194	бы только	1	2
195	на его	5	2
196	в античном	1	2
197	время и	2	2
198	vi и	1	2
199	на этом	2	2
200	но все	1	2
201	в каждом	1	2
202	на всю	3	2
203	в мире	1	2
204	на все	2	2
205	с целью	1	2
206	на сцене	3	2
207	в жизни	1	2
208	с тем	1	2
209	несмотря на	4	2
210	хотя в	1	2
211	или менее	2	2
212	во время	5	2
213	в их	4	2
214	миф о	1	2
215	в зависимости	1	2
216	тем не	2	2
217	тому что	1	2
218	не раз	2	2
219	самого начала	1	2
220	того как	3	2
221	в науке	1	2
222	в сущности	2	2
223	на него	4	2
224	не по	1	2
225	убедиться в	1	2
226	следует что	1	2
227	это уже	1	2
228	что на	1	2
229	в области	2	2
230	от их	1	2
231	сомневаться в	1	2
232	к тому	6	2
233	в конце	6	2
234	с ее	2	2
235	данном случае	1	2
236	с самого	1	2
237	культуры и	1	2
238	это вовсе	1	2
239	что у	2	2
240	в некоем	1	2
241	можно только	1	2
242	между тем	5	2
243	или иначе	1	2
244	и можно	2	2
245	всяком случае	2	2
246	и она	1	2
247	можно на	1	2
248	как из	3	2
249	с одной	3	2
250	себя в	1	2
251	или в	2	2
252	т п	5	2
253	тем что	4	2
254	до сих	2	2
255	но нельзя	1	2
256	именно в	4	2
257	и прежде	1	2
258	уже о	2	2
259	в частности	3	2
260	вместе с	2	2
261	так же	3	2
262	или по	2	2
263	в разной	1	2
264	в изображении	1	2
265	что же	1	2
266	в тех	3	2
267	сам не	1	2
268	в состоянии	2	2
269	сих пор	2	2
270	же самое	2	2
271	есть что-то	1	2
272	которые были	1	2
273	от земли	1	2
274	в результате	4	2
275	это еще	2	2
276	же в	4	2
277	может и	1	2
278	не говоря	2	2
279	на сцену	2	2
280	в виде	3	2
281	ее в	2	2
282	в своих	2	2
283	во всяком	2	2
284	речь идет	3	1
285	того же	2	1
286	не остается	1	1
287	вторую половину	1	1
288	тех же	2	1
289	всего это	1	1
290	идет о	3	1
291	перед лицом	3	1
292	сопоставление с	1	1
293	между двумя	1	1
294	из трех	1	1
295	можем судить	2	1
296	от всяких	1	1
297	в какой-то	1	1
298	уже по	1	1
299	по его	1	1
300	в театре	1	1
301	эту же	1	1
302	о способах	1	1
303	для своего	1	1
304	ответить на	1	1
305	не была	1	1
306	что под	1	1
307	ему в	1	1
308	мы и	1	1
309	не все	1	1
310	и он	1	1
311	всех сторон	1	1
312	проявляется в	1	1
313	вывод что	2	1
314	он был	2	1
315	бы то	2	1
316	сказать и	1	1
317	больше на	1	1
318	разницы между	1	1
319	к которой	1	1
320	есть по	1	1
321	в наиболее	1	1
322	отличие от	2	1
323	что именно	1	1
324	что касается	2	1
325	однако не	1	1
326	когда он	1	1
327	вполне понятно	1	1
328	то в	1	1
329	только один	2	1
330	из жизни	1	1
331	отношения с	1	1
332	в целом	3	1
333	сказать о	1	1
334	он в	1	1
335	из этих	1	1
336	сущности и	1	1
337	года и	1	1
338	остановиться на	1	1
339	другом случае	1	1
340	тому же	6	1
341	порядок в	1	1
342	в братьях	1	1
343	не могла	1	1
344	что одна	1	1
345	к выводу	1	1
346	связанные с	2	1
347	что же?	1	1
348	только очень	1	1
349	одному из	2	1
350	и эти	1	1
351	и еще	3	1
352	близким к	1	1
353	не к	2	1
354	понятий и	1	1
355	дает нам	1	1
356	сказал что	1	1
357	быть с	1	1
358	д все	1	1
359	из него	1	1
360	больше всего	1	1
361	что все	1	1
362	главным образом	3	1
363	зрителя в	1	1
364	общества в	1	1
365	со всех	1	1
366	которая как	1	1
367	известно что	4	1
368	всю его	1	1
369	и тем	2	1
370	в них	3	1
371	ни одной	2	1
372	далеко не	1	1
373	в храме	1	1
374	всю жизнь	1	1
375	всегда и	1	1
376	была уже	2	1
377	представляет себе	1	1
378	когда в	1	1
379	в эту	1	1
380	бы на	1	1
381	но если	1	1
382	и ее	3	1
383	почти не	2	1
384	в котором	4	1
385	в принципе	2	1
386	ли так	1	1
387	от времени	1	1
388	всем том	1	1
389	друг другу	1	1
390	теми же	1	1
391	надо сказать	1	1
392	на небо	1	1
393	в древней	2	1
394	и очень	1	1
395	лиц и	1	1
396	и другое	1	1
397	в обоих	1	1
398	не вызывает	1	1
399	в самых	1	1
400	чем не	1	1
401	он с	1	1
402	подобно тому	1	1
403	больше чем	1	1
404	одна из	2	1
405	на землю	3	1
406	протеста против	1	1
407	и независимо	1	1
408	предполагать что	1	1
409	и теперь	2	1
410	и сама	1	1
411	этом отношении	3	1
412	ли это	2	1
413	ему не	1	1
414	или лучше	1	1
415	его обычно	1	1
416	и противопоставление	1	1
417	и другим	1	1
418	наоборот в	1	1
419	о браке	1	1
420	наконец что	1	1
421	слова о	2	1
422	вывод из	1	1
423	то ни	2	1
424	к жизни	1	1
425	и о	3	1
426	но при	1	1
427	они почти	1	1
428	приводит к	1	1
429	в дальнейшем	1	1
430	разной мере	1	1
431	в живых	1	1
432	поэтому мы	2	1
433	в образе	3	1
434	в глаза	1	1
435	те же	1	1
436	одного из	6	1
437	мог бы	2	1
438	к его	1	1
439	оно все	1	1
440	которые он	2	1
441	еще в	5	1
442	подойти к	1	1
443	и на	3	1
444	всех возможных	1	1
445	содержание которое	1	1
446	образом в	2	1
447	воли и	1	1
448	познания и	1	1
449	и здесь	2	1
450	говорить не	1	1
451	и являются	1	1
452	почему же	1	1
453	нас в	2	1
454	это была	1	1
455	и во	2	1
456	а напротив	1	1
457	путь к	2	1
458	от них	2	1
459	я думаю	1	1
460	и одинаково	1	1
461	быть даже	2	1
462	внешнее и	1	1
463	с окружающим	1	1
464	если это	1	1
465	в литературе	1	1
466	большей или	1	1
467	бросается в	1	1
468	год и	1	1
469	облик и	1	1
470	и одновременно	3	1
471	идет по	1	1
472	совсем не	2	1
473	тот же	3	1
474	к внутреннему	1	1
475	этого можно	1	1
476	всю ее	1	1
477	какой-нибудь из	1	1
478	во всем	1	1
479	не видеть	1	1
480	к их	1	1
481	ему и	2	1
482	даже если	2	1
483	поэтому и	1	1
484	и после	1	1
485	сознания как	1	1
486	в большом	2	1
487	именно на	2	1
488	в эти	2	1
489	стоит ли	1	1
490	думаете что	1	1
491	к земле	1	1
492	из которых	2	1
493	то остается	1	1
494	этом что	2	1
495	только на	1	1
496	то и	2	1
497	оно в	1	1
498	на чужой	1	1
499	мы знаем	2	1
500	только их	1	1
501	представить себе	1	1
502	но этой	1	1
503	друг друга	1	1
504	мы можем	4	1
505	у него	3	1
506	которые могут	1	1
507	содержанием в	1	1
508	к одной	1	1
509	ее на	1	1
510	в других	2	1
511	даже и	1	1
512	в особенности	1	1
513	из двух	1	1
514	даже не	2	1
515	как у	1	1
516	этого человека	1	1
517	здесь в	3	1
518	на то	3	1
519	к которому	3	1
520	или меньшей	1	1
521	еще и	2	1
522	наконец в	1	1
523	было и	1	1
524	чтобы я	1	1
525	и др	1	1
526	обоих случаях	1	1
527	своих исконных	1	1
528	превращается в	1	1
529	к науке	1	1
530	чтобы убедиться	1	1
531	одной стороны	3	1
532	ничто перед	1	1
533	и опять	4	1
534	в моменты	1	1
535	с наступлением	1	1
536	его как	1	1
537	в порядке	1	1
538	реальный мир	1	1
539	современная наука	1	1
540	действует в	1	1
541	нет никаких	1	1
542	все более	3	1
543	порождает и	1	1
544	скорее наоборот	1	1
545	слишком много	1	1
546	который мы	1	1
547	тому как	1	1
548	когда же	5	1
549	по существу	1	1
550	в широких	2	1
551	ни одного	1	1
552	с этой	1	1
553	ты не	1	1
554	слова и	1	1
555	мере не	1	1
556	или совсем	1	1
557	видно что	1	1
558	это ясно	1	1
559	месте в	1	1
560	при всем	2	1
561	на мой	1	1
562	об отношении	2	1
563	в его	5	1
564	как надо	1	1
565	мира и	1	1
566	а к	2	1
567	поэт был	3	1
568	развития и	1	1
569	в поле	1	1
570	конце концов	4	1
571	но зато	1	1
572	я даже	1	1
573	мы не	3	1
574	находим в	1	1
575	все остальные	3	1
576	этих элементов	1	1
577	не знает	1	1
578	еду на	1	1
579	знаем и	1	1
580	ко всему	1	1
581	ли он	1	1
582	и эта	1	1
583	это в	1	1
584	как на	1	1
585	все что	2	1
586	гораздо более	1	1
