N	2gram	Vinokur_Ku_2	Myshleni
117	тот же	5	5
118	хотя бы	9	5
119	для него	1	5
120	тем что	3	5
121	сравнению с	1	5
122	как бы	4	5
123	обоих этих	1	5
124	только что	1	5
125	не знает	3	5
126	и то	5	4
127	отношений в	2	4
128	той же	2	4
129	что между	2	4
130	что если	2	4
131	время как	1	4
132	а только	3	4
133	не то	2	4
134	сама по	1	4
135	в самом	12	4
136	все эти	12	4
137	вообще не	1	4
138	при этом	2	4
139	и по	3	4
140	это не	6	4
141	такой же	1	4
142	стоит в	2	4
143	лучшем случае	3	4
144	тому чтобы	1	4
145	не имеет	4	4
146	казалось бы	3	4
147	речи не	3	4
148	могут быть	4	4
149	не есть	1	4
150	в пределах	4	4
151	еще не	5	4
152	в свете	1	4
153	в качестве	8	4
154	так что	1	4
155	и их	1	4
156	то время	1	4
157	не могут	5	4
158	с другой	8	4
159	именно в	3	4
160	на этот	2	4
161	и составляет	1	4
162	что мы	6	4
163	вместе с	5	4
164	далеко за	1	4
165	с этой	2	4
166	в целом	1	4
167	в результате	4	4
168	бы в	1	4
169	тем более	1	4
170	в свою	2	4
171	речи как	1	4
172	этой точки	2	4
173	самом деле	9	3
174	это и	3	3
175	мы не	1	3
176	говорить о	4	3
177	вместо того	1	3
178	внимание и	2	3
179	по своему	1	3
180	он может	1	3
181	но как	1	3
182	ответ на	2	3
183	с этим	3	3
184	показать что	1	3
185	все же	7	3
186	и как	1	3
187	в действительности	1	3
188	то в	1	3
189	и отношения	1	3
190	функции и	1	3
191	этого вопроса	3	3
192	устной и	2	3
193	на этом	3	3
194	осознанию и	1	3
195	и тем	5	3
196	с тем	2	3
197	в научном	1	3
198	мы видели	2	3
199	представляет себе	1	3
200	что значит	2	3
201	в этих	1	3
202	таким же	2	3
203	в их	2	3
204	сих пор	1	3
205	и более	2	3
206	из которых	3	3
207	каждого отдельного	1	3
208	не менее	7	3
209	до конца	3	3
210	что эта	2	3
211	но что	2	3
212	и его	3	3
213	связи с	3	3
214	ничего общего	1	3
215	приходит к	1	3
216	речи мы	2	3
217	свою очередь	2	3
218	в себя	1	3
219	то как	1	3
220	и с	7	3
221	из основных	1	3
222	вот почему	3	3
223	никак не	3	3
224	до сих	1	3
225	в чем	1	3
226	к нему	2	3
227	а потому	1	3
228	что и	3	3
229	в лучшем	3	3
230	одной из	1	3
231	между тем	6	3
232	с одной	2	3
233	вопроса о	6	3
234	речь в	5	3
235	его и	1	3
236	мы знаем	4	3
237	в одном	1	3
238	а в	3	3
239	от того	4	3
240	его мысли	1	3
241	на примере	2	3
242	еще и	2	3
243	прежде всего	8	3
244	не на	2	3
245	этих процессов	1	3
246	в частности	2	3
247	речь не	1	3
248	чем в	3	3
249	по существу	5	3
250	действительно ли	1	3
251	потому и	1	3
252	этом случае	2	3
253	той мере	1	3
254	но это	3	3
255	процесса в	1	3
256	речи так	1	3
257	одной стороны	1	3
258	вопрос как	1	3
259	как на	1	3
260	к этой	3	3
261	к этому	4	3
262	они не	1	3
263	ту же	6	2
264	отношения к	2	2
265	мы имели	1	2
266	же по	1	2
267	исходит из	1	2
268	все дело	2	2
269	в зависимости	4	2
270	есть не	1	2
271	совпадает с	1	2
272	я не	5	2
273	зависимости от	5	2
274	в ней	3	2
275	на их	1	2
276	столь же	1	2
277	с каким	1	2
278	что я	4	2
279	мы будем	2	2
280	очевидно что	2	2
281	отличие от	2	2
282	общего с	1	2
283	когда он	1	2
284	и к	1	2
285	что само	2	2
286	помощью которого	1	2
287	бы сказать	2	2
288	то обстоятельство	7	2
289	речи но	2	2
290	то и	3	2
291	нами в	1	2
292	тому же	1	2
293	в случае	1	2
294	что она	3	2
295	что сказать	1	2
296	к одному	1	2
297	в корне	2	2
298	свое время	2	2
299	именно это	1	2
300	но все	4	2
301	в совершенно	1	2
302	те же	3	2
303	на протяжении	1	2
304	не находится	1	2
305	в них	4	2
306	все равно	2	2
307	оно имеет	1	2
308	понятия и	1	2
309	в своей	2	2
310	в котором	1	2
311	иначе как	1	2
312	в отличие	2	2
313	значение для	1	2
314	не затрагивают	1	2
315	что система	1	2
316	все это	5	2
317	более сложные	1	2
318	их в	1	2
319	который мы	2	2
320	но только	4	2
321	во всем	1	2
322	при письменной	1	2
323	не до	1	2
324	обстоятельство что	7	2
325	и здесь	5	2
326	лежит в	1	2
327	должны быть	2	2
328	с проблемой	1	2
329	знает что	3	2
330	указывает на	1	2
331	уже на	1	2
332	в виду	3	2
333	на основе	1	2
334	совершенно ясно	1	2
335	речи то	1	2
336	что у	2	2
337	не с	1	2
338	в плоскости	2	2
339	это мы	1	2
340	в некоторой	1	2
341	находится в	1	2
342	говорим о	2	2
343	язык и	2	2
344	образом в	2	2
345	эта фраза	2	2
346	тем или	1	2
347	и требует	1	2
348	отрицательный ответ	1	2
349	письменной и	1	2
350	вслед за	1	2
351	слов и	2	2
352	может иметь	1	2
353	что только	1	2
354	в вопросе	1	2
355	ни одного	1	2
356	же в	3	2
357	но с	1	2
358	этого процесса	1	2
359	речи что	1	2
360	вовсе не	9	2
361	к ним	1	2
362	само по	5	2
363	речи к	1	2
364	как через	1	2
365	не говорит	2	2
366	как будто	2	2
367	можем говорить	1	2
368	и даже	2	2
369	и между	1	2
370	что для	2	2
371	у нас	12	2
372	языка не	2	2
373	во внимание	1	2
374	на который	2	2
375	ни на	2	2
376	и потому	2	2
377	мы говорим	2	2
378	предположить что	1	2
379	в область	1	2
380	которые являются	1	2
381	осознания а	1	2
382	и тому	1	2
383	и от	2	2
384	только для	2	2
385	письменную речь	1	2
386	совершается в	1	2
387	сознания и	2	2
388	понять что	2	2
389	чтобы понять	2	2
390	или иным	1	2
391	речи с	2	2
392	чем он	1	2
393	или не	1	2
394	и другие	1	2
395	отношением к	1	2
396	другой стороны	7	2
397	совершенно не	3	2
398	имеет место	1	2
399	в свое	2	2
400	в своих	2	2
401	по поводу	2	2
402	во всяком	5	2
403	смысле слова	2	1
404	лежат в	1	1
405	также и	5	1
406	обычно в	1	1
407	приемов и	2	1
408	место при	1	1
409	сам по	1	1
410	невозможность объяснить	1	1
411	на самом	2	1
412	только потому	8	1
413	на деле	1	1
414	что когда	3	1
415	и должен	1	1
416	вопрос какие	1	1
417	которыми он	1	1
418	мы уже	1	1
419	это объяснение	1	1
420	к нашей	1	1
421	мы имеем	5	1
422	на первом	1	1
423	и о	4	1
424	большие возможности	1	1
425	и новые	1	1
426	на эти	1	1
427	грамматические формы	1	1
428	что иное	1	1
429	как во	1	1
430	почти исключительно	1	1
431	но уже	2	1
432	же что	1	1
433	себе что	1	1
434	мы без	1	1
435	вопросы о	1	1
436	меньше чем	2	1
437	он был	1	1
438	по линии	1	1
439	иное как	1	1
440	знаем что	3	1
441	бы то	1	1
442	с его	1	1
443	то мы	1	1
444	как правило	1	1
445	в ее	1	1
446	самым мы	2	1
447	нашей воле	1	1
448	они имеют	2	1
449	способности к	1	1
450	учителя и	1	1
451	что язык	1	1
452	есть по	1	1
453	в общем	1	1
454	для всякого	1	1
455	эти внешние	1	1
456	результате этого	2	1
457	ни одна	1	1
458	только между	1	1
459	с теориями	1	1
460	более чем	1	1
461	независимо от	1	1
462	что именно	1	1
463	как к	1	1
464	более и	1	1
465	перед нами	4	1
466	кроме того	1	1
467	кто не	1	1
468	листом бумаги	1	1
469	целый ряд	5	1
470	ясно почему	1	1
471	помощью этого	1	1
472	в себе	1	1
473	этой цели	2	1
474	нашего анализа	1	1
475	за собой	2	1
476	значения как	1	1
477	не приходится	1	1
478	точку зрения	1	1
479	привести к	1	1
480	что это	7	1
481	мы получаем	1	1
482	сказать о	1	1
483	в нашем	7	1
484	сущности и	1	1
485	еще один	1	1
486	что к	1	1
487	вообще а	2	1
488	другом случае	1	1
489	идет речь	1	1
490	на то	4	1
491	в наших	1	1
492	роли в	1	1
493	дальше и	1	1
494	уже сама	1	1
495	образом для	1	1
496	его определения	1	1
497	от которого	1	1
498	именно то	1	1
499	в первую	1	1
500	не как	2	1
501	том чтобы	1	1
502	ни были	3	1
503	он так	1	1
504	что без	1	1
505	речи можно	1	1
506	свою силу	1	1
507	языком и	1	1
508	одной и	1	1
509	смысле как	1	1
510	составляет в	1	1
511	прежде чем	1	1
512	это один	1	1
513	или иных	1	1
514	проблемы как	1	1
515	поскольку она	1	1
516	значительной степени	1	1
517	этом последнем	1	1
518	в каждом	1	1
519	здесь мы	2	1
520	тем же	2	1
521	главным образом	3	1
522	об этом	5	1
523	связанных с	1	1
524	принять во	1	1
525	к другу	1	1
526	лишь в	5	1
527	те или	1	1
528	первую очередь	1	1
529	бы нам	1	1
530	и наша	1	1
531	этом смысле	5	1
532	за другой	1	1
533	должен был	1	1
534	какой они	1	1
535	мог бы	1	1
536	который по	1	1
537	ни в	4	1
538	самый характер	1	1
539	это положение	2	1
540	о которых	3	1
541	рядом с	2	1
542	случае мы	1	1
543	в слове	1	1
544	предмет но	1	1
545	и уже	1	1
546	несмотря на	5	1
547	как сказано	1	1
548	нисколько не	3	1
549	можно так	1	1
550	в связь	1	1
551	язык потому	1	1
552	что такая	1	1
553	мы приходим	1	1
554	в следующем	1	1
555	же это	1	1
556	которого является	1	1
557	бы привести	2	1
558	если можно	2	1
559	их значения	1	1
560	место в	1	1
561	том смысле	1	1
562	всегда остается	1	1
563	и общие	1	1
564	которые в	1	1
565	в прямом	1	1
566	тем не	6	1
567	влечет за	1	1
568	однако в	1	1
569	том же	1	1
570	более широкую	1	1
571	речь речь	1	1
572	нашей теме	1	1
573	этой области	4	1
574	тем меньше	2	1
575	о значении	2	1
576	как можно	2	1
577	она не	2	1
578	есть нечто	1	1
579	дело не	2	1
580	отличается от	3	1
581	уже из	2	1
582	только из	1	1
583	существует между	1	1
584	о таких	1	1
585	иметь в	2	1
586	в структуре	1	1
587	на котором	1	1
588	о природе	1	1
589	в самой	2	1
590	никаких оснований	2	1
591	они являются	1	1
592	в изменении	1	1
593	относится к	1	1
594	за время	3	1
595	осознание это	1	1
596	так то	1	1
597	которому мы	1	1
598	что на	4	1
599	в каком	4	1
600	такие же	1	1
601	языка в	3	1
602	этот в	1	1
603	что можно	3	1
604	реагирует на	1	1
605	как только	1	1
606	к речи	1	1
607	в одну	2	1
608	если же	1	1
609	и он	1	1
610	где он	1	1
611	бы свое	1	1
612	то во	1	1
613	первом месте	1	1
614	язык ни	1	1
615	с ее	1	1
616	употребления тем	1	1
617	следовательно в	1	1
618	что составляет	1	1
619	всего этого	1	1
620	без всякого	1	1
621	будем иметь	1	1
622	с самыми	1	1
623	постепенный переход	1	1
624	они ни	1	1
625	в понятиях	1	1
626	языка так	1	1
627	только то	1	1
628	ряду с	1	1
629	с языком	1	1
630	природе своей	1	1
631	проблема не	1	1
632	учит нас	1	1
633	ясно что	5	1
634	и которые	1	1
635	есть также	1	1
636	которая была	1	1
637	к тем	1	1
638	мы в	2	1
639	собой и	1	1
640	для этого	3	1
641	всегда имеет	1	1
642	но может	1	1
643	тем чем	1	1
644	прибегнуть к	1	1
645	сводится к	3	1
646	постановке вопроса	1	1
647	и той	1	1
648	все почти	1	1
649	имеет еще	1	1
650	говорит об	1	1
651	одного из	2	1
652	и кстати	1	1
653	это даже	1	1
654	после того	2	1
655	и просто	1	1
656	все его	1	1
657	свете которых	1	1
658	аналогии с	3	1
659	вопросу о	3	1
660	различие в	1	1
661	громы и	1	1
662	которых в	1	1
663	является ее	1	1
664	нуждается в	2	1
665	необходимо должна	1	1
666	и только	1	1
667	не более	2	1
668	язык в	2	1
669	этих более	1	1
670	известно что	1	1
671	он что	1	1
672	показывают что	1	1
673	но так	2	1
674	один из	5	1
675	в большей	3	1
676	которой и	1	1
677	мы сталкиваемся	1	1
678	что всегда	1	1
679	с ними	2	1
680	или иные	1	1
681	языка на	1	1
682	что даже	1	1
683	могло быть	1	1
684	не идет	1	1
685	всяком случае	5	1
686	это слово	4	1
687	ее от	1	1
688	их не	2	1
689	состоит не	1	1
690	осознания языковых	1	1
691	внимание в	1	1
692	первостепенное значение	1	1
693	есть в	3	1
694	одном и	1	1
695	уже в	3	1
696	есть проблема	1	1
697	в расчет	1	1
698	как например	1	1
699	в виде	1	1
700	что не	6	1
701	отношения не	1	1
702	а это	2	1
703	в понятие	1	1
704	каким образом	1	1
705	или даже	1	1
706	языка но	3	1
707	даст нам	1	1
708	не так	1	1
709	понимает что	1	1
710	представить себе	2	1
711	этом слове	2	1
712	содержания и	1	1
713	мы находим	1	1
714	в конце	4	1
715	при отсутствии	2	1
716	и никогда	1	1
717	как раз	3	1
718	для решения	1	1
719	этого понятия	1	1
720	в других	1	1
721	в форме	3	1
722	изучение родного	1	1
723	почти с	1	1
724	связан с	1	1
725	со стороны	4	1
726	более широкое	1	1
727	или иной	1	1
728	функцией в	1	1
729	и молнии	1	1
730	или иначе	3	1
731	не потому	1	1
732	и прежде	1	1
733	дана уже	1	1
734	язык на	1	1
735	к речевым	1	1
736	словарь и	1	1
737	доля правды	1	1
738	не было	4	1
739	которых мы	2	1
740	этого не	3	1
741	отношения в	1	1
742	а главное	3	1
743	более того	1	1
744	с которым	1	1
745	самый факт	1	1
746	если эти	1	1
747	там где	5	1
748	и непосредственно	1	1
749	и свободно	1	1
750	становится ясным	1	1
751	если не	1	1
752	в связи	4	1
753	форма слова	1	1
754	есть одно	1	1
755	в речи	6	1
756	нет никаких	1	1
757	все более	1	1
758	связь с	1	1
759	уже о	3	1
760	той областью	1	1
761	протяжении этого	1	1
762	с первого	2	1
763	осознанные и	1	1
764	прямо сказать	1	1
765	вопросе о	2	1
766	если так	1	1
767	он говорит	1	1
768	в данном	4	1
769	для обозначения	2	1
770	что за	2	1
771	а если	2	1
772	она есть	1	1
773	последнем случае	1	1
774	надобность в	1	1
775	смысле этого	2	1
776	что же	5	1
777	и там	1	1
778	восприятию то	1	1
779	да и	6	1
780	слов в	3	1
781	согласно которому	1	1
782	вопросы в	1	1
783	к проблеме	1	1
784	более сложных	1	1
785	за которым	1	1
786	этого слова	5	1
787	слова есть	1	1
788	заставляет нас	1	1
789	и действия	1	1
790	новые и	1	1
791	выход из	1	1
792	ничего кроме	1	1
793	но для	3	1
794	самое существенное	1	1
795	же значение	1	1
796	к вопросу	3	1
797	случае он	1	1
798	тех или	1	1
799	и для	2	1
800	бы говорить	1	1
801	речевом общении	1	1
802	тем и	1	1
803	для этой	2	1
804	проще говоря	1	1
805	наоборот в	1	1
806	отношений и	1	1
807	имеет дело	1	1
808	это как	1	1
809	которые дают	1	1
810	своей собственной	3	1
811	другом отношении	1	1
812	не представляет	1	1
813	что выходит	1	1
814	для нас	4	1
815	и все	2	1
816	область где	1	1
817	но зато	2	1
818	позволяет нам	1	1
819	на более	1	1
820	речи если	1	1
821	в достаточной	1	1
822	совершенно по-иному	1	1
823	речи необходимо	1	1
824	в целях	2	1
825	что этот	1	1
826	между ними	1	1
827	дело с	1	1
828	была бы	4	1
829	далее в	1	1
830	это на	1	1
831	положительный ответ	1	1
832	или иного	2	1
833	не что	1	1
834	оно не	2	1
835	неосознанные и	2	1
836	к действию	2	1
837	не нуждается	1	1
838	но эти	1	1
839	это так	3	1
840	но еще	1	1
841	на ту	2	1
842	и это	3	1
843	того или	2	1
844	предполагает уже	1	1
845	это в	2	1
846	гораздо более	3	1
847	которая не	1	1
848	смысле что	1	1
