N	2gram	Losev_Dial_2	Istorich
506	в состав	1	1
507	всем их	1	1
508	было у	1	1
509	же самое	2	1
510	мере того	1	1
511	и другим	1	1
512	к тому	2	1
513	мужчины но	1	1
514	они и	1	1
515	долго не	1	1
516	оно не	1	1
517	если же	1	1
518	должен быть	1	1
519	оно может	1	1
520	вы не	2	1
521	более не	1	1
522	как не	2	1
523	вывод что	1	1
524	в некоторых	2	1
525	не могу	6	1
526	мысль о	1	1
527	это ведет	1	1
528	но мы	2	1
529	и может	6	1
530	его самого	1	1
531	чтобы дать	1	1
532	только тот	1	1
533	на нее	1	1
534	те же	1	1
535	ясно что	4	1
536	и которые	1	1
537	мог бы	1	1
538	во многом	1	1
539	на которую	1	1
540	которые он	1	1
541	подойти к	1	1
542	можно только	2	1
543	том как	2	1
544	по тому	1	1
545	в религии	6	1
546	и с	5	1
547	таких примеров	1	1
548	составные части	1	1
549	что под	1	1
550	по мере	1	1
551	с женщиной	1	1
552	он остается	1	1
553	в разных	3	1
554	мы всегда	1	1
555	тому и	1	1
556	другое значение	1	1
557	и поэтому	1	1
558	вот и	2	1
559	и та	6	1
560	ясным что	1	1
561	что одновременно	1	1
562	имеет значения	1	1
563	можно сказать	5	1
564	мы понимаем	1	1
565	солнца и	1	1
566	и во	1	1
567	как они	3	1
568	заметил что	1	1
569	все на	4	1
570	от них	1	1
571	в его	1	1
572	во всей	1	1
573	не видел	1	1
574	нечего и	1	1
575	и только	4	1
576	именно в	2	1
577	нем и	2	1
578	после обрезания	1	1
579	и дом	1	1
580	но тут	3	1
581	значит что	12	1
582	тех пор	3	1
583	но с	1	1
584	сразу же	3	1
585	просто так	2	1
586	с ними	2	1
587	этого можно	1	1
588	в какой	2	1
589	к их	1	1
590	и действительно	1	1
591	и потому	5	1
592	и кончая	1	1
593	во времени	4	1
594	и оба	1	1
595	в большом	1	1
596	жизни и	6	1
597	вопрос об	4	1
598	а только	3	1
599	и они	2	1
600	или не	2	1
601	в жизни	2	1
602	в виде	2	1
603	первые три	1	1
604	ту или	1	1
605	очевидно что	2	1
606	возможна и	2	1
607	и их	3	1
608	свете и	1	1
609	тогда он	1	1
610	и также	1	1
611	другое она	1	1
612	не о	1	1
613	как его	1	1
614	но что	7	1
615	тех которые	1	1
616	она всегда	1	1
617	от того	4	1
618	он почти	1	1
619	даже и	1	1
620	ей существа	1	1
621	это будет	1	1
622	из двух	1	1
623	всегда уже	1	1
624	и из	3	1
625	с другим	1	1
626	все новые	1	1
627	отличаются от	1	1
628	и тех	1	1
629	здесь в	1	1
630	а эти	1	1
631	мы еще	1	1
632	чтобы я	1	1
633	так вот	2	1
634	и подобных	1	1
635	и пр	5	1
636	только по	1	1
637	смысла и	2	1
638	от этого	3	1
639	в любой	2	1
640	свою голову	1	1
641	она еще	1	1
642	с наступлением	1	1
643	его как	1	1
644	человек в	1	1
645	есть начало	1	1
646	мое дело	1	1
647	о чем	3	1
648	могут служить	1	1
649	все более	1	1
650	начиная с	1	1
651	из трех	1	1
652	или по	2	1
653	с началом	1	1
654	то можно	1	1
655	поэтому если	2	1
656	из которых	1	1
657	по своему	5	1
658	не дают	1	1
659	магическую силу	1	1
660	что весь	1	1
661	что же	2	1
662	выйти за	1	1
663	действительно не	1	1
664	один день	2	1
665	т п	2	1
666	отдельно от	1	1
667	о мире	1	1
668	и собственно	1	1
669	д и	2	1
670	и ему	1	1
671	и часто	2	1
672	тем и	1	1
673	сидеть на	1	1
674	последние две	1	1
675	ногами и	1	1
676	это дает	1	1
677	его с	3	1
678	мира и	1	1
679	человек и	1	1
680	ее и	1	1
681	как эта	1	1
682	область где	1	1
683	в эту	1	1
684	или за	1	1
685	но зато	1	1
686	от всего	2	1
687	хотя бы	4	1
688	только что	5	1
689	них и	1	1
690	все они	1	1
691	я в	1	1
692	же в	2	1
693	к самому	1	1
694	здесь только	1	1
695	может и	2	1
696	неотделим от	3	1
697	не знает	1	1
698	только как	3	1
699	сколько угодно	1	1
700	но этот	1	1
701	религии и	1	1
702	из этого	1	1
703	в свое	1	1
704	поставить вопрос	1	1
705	другого рода	2	1
706	но эти	1	1
707	а я	2	1
708	все что	1	1
709	также не	1	1
710	в частности	2	1
711	это в	1	1
712	им и	1	1
713	можно назвать	1	1
714	как на	1	1
715	в таком	4	1
