N	2gram	Tiupa_Anal_3	Problema
347	символом некоторого	1	1
348	идет о	1	1
349	в первом	2	1
350	уже по	2	1
351	той же	5	1
352	например в	2	1
353	и само	1	1
354	на первом	1	1
355	что если	1	1
356	вопрос о	1	1
357	осени в	1	1
358	именно те	1	1
359	а для	2	1
360	тоже можно	1	1
361	оно есть	1	1
362	план в	1	1
363	до полного	1	1
364	и он	2	1
365	и на	4	1
366	между собой	1	1
367	мысли и	1	1
368	бы не	1	1
369	то мы	1	1
370	своего рода	8	1
371	а отношение	1	1
372	стихотворения в	1	1
373	не все	1	1
374	присущей ему	1	1
375	ответ на	3	1
376	а если	1	1
377	а и	4	1
378	произведение не	1	1
379	один и	1	1
380	в истории	1	1
381	независимо от	1	1
382	имела бы	1	1
383	чего нет	1	1
384	в одноименной	1	1
385	по пути	4	1
386	который будет	1	1
387	не имеющие	1	1
388	имеет в	1	1
389	дело уже	1	1
390	от этого	1	1
391	и хотя	1	1
392	или иную	1	1
393	поскольку мы	1	1
394	сливается с	1	1
395	как то	1	1
396	так или	1	1
397	и отдав	1	1
398	из этих	3	1
399	поскольку в	1	1
400	учение о	1	1
401	и тот	1	1
402	тому же	3	1
403	во многих	1	1
404	у а	1	1
405	оказывается не	1	1
406	на его	2	1
407	никакой возможности	1	1
408	о которой	2	1
409	поведение в	2	1
410	однако он	1	1
411	том чтобы	1	1
412	нашего времени	3	1
413	жизни здесь	1	1
414	какой бы	1	1
415	его сторон	1	1
416	но дело	1	1
417	что она	2	1
418	не должно	3	1
419	и создающей	1	1
420	здесь мы	1	1
421	однако все	1	1
422	этим самым	1	1
423	произведение искусства	4	1
424	не станем	1	1
425	произведения с	1	1
426	лишь в	5	1
427	входит в	2	1
428	отца и	1	1
429	своя собственная	1	1
430	отличать от	1	1
431	за ней	1	1
432	случае совершенно	1	1
433	в жизни	2	1
434	в них	2	1
435	на второй	1	1
436	человек который	1	1
437	далеко не	4	1
438	не видно	2	1
439	как об	1	1
440	не всегда	3	1
441	в своих	1	1
442	которой он	1	1
443	или попросту	1	1
444	и своя	1	1
445	потому и	1	1
446	бытия с	1	1
447	автора и	1	1
448	в один	1	1
449	и того	3	1
450	со всей	1	1
451	демонстрирует и	1	1
452	в войне	1	1
453	от своего	1	1
454	это делает	1	1
455	страсти и	1	1
456	на свою	1	1
457	говорил о	1	1
458	не как	2	1
459	слова в	1	1
460	и той	2	1
461	втором случае	1	1
462	для данного	1	1
463	но они	2	1
464	однако к	1	1
465	даже в	2	1
466	же мы	1	1
467	случае мы	1	1
468	же самого	1	1
469	в одно	1	1
470	же во	1	1
471	вплоть до	2	1
472	а а	5	1
473	дело когда	1	1
474	понимаем как	1	1
475	которого он	2	1
476	одной и	2	1
477	того чтобы	1	1
478	только не	3	1
479	казалось бы	1	1
480	подобно тому	3	1
481	и никогда	1	1
482	поскольку оно	1	1
483	интерпретация и	1	1
484	имеющие никакого	1	1
485	не говорит	1	1
486	во всем	3	1
487	на него	1	1
488	своей цели	1	1
489	не столь	1	1
490	не нуждается	1	1
491	в нее	1	1
492	художественной литературы	2	1
493	представляется нам	2	1
494	не могут	1	1
495	стихотворения пушкина	1	1
496	героев и	1	1
497	указание на	2	1
498	бы он	1	1
499	пожалуй только	1	1
500	функцию в	1	1
501	как некое	1	1
502	в одну	1	1
503	оно не	1	1
504	факт что	1	1
505	внимание на	4	1
506	что пушкин	2	1
507	всего этого	1	1
508	самим собою	1	1
509	по сути	2	1
510	реальной действительности	1	1
511	нет никакой	1	1
512	и самого	6	1
513	в пределах	4	1
514	в дальнейшем	2	1
515	сознания с	1	1
516	целое как	1	1
517	не за	1	1
518	особенно в	1	1
519	мог бы	1	1
520	а все	1	1
521	строго говоря	1	1
522	поэтому в	2	1
523	образом в	1	1
524	произведения как	2	1
525	каждой из	1	1
526	в глаза	2	1
527	его сущности	1	1
528	все его	1	1
529	я на	1	1
530	мы понимаем	1	1
531	связь между	1	1
532	истории в	1	1
533	во втором	4	1
534	нуждается в	2	1
535	который и	1	1
536	этом как	2	1
537	бы и	2	1
538	герой нашего	1	1
539	резко отличается	1	1
540	в соотношении	1	1
541	не требует	1	1
542	в литературе	1	1
543	можно отметить	2	1
544	с художественным	1	1
545	дело с	3	1
546	вступление в	1	1
547	бы ни	1	1
548	от них	1	1
549	со всеми	2	1
550	промежуток времени	1	1
551	для всех	2	1
552	не можем	1	1
553	глаза и	1	1
554	ту или	1	1
555	себе в	1	1
556	цели и	1	1
557	в одном	4	1
558	с указанием	1	1
559	у него	1	1
560	отметить что	1	1
561	как носитель	1	1
562	только по	1	1
563	что им	1	1
564	к той	1	1
565	не обладает	1	1
566	для того	1	1
567	а потому	1	1
568	нами не	1	1
569	что на	1	1
570	являются здесь	1	1
571	или иначе	1	1
572	перестают быть	1	1
573	души это	1	1
574	и между	1	1
575	к ее	1	1
576	себя и	1	1
577	что не	3	1
578	обратить внимание	1	1
579	и заняты	1	1
580	она является	1	1
581	стремится к	1	1
582	зависит от	1	1
583	и далее	1	1
584	однако и	3	1
585	было сказано	1	1
586	содержания к	1	1
587	именно таковы	1	1
588	без которых	1	1
589	их как	1	1
590	трактуются как	1	1
591	для их	1	1
592	там где	2	1
593	уже давно	1	1
594	нет в	1	1
595	тот факт	1	1
596	со словом	1	1
597	сути дела	1	1
598	требует от	1	1
599	одной стороны	2	1
600	ему без	1	1
601	но сам	2	1
602	нашего анализа	1	1
603	есть на	1	1
604	для первого	1	1
605	поскольку он	3	1
606	в первой	8	1
607	главного героя	1	1
608	нам еще	1	1
609	действительности не	1	1
610	в гораздо	1	1
611	мере не	1	1
612	действительность в	1	1
613	как предмет	1	1
614	остается в	1	1
615	искусства это	1	1
616	тех случаях	1	1
617	одного и	3	1
618	случаях когда	1	1
619	именно такого	1	1
620	в отдельных	1	1
621	обращается к	1	1
622	не с	2	1
623	себя самого	1	1
624	но еще	1	1
625	не должен	2	1
626	стороны в	1	1
627	от всего	1	1
628	несмотря на	2	1
629	хотя в	2	1
630	привносит в	1	1
631	тезис о	1	1
632	и прочих	1	1
633	только как	1	1
634	их с	1	1
635	по одному	1	1
636	мере в	2	1
637	первом случае	1	1
638	к этой	1	1
639	произведения есть	1	1
640	ее в	1	1
641	в стихе	2	1
642	к этому	3	1
643	они не	1	1
644	с произведением	1	1
