N	2gram	Vygotskiy__2	Morfolog
199	для того	13	2
200	оно не	2	2
201	превращена в	1	2
202	утверждать что	4	2
203	должны рассматриваться	1	2
204	совершается в	1	2
205	вывод что	2	2
206	можно показать	2	2
207	в собственном	1	2
208	то время	3	2
209	и что	22	2
210	не с	1	2
211	ясно что	7	2
212	показать как	2	2
213	является в	1	2
214	с этого	1	2
215	другой не	1	2
216	означает что	1	2
217	о том	6	2
218	с одной	1	2
219	можно сказать	1	2
220	ни к	1	2
221	образом если	1	2
222	и только	2	2
223	того что	8	2
224	же можно	1	2
225	герой в	1	2
226	хотя бы	3	2
227	этот вопрос	3	2
228	что он	13	2
229	или иные	1	2
230	только в	7	2
231	с двумя	2	2
232	можно установить	1	2
233	уже не	1	2
234	вопроса о	1	2
235	в большинстве	1	2
236	в виде	1	2
237	от других	1	2
238	его и	1	2
239	у нее	1	2
240	носит характер	1	2
241	из двух	1	2
242	же роль	1	2
243	себя и	1	2
244	а на	4	2
245	сказать что	7	2
246	что мы	1	2
247	в частности	3	2
248	одной стороны	1	2
249	благодаря этому	1	2
250	тем и	2	2
251	не существует	2	2
252	не оказывает	1	2
253	от него	1	2
254	на ход	1	2
255	в свое	2	2
256	к этому	1	2
257	во сне	2	2
258	точно так	3	2
259	равным образом	2	1
260	переносятся на	1	1
261	наши дни	1	1
262	к людям	2	1
263	например в	3	1
264	зрения их	1	1
265	таком случае	1	1
266	и то	3	1
267	утверждение что	1	1
268	он может	1	1
269	словами и	1	1
270	и должны	1	1
271	решительно все	1	1
272	проявляются в	1	1
273	почти всегда	1	1
274	противном случае	1	1
275	приходит к	3	1
276	их и	1	1
277	то для	1	1
278	есть не	4	1
279	и превращение	1	1
280	и была	1	1
281	быть объяснено	1	1
282	это совершенно	2	1
283	что далеко	1	1
284	на дерево	1	1
285	так чтобы	1	1
286	что это	8	1
287	что иное	1	1
288	как во	2	1
289	не вполне	2	1
290	оно есть	1	1
291	вместо того	1	1
292	и заставляет	1	1
293	в виду	3	1
294	состоят из	1	1
295	которые он	1	1
296	тем как	1	1
297	подобной же	1	1
298	формальных приемов	1	1
299	одним словом	1	1
300	имеем здесь	1	1
301	мы будем	2	1
302	но как	3	1
303	не то	1	1
304	явлений и	2	1
305	значение и	2	1
306	ответ на	2	1
307	опять имеем	1	1
308	отношение к	2	1
309	отличие от	2	1
310	она есть	1	1
311	или иное	1	1
312	которые не	3	1
313	во что	1	1
314	более чем	1	1
315	его не	1	1
316	данный момент	1	1
317	для всех	1	1
318	мы имели	1	1
319	совершенно другой	1	1
320	том порядке	2	1
321	более и	2	1
322	что ее	1	1
323	что касается	1	1
324	глаза что	1	1
325	в противном	1	1
326	может найти	1	1
327	в полном	2	1
328	и отдельно	1	1
329	говорит что	7	1
330	и наконец	1	1
331	по пути	1	1
332	но эта	2	1
333	его к	1	1
334	имеет в	1	1
335	этой цели	1	1
336	другом случае	1	1
337	следует рассмотреть	1	1
338	в которой	2	1
339	к другому	1	1
340	это утверждение	1	1
341	формы в	3	1
342	из этих	1	1
343	одном случае	1	1
344	не в	8	1
345	думать что	3	1
346	в этой	6	1
347	является продолжением	1	1
348	остановиться на	1	1
349	собаку и	1	1
350	нами в	1	1
351	и тот	2	1
352	формы не	2	1
353	но ведь	1	1
354	на то	11	1
355	вытекающее из	1	1
356	вообще не	1	1
357	что каждая	2	1
358	что она	16	1
359	по происхождению	2	1
360	главным образом	3	1
361	слова а	1	1
362	за тридевять	1	1
363	если наконец	1	1
364	и вот	3	1
365	в россии	1	1
366	и этот	2	1
367	одно и	1	1
368	русском языке	1	1
369	в каждом	2	1
370	и показать	1	1
371	здесь мы	2	1
372	то ни	2	1
373	и может	1	1
374	в совершенно	1	1
375	же касается	1	1
376	форма есть	1	1
377	на все	5	1
378	тридевять земель	1	1
379	те или	1	1
380	с другими	2	1
381	от одного	1	1
382	то все	2	1
383	и дает	1	1
384	отличать от	1	1
385	и тем	4	1
386	каким способом	1	1
387	из нее	1	1
388	вводит в	1	1
389	элементы которые	1	1
390	на что	1	1
391	шкловский и	1	1
392	переходим к	1	1
393	это сходство	1	1
394	чем в	1	1
395	убедиться что	2	1
396	в наши	1	1
397	том как	2	1
398	имеет ничего	1	1
399	и их	3	1
400	в их	3	1
401	не столько	1	1
402	в первый	2	1
403	могло бы	2	1
404	бы мы	1	1
405	самый объект	1	1
406	предмета но	1	1
407	бежать за	1	1
408	а есть	1	1
409	которые в	4	1
410	при этом	13	1
411	свет на	1	1
412	но он	3	1
413	все это	5	1
414	имеет свою	1	1
415	он введен	1	1
416	для нее	2	1
417	видит в	3	1
418	тому что	4	1
419	и очень	1	1
420	она не	2	1
421	точно и	2	1
422	принципов и	1	1
423	стоит в	1	1
424	быть дано	2	1
425	что с	3	1
426	быть сделано	1	1
427	самого начала	1	1
428	что ему	1	1
429	принадлежат к	2	1
430	того как	4	1
431	в основе	11	1
432	басни к	1	1
433	дело не	1	1
434	не волшебный	1	1
435	исходят из	2	1
436	же время	2	1
437	определяет собой	1	1
438	этих двух	2	1
439	как на	5	1
440	с но	2	1
441	же он	1	1
442	что вопрос	1	1
443	и делает	1	1
444	по лестнице	1	1
445	не останавливаться	1	1
446	с другом	1	1
447	одним из	1	1
448	такие же	2	1
449	для последующих	1	1
450	если он	1	1
451	встречается в	1	1
452	с логической	1	1
453	и вдруг	1	1
454	формы составляет	1	1
455	должны быть	3	1
456	к тому	7	1
457	другими формами	1	1
458	не есть	1	1
459	таких слов	1	1
460	что при	9	1
461	на это	3	1
462	ничего общего	1	1
463	с ее	3	1
464	как не	2	1
465	людей в	1	1
466	и многие	2	1
467	же не	1	1
468	затем они	1	1
469	данном случае	4	1
470	ни стало	1	1
471	д с	1	1
472	куда он	1	1
473	же например	1	1
474	и говорит	2	1
475	действия и	2	1
476	с самого	1	1
477	приводит к	1	1
478	роль в	2	1
479	с если	2	1
480	на основании	1	1
481	как с	1	1
482	в глаза	2	1
483	те же	6	1
484	здесь как	1	1
485	при попытке	1	1
486	еще в	1	1
487	когда в	1	1
488	и с	4	1
489	даны в	2	1
490	иное как	1	1
491	в известных	1	1
492	этой формой	1	1
493	на вопрос	2	1
494	но мы	1	1
495	бы то	2	1
496	и просто	1	1
497	случаев когда	1	1
498	они принадлежат	1	1
499	глубоко по	1	1
500	того или	3	1
501	их в	2	1
502	тогда мы	1	1
503	грань между	1	1
504	же формы	1	1
505	за этим	1	1
506	в его	2	1
507	а потому	2	1
508	случай который	1	1
509	в другой	1	1
510	художественный рассказ	1	1
511	хотя оно	1	1
512	что бы	1	1
513	если это	1	1
514	к ней	1	1
515	в него	2	1
516	сюда относится	1	1
517	но так	2	1
518	на которой	1	1
519	две формы	1	1
520	о его	1	1
521	в новой	2	1
522	важное значение	1	1
523	с ними	1	1
524	ли он	2	1
525	или другого	1	1
526	вплотную к	1	1
527	бы показать	1	1
528	как нечто	2	1
529	то прежде	1	1
530	основанный на	1	1
531	эти исторические	1	1
532	со всеми	1	1
533	какой степени	1	1
534	редко в	1	1
535	быть изучены	1	1
536	же и	1	1
537	и у	2	1
538	влияет на	1	1
539	с этот	1	1
540	порядке в	1	1
541	мы получим	2	1
542	и которая	2	1
543	в нашей	3	1
544	что не	3	1
545	каким образом	3	1
546	соглашаясь с	1	1
547	не дает	1	1
548	за ним	1	1
549	их как	2	1
550	а и	1	1
551	стороны оно	1	1
552	не так	2	1
553	всяком случае	2	1
554	в одном	2	1
555	и со	1	1
556	ее не	1	1
557	которые могут	1	1
558	и никогда	2	1
559	он является	1	1
560	понятия не	1	1
561	способом они	1	1
562	само собой	3	1
563	чувства и	2	1
564	и материал	1	1
565	он же	1	1
566	были бы	3	1
567	только на	5	1
568	она начинает	2	1
569	и даже	5	1
570	со стороны	1	1
571	раза в	1	1
572	даже не	1	1
573	до сих	5	1
574	может и	1	1
575	вообще с	1	1
576	которые можно	1	1
577	именно в	1	1
578	лица в	1	1
579	человека а	1	1
580	такое же	2	1
581	показывает что	3	1
582	однако что	1	1
583	что им	1	1
584	материал в	1	1
585	на этот	2	1
586	она является	2	1
587	на которых	2	1
588	ничем не	1	1
589	не на	2	1
590	те элементы	1	1
591	при определении	2	1
592	существу и	1	1
593	этом основании	1	1
594	соединение двух	1	1
595	вызвать в	1	1
596	совершенно иное	1	1
597	что чувства	2	1
598	все более	2	1
599	формы нет	1	1
600	которое ему	1	1
601	же с	2	1
602	мы опять	2	1
603	по своему	3	1
604	предположить что	1	1
605	в данном	4	1
606	что за	1	1
607	не дают	1	1
608	они все	1	1
609	как объект	1	1
610	и там	1	1
611	это его	1	1
612	эту мысль	1	1
613	отношения к	1	1
614	друг с	1	1
615	это значит	3	1
616	с изучением	1	1
617	как будто	7	1
618	быть не	1	1
619	что же	3	1
620	дело идет	1	1
621	с этой	4	1
622	еще раз	1	1
623	можно предположить	1	1
624	с любовью	1	1
625	сих пор	5	1
626	же самое	6	1
627	из ряда	1	1
628	форма является	1	1
629	указать на	1	1
630	потому не	1	1
631	они начинают	1	1
632	она может	1	1
633	не подходит	1	1
634	же случай	1	1
635	для нас	2	1
636	могли бы	2	1
637	и все	4	1
638	этом нет	1	1
639	которую он	1	1
640	бы в	1	1
641	своих героев	1	1
642	все содержание	1	1
643	будем утверждать	1	1
644	его жизнь	1	1
645	они затем	1	1
646	в круг	1	1
647	том случае	4	1
648	что следовательно	1	1
649	бы на	1	1
650	он оказывает	1	1
651	бросается в	1	1
652	сторона в	1	1
653	к самым	1	1
654	имеет целью	1	1
655	не будет	1	1
656	первый раз	2	1
657	между ними	1	1
658	формы является	1	1
659	состоит из	2	1
660	это на	1	1
661	материал и	2	1
662	которым он	1	1
663	и действие	2	1
664	не что	1	1
665	только о	1	1
666	а другой	3	1
667	к родителям	1	1
668	таким же	1	1
669	спасает от	1	1
670	случае если	4	1
671	очень редко	1	1
672	в таком	2	1
673	во всяком	2	1
