N	2gram	Vinokur_St_2	Myshleni
104	как известно	2	4
105	и то	1	4
106	той же	1	4
107	ответить на	1	4
108	оба эти	3	4
109	к началу	1	4
110	не то	3	4
111	за пределы	1	4
112	в самом	7	4
113	все эти	2	4
114	с их	1	4
115	вообще не	3	4
116	при этом	2	4
117	и по	3	4
118	такой же	1	4
119	значений слов	1	4
120	сущности говоря	1	4
121	мысли в	1	4
122	не имеет	2	4
123	речи не	1	4
124	в пределах	1	4
125	еще не	1	4
126	другом месте	2	4
127	в свете	1	4
128	в качестве	5	4
129	так что	3	4
130	и их	1	4
131	то время	1	4
132	не могут	1	4
133	с другой	4	4
134	именно в	4	4
135	к которому	1	4
136	на этот	2	4
137	вместе с	7	4
138	с этой	2	4
139	в результате	2	4
140	бы в	1	4
141	в свою	1	4
142	по одному	1	4
143	самом деле	3	3
144	это и	1	3
145	в первом	1	3
146	отношения между	1	3
147	мы не	1	3
148	говорить о	1	3
149	вместо того	1	3
150	по своему	2	3
151	но как	1	3
152	ответ на	1	3
153	с этим	3	3
154	все же	6	3
155	и как	2	3
156	и тот	1	3
157	этого вопроса	1	3
158	на этом	1	3
159	не умеет	1	3
160	и тем	1	3
161	с тем	7	3
162	мы видели	1	3
163	что значит	1	3
164	в этих	3	3
165	в их	3	3
166	сих пор	5	3
167	и более	2	3
168	нас к	1	3
169	не менее	3	3
170	до конца	3	3
171	что эта	3	3
172	но что	1	3
173	только не	2	3
174	больше чем	1	3
175	как она	1	3
176	и его	6	3
177	связи с	4	3
178	все не	1	3
179	ничего общего	1	3
180	свою очередь	1	3
181	переход к	1	3
182	еще в	2	3
183	и с	4	3
184	вот почему	1	3
185	никак не	2	3
186	до сих	6	3
187	в чем	1	3
188	этих двух	1	3
189	раньше чем	4	3
190	что и	2	3
191	одной из	3	3
192	между тем	5	3
193	речь в	1	3
194	в известной	1	3
195	в одном	6	3
196	а в	1	3
197	еще и	3	3
198	говорит о	2	3
199	прежде всего	5	3
200	не на	2	3
201	в частности	4	3
202	по существу	2	3
203	действительно ли	1	3
204	этом случае	1	3
205	той мере	2	3
206	но это	3	3
207	речи так	1	3
208	что следовательно	1	3
209	к его	1	3
210	я это	1	3
211	как на	9	3
212	к этой	1	3
213	ее в	2	3
214	к этому	4	3
215	значение в	1	3
216	они не	2	3
217	не иначе	1	2
218	ту же	1	2
219	одним из	6	2
220	такое же	2	2
221	с фактической	2	2
222	не имеют	1	2
223	в зависимости	1	2
224	их и	1	2
225	совпадает с	1	2
226	на свою	1	2
227	я не	7	2
228	зависимости от	1	2
229	в ней	7	2
230	что оба	2	2
231	столь же	1	2
232	что я	2	2
233	а тем	1	2
234	что было	2	2
235	очевидно что	2	2
236	отличие от	2	2
237	которые не	3	2
238	общего с	1	2
239	когда он	1	2
240	и к	4	2
241	то обстоятельство	4	2
242	то и	1	2
243	только один	1	2
244	тому же	3	2
245	на его	2	2
246	что она	1	2
247	к одному	1	2
248	фактической стороны	1	2
249	свое время	1	2
250	одному и	1	2
251	но все	7	2
252	что является	1	2
253	в совершенно	1	2
254	те же	1	2
255	не совпадает	1	2
256	в них	2	2
257	в высшей	1	2
258	к которым	1	2
259	на основании	1	2
260	через другие	1	2
261	во второй	1	2
262	в своей	7	2
263	в котором	7	2
264	в отличие	2	2
265	значение для	1	2
266	отношений между	3	2
267	и эти	1	2
268	все это	11	2
269	но они	2	2
270	высшей степени	1	2
271	но только	1	2
272	до того	4	2
273	не до	2	2
274	обстоятельство что	4	2
275	и здесь	3	2
276	в момент	1	2
277	должны быть	1	2
278	уже на	1	2
279	в виду	7	2
280	в истории	2	2
281	что у	4	2
282	на нее	3	2
283	не с	1	2
284	речь как	1	2
285	именно потому	1	2
286	образом в	1	2
287	отчета в	1	2
288	его в	2	2
289	свою теорию	1	2
290	к намеренному	1	2
291	что только	1	2
292	с которыми	1	2
293	на всем	2	2
294	только на	1	2
295	ни одного	3	2
296	же в	1	2
297	но с	4	2
298	не дает	2	2
299	этого процесса	1	2
300	из них	3	2
301	вовсе не	6	2
302	как будто	1	2
303	представляют собой	1	2
304	и даже	3	2
305	а с	3	2
306	себя и	1	2
307	только к	2	2
308	что для	1	2
309	естественно что	1	2
310	у нас	3	2
311	который с	1	2
312	языка не	1	2
313	о чем	5	2
314	во внимание	2	2
315	на который	1	2
316	ни на	1	2
317	и потому	2	2
318	которые являются	1	2
319	и тому	1	2
320	и от	1	2
321	этом вопросе	1	2
322	чтобы сделать	2	2
323	в более	1	2
324	которых он	1	2
325	чем он	2	2
326	и другие	2	2
327	другой стороны	3	2
328	совершенно не	2	2
329	но этот	1	2
330	из этого	1	2
331	в свое	1	2
332	жизни и	1	2
333	в своих	1	2
334	по поводу	8	2
335	во всяком	3	2
336	все что	1	2
337	а между	1	1
338	смысле слова	1	1
339	также и	2	1
340	например в	3	1
341	совершенно новой	1	1
342	в тех	2	1
343	сам по	1	1
344	ниже к	1	1
345	на самом	3	1
346	только потому	2	1
347	что когда	1	1
348	к другому	1	1
349	из его	2	1
350	в какой-то	1	1
351	одним и	1	1
352	которыми он	1	1
353	для своего	2	1
354	на первом	2	1
355	и о	4	1
356	бы что	1	1
357	совершенно так	2	1
358	который был	1	1
359	все известные	1	1
360	в полной	2	1
361	но уже	1	1
362	его отношений	1	1
363	событий и	1	1
364	надо иметь	1	1
365	утверждая что	1	1
366	которые он	1	1
367	он был	2	1
368	он сам	1	1
369	бы то	2	1
370	с его	2	1
371	конечно это	1	1
372	в ее	2	1
373	друг к	1	1
374	понятно почему	1	1
375	в голове	1	1
376	что язык	1	1
377	перед глазами	1	1
378	в общем	3	1
379	из важнейших	1	1
380	отличаются от	1	1
381	были не	2	1
382	более чем	1	1
383	был перенесен	1	1
384	независимо от	1	1
385	что именно	2	1
386	как нам	1	1
387	кроме того	4	1
388	целый ряд	1	1
389	являются именно	1	1
390	к числу	1	1
391	более или	2	1
392	следует сказать	1	1
393	в себе	2	1
394	за собой	1	1
395	именно эта	1	1
396	значения как	1	1
397	не приходится	4	1
398	что это	3	1
399	формы в	1	1
400	что к	1	1
401	и те	2	1
402	на то	2	1
403	двух лет	1	1
404	к выводу	1	1
405	чем для	1	1
406	от которого	1	1
407	которой не	1	1
408	именно то	1	1
409	с именем	1	1
410	в первую	1	1
411	свою собственную	1	1
412	не как	1	1
413	ими в	1	1
414	том чтобы	1	1
415	уже указано	1	1
416	но вместе	1	1
417	языком и	1	1
418	прежде чем	1	1
419	одно и	1	1
420	значительной степени	2	1
421	в каждом	1	1
422	тем же	2	1
423	конечно в	2	1
424	об этом	6	1
425	связанных с	1	1
426	поводу этих	1	1
427	принять во	2	1
428	к другу	1	1
429	разница между	1	1
430	им мысль	1	1
431	зрения на	1	1
432	том в	1	1
433	обоих случаях	1	1
434	те или	1	1
435	первую очередь	1	1
436	этом смысле	1	1
437	именно что	1	1
438	должен был	4	1
439	какой они	1	1
440	ни в	3	1
441	это положение	1	1
442	о которых	2	1
443	и уже	1	1
444	несмотря на	2	1
445	нигде не	2	1
446	мы до	1	1
447	нисколько не	1	1
448	вопроса об	1	1
449	момент на	1	1
450	места в	1	1
451	в связь	1	1
452	та что	1	1
453	в понимании	1	1
454	которого является	1	1
455	место в	1	1
456	не столько	7	1
457	том смысле	2	1
458	представление о	1	1
459	то его	1	1
460	о языке	1	1
461	от его	2	1
462	чтобы можно	1	1
463	который всегда	1	1
464	в прямом	1	1
465	тем не	2	1
466	том же	2	1
467	как видим	1	1
468	она не	1	1
469	есть нечто	1	1
470	с теми	1	1
471	в обоих	3	1
472	что ему	3	1
473	дело не	2	1
474	отличается от	1	1
475	как его	1	1
476	различия в	1	1
477	которого он	1	1
478	иметь в	3	1
479	совершенно правильно	1	1
480	не могло	3	1
481	к ней	1	1
482	предполагать что	1	1
483	развивается в	1	1
484	он пытался	1	1
485	в изложении	1	1
486	вернее сказать	1	1
487	из истории	1	1
488	что на	3	1
489	над ним	1	1
490	в каком	2	1
491	языка в	2	1
492	по нашему	1	1
493	в духе	2	1
494	виде как	1	1
495	для такого	1	1
496	столько в	2	1
497	что при	1	1
498	но к	1	1
499	и он	3	1
500	где он	2	1
501	на тот	2	1
502	и которая	1	1
503	раз этого	1	1
504	первом месте	1	1
505	не существует	1	1
506	что составляет	1	1
507	не могу	1	1
508	без всякого	1	1
509	на другой	1	1
510	только при	1	1
511	всякую возможность	1	1
512	расхождение между	1	1
513	этому и	1	1
514	если попытаться	1	1
515	мысль о	1	1
516	ряду с	1	1
517	не те	1	1
518	прямом смысле	1	1
519	и совершенно	1	1
520	и которые	1	1
521	есть также	1	1
522	которая была	2	1
523	к тем	1	1
524	разумеется что	4	1
525	выводу что	1	1
526	его через	1	1
527	работы над	4	1
528	связанное с	1	1
529	и той	1	1
530	к одной	1	1
531	говорит об	2	1
532	одного из	1	1
533	после того	4	1
534	в пользу	3	1
535	ровно в	1	1
536	и во	1	1
537	на всех	1	1
538	в которую	2	1
539	которых в	1	1
540	если принять	2	1
541	во втором	1	1
542	нуждается в	1	1
543	перенесен в	1	1
544	язык в	1	1
545	все время	1	1
546	известно что	1	1
547	один из	1	1
548	это расхождение	1	1
549	это делалось	1	1
550	русская классическая	1	1
551	новое для	2	1
552	с отношениями	1	1
553	с ними	1	1
554	языка на	1	1
555	могло быть	3	1
556	два года	2	1
557	непосредственно из	1	1
558	согласно которой	1	1
559	который в	1	1
560	всяком случае	3	1
561	это слово	3	1
562	себе отчета	1	1
563	их не	1	1
564	это же	1	1
565	одни и	1	1
566	сколько в	3	1
567	уже в	1	1
568	как например	2	1
569	в начале	3	1
570	для чего	1	1
571	ее из	1	1
572	а это	1	1
573	а то	1	1
574	при помощи	4	1
575	это обстоятельство	1	1
576	что означает	1	1
577	не так	1	1
578	в письме	5	1
579	тогда как	2	1
580	в конце	2	1
581	объяснения в	1	1
582	отношении к	3	1
583	это было	2	1
584	как раз	8	1
585	и вместе	1	1
586	ближайшим образом	2	1
587	в форме	1	1
588	уступает место	2	1
589	были бы	1	1
590	связан с	3	1
591	ссылается на	1	1
592	со стороны	2	1
593	даже не	1	1
594	или иначе	1	1
595	и русская	1	1
596	не потому	2	1
597	такого понимания	1	1
598	говорил что	1	1
599	этом варианте	1	1
600	только по	2	1
601	не было	3	1
602	с теоретической	1	1
603	попал в	1	1
604	на которых	1	1
605	а результаты	1	1
606	шаг в	1	1
607	и самый	2	1
608	в ту	1	1
609	с которым	1	1
610	внимания в	1	1
611	одну из	1	1
612	его собственной	1	1
613	на эту	1	1
614	там где	2	1
615	в трех	1	1
616	если не	2	1
617	в связи	1	1
618	форма слова	1	1
619	в речи	4	1
620	виде в	1	1
621	именно поэтому	1	1
622	связь с	2	1
623	уже о	1	1
624	внимания к	1	1
625	и объясняет	1	1
626	в одной	2	1
627	относятся к	3	1
628	в данном	2	1
629	что за	2	1
630	имеют силу	1	1
631	что же	1	1
632	или менее	2	1
633	да и	1	1
634	слов в	1	1
635	этом и	1	1
636	но для	1	1
637	не сумел	3	1
638	особенностей в	1	1
639	становится понятным	1	1
640	и для	1	1
641	его протяжении	1	1
642	отношении между	1	1
643	место для	1	1
644	в отдельных	1	1
645	для нас	1	1
646	от него	1	1
647	и все	1	1
648	он попал	1	1
649	чем ниже	1	1
650	случае и	1	1
651	находим в	2	1
652	что этот	2	1
653	указано выше	1	1
654	между ними	1	1
655	была бы	5	1
656	далее в	2	1
657	оно не	3	1
658	но эти	1	1
659	совпадал с	1	1
660	и это	2	1
661	в еще	1	1
662	том числе	1	1
663	самый ход	1	1
664	гораздо более	1	1
665	которая не	1	1
666	смысле что	1	1
