N	2gram	Bakhtin_Pr_2	Psycholo
326	которых они	1	2
327	и потому	6	2
328	в разные	1	2
329	никак нельзя	1	2
330	бы ни	1	2
331	из которого	2	2
332	к идее	3	2
333	уже не	6	2
334	в жизни	3	2
335	от других	1	2
336	из них	9	2
337	одно из	1	2
338	и их	6	2
339	в одном	6	2
340	к ним	3	2
341	как раз	6	2
342	в каком	1	2
343	себя и	2	2
344	что для	2	2
345	о чем	1	2
346	мы видели	3	2
347	него в	1	2
348	слова то	1	2
349	доведены до	1	2
350	учению о	1	2
351	целом ряде	2	2
352	смысле этого	2	2
353	что же	4	2
354	и там	1	2
355	истины в	1	2
356	образ и	1	2
357	из отдельных	1	2
358	отличается от	1	2
359	она должна	1	2
360	в книге	1	2
361	одного и	2	2
362	и от	3	2
363	его не	1	2
364	бы продолжал	1	2
365	ее и	1	2
366	нам придется	1	2
367	от него	3	2
368	бы в	5	2
369	к этой	2	2
370	и как	2	2
371	только что	2	2
372	по самой	2	2
373	или не	2	2
374	в живописи	1	2
375	мы считаем	2	2
376	всех других	1	2
377	по поводу	1	2
378	это в	1	2
379	этом совершенно	1	1
380	ни его	2	1
381	психологией а	1	1
382	полнотой и	1	1
383	для построения	2	1
384	полемике с	1	1
385	отелло говорит	1	1
386	совершенно справедливо	1	1
387	связана с	1	1
388	кто иной	1	1
389	и понимает	3	1
390	обращено к	3	1
391	смотрит на	1	1
392	в первом	1	1
393	на этих	1	1
394	все те	2	1
395	потому ее	1	1
396	не дано	1	1
397	и могут	2	1
398	он уже	2	1
399	на тех	1	1
400	что если	3	1
401	которую мы	2	1
402	прийти к	1	1
403	и свой	1	1
404	не осуществляется	1	1
405	совершенно так	2	1
406	единство и	1	1
407	является уже	1	1
408	именно к	1	1
409	не была	1	1
410	только благодаря	1	1
411	иметь никакого	1	1
412	он как	3	1
413	еще до	1	1
414	и над	1	1
415	принадлежит к	1	1
416	я не	6	1
417	не видим	1	1
418	и ее	7	1
419	для нашей	1	1
420	за всеми	2	1
421	мы ее	1	1
422	в ней	7	1
423	все остальное	1	1
424	литературы и	1	1
425	еще не	9	1
426	необходимая для	1	1
427	и на	7	1
428	поэтому совершенно	1	1
429	остались бы	1	1
430	с его	8	1
431	во всех	4	1
432	как таковая	1	1
433	друг к	3	1
434	в сторону	2	1
435	ответ на	1	1
436	есть по	1	1
437	для всякого	1	1
438	ее выражения	1	1
439	показаться что	1	1
440	нет и	3	1
441	художественного замысла	2	1
442	за пределы	5	1
443	относится к	2	1
444	плоскости с	3	1
445	чем же	2	1
446	мере в	1	1
447	материалом для	1	1
448	дело идет	6	1
449	в особом	2	1
450	как образ	1	1
451	только ее	1	1
452	мне чтобы	1	1
453	и нет	1	1
454	перед нами	4	1
455	и слова	1	1
456	и наконец	1	1
457	конечно не	6	1
458	и свою	2	1
459	то в	1	1
460	за собой	2	1
461	никем еще	1	1
462	истины и	3	1
463	точкой зрения	2	1
464	стать не	1	1
465	не оставляет	3	1
466	и принципиальной	1	1
467	этого художественного	1	1
468	выражение в	3	1
469	с их	4	1
470	только один	1	1
471	не приводит	1	1
472	вследствие этого	1	1
473	но прежде	1	1
474	на его	5	1
475	находит только	1	1
476	образ его	1	1
477	в статье	1	1
478	время и	1	1
479	человек не	1	1
480	и романтической	1	1
481	и легко	1	1
482	и еще	1	1
483	же это	1	1
484	вы в	1	1
485	изображения и	2	1
486	теории и	1	1
487	что ни	1	1
488	мы обратимся	1	1
489	является конечной	1	1
490	в нее	1	1
491	но все	4	1
492	человека в	5	1
493	идей и	1	1
494	тут не	2	1
495	для всей	1	1
496	могла бы	1	1
497	вся их	1	1
498	в мире	3	1
499	конечно в	2	1
500	об этом	3	1
501	сущности не	1	1
502	к творчеству	1	1
503	а как	4	1
504	по выражению	2	1
505	не умеет	1	1
506	подходит к	1	1
507	это не	3	1
508	живет в	1	1
509	он есть	2	1
510	этом романе	1	1
511	и правды	1	1
512	в большей	1	1
513	на этот	1	1
514	зрения только	1	1
515	это положение	1	1
516	и вы	2	1
517	на материале	3	1
518	она и	3	1
519	ни одной	1	1
520	все равно	1	1
521	всегда лежит	1	1
522	но лишь	1	1
523	автору и	1	1
524	и переживает	1	1
525	которой он	1	1
526	всегда и	2	1
527	и вне	1	1
528	бы эту	1	1
529	для себя	3	1
530	чем в	1	1
531	ведет к	2	1
532	мере не	1	1
533	автора и	2	1
534	как таковой	1	1
535	и того	1	1
536	понятия и	1	1
537	еще раз	3	1
538	со всей	2	1
539	форму но	1	1
540	лучше всего	1	1
541	роль играют	1	1
542	и становится	2	1
543	формы идеологического	1	1
544	слова что	1	1
545	для него	9	1
546	но если	1	1
547	есть известная	1	1
548	различных точек	1	1
549	можно найти	2	1
550	следа не	1	1
551	жизни с	1	1
552	той мере	1	1
553	объекты его	1	1
554	а есть	3	1
555	всего именно	1	1
556	и более	2	1
557	или что	1	1
558	не могли	1	1
559	оно само	1	1
560	с такими	2	1
561	не должна	3	1
562	зрения и	1	1
563	автор а	1	1
564	же мы	2	1
565	мудрости и	1	1
566	идеи и	4	1
567	между людьми	1	1
568	живет не	1	1
569	и развивается	1	1
570	как можно	1	1
571	иной раз	1	1
572	самого начала	1	1
573	считает что	1	1
574	дело в	1	1
575	идее и	1	1
576	именно идея	1	1
577	каждым из	1	1
578	приводит их	1	1
579	на котором	1	1
580	найти в	1	1
581	того как	3	1
582	только и	1	1
583	одной плоскости	4	1
584	своей природе	1	1
585	чистую и	1	1
586	людей и	2	1
587	и относится	1	1
588	дело обстоит	1	1
589	связи с	1	1
590	здесь же	1	1
591	только отдельные	2	1
592	не потому	2	1
593	перед ним	2	1
594	точке зрения	3	1
595	каждая мысль	1	1
596	во все	2	1
597	лежит в	2	1
598	ли не	1	1
599	как только	1	1
600	его за	1	1
601	числе и	2	1
602	содержанием и	1	1
603	одну и	1	1
604	как итог	1	1
605	для его	1	1
606	они и	2	1
607	все еще	1	1
608	подход к	2	1
609	оно может	1	1
610	можно и	1	1
611	и входит	1	1
612	как не	5	1
613	на нем	1	1
614	не могу	1	1
615	точками зрения	2	1
616	самая попытка	1	1
617	же и	1	1
618	идет не	3	1
619	с самого	1	1
620	зрения не	1	1
621	в пределах	4	1
622	что могло	1	1
623	что может	1	1
624	на нее	1	1
625	его жизни	2	1
626	раз он	1	1
627	того и	1	1
628	здесь нет	2	1
629	она была	1	1
630	можно только	1	1
631	его она	1	1
632	по сравнению	2	1
633	но у	3	1
634	и указать	1	1
635	мыслью и	1	1
636	от идеи	1	1
637	понятно что	1	1
638	строго говоря	1	1
639	в эпоху	1	1
640	быть или	1	1
641	смысле и	1	1
642	образ или	1	1
643	говорят что	1	1
644	автор не	4	1
645	о нем	6	1
646	именно потому	1	1
647	произведения как	1	1
648	вот почему	3	1
649	то они	2	1
650	от образа	1	1
651	и та	1	1
652	которым она	1	1
653	как ее	2	1
654	одного из	1	1
655	можно сказать	2	1
656	ли она	1	1
657	как у	2	1
658	образом мы	1	1
659	все в	1	1
660	три основных	1	1
661	которые мы	1	1
662	сущности ничего	1	1
663	они определяют	1	1
664	во всей	1	1
665	вообще и	1	1
666	резко отличается	1	1
667	в свете	1	1
668	о предмете	1	1
669	человека как	2	1
670	и мир	5	1
671	говорит в	1	1
672	образом как	1	1
673	но с	3	1
674	обе эти	1	1
675	только у	1	1
676	о двух	2	1
677	одной из	2	1
678	пр как	1	1
679	написать роман	2	1
680	и предполагает	1	1
681	и действительно	2	1
682	же оно	1	1
683	равно что	1	1
684	в самое	1	1
685	иной как	1	1
686	форму оно	2	1
687	прямо не	1	1
688	он их	1	1
689	можно выразить	1	1
690	каждом слове	1	1
691	писал сам	1	1
692	а напротив	1	1
693	составить себе	1	1
694	а это	1	1
695	за счет	2	1
696	содержания есть	1	1
697	идеалистической философии	1	1
698	в данной	1	1
699	и обратно	1	1
700	за ним	1	1
701	совершенно новую	1	1
702	не так	2	1
703	мы находим	1	1
704	сами по	1	1
705	произведения и	1	1
706	для меня	2	1
707	может служить	1	1
708	как вывод	1	1
709	русский язык	1	1
710	как при	1	1
711	и оценки	1	1
712	для решения	1	1
713	в других	1	1
714	интересующей нас	1	1
715	правды и	1	1
716	в особенности	2	1
717	жизни в	2	1
718	его мысли	1	1
719	со всем	1	1
720	без всякой	1	1
721	идеям и	1	1
722	имеет и	1	1
723	что человек	1	1
724	именно в	3	1
725	здесь в	2	1
726	являются только	1	1
727	в свою	1	1
728	а с	3	1
729	мы еще	1	1
730	и др	4	1
731	и пр	2	1
732	психологии на	1	1
733	церкви и	1	1
734	есть у	2	1
735	мы так	1	1
736	она является	1	1
737	на которых	1	1
738	в рассказе	3	1
739	зависит от	1	1
740	приходится иметь	1	1
741	его как	1	1
742	была бы	3	1
743	остается и	1	1
744	литературу которая	1	1
745	в те	1	1
746	если это	1	1
747	между собою	1	1
748	и отчетливого	1	1
749	в творчестве	1	1
750	о себе	3	1
751	в центре	1	1
752	самой своей	1	1
753	к другой	1	1
754	следовательно что	1	1
755	только с	1	1
756	представления о	1	1
757	другу и	1	1
758	он говорит	2	1
759	сравнению с	2	1
760	не образы	1	1
761	она есть	1	1
762	в той	3	1
763	лежат в	1	1
764	и идеологической	1	1
765	на эту	1	1
766	в литературе	6	1
767	есть как	1	1
768	не за	3	1
769	быть только	2	1
770	из этой	1	1
771	него есть	1	1
772	он получил	1	1
773	для понимания	2	1
774	истину и	2	1
775	развития но	1	1
776	должно быть	4	1
777	их отношение	1	1
778	слова и	1	1
779	как из	1	1
780	установки и	1	1
781	с первой	1	1
782	в условиях	2	1
783	судить о	1	1
784	имел в	1	1
785	но для	1	1
786	между собой	1	1
787	в более	1	1
788	всякая идеология	1	1
789	выхода за	1	1
790	бы как	1	1
791	в самые	1	1
792	отсюда ясно	1	1
793	или в	2	1
794	его с	2	1
795	романе и	1	1
796	как для	1	1
797	как со	1	1
798	и разные	1	1
799	почти вовсе	3	1
800	человека или	1	1
801	мы должны	4	1
802	находится в	2	1
803	хотя бы	5	1
804	которой мы	1	1
805	в мировом	1	1
806	же в	1	1
807	же предмет	1	1
808	всего человека	1	1
809	о своем	1	1
810	между ними	4	1
811	из тех	1	1
812	и внутренне	2	1
813	в их	4	1
814	именно о	1	1
815	поэтического творчества	2	1
816	у людей	1	1
817	с ними	4	1
818	одновременно и	1	1
819	к другу	3	1
820	бы его	1	1
821	тот и	1	1
822	другой плоскости	1	1
823	с любимой	1	1
824	который он	1	1
825	а может	3	1
826	видим в	1	1
827	случае если	1	1
828	зрения может	1	1
829	думать что	1	1
830	том числе	2	1
