N	2gram	Tiupa_Lite_2	Analitik
296	себе в	1	2
297	в новом	1	2
298	при всей	2	2
299	бытия и	1	2
300	каждый из	4	2
301	сотворческого сопереживания	1	2
302	присутствия в	2	2
303	этом отношении	3	2
304	образом не	1	2
305	один в	1	2
306	со стороны	3	2
307	другом найдя	1	2
308	было бы	2	2
309	соответствии с	2	2
310	пушкина как	1	2
311	исторической поэтики	1	2
312	в ряду	1	2
313	и адресата	1	2
314	и п	1	2
315	мира в	2	2
316	на фоне	5	2
317	и потому	1	2
318	взгляде на	1	2
319	как от	1	2
320	в данном	3	2
321	другого я	1	2
322	что же	1	2
323	и.п смирнов	4	2
324	интерсубъективной реальности	1	2
325	не предполагает	1	2
326	тех или	1	2
327	не является	2	2
328	а.ф лосева	1	2
329	не исключают	2	2
330	лирического героя	4	2
331	это как	2	2
332	мире и	1	2
333	равной степени	2	2
334	нет ничего	1	2
335	другой стороны	4	2
336	найти себя	1	2
337	элементов а	1	2
338	объект эстетического	1	2
339	этого феномена	1	2
340	культуры в	1	2
341	в свое	2	2
342	героя в	2	2
343	в какой	2	2
344	быть отождествлен	1	2
345	в роли	2	2
346	себя как	2	1
347	речь идет	3	1
348	легче провести	1	1
349	зависимость от	2	1
350	единой всеобщей	1	1
351	характерный атрибут	1	1
352	с кем	1	1
353	е годы	2	1
354	управляет им	1	1
355	от своей	1	1
356	отношения между	1	1
357	находится над	1	1
358	по преимуществу	2	1
359	должна быть	1	1
360	его что	1	1
361	внутренний мир	1	1
362	онтологического статуса	1	1
363	исключают друг	1	1
364	в году	5	1
365	могу обойтись	1	1
366	границы с	1	1
367	обойтись без	1	1
368	и души	1	1
369	текста как	1	1
370	к художественному	1	1
371	ориентиром для	1	1
372	жизни по	1	1
373	мы не	4	1
374	выше его	1	1
375	сведена к	1	1
376	ни единого	1	1
377	он как	1	1
378	потребности и	1	1
379	не вполне	2	1
380	под диктовку	1	1
381	как я	3	1
382	привносит от	1	1
383	простор в	1	1
384	искусства есть	2	1
385	пребывания в	1	1
386	в ней	4	1
387	свою очередь	1	1
388	меньшей степени	1	1
389	над ним	2	1
390	широте на	1	1
391	дает им	1	1
392	на нем	1	1
393	пишет под	1	1
394	он был	1	1
395	он сам	1	1
396	нам представляется	2	1
397	я на	3	1
398	в чем	1	1
399	единого словечка	1	1
400	художественном творчестве	1	1
401	во всех	3	1
402	в ее	2	1
403	но как	2	1
404	способ существования	2	1
405	поставить на	1	1
406	сознания не	1	1
407	эта всеединая	1	1
408	какое-то утверждение	1	1
409	герой не	1	1
410	иной эстетической	1	1
411	в е	2	1
412	к осуществлению	1	1
413	тейяра де	1	1
414	вследствие чего	1	1
415	их именно	1	1
416	как в	1	1
417	данный момент	1	1
418	однороден с	1	1
419	о жизни	1	1
420	есть в	1	1
421	как нам	1	1
422	в полном	1	1
423	расходится с	1	1
424	я должен	1	1
425	и наконец	2	1
426	дискурса а	1	1
427	касается искусства	1	1
428	я к	1	1
429	к числу	1	1
430	художников не	1	1
431	а перед	1	1
432	ведь я	2	1
433	искусство и	1	1
434	видится не	1	1
435	строчки ложатся	1	1
436	ложатся в	1	1
437	со своей	2	1
438	в литературном	1	1
439	с какой	1	1
440	что это	1	1
441	нобелевской лекции	2	1
442	бытие на	1	1
443	не оставляет	1	1
444	поскольку в	3	1
445	исключительно в	1	1
446	что выше	1	1
447	в известном	1	1
448	подавляет и	1	1
449	объекта в	1	1
450	просто продиктованные	1	1
451	например каждый	1	1
452	сознаний их	1	1
453	с художественной	1	1
454	и те	1	1
455	отказываясь от	1	1
456	двух других	1	1
457	всеобщей основе	1	1
458	марина цветаева	2	1
459	пастернак в	1	1
460	смирнов когда	1	1
461	грамотных читать	1	1
462	силу и	1	1
463	исключают целого	1	1
464	во-вторых они	1	1
465	всеединая основа	1	1
466	трагическое есть	1	1
467	полном соответствии	1	1
468	таково что	1	1
469	тетрадь и	1	1
470	всех этих	1	1
471	сам является	1	1
472	красоты и	1	1
473	могу стать	1	1
474	литературы а	1	1
475	что ни	1	1
476	всех своих	3	1
477	а раскрывая	1	1
478	без исключения	1	1
479	не бывает	2	1
480	ни был	1	1
481	здесь мы	1	1
482	а затем	2	1
483	сознания является	1	1
484	не отменяет	1	1
485	языка в.т	1	1
486	высказывание в	1	1
487	его в	1	1
488	системе ценностей	2	1
489	полноте и	1	1
490	собою когда	1	1
491	поведения и	1	1
492	который по	1	1
493	коммуникативной стратегии	2	1
494	в них	2	1
495	в историческом	1	1
496	все равно	2	1
497	с тем	2	1
498	он и	2	1
499	между собою	1	1
500	субъекта к	1	1
501	функция художественного	1	1
502	художественного дискурса	1	1
503	литературного процесса	3	1
504	произведение оно	1	1
505	по формуле	2	1
506	частное бытие	1	1
507	эстетическим субъектом	1	1
508	по той	1	1
509	хх века	8	1
510	в этих	1	1
511	основе когда	1	1
512	все более	1	1
513	от первой	1	1
514	них дает	1	1
515	поэтического творчества	1	1
516	в отношении	1	1
517	в такой	2	1
518	знает и	1	1
519	их умственные	1	1
520	равной мере	1	1
521	не от	1	1
522	ключевая роль	1	1
523	к художественности	1	1
524	одном из	2	1
525	всех грамотных	1	1
526	него не	2	1
527	не привносит	1	1
528	по характеристике	2	1
529	времени не	1	1
530	но он	1	1
531	не его	1	1
532	по крайней	2	1
533	далека от	1	1
534	их в	1	1
535	из ключевых	2	1
536	сознаний как	1	1
537	случае мы	1	1
538	объективной данности	1	1
539	например и	1	1
540	тому что	1	1
541	ему как	1	1
542	с миром	1	1
543	возникает в	1	1
544	им полный	1	1
545	не менее	6	1
546	чем научить	1	1
547	сущности говоря	1	1
548	текста является	1	1
549	из нас	2	1
550	одна из	5	1
551	словечка он	1	1
552	сознания как	1	1
553	на того	1	1
554	все мы	1	1
555	ж дерриды	1	1
556	взаимно полагают	1	1
557	частные элементы	1	1
558	утверждают свое	1	1
559	ряда что	1	1
560	ничего не	3	1
561	такова что	1	1
562	этих двух	1	1
563	при взгляде	2	1
564	во взаимоприятии	1	1
565	такая же	1	1
566	литературный текст	1	1
567	во всем	1	1
568	себе во	1	1
569	но это	3	1
570	и позволяют	1	1
571	мы и	1	1
572	требуют их	1	1
573	дискурса не	1	1
574	мыслилась как	1	1
575	одно и	2	1
576	полный простор	1	1
577	о счастье	1	1
578	уже о	2	1
579	научить всех	1	1
580	до сего	1	1
581	а далее	1	1
582	числе и	1	1
583	всего в	1	1
584	как для	1	1
585	вновь и	1	1
586	в белоснежную	1	1
587	более высокого	1	1
588	ценностного центра	1	1
589	быть подвергнут	1	1
590	говоря словами	1	1
591	этот путь	3	1
592	говорит о	1	1
593	как утверждает	1	1
594	можно и	1	1
595	но по	1	1
596	в виду	2	1
597	полагают себя	1	1
598	говоря уже	2	1
599	сама природа	1	1
600	события как	1	1
601	самим собою	1	1
602	как система	1	1
603	как по	1	1
604	художественной культуры	3	1
605	своей полноте	1	1
606	когда наконец	1	1
607	всеохватывающей своей	1	1
608	культуры и	1	1
609	солидарны между	1	1
610	был я	1	1
611	художественные тексты	1	1
612	на свой	1	1
613	это путь	1	1
614	на том	1	1
615	же касается	1	1
616	что может	1	1
617	чужой ему	1	1
618	читателя нужно	1	1
619	сознаний в	1	1
620	другого он	1	1
621	в последующих	1	1
622	когда во-вторых	1	1
623	общественного сознания	2	1
624	в.т и	1	1
625	не разложимое	1	1
626	является в	1	1
627	творческой воли	1	1
628	текст оказывается	1	1
629	знает категории	1	1
630	в глубине	1	1
631	об одном	1	1
632	белоснежную тетрадь	1	1
633	быть ни	1	1
634	и подчинения	1	1
635	приближается к	1	1
636	и т.д	7	1
637	другие и	1	1
638	направленной на	1	1
639	но мы	1	1
640	и что	2	1
641	даже у	1	1
642	не поддается	1	1
643	на что	1	1
644	я которое	1	1
645	пор пока	1	1
646	как было	1	1
647	времени в	1	1
648	де шардена	1	1
649	предстает в	1	1
650	свое частное	1	1
651	воспринимающее сознание	1	1
652	восходит к	2	1
653	под именем	1	1
654	на отдельные	1	1
655	я а	1	1
656	состоит не	1	1
657	однако с	1	1
658	творчества в	1	1
659	только ему	1	1
660	читателя и	1	1
661	не поглощает	1	1
662	во всей	1	1
663	частных элементов	1	1
664	этом как	1	1
665	и только	2	1
666	крайней мере	2	1
667	соединении с	1	1
668	наконец в	2	1
669	целого а	1	1
670	в ту	1	1
671	и иных	2	1
672	все время	1	1
673	вплоть до	3	1
674	счастье существования	1	1
675	центр художественного	1	1
676	в него	2	1
677	творческого акта	1	1
678	на взгляд	1	1
679	а утверждают	1	1
680	тех пор	1	1
681	наконец в-третьих	1	1
682	роль по	1	1
683	другого не	1	1
684	я все	3	1
685	парадоксальным образом	1	1
686	тот же	2	1
687	совершает не	1	1
688	друг друга	2	1
689	и науке	1	1
690	явлений культуры	1	1
691	и управляет	1	1
692	наша цель	1	1
693	но то	1	1
694	что ж	1	1
695	и жизни	3	1
696	паразитируя на	1	1
697	в эстетическом	1	1
698	так что	4	1
699	для всех	5	1
700	по воле	1	1
701	со своим	1	1
702	связи с	1	1
703	не можем	1	1
704	то и	3	1
705	в итоге	1	1
706	может наиболее	1	1
707	других в	1	1
708	к объективности	2	1
709	неотъемлемая часть	1	1
710	от других	1	1
711	слова не	1	1
712	во втором	1	1
713	а то	1	1
714	продиктованные строчки	1	1
715	как писал	2	1
716	обнимает все	1	1
717	ссср электрификацию	1	1
718	чего бы	1	1
719	есть рассказ	1	1
720	не так	2	1
721	постановка проблемы	1	1
722	могло бы	2	1
723	слова в	1	1
724	мы находим	1	1
725	в одном	2	1
726	в пространстве	1	1
727	для другого	1	1
728	как художественной	1	1
729	в цепи	1	1
730	умственные способности	1	1
731	сама в	1	1
732	у него	2	1
733	читателем в	1	1
734	как раз	2	1
735	стратегиями дискурса	1	1
736	и напротив	1	1
737	только на	1	1
738	в особенности	1	1
739	отдельные слова	1	1
740	она и	1	1
741	и даже	8	1
742	в данный	1	1
743	нам не	1	1
744	личность является	1	1
745	слов такой	1	1
746	всей своей	3	1
747	являет собой	2	1
748	того требуют	1	1
749	не собственного	2	1
750	лица в	1	1
751	написан а	1	1
752	человека а	1	1
753	напротив взаимно	1	1
754	и др	3	1
755	провести в	1	1
756	работу совершает	1	1
757	к человеку	1	1
758	в соответствии	1	1
759	творческий процесс	1	1
760	не было	2	1
761	на единой	1	1
762	идут по	1	1
763	целым рядом	1	1
764	принадлежит не	1	1
765	что находится	1	1
766	таком взгляде	1	1
767	однако его	2	1
768	однако и	1	1
769	и следовало	1	1
770	смирнов убедительно	1	1
771	своей широте	1	1
772	когда же	1	1
773	не об	1	1
774	искусства то	2	1
775	не подавляет	1	1
776	для эстетики	1	1
777	духовного не	1	1
778	нужно поставить	1	1
779	о себе	3	1
780	есть точка	1	1
781	одно слово	1	1
782	во-первых частные	1	1
783	как это	2	1
784	культурного феномена	1	1
785	высшего порядка	1	1
786	требует от	1	1
787	о границах	1	1
788	к своему	2	1
789	для искусства	1	1
790	сего времени	1	1
791	художественное целое	1	1
792	электрификацию чем	1	1
793	душевные потребности	1	1
794	своей субъективности	1	1
795	и сердцем	1	1
796	во взаимоотражении	1	1
797	в тот	1	1
798	блудный сын	1	1
799	я с	1	1
800	их душевные	1	1
801	которой состоит	1	1
802	творчество есть	1	1
803	как того	1	1
804	с этой	2	1
805	утверждение о	1	1
806	в ранг	1	1
807	другого следует	1	1
808	стать самим	1	1
809	приобщения к	1	1
810	меня я	1	1
811	граница между	2	1
812	о мире	1	1
813	быть представлена	1	1
814	при всем	2	1
815	позволяют их	1	1
816	собственного задания	1	1
817	что позволяет	1	1
818	и для	3	1
819	еще одна	1	1
820	решение вопроса	1	1
821	элементы в	1	1
822	при таком	1	1
823	должен найти	1	1
824	войти в	1	1
825	и от	1	1
826	все что	2	1
827	где по	1	1
828	и сосредоточенности	1	1
829	возвращении к	2	1
830	в результате	2	1
831	мира и	1	1
832	не свидетельствует	1	1
833	но одновременно	1	1
834	я не	5	1
835	и трагическое	1	1
836	другом солидарны	1	1
837	а скорее	1	1
838	как сам	1	1
839	ее и	1	1
840	для нас	2	1
841	казака с	1	1
842	от него	1	1
843	раскрывая себя	1	1
844	со второй	1	1
845	эстетическим адресатом	1	1
846	в-третьих эта	1	1
847	отношению ко	1	1
848	же в	2	1
849	сам но	1	1
850	личности и	1	1
851	в своих	2	1
852	до тех	1	1
853	отталкиваясь от	1	1
854	жизни в	4	1
855	смыкается с	2	1
856	собою без	1	1
857	свою судьбу	1	1
858	все еще	2	1
859	себя один	1	1
860	в свою	1	1
861	встал и	1	1
862	в романе	1	1
863	не знает	2	1
864	к его	1	1
865	сознания на	2	1
866	взаимоотражении во	1	1
867	из этого	1	1
868	поглощает частных	1	1
869	друга а	1	1
870	в действительности	1	1
871	время он	1	1
872	которой я	1	1
873	жизни и	4	1
874	а я	1	1
875	также не	1	1
876	ее в	1	1
877	все того	1	1
878	в ссср	1	1
879	то оно	1	1
880	и эта	1	1
881	собой некую	1	1
882	они не	1	1
883	вот этот	1	1
884	путь не	2	1
885	бы показаться	1	1
886	который не	1	1
887	этой точки	1	1
888	объекту в	1	1
889	и вновь	2	1
890	по всеохватывающей	1	1
