N	2gram	Potebnia_M_2	Psycholo
127	между тем	6	4
128	которые мы	3	4
129	в языке	3	4
130	мы видим	2	4
131	из них	5	4
132	от того	5	4
133	таким путем	4	4
134	а на	1	4
135	как это	2	4
136	с этой	1	4
137	случае если	1	4
138	при таком	1	4
139	и все	3	4
140	а в	8	4
141	жизни и	1	4
142	например в	3	3
143	отношении к	2	3
144	и то	3	3
145	мы не	11	3
146	или же	7	3
147	время как	4	3
148	то это	3	3
149	имеет дело	1	3
150	смысл слова	1	3
151	столько же	1	3
152	во всех	7	3
153	но как	1	3
154	а только	8	3
155	если оно	1	3
156	в общем	2	3
157	относится к	3	3
158	которые не	3	3
159	нашего сознания	1	3
160	что именно	1	3
161	как к	1	3
162	на нас	3	3
163	но в	4	3
164	он в	1	3
165	думать что	3	3
166	главным образом	4	3
167	состоит в	2	3
168	не к	1	3
169	не как	3	3
170	на этом	2	3
171	удовольствие от	1	3
172	об этом	1	3
173	это было	2	3
174	легче всего	1	3
175	это только	1	3
176	в их	1	3
177	в которых	1	3
178	человеком и	1	3
179	но он	2	3
180	том чтобы	1	3
181	или что	2	3
182	что с	2	3
183	тогда когда	10	3
184	мы можем	12	3
185	в нас	3	3
186	во всем	2	3
187	в каком	3	3
188	не могут	7	3
189	и другой	1	3
190	указывает на	2	3
191	на это	1	3
192	то время	4	3
193	и совершенно	1	3
194	так и	5	3
195	том виде	1	3
196	мы в	3	3
197	я читаю	1	3
198	образом в	4	3
199	с другой	6	3
200	звуков в	2	3
201	бы и	1	3
202	мы должны	2	3
203	значит что	1	3
204	один из	2	3
205	и так	1	3
206	так что	10	3
207	в нашей	2	3
208	что не	5	3
209	и других	2	3
210	и их	5	3
211	представить себе	1	3
212	сами по	7	3
213	может служить	1	3
214	были бы	1	3
215	чтобы показать	1	3
216	которых мы	3	3
217	тому как	4	3
218	ни на	1	3
219	видит в	1	3
220	в исследовании	1	3
221	что же	1	3
222	должны быть	4	3
223	само по	2	3
224	хотя бы	2	3
225	только как	6	3
226	в свою	6	3
227	легко заметить	1	3
228	который не	1	3
229	точно так	9	3
230	того же	14	2
231	и без	1	2
232	только потому	2	2
233	не имеют	2	2
234	еще не	4	2
235	с в	2	2
236	из всех	1	2
237	оба эти	2	2
238	есть нечто	3	2
239	эта форма	1	2
240	который видит	1	2
241	из того	1	2
242	но даже	3	2
243	как не	3	2
244	же что	3	2
245	бы с	1	2
246	к своему	1	2
247	бы то	1	2
248	с его	2	2
249	мысль что	1	2
250	в ее	1	2
251	оно совершенно	1	2
252	но не	12	2
253	мы будем	1	2
254	значение и	2	2
255	если в	3	2
256	ответ на	1	2
257	очевидно что	3	2
258	себе и	1	2
259	отличие от	1	2
260	которые должны	1	2
261	самое понятие	1	2
262	однако не	1	2
263	указывают на	2	2
264	могли бы	2	2
265	что по	1	2
266	но эта	1	2
267	в которой	5	2
268	мы получаем	1	2
269	бы не	5	2
270	и тот	2	2
271	в себе	10	2
272	как он	4	2
273	имеем в	1	2
274	что без	3	2
275	всех остальных	1	2
276	т д	3	2
277	же с	1	2
278	подобно тому	4	2
279	заключает в	4	2
280	форма в	1	2
281	в каждом	2	2
282	то ни	1	2
283	с другими	5	2
284	полагает что	3	2
285	и которые	1	2
286	к природе	1	2
287	это не	3	2
288	то все	4	2
289	в них	5	2
290	но так	1	2
291	что восприятие	1	2
292	убедиться что	1	2
293	одного и	6	2
294	не так	3	2
295	и при	3	2
296	всяком случае	7	2
297	из объективных	1	2
298	место в	4	2
299	приблизительно так	3	2
300	не понимает	1	2
301	и эти	1	2
302	их в	2	2
303	и наоборот	5	2
304	том же	1	2
305	в этих	3	2
306	для нее	2	2
307	для психологии	1	2
308	и форма	1	2
309	что чем	1	2
310	что звуки	1	2
311	от сознания	2	2
312	и другое	4	2
313	на него	3	2
314	в процессе	1	2
315	в самых	1	2
316	его от	1	2
317	и всегда	1	2
318	в самой	3	2
319	же время	2	2
320	которая не	1	2
321	не потому	1	2
322	ни в	1	2
323	когда мы	2	2
324	отличается от	1	2
325	для такого	1	2
326	объяснить почему	1	2
327	что оно	4	2
328	его с	2	2
329	оно не	3	2
330	деле мы	1	2
331	на вопрос	3	2
332	свою очередь	6	2
333	на другой	2	2
334	в особенности	1	2
335	так в	4	2
336	с если	1	2
337	на том	1	2
338	начала и	1	2
339	на которую	1	2
340	том как	3	2
341	по сравнению	1	2
342	и вообще	3	2
343	в таком	4	2
344	ничего кроме	1	2
345	и здесь	2	2
346	во всяком	7	2
347	после того	2	2
348	этих двух	1	2
349	которой мы	2	2
350	в его	2	2
351	а потому	5	2
352	и только	6	2
353	даже для	1	2
354	и следовательно	2	2
355	для самого	4	2
356	к нему	1	2
357	в какой	2	2
358	как нечто	1	2
359	именно на	1	2
360	которому он	1	2
361	и у	3	2
362	могло бы	1	2
363	слова в	5	2
364	мы находим	2	2
365	в одном	6	2
366	вовсе не	9	2
367	в состоянии	6	2
368	с этими	1	2
369	отношение к	1	2
370	к ним	1	2
371	но что	2	2
372	каждый из	1	2
373	в других	4	2
374	к чувству	1	2
375	она начинает	1	2
376	этом как	1	2
377	к которому	2	2
378	в сознание	10	2
379	такое же	2	2
380	а с	2	2
381	не было	6	2
382	не на	2	2
383	зависит от	2	2
384	была бы	1	2
385	при определении	2	2
386	там где	4	2
387	во внимание	1	2
388	душевной жизни	7	2
389	на который	1	2
390	вместе с	11	2
391	если она	1	2
392	например когда	1	2
393	сравнению с	1	2
394	его жизни	1	2
395	чувства и	4	2
396	и восприятие	1	2
397	звуки в	1	2
398	но это	3	2
399	независимое от	1	2
400	сознании и	2	2
401	а к	2	2
402	для нас	31	2
403	из себя	2	2
404	тем более	1	2
405	всякий раз	1	2
406	другой стороны	2	2
407	состоит из	1	2
408	но когда	1	2
409	и от	3	2
410	заметить что	6	2
411	все что	3	2
412	этой точки	1	2
413	с новыми	1	1
414	а между	4	1
415	ясно и	1	1
416	составляющим ее	1	1
417	говоря о	3	1
418	одним из	1	1
419	предполагает что	2	1
420	таком случае	2	1
421	чтобы не	1	1
422	содержание а	1	1
423	человека и	3	1
424	которого в	1	1
425	каждом шагу	1	1
426	он может	1	1
427	словами и	1	1
428	мере в	1	1
429	тем же	3	1
430	к другому	4	1
431	звуках в	1	1
432	на две	2	1
433	и самое	1	1
434	во-первых в	1	1
435	отношения к	2	1
436	и связанное	1	1
437	и за	1	1
438	обойтись без	1	1
439	а как	1	1
440	смотреть на	1	1
441	сравнения и	1	1
442	что между	1	1
443	точкой зрения	1	1
444	что уже	1	1
445	на место	1	1
446	оно есть	1	1
447	животное в	1	1
448	мы и	1	1
449	для нашей	1	1
450	и заставляет	1	1
451	последней в	1	1
452	на другом	2	1
453	вызовет в	1	1
454	с эти	1	1
455	только удовольствие	1	1
456	чем заключается	1	1
457	тем как	2	1
458	без которого	1	1
459	его так	1	1
460	при объяснении	1	1
461	одним словом	4	1
462	почему эти	1	1
463	с одной	4	1
464	могло быть	1	1
465	своей души	1	1
466	есть своя	1	1
467	животное как	1	1
468	для других	1	1
469	только тогда	3	1
470	его во	1	1
471	должны были	1	1
472	а и	5	1
473	быть так	1	1
474	друг от	1	1
475	все звуки	1	1
476	объективное и	1	1
477	общего правила	1	1
478	когда например	1	1
479	обнаруживается при	1	1
480	может доставить	1	1
481	за пределы	2	1
482	мы примем	1	1
483	менее важно	1	1
484	душевных явлений	1	1
485	в истории	1	1
486	независимо от	9	1
487	его на	2	1
488	общего с	2	1
489	не согласиться	1	1
490	для всех	1	1
491	что как	1	1
492	бы при	2	1
493	что касается	1	1
494	некоторое знание	1	1
495	его к	1	1
496	и какой	1	1
497	удовольствия и	4	1
498	это легко	1	1
499	более или	8	1
500	не кажется	1	1
501	вносит в	1	1
502	в противоположность	1	1
503	этой цели	1	1
504	то в	1	1
505	восприятия так	1	1
506	содержание не	1	1
507	только то	1	1
508	уже не	4	1
509	животных и	2	1
510	себе как	1	1
511	это есть	1	1
512	мы при	1	1
513	его действие	1	1
514	не обходятся	1	1
515	в нашем	2	1
516	из этих	4	1
517	одном случае	1	1
518	всем с	1	1
519	в большинстве	1	1
520	речи но	1	1
521	остановиться на	1	1
522	нами в	1	1
523	человеке и	1	1
524	и кто	1	1
525	только один	4	1
526	тому же	1	1
527	чувства а	3	1
528	это его	1	1
529	роли в	1	1
530	например как	1	1
531	как оно	2	1
532	не следует	1	1
533	звук может	1	1
534	он должен	1	1
535	что нужно	1	1
536	именно из	1	1
537	и если	4	1
538	оно должно	3	1
539	отдельных звуков	1	1
540	важную роль	1	1
541	понятно для	1	1
542	но этого	1	1
543	чувства в	4	1
544	что ни	2	1
545	чем сильнее	3	1
546	простейшем виде	1	1
547	так например	3	1
548	в нее	4	1
549	одно и	2	1
550	но все	2	1
551	мы его	1	1
552	он обладал	1	1
553	касается до	2	1
554	не будет	1	1
555	факт что	2	1
556	же не	1	1
557	тем в	1	1
558	различие между	1	1
559	действует на	2	1
560	же касается	1	1
561	в другом	2	1
562	чего он	1	1
563	его не	3	1
564	величины материала	1	1
565	в звуках	4	1
566	сознание не	1	1
567	его в	3	1
568	образом если	1	1
569	в глазах	1	1
570	звук а	3	1
571	следует рассматривать	1	1
572	и дает	1	1
573	между отдельными	1	1
574	поэтому можно	1	1
575	качество и	1	1
576	его частей	1	1
577	сознание только	1	1
578	который указывает	1	1
579	равно и	2	1
580	и уже	5	1
581	для чего	1	1
582	мы видели	1	1
583	заставляют нас	1	1
584	жизни но	1	1
585	б не	3	1
586	чем в	1	1
587	той формы	1	1
588	и чувств	2	1
589	форма и	1	1
590	должно быть	2	1
591	страдания и	1	1
592	в высших	1	1
593	которое тоже	1	1
594	и тогда	3	1
595	и того	6	1
596	лучше всего	1	1
597	в эту	3	1
598	бы на	1	1
599	но если	2	1
600	с такое	1	1
601	в переводе	1	1
602	таким же	1	1
603	телу и	1	1
604	в котором	4	1
605	на такой	1	1
606	это что	2	1
607	не столько	2	1
608	на каждом	1	1
609	в отличие	1	1
610	место между	1	1
611	сходства с	1	1
612	сознаться что	1	1
613	стало быть	4	1
614	мир и	1	1
615	он представляется	2	1
616	самом звуке	1	1
617	не наоборот	1	1
618	по крайней	5	1
619	на другую	1	1
620	в душевной	1	1
621	другие если	1	1
622	того кто	3	1
623	в устах	1	1
624	зрения и	7	1
625	движения органов	4	1
626	при чтении	2	1
627	вбирает в	2	1
628	на самые	1	1
629	что есть	2	1
630	как звуки	1	1
631	перед собою	2	1
632	с теми	2	1
633	самого начала	2	1
634	что ему	2	1
635	и проч	10	1
636	на котором	1	1
637	содержания или	1	1
638	дело в	1	1
639	одна из	4	1
640	к этим	1	1
641	сколько и	1	1
642	предметы и	1	1
643	себе звуки	1	1
644	средствами искусства	1	1
645	не производит	1	1
646	что вы	1	1
647	можем предположить	1	1
648	к психологическому	1	1
649	только не	1	1
650	все свои	2	1
651	найти в	1	1
652	с нельзя	1	1
653	других низших	1	1
654	именно с	1	1
655	поэтическое произведение	1	1
656	при восприятии	1	1
657	другим не	1	1
658	с нами	2	1
659	искусства потому	1	1
660	показывает как	1	1
661	мыслей и	1	1
662	к ней	2	1
663	что звук	1	1
664	с гораздо	1	1
665	на природу	2	1
666	и чувства	2	1
667	и чувство	1	1
668	связи с	6	1
669	его собственное	2	1
670	своей цели	1	1
671	отсюда понятно	1	1
672	уже и	1	1
673	себя воду	2	1
674	точке зрения	2	1
675	только от	3	1
676	все то	1	1
677	принадлежит к	1	1
678	языке и	1	1
679	чтобы сделать	1	1
680	похож на	1	1
681	сходство с	1	1
682	сразу только	1	1
683	вновь и	1	1
684	не есть	6	1
685	двух родов	1	1
686	он никогда	1	1
687	тот и	1	1
688	него как	1	1
689	следующие два	1	1
690	должен быть	1	1
691	для себя	1	1
692	того самого	2	1
693	они стали	1	1
694	производят впечатление	1	1
695	из всего	1	1
696	как мы	1	1
697	и о	1	1
698	смысле что	1	1
699	изменений в	1	1
700	от друга	1	1
701	но при	1	1
702	на нем	1	1
703	только при	1	1
704	простого чувственного	1	1
705	существенное значение	1	1
706	мы думаем	1	1
707	в собственном	2	1
708	знаем только	1	1
709	в себя	2	1
710	с самого	2	1
711	и может	3	1
712	слова а	3	1
713	как с	1	1
714	своей мысли	1	1
715	на нее	1	1
716	времени и	1	1
717	не с	3	1
718	жизнь а	1	1
719	было в	2	1
720	здесь как	1	1
721	при попытке	1	1
722	по тому	1	1
723	почему в	1	1
724	которого они	1	1
725	слова которые	1	1
726	а там	1	1
727	чтобы вызвать	1	1
728	и всякого	1	1
729	быть может	7	1
730	разумеется что	1	1
731	на что	1	1
732	стремление к	2	1
733	другой не	1	1
734	похожим на	1	1
735	разница между	2	1
736	от животного	1	1
737	каждый раз	1	1
738	приближается к	1	1
739	мысли которая	1	1
740	но мы	3	1
741	мнения что	1	1
742	что каждый	1	1
743	и просто	1	1
744	можно сказать	1	1
745	все его	1	1
746	если исключить	1	1
747	всего можно	1	1
748	и во	3	1
749	различие в	2	1
750	же звук	1	1
751	же поводу	1	1
752	однако что	1	1
753	сознании мы	2	1
754	ее от	1	1
755	переходит в	1	1
756	таких же	5	1
757	психологическая теория	1	1
758	которое делает	1	1
759	различных по	1	1
760	своему значению	1	1
761	крайней мере	5	1
762	от присоединения	1	1
763	все в	1	1
764	вообще и	2	1
765	движения в	2	1
766	в бессознательном	1	1
767	боль и	2	1
768	к сознанию	1	1
769	связь между	2	1
770	и самые	1	1
771	предметов например	1	1
772	же можно	1	1
773	эти последние	2	1
774	действительности не	1	1
775	этом смысле	2	1
776	он что	1	1
777	для таких	1	1
778	что только	2	1
779	с ними	3	1
780	явления в	1	1
781	то прежде	1	1
782	что а	1	1
783	которое мы	3	1
784	с прежним	4	1
785	они имеют	2	1
786	звук и	6	1
787	согласно с	3	1
788	со всеми	1	1
789	не то	2	1
790	и повторяет	1	1
791	по степени	1	1
792	же и	1	1
793	человеком который	1	1
794	в таких	1	1
795	конечно не	1	1
796	общий вывод	1	1
797	звуков и	5	1
798	этом что	1	1
799	как более	1	1
800	а то	2	1
801	не дает	2	1
802	все признаки	3	1
803	быть похож	1	1
804	его и	1	1
805	для него	10	1
806	и та	1	1
807	прежде всего	7	1
808	же например	1	1
809	не о	1	1
810	только с	1	1
811	из нее	1	1
812	которые могут	4	1
813	доказать что	1	1
814	то а	1	1
815	нас как	1	1
816	это удовольствие	1	1
817	имели бы	1	1
818	чтобы убедиться	1	1
819	другие столь	1	1
820	с общим	2	1
821	в другой	1	1
822	в девятой	1	1
823	со стороны	3	1
824	нам не	2	1
825	мы воспринимаем	1	1
826	с другим	1	1
827	формах при	1	1
828	с что	1	1
829	не один	1	1
830	именно в	1	1
831	человека а	1	1
832	бы если	1	1
833	и прежде	1	1
834	когда по	1	1
835	один и	1	1
836	и затем	2	1
837	себя и	2	1
838	имеет ничего	1	1
839	всякого смысла	1	1
840	вопрос почему	1	1
841	в некоторых	4	1
842	связано с	2	1
843	на основании	1	1
844	имеет только	1	1
845	ничем не	2	1
846	которое по	1	1
847	именно так	1	1
848	искать в	3	1
849	нам это	1	1
850	понятие о	1	1
851	для человека	1	1
852	этом основании	1	1
853	ребенка и	1	1
854	в психологическом	1	1
855	что мы	11	1
856	тем с	1	1
857	оснований для	1	1
858	под влиянием	8	1
859	его форме	1	1
860	в связи	2	1
861	как именно	2	1
862	на глубокую	1	1
863	время с	1	1
864	ко всем	2	1
865	которое в	1	1
866	бы это	1	1
867	как мысль	2	1
868	почти совершенно	1	1
869	мы говорим	3	1
870	поэтому если	1	1
871	при переходе	1	1
872	какого бы	1	1
873	при некотором	1	1
874	одной стороны	3	1
875	который мы	1	1
876	он будет	1	1
877	не дают	2	1
878	она есть	2	1
879	в той	1	1
880	во все	2	1
881	когда же	1	1
882	может прийти	1	1
883	или менее	8	1
884	в первой	1	1
885	если это	2	1
886	чем состоит	2	1
887	тех пор	1	1
888	том смысле	4	1
889	быть не	3	1
890	мысль с	1	1
891	этого слова	6	1
892	слова есть	5	1
893	бы показать	1	1
894	так слабо	1	1
895	этом случае	1	1
896	что тогда	1	1
897	как предмет	1	1
898	этом и	1	1
899	от нас	1	1
900	заметить при	2	1
901	в более	1	1
902	и сами	4	1
903	указать на	1	1
904	всякого другого	1	1
905	с мы	1	1
906	не имея	1	1
907	от той	1	1
908	такой взгляд	1	1
909	или в	2	1
910	можно вывести	1	1
911	переводе на	1	1
912	не встречается	1	1
913	от него	4	1
914	от одного	3	1
915	было на	1	1
916	бы в	2	1
917	не более	1	1
918	что из	1	1
919	с а	4	1
920	основанное на	1	1
921	которое должно	1	1
922	и наконец	1	1
923	отличия от	1	1
924	только что	3	1
925	самого субъекта	1	1
926	ни было	3	1
927	как показывает	1	1
928	и бессознательное	1	1
929	за этим	1	1
930	до тех	1	1
931	что слова	1	1
932	может и	1	1
933	слово в	1	1
934	между ними	2	1
935	от своего	1	1
936	на более	2	1
937	речи и	1	1
938	душевная жизнь	1	1
939	это на	1	1
940	чувства как	2	1
941	не иметь	1	1
942	взгляда на	2	1
943	от звуков	1	1
944	они еще	1	1
945	только о	1	1
946	в трех	1	1
947	имеет в	1	1
948	себе не	4	1
949	всем этом	2	1
950	но еще	1	1
951	по поводу	6	1
952	что за	2	1
953	тем самым	4	1
954	из чего	1	1
955	к этому	2	1
956	они не	4	1
957	ничего общего	1	1
