N	2gram	Bakhtin_Pr_3	Istorich
435	них не	1	1
436	времени и	1	1
437	еще хуже	1	1
438	того или	2	1
439	этом смысле	4	1
440	в жизни	2	1
441	кажется что	2	1
442	по всему	2	1
443	в них	2	1
444	дело идет	5	1
445	этого не	3	1
446	его отношения	1	1
447	со своими	1	1
448	которой он	2	1
449	знаешь и	1	1
450	его строем	1	1
451	не мог	5	1
452	перед собой	1	1
453	все или	1	1
454	в эту	1	1
455	в своей	3	1
456	к ивану	1	1
457	а наоборот	1	1
458	за этими	1	1
459	она в	2	1
460	его мнению	1	1
461	оказывается что	1	1
462	они уже	1	1
463	в которых	2	1
464	от себя	6	1
465	никого и	1	1
466	им под	1	1
467	из области	1	1
468	в чужие	1	1
469	друг другу	4	1
470	иным как	1	1
471	в прямом	1	1
472	героя но	2	1
473	говорит как	1	1
474	злой человек	2	1
475	войти в	2	1
476	быть не	1	1
477	тому чтобы	2	1
478	нас к	1	1
479	тому что	2	1
480	в отношении	9	1
481	без его	1	1
482	как можно	3	1
483	она не	1	1
484	когда их	1	1
485	о них	2	1
486	к другим	2	1
487	того чтобы	1	1
488	он с	4	1
489	это мы	1	1
490	сейчас увидим	1	1
491	не лучше	1	1
492	именно с	1	1
493	сам герой	1	1
494	другого также	1	1
495	это сделать	1	1
496	к концу	3	1
497	к ней	2	1
498	он хочет	4	1
499	я буду	1	1
500	же слова	2	1
501	всегда сразу	1	1
502	замечательно что	1	1
503	материал подлежащий	1	1
504	входят в	2	1
505	от их	1	1
506	материала но	1	1
507	вот не	1	1
508	а во-вторых	1	1
509	и голос	4	1
510	тогда и	2	1
511	одно только	2	1
512	обусловливает и	1	1
513	а что	3	1
514	что оно	2	1
515	бы он	4	1
516	по сравнению	1	1
517	все еще	1	1
518	оно не	1	1
519	которой она	1	1
520	и материал	1	1
521	здесь еще	1	1
522	и это	4	1
523	больше ничего	1	1
524	приходит к	1	1
525	каждому из	1	1
526	в виду	3	1
527	меня в	2	1
528	сравнению со	1	1
529	так это	1	1
530	в себя	1	1
531	зрения не	1	1
532	говорили что	3	1
533	словом и	3	1
534	материала для	1	1
535	как с	1	1
536	что у	6	1
537	с собой	1	1
538	его нет	1	1
539	себя что	1	1
540	общения с	1	1
541	найти в	1	1
542	собою что	1	1
543	собой и	2	1
544	вопроса необходимо	1	1
545	образом в	1	1
546	можно бы	1	1
547	но вопросы	1	1
548	герой из	4	1
549	сводится к	3	1
550	именно потому	2	1
551	только бы	1	1
552	на другого	2	1
553	мы могли	1	1
554	внимание на	1	1
555	его очень	2	1
556	никак не	1	1
557	надо было	2	1
558	в глаза	3	1
559	после того	1	1
560	в значительной	1	1
561	знает что	3	1
562	должно было	1	1
563	все в	1	1
564	путь к	1	1
565	и требует	1	1
566	ним и	1	1
567	из своего	4	1
568	не видел	1	1
569	в другой	2	1
570	д он	1	1
571	и об	2	1
572	о своих	1	1
573	виде отдельных	1	1
574	как здесь	1	1
575	само действие	1	1
576	происходит в	1	1
577	уходит в	1	1
578	в формах	1	1
579	на которой	1	1
580	этом моменте	1	1
581	но с	2	1
582	его понимал	1	1
583	который попадает	1	1
584	такая же	2	1
585	будь то	1	1
586	и так	5	1
587	разработки этого	1	1
588	не простое	1	1
589	и ее	2	1
590	к которой	1	1
591	же и	2	1
592	своего рода	2	1
593	только на	4	1
594	всем его	1	1
595	другом материале	1	1
596	потому в	1	1
597	за ним	2	1
598	не знаешь	1	1
599	выливается в	1	1
600	уже как	1	1
601	от другого	3	1
602	слова в	7	1
603	и со	2	1
604	т п	6	1
605	в прошлом	1	1
606	в конце	5	1
607	друг друга	2	1
608	меня то	1	1
609	мы можем	1	1
610	как его	2	1
611	но что	1	1
612	у него	4	1
613	каждый из	2	1
614	них мы	1	1
615	выдает себя	1	1
616	этом отношении	1	1
617	свое лицо	3	1
618	ее на	1	1
619	но из	1	1
620	для того	1	1
621	но она	1	1
622	ивана как	1	1
623	момент в	1	1
624	из приведенных	1	1
625	же деле	1	1
626	связан с	2	1
627	другого и	1	1
628	стоит перед	1	1
629	мы это	1	1
630	и точно	1	1
631	которых мы	2	1
632	чем он	1	1
633	это кажется	2	1
634	была и	1	1
635	он во	2	1
636	было и	2	1
637	и несколько	1	1
638	когда герой	1	1
639	обратиться к	1	1
640	что казалось	2	1
641	самом же	1	1
642	не было	2	1
643	может ли	1	1
644	и уяснить	1	1
645	на друга	2	1
646	ничем не	1	1
647	нем и	1	1
648	а так	2	1
649	него не	1	1
650	они-то и	1	1
651	тому как	2	1
652	знают и	2	1
653	что эти	1	1
654	материалом для	2	1
655	это давно	1	1
656	уже давно	1	1
657	фигурирует в	1	1
658	на который	2	1
659	учитывать его	1	1
660	все основные	1	1
661	я ищу	1	1
662	даже тон	1	1
663	с каким-то	2	1
664	две особенности	1	1
665	чтобы они	1	1
666	с внутренней	1	1
667	смысле этого	2	1
668	когда она	2	1
669	в тот	1	1
670	да и	4	1
671	как средство	1	1
672	построен например	1	1
673	бы его	4	1
674	я с	1	1
675	и более	1	1
676	нам еще	1	1
677	этого слова	7	1
678	находится под	1	1
679	сейчас же	1	1
680	этом случае	2	1
681	ней в	1	1
682	нет ничего	1	1
683	в который	1	1
684	друг на	2	1
685	в один	1	1
686	он все-таки	1	1
687	они всегда	1	1
688	пока еще	2	1
689	своего лица	1	1
690	эту сторону	1	1
691	в единый	1	1
692	она знает	1	1
693	котором он	1	1
694	всем этим	2	1
695	которая в	1	1
696	хотя и	3	1
697	бы ему	1	1
698	и все	19	1
699	со второй	1	1
700	фигурирует и	1	1
701	нашей задачи	1	1
702	в большей	1	1
703	наше рассмотрение	1	1
704	или не	1	1
705	правда по	1	1
706	хотя в	1	1
707	лежит в	2	1
708	все более	1	1
709	не чем	1	1
710	здесь только	1	1
711	несмотря на	1	1
712	требует чтобы	1	1
713	не открою	1	1
714	не говоря	1	1
715	чем иным	1	1
716	что ты	5	1
717	не у	1	1
718	пришел он	1	1
719	эти слова	3	1
720	таким же	1	1
721	себе не	1	1
722	себе но	1	1
723	где он	3	1
724	и строит	1	1
725	об этих	1	1
726	уже есть	1	1
727	а может	2	1
728	во всяком	5	1
729	него как	1	1
730	этого и	2	1
731	и вновь	1	1
