N	2gram	Vygotskiy__4	Komedia
349	же не	2	1
350	они должны	1	1
351	в совершенно	3	1
352	им как	2	1
353	на этой	1	1
354	обоих случаях	3	1
355	эту же	2	1
356	перед нами	5	1
357	и простой	1	1
358	должен был	1	1
359	конкретной ситуации	4	1
360	между отдельными	3	1
361	и находит	1	1
362	а с	2	1
363	все равно	1	1
364	к которым	2	1
365	простой причине	1	1
366	с тем	6	1
367	которой он	1	1
368	слова и	5	1
369	по той	1	1
370	путем и	1	1
371	относительно которых	1	1
372	в этих	3	1
373	но если	1	1
374	в ходе	4	1
375	никаких оснований	2	1
376	нас не	1	1
377	а как	1	1
378	он дает	1	1
379	в отличие	2	1
380	в которых	1	1
381	не представляется	1	1
382	предположение и	1	1
383	что уже	2	1
384	которые в	4	1
385	свет на	1	1
386	однако не	1	1
387	доказывает что	1	1
388	и более	7	1
389	том же	2	1
390	по себе	1	1
391	это особенно	1	1
392	тому что	4	1
393	этой области	2	1
394	с развитием	1	1
395	вплоть до	1	1
396	человеческого мышления	1	1
397	но они	2	1
398	и другое	1	1
399	в обоих	3	1
400	самого начала	1	1
401	благодаря своей	1	1
402	если в	1	1
403	что их	1	1
404	не по	2	1
405	или лучше	1	1
406	с и	1	1
407	взглядами на	1	1
408	и iv	1	1
409	того чтобы	7	1
410	связанное с	1	1
411	что только	1	1
412	под этим	2	1
413	борьба между	1	1
414	они являются	7	1
415	которые возникли	1	1
416	во всем	3	1
417	и после	1	1
418	убедиться в	1	1
419	так например	1	1
420	до того	1	1
421	мы и	2	1
422	что на	2	1
423	сомневаться в	1	1
424	действует в	1	1
425	и для	4	1
426	по своим	1	1
427	не могут	3	1
428	включается в	2	1
429	себе никакого	1	1
430	сталкиваемся с	1	1
431	те и	9	1
432	еще одна	1	1
433	решающая роль	1	1
434	для развития	2	1
435	становится возможным	4	1
436	той простой	1	1
437	и другим	1	1
438	его с	1	1
439	в поле	1	1
440	даже и	1	1
441	уже на	1	1
442	слова с	1	1
443	в каждом	2	1
444	и это	2	1
445	не делает	1	1
446	от друга	1	1
447	и абстрактные	1	1
448	как один	1	1
449	данном случае	2	1
450	с самого	1	1
451	говорили что	1	1
452	говорить о	1	1
453	в дальнейшем	1	1
454	и когда	3	1
455	можно было	6	1
456	те же	6	1
457	оно все	2	1
458	подойти к	1	1
459	представляют как	1	1
460	своему происхождению	1	1
461	наше внимание	1	1
462	нам сейчас	1	1
463	предположить что	1	1
464	с ним	1	1
465	свидетельствуют о	1	1
466	означает что	1	1
467	является конечно	1	1
468	о нем	1	1
469	на вопрос	1	1
470	именно с	1	1
471	не означает	3	1
472	и что	8	1
473	в глаза	1	1
474	все его	1	1
475	с целью	1	1
476	связанной с	1	1
477	которые могут	2	1
478	образом все	1	1
479	на ее	1	1
480	ее от	1	1
481	состоит не	1	1
482	стоящих перед	1	1
483	я думаю	1	1
484	ко всей	2	1
485	представления и	2	1
486	говорит он	5	1
487	и только	4	1
488	даже для	1	1
489	и следовательно	1	1
490	если это	1	1
491	того что	10	1
492	дело с	1	1
493	нуждается в	1	1
494	которое мы	2	1
495	согласно которой	2	1
496	самые разнообразные	1	1
497	начало в	1	1
498	этот факт	1	1
499	самых отвлеченных	1	1
500	вопрос об	1	1
501	больше чем	1	1
502	на уровень	1	1
503	себя в	3	1
504	так что	3	1
505	образом создается	1	1
506	оказывается в	1	1
507	отражение в	2	1
508	которому он	1	1
509	же из	1	1
510	это обстоятельство	1	1
511	наиболее яркого	1	1
512	каким образом	1	1
513	в данной	2	1
514	этот раз	1	1
515	которым в	1	1
516	представить себе	2	1
517	это предположение	4	1
518	может служить	2	1
519	друг друга	4	1
520	составных частей	1	1
521	которым они	1	1
522	от того	3	1
523	перед ними	1	1
524	на том	4	1
525	для того	5	1
526	друг от	1	1
527	из двух	1	1
528	и толстой	1	1
529	представление о	1	1
530	на уровне	1	1
531	нам не	2	1
532	в высшей	2	1
533	на этот	3	1
534	далеко не	2	1
535	на чем	1	1
536	представляет его	1	1
537	на которых	1	1
538	элементов и	1	1
539	к более	1	1
540	естественно что	1	1
541	его как	1	1
542	у одного	2	1
543	долгое время	1	1
544	о чем	1	1
545	по другому	1	1
546	если даже	1	1
547	отвлеченных понятий	2	1
548	что из	1	1
549	имеет свои	1	1
550	нет никаких	1	1
551	стороны при	1	1
552	эти слова	1	1
553	наталкивается на	1	1
554	и потому	1	1
555	что именно	1	1
556	в данном	2	1
557	мы узнаем	2	1
558	в той	2	1
559	одновременно с	3	1
560	тому как	2	1
561	как бы	7	1
562	а потом	2	1
563	думается что	1	1
564	названия в	3	1
565	что сила	1	1
566	содержащихся в	1	1
567	критики и	1	1
568	этого слова	11	1
569	с этой	4	1
570	еще к	1	1
571	и тому	5	1
572	в условиях	3	1
573	в основном	1	1
574	если оно	1	1
575	рассматривать как	2	1
576	со всей	2	1
577	обычно не	1	1
578	не достигает	1	1
579	формы и	3	1
580	к конкретному	1	1
581	к одной	3	1
582	у них	1	1
583	бы в	3	1
584	еще более	1	1
585	с понятием	1	1
586	зрения в	1	1
587	отношении к	1	1
588	следующем виде	2	1
589	то оно	1	1
590	слово в	6	1
591	не знает	2	1
592	сказать что	6	1
593	но чем	1	1
594	связей и	3	1
595	совершенно не	3	1
596	развития и	3	1
597	время не	1	1
598	в каком	2	1
599	указывают на	4	1
600	и другие	9	1
601	это в	2	1
602	в таком	2	1
603	в роли	1	1
604	этой точки	4	1
605	том числе	2	1
606	они не	2	1
