N	2gram	Bakhtin_fo_2	Problema
202	на его	1	2
203	прежде чем	3	2
204	его на	1	2
205	и дальше	1	2
206	это не	2	2
207	по всему	3	2
208	в них	7	2
209	и тогда	1	2
210	раз и	1	2
211	бы на	1	2
212	в котором	4	2
213	представление о	2	2
214	в поэме	1	2
215	такую же	1	2
216	борьбу с	1	2
217	и более	2	2
218	в таких	1	2
219	дело в	1	2
220	и сама	1	2
221	на него	1	2
222	того чтобы	8	2
223	почему в	1	2
224	больше чем	1	2
225	он хочет	1	2
226	по своей	1	2
227	и является	1	2
228	иной раз	1	2
229	тем что	3	2
230	уже и	1	2
231	за ними	4	2
232	не могут	1	2
233	к тому	3	2
234	как мы	6	2
235	времени мы	1	2
236	значительной мере	1	2
237	без всякого	2	2
238	данном случае	1	2
239	не за	1	2
240	здесь как	1	2
241	и которые	1	2
242	он был	2	2
243	землю но	1	2
244	у вольтера	2	2
245	по себе	2	2
246	в глаза	1	2
247	в значительной	1	2
248	между тем	1	2
249	здесь мыслится	1	2
250	борьбе с	2	2
251	и только	2	2
252	здесь в	6	2
253	что здесь	2	2
254	ли он	1	2
255	по этому	1	2
256	именно на	1	2
257	со всеми	2	2
258	есть в	1	2
259	конечно не	4	2
260	уже в	4	2
261	и они	3	2
262	свидетельствует о	1	2
263	из них	8	2
264	участие в	1	2
265	свой собственный	1	2
266	и делает	1	2
267	и человека	1	2
268	на свое	1	2
269	до сих	2	2
270	все вокруг	1	2
271	ее в	3	2
272	что не	1	2
273	то и	1	2
274	человеческой жизни	4	2
275	него не	1	2
276	с помощью	3	2
277	мог быть	1	2
278	образом у	1	2
279	в данном	2	2
280	наряду с	2	2
281	да и	1	2
282	по существу	5	2
283	в это	3	2
284	с этой	4	2
285	сих пор	2	2
286	только для	2	2
287	один из	2	2
288	это уже	1	2
289	мира и	9	2
290	всякого рода	1	2
291	в целях	1	2
292	в свою	1	2
293	в заключение	2	2
294	жизни и	8	2
295	по поводу	1	2
296	к этому	3	2
297	во всяком	2	2
298	все что	2	2
299	том числе	3	2
300	они не	1	2
301	то на	1	1
302	отношения к	4	1
303	и т	14	1
304	в обычном	1	1
305	должен быть	1	1
306	от греческой	1	1
307	на самом	1	1
308	тех же	1	1
309	это и	1	1
310	и есть	2	1
311	мы встречаем	1	1
312	свое место	1	1
313	в их	3	1
314	мы уже	9	1
315	а как	1	1
316	надо было	1	1
317	что если	1	1
318	которую мы	1	1
319	и свой	1	1
320	вопрос о	1	1
321	на место	1	1
322	и стиль	2	1
323	жизни как	2	1
324	и ее	1	1
325	они были	2	1
326	и самой	1	1
327	и понятия	1	1
328	не был	2	1
329	время в	1	1
330	с его	1	1
331	и всего	1	1
332	бы в	1	1
333	друг на	2	1
334	с трудом	1	1
335	что было	3	1
336	если в	2	1
337	у них	2	1
338	из крови	1	1
339	земле в	1	1
340	в главе	7	1
341	одного момента	2	1
342	в море	3	1
343	первый взгляд	1	1
344	с этим	5	1
345	природы как	1	1
346	для всех	1	1
347	этом же	1	1
348	что по	1	1
349	и наконец	6	1
350	его к	1	1
351	под тем	1	1
352	в этот	3	1
353	тон и	2	1
354	то в	2	1
355	он дал	1	1
356	хотя она	1	1
357	бы и	1	1
358	как то	1	1
359	общее замечание	1	1
360	формы в	1	1
361	в нашем	1	1
362	едва не	1	1
363	из этих	4	1
364	в тех	1	1
365	его а	1	1
366	и те	1	1
367	дается целый	1	1
368	имеем в	3	1
369	а вовсе	1	1
370	вообще не	1	1
371	ему свои	1	1
372	он ни	1	1
373	т д	3	1
374	после этого	2	1
375	всех этих	7	1
376	же это	1	1
377	и вот	2	1
378	него есть	2	1
379	не могли	3	1
380	никому не	1	1
381	и по	3	1
382	в образе	4	1
383	так например	1	1
384	от нее	1	1
385	себя и	3	1
386	они должны	1	1
387	ним в	1	1
388	единое целое	1	1
389	их и	1	1
390	времени и	1	1
391	времени в	7	1
392	это свидетельствует	1	1
393	должен был	1	1
394	весь мир	3	1
395	тела в	4	1
396	же названием	1	1
397	отсутствует в	1	1
398	на друга	2	1
399	и такая	1	1
400	чем в	1	1
401	что такого	1	1
402	такой же	1	1
403	при виде	3	1
404	притом жизни	1	1
405	на первый	3	1
406	мы как	1	1
407	мире с	1	1
408	в преисподнюю	1	1
409	не столько	1	1
410	не как	1	1
411	далее в	2	1
412	жизни с	2	1
413	для всякого	1	1
414	дается в	2	1
415	все это	6	1
416	видно что	1	1
417	без всяких	1	1
418	их в	4	1
419	чтобы это	1	1
420	и мрак	1	1
421	где нет	1	1
422	в устах	1	1
423	в землю	1	1
424	тому что	1	1
425	о будущем	1	1
426	к земному	1	1
427	вплоть до	2	1
428	с которой	1	1
429	самого начала	1	1
430	не имеет	1	1
431	о чем	3	1
432	на котором	2	1
433	чтобы в	1	1
434	и iv	1	1
435	и имеет	2	1
436	чем не	2	1
437	себе самом	1	1
438	в день	2	1
439	из него	1	1
440	это мы	1	1
441	вообще нет	1	1
442	правда в	1	1
443	и весь	2	1
444	на волю	1	1
445	же время	4	1
446	греческой и	1	1
447	как она	1	1
448	во всем	1	1
449	есть это	1	1
450	изображается как	1	1
451	бога и	2	1
452	до того	2	1
453	ему в	3	1
454	смерть здесь	2	1
455	это новое	2	1
456	не под	1	1
457	мифов и	1	1
458	к себе	4	1
459	с разными	1	1
460	людей от	1	1
461	и должно	2	1
462	когда мы	1	1
463	героев и	4	1
464	как только	1	1
465	и пародийного	1	1
466	его с	1	1
467	как для	1	1
468	той или	1	1
469	в очень	1	1
470	тот и	1	1
471	где он	1	1
472	она не	2	1
473	бы ни	1	1
474	и это	2	1
475	для всей	1	1
476	и самое	4	1
477	с ее	1	1
478	на основе	3	1
479	в средневековой	2	1
480	и этим	1	1
481	с самого	1	1
482	это для	1	1
483	для нового	2	1
484	по аналогии	2	1
485	здесь он	1	1
486	те же	6	1
487	в борьбе	3	1
488	в плоскости	2	1
489	отсюда и	2	1
490	и каждый	1	1
491	к самой	1	1
492	на вечное	1	1
493	том как	3	1
494	имеется в	1	1
495	этой жизни	1	1
496	преимущественно в	1	1
497	один человек	1	1
498	нам путь	1	1
499	и смерть	4	1
500	сводится к	1	1
501	и здесь	1	1
502	но к	1	1
503	в риме	1	1
504	его жизни	4	1
505	и движения	1	1
506	утверждает что	2	1
507	весь этот	1	1
508	людей как	1	1
509	аналогии с	1	1
510	мифологическое и	1	1
511	дома и	1	1
512	анализ этих	1	1
513	вся эта	1	1
514	человек был	1	1
515	этот момент	1	1
516	нуждается в	1	1
517	говорит он	1	1
518	есть с	1	1
519	которые он	1	1
520	человеческого рода	1	1
521	и следовательно	1	1
522	и об	1	1
523	следовало бы	1	1
524	в него	1	1
525	наконец и	2	1
526	тех пор	1	1
527	в новой	1	1
528	в двух	2	1
529	свет и	2	1
530	мы увидим	1	1
531	и так	2	1
532	во времени	3	1
533	самом и	1	1
534	похожи друг	2	1
535	в теле	1	1
536	и жизни	1	1
537	по совету	1	1
538	море и	1	1
539	в большинстве	3	1
540	в поэзии	2	1
541	него и	2	1
542	на этих	1	1
543	здесь же	1	1
544	а он	1	1
545	рассказывает о	1	1
546	большинстве случаев	3	1
547	и других	2	1
548	лишь редко	1	1
549	здесь мы	3	1
550	был бы	1	1
551	себе в	1	1
552	и также	1	1
553	не для	2	1
554	с настоящим	2	1
555	к ним	2	1
556	как его	2	1
557	бытия и	1	1
558	от радости	1	1
559	необходимого для	1	1
560	этом отношении	2	1
561	и вместе	1	1
562	в форме	3	1
563	момент в	1	1
564	нет и	3	1
565	доходит до	1	1
566	не были	2	1
567	без всякой	1	1
568	или иной	2	1
569	как у	3	1
570	длинный ряд	1	1
571	на которые	1	1
572	в природе	1	1
573	души и	1	1
574	в год	1	1
575	и др	5	1
576	совмещается с	1	1
577	больше и	2	1
578	смысла и	2	1
579	не было	3	1
580	а на	2	1
581	до конца	2	1
582	ничем не	1	1
583	и самый	2	1
584	в рассказе	1	1
585	не на	3	1
586	человек в	2	1
587	его по	1	1
588	а так	1	1
589	вергилия в	1	1
590	для их	1	1
591	у горация	1	1
592	на этой	1	1
593	все основные	2	1
594	и потому	2	1
595	как это	2	1
596	радости при	1	1
597	здесь является	1	1
598	и глубоко	1	1
599	есть на	1	1
600	одновременно с	2	1
601	могут быть	2	1
602	его мать	1	1
603	в литературе	2	1
604	есть как	1	1
605	с тех	1	1
606	наделить его	1	1
607	для человека	1	1
608	там где	2	1
609	людей для	1	1
610	дело здесь	1	1
611	стремления к	1	1
612	и всех	2	1
613	и смерти	1	1
614	за которым	1	1
615	с некоторым	1	1
616	нового человека	1	1
617	своей жизни	2	1
618	но это	2	1
619	совершенно новое	1	1
620	между прочим	1	1
621	числе и	2	1
622	однако не	1	1
623	в полном	1	1
624	под влиянием	1	1
625	с большой	2	1
626	она ни	3	1
627	и от	2	1
628	котором он	1	1
629	а все	1	1
630	и пространстве	1	1
631	из себя	1	1
632	чтобы наделить	1	1
633	умерла и	1	1
634	и которое	1	1
635	тем более	3	1
636	находим только	1	1
637	зрения в	1	1
638	дана в	3	1
639	новое место	1	1
640	человеческого общества	1	1
641	всего мира	1	1
642	в романе	13	1
643	состоит из	1	1
644	природе и	1	1
645	но когда	1	1
646	значение все	1	1
647	которые всегда	1	1
648	человеческой природы	2	1
649	этой точки	1	1
650	xiv в	1	1
