N	2gram	Vinokur_Ku_3	Dialekti
148	или иное	2	3
149	все равно	1	3
150	что они	2	3
151	не буду	1	3
152	то или	2	3
153	говорит что	1	3
154	более или	2	3
155	конечно не	2	3
156	в самом	13	3
157	он не	3	3
158	всех этих	1	3
159	не значит	5	3
160	из сферы	1	3
161	что одна	2	3
162	но все	2	3
163	в одну	1	3
164	этом смысле	1	3
165	и вы	1	3
166	должно быть	7	3
167	или менее	2	3
168	имеет ничего	1	3
169	в их	6	3
170	и значит	2	3
171	что я	1	3
172	точку зрения	2	3
173	друг другу	1	3
174	даже в	1	3
175	тому что	4	3
176	на себе	1	3
177	в основе	1	3
178	но только	1	3
179	а лишь	3	3
180	только с	1	3
181	могут быть	6	3
182	утверждать что	1	3
183	и о	4	3
184	чтобы понять	2	3
185	нуждается в	1	3
186	что и	6	3
187	может иметь	3	3
188	один из	4	3
189	но с	1	3
190	только в	6	3
191	очень много	2	3
192	но что	1	3
193	же это	2	3
194	или иной	7	3
195	точек зрения	2	3
196	еще и	2	3
197	что для	1	3
198	и потому	1	3
199	в данном	7	3
200	что же	5	3
201	в его	11	3
202	тех или	1	3
203	у них	1	3
204	или нет	1	3
205	еще более	2	3
206	дана в	1	3
207	только что	2	3
208	но вот	1	3
209	отношении к	1	3
210	состоит из	1	3
211	думать что	1	3
212	можно говорить	10	2
213	говоря о	1	2
214	же как	1	2
215	чтобы не	2	2
216	или наоборот	1	2
217	что если	2	2
218	вопрос о	11	2
219	почти все	1	2
220	время как	1	2
221	в полной	1	2
222	мы и	1	2
223	и говорить	2	2
224	не нужно	1	2
225	быть в	2	2
226	то мы	3	2
227	из этих	5	2
228	но как	3	2
229	точка зрения	4	2
230	относится к	2	2
231	что именно	3	2
232	с этим	1	2
233	на деле	1	2
234	что как	3	2
235	что касается	1	2
236	помнить что	1	2
237	и где	1	2
238	бы и	3	2
239	мы получаем	1	2
240	образом и	1	2
241	все эти	7	2
242	к самому	1	2
243	тому же	3	2
244	связанные с	1	2
245	в первую	3	2
246	в виде	1	2
247	не как	2	2
248	сказал что	1	2
249	на этом	2	2
250	является не	1	2
251	это конечно	2	2
252	в каждом	1	2
253	есть конечно	2	2
254	с другими	2	2
255	чаще всего	1	2
256	мы имеем	2	2
257	с этой	3	2
258	как и	5	2
259	для чего	1	2
260	до сих	8	2
261	и при	2	2
262	в своей	4	2
263	то он	3	2
264	всяком случае	1	2
265	во всем	1	2
266	в которых	3	2
267	свой смысл	1	2
268	в корне	2	2
269	и от	1	2
270	того кто	1	2
271	не должна	1	2
272	для нее	1	2
273	говорим что	1	2
274	не знает	2	2
275	раз и	2	2
276	если и	2	2
277	не менее	12	2
278	или что	1	2
279	как можно	1	2
280	как о	3	2
281	дело не	2	2
282	в какую-то	1	2
283	учения о	4	2
284	бы все	1	2
285	заметить что	1	2
286	из того	2	2
287	и эта	1	2
288	которое в	2	2
289	отличается от	2	2
290	как некая	1	2
291	от которой	1	2
292	о которых	1	2
293	как не	1	2
294	наукой и	1	2
295	в другом	1	2
296	мог бы	2	2
297	можно только	1	2
298	них есть	1	2
299	что под	1	2
300	для этого	6	2
301	тех кто	1	2
302	формулы и	1	2
303	е о	1	2
304	д но	1	2
305	на точку	2	2
306	эти два	2	2
307	для того	12	2
308	вслед за	1	2
309	в него	1	2
310	того что	11	2
311	эти последние	2	2
312	в современной	1	2
313	что здесь	1	2
314	д и	1	2
315	исключительно лишь	1	2
316	с ними	1	2
317	мы увидим	1	2
318	может оказаться	2	2
319	и так	1	2
320	поэтому и	1	2
321	образа в	1	2
322	с одной	4	2
323	в качестве	2	2
324	же и	1	2
325	уже не	8	2
326	если мы	7	2
327	то и	2	2
328	только тогда	4	2
329	для него	1	2
330	и их	1	2
331	никто не	1	2
332	т п	41	2
333	были бы	4	2
334	именно как	1	2
335	со стороны	1	2
336	именно в	3	2
337	стать на	3	2
338	а с	3	2
339	есть подлинная	1	2
340	при чем	5	2
341	только как	4	2
342	о чем	2	2
343	если это	2	2
344	в частности	2	2
345	как в	4	2
346	одной стороны	4	2
347	значения этот	1	2
348	еще не	9	2
349	как например	2	2
350	такой же	2	2
351	сих пор	8	2
352	но так	1	2
353	об одном	1	2
354	я мог	1	2
355	убедиться что	4	2
356	говорить что	3	2
357	она должна	1	2
358	и для	1	2
359	то не	2	2
360	лишь как	1	2
361	тем более	5	2
362	находим в	1	2
363	я в	3	2
364	а о	1	2
365	не понимают	2	2
366	что даже	1	2
367	к этому	1	2
368	этой точки	1	2
369	равным образом	1	1
370	я и	3	1
371	не иначе	1	1
372	скажет что	1	1
373	речь идет	3	1
374	например в	1	1
375	хорош для	1	1
376	и без	2	1
377	бы для	1	1
378	мере в	1	1
379	сразу и	1	1
380	тем же	2	1
381	из самых	1	1
382	есть свой	1	1
383	к другому	2	1
384	направленными на	1	1
385	что эти	2	1
386	и нужно	2	1
387	случае нельзя	1	1
388	чем именно	1	1
389	уже по	1	1
390	той же	3	1
391	конечно совершенно	1	1
392	так он	1	1
393	мы не	3	1
394	которую я	2	1
395	быть у	1	1
396	бы что	1	1
397	о формах	2	1
398	имеет смысла	1	1
399	на себя	2	1
400	почти исключительно	1	1
401	как я	2	1
402	вместо этого	1	1
403	легче чем	1	1
404	же что	1	1
405	силу исторической	1	1
406	ничего в	1	1
407	не иметь	1	1
408	думаю что	1	1
409	пусть не	1	1
410	привести нас	1	1
411	столь же	4	1
412	в различных	2	1
413	ведь тоже	1	1
414	в ее	4	1
415	коем случае	1	1
416	мы будем	1	1
417	в сторону	1	1
418	всякую возможность	1	1
419	друг от	1	1
420	нет и	1	1
421	один и	2	1
422	чем же	2	1
423	в той	4	1
424	если на	1	1
425	дает нам	2	1
426	в связи	5	1
427	этом его	1	1
428	то ясно	1	1
429	которое и	1	1
430	когда он	2	1
431	и к	3	1
432	в каком-то	1	1
433	есть самое	1	1
434	сама эта	1	1
435	не более	2	1
436	в общий	1	1
437	еще на	2	1
438	в которой	1	1
439	формы в	1	1
440	бы не	3	1
441	вы увидите	1	1
442	так в	2	1
443	по преимуществу	3	1
444	это тот	1	1
445	что ничего	1	1
446	такое значение	1	1
447	если он	1	1
448	не могла	1	1
449	нам на	1	1
450	и если	2	1
451	при этом	6	1
452	после этого	1	1
453	интересно и	1	1
454	в понимании	1	1
455	самой форме	1	1
456	не к	1	1
457	в силу	6	1
458	ни была	1	1
459	конечно такое	1	1
460	одной и	1	1
461	постольку поскольку	1	1
462	показал что	1	1
463	так например	1	1
464	или иных	1	1
465	таким образом	9	1
466	имею в	2	1
467	здесь мы	1	1
468	увидите что	1	1
469	не будет	1	1
470	что все	2	1
471	главным образом	2	1
472	сознание и	1	1
473	же касается	1	1
474	и дальше	2	1
475	а по	1	1
476	зрения на	3	1
477	ни при	1	1
478	с целью	2	1
479	на каком	1	1
480	его в	2	1
481	те или	1	1
482	не умеет	1	1
483	первую очередь	3	1
484	случае гораздо	1	1
485	мы на	1	1
486	с неба	1	1
487	заинтересована в	1	1
488	и тем	6	1
489	он является	1	1
490	не связанное	1	1
491	и терминов	2	1
492	во-вторых мы	1	1
493	далеко не	5	1
494	показывает что	1	1
495	одному тому	1	1
496	этого не	1	1
497	не всегда	1	1
498	они являются	1	1
499	не заметить	1	1
500	этом я	1	1
501	форма и	3	1
502	выразительное и	1	1
503	мере не	2	1
504	которые я	1	1
505	если стать	1	1
506	и становится	1	1
507	что значит	4	1
508	одно дело	1	1
509	другой конкретной	1	1
510	просто и	2	1
511	не зависит	1	1
512	могут не	1	1
513	в такой	1	1
514	указать что	1	1
515	представление о	1	1
516	большей степени	2	1
517	оказывается что	1	1
518	практическое и	1	1
519	мы теперь	1	1
520	не самый	1	1
521	и той	1	1
522	мир и	1	1
523	которые в	4	1
524	и ничего	1	1
525	но он	1	1
526	том чтобы	4	1
527	внимания и	1	1
528	тем не	9	1
529	еще раз	2	1
530	действительно есть	1	1
531	имеет смысл	3	1
532	о внешнем	1	1
533	зрения и	1	1
534	самым фактом	1	1
535	же такое	1	1
536	ему как	1	1
537	случае в	1	1
538	стоит в	1	1
539	дня и	1	1
540	тем самым	4	1
541	мало того	1	1
542	есть прежде	1	1
543	себе например	1	1
544	правда в	1	1
545	того как	7	1
546	и именно	3	1
547	тогда и	1	1
548	когда они	1	1
549	свои внутренние	1	1
550	о них	4	1
551	которых и	1	1
552	того чтобы	11	1
553	чем не	1	1
554	на язык	1	1
555	в коем	1	1
556	как формы	1	1
557	именно с	1	1
558	этого общего	1	1
559	что тот	1	1
560	которые и	3	1
561	говорить как	1	1
562	на те	1	1
563	по своей	1	1
564	пушкина но	1	1
565	лишь с	4	1
566	что раз	1	1
567	и его	1	1
568	связи с	6	1
569	вот почему	1	1
570	здесь же	1	1
571	другой точки	1	1
572	так то	2	1
573	как будто	1	1
574	не потому	3	1
575	формы с	1	1
576	всему этому	1	1
577	не могут	5	1
578	мы найдем	2	1
579	и часто	1	1
580	когда мы	3	1
581	же отношение	1	1
582	сказать только	1	1
583	же самое	1	1
584	должны быть	1	1
585	всего что	1	1
586	имеют совершенно	1	1
587	например на	1	1
588	что об	1	1
589	на это	1	1
590	если же	2	1
591	или я	1	1
592	их она	1	1
593	и всецело	1	1
594	но по	1	1
595	даже наиболее	1	1
596	от друга	1	1
597	же моменты	1	1
598	здесь не	2	1
599	подходе к	1	1
600	в каких	1	1
601	характер и	1	1
602	какое же	2	1
603	нет никакой	1	1
604	культуры и	1	1
605	то время	1	1
606	самое это	2	1
607	этим я	1	1
608	на том	2	1
609	природе своей	1	1
610	убеждение в	2	1
611	же нужно	1	1
612	здесь как	2	1
613	по природе	1	1
614	есть также	2	1
615	и каждый	1	1
616	в результате	3	1
617	часто в	1	1
618	имеется в	1	1
619	что факты	1	1
620	же просто	1	1
621	в повествовании	1	1
622	нас и	1	1
623	связаны и	1	1
624	связанное с	1	1
625	каждый раз	1	1
626	еще ничего	1	1
627	и должно	5	1
628	мы убеждаемся	1	1
629	узнать в	1	1
630	такого толкования	1	1
631	и вызывает	1	1
632	язык и	2	1
633	при котором	2	1
634	но мы	2	1
635	не стоит	1	1
636	и просто	1	1
637	мешает ей	1	1
638	того или	3	1
639	термина или	1	1
640	заключается в	4	1
641	доходит до	2	1
642	между тем	4	1
643	что видно	1	1
644	говорить об	1	1
645	и всякая	1	1
646	а потому	2	1
647	и только	3	1
648	дом есть	1	1
649	все время	1	1
650	не знаю	1	1
651	у которого	1	1
652	а именно	3	1
653	заключается не	2	1
654	дать в	1	1
655	не так	3	1
656	но тут	1	1
657	от прочих	1	1
658	формы а	1	1
659	есть такой	1	1
660	интереса к	1	1
661	сразу же	2	1
662	сделать это	1	1
663	и дело	1	1
664	или иные	1	1
665	минуту не	1	1
666	в какой	3	1
667	им слов	1	1
668	в стороне	1	1
669	чтобы тем	1	1
670	деле не	2	1
671	есть вопрос	1	1
672	что наши	1	1
673	вопрос об	2	1
674	образ как	1	1
675	которых я	1	1
676	все они	2	1
677	скажу только	1	1
678	можно установить	1	1
679	да еще	1	1
680	не можем	1	1
681	я имею	2	1
682	уже в	3	1
683	вопроса о	3	1
684	в поэзии	5	1
685	нужно еще	1	1
686	а то	2	1
687	не дает	2	1
688	при помощи	1	1
689	потому в	2	1
690	он имеет	2	1
691	менее всего	1	1
692	который как	2	1
693	был бы	3	1
694	я делаю	1	1
695	каком смысле	1	1
696	в очерке	1	1
697	специально в	1	1
698	его основные	1	1
699	на научном	1	1
700	не для	1	1
701	с этими	1	1
702	пусть даже	1	1
703	самое непосредственное	1	1
704	в систему	1	1
705	должны сказать	1	1
706	и дурной	1	1
707	от того	5	1
708	вот оказывается	1	1
709	и вместе	1	1
710	указание на	1	1
711	уже совершенно	2	1
712	бы тогда	1	1
713	самого же	1	1
714	это будет	1	1
715	имеет значение	1	1
716	на примере	1	1
717	быть поставлено	1	1
718	сюда же	1	1
719	говорить и	3	1
720	что учение	1	1
721	такое же	1	1
722	и др	1	1
723	говорят об	1	1
724	значении можно	1	1
725	связано с	1	1
726	превращается в	1	1
727	смысла и	1	1
728	а на	1	1
729	может ли	1	1
730	и самый	2	1
731	зависит от	1	1
732	есть лишь	1	1
733	именно так	2	1
734	на весь	1	1
735	для исследования	1	1
736	и я	2	1
737	там где	3	1
738	и уже	1	1
739	меня не	1	1
740	не об	1	1
741	если не	1	1
742	входить в	1	1
743	вместе с	2	1
744	представить себе	1	1
745	к другой	2	1
746	же с	1	1
747	так мы	1	1
748	а самый	1	1
749	внешнее на	1	1
750	а если	1	1
751	наряду с	1	1
752	перед нами	1	1
753	данной эпохи	1	1
754	такой мере	1	1
755	на различные	1	1
756	по существу	3	1
757	что мы	2	1
758	между прочим	8	1
759	от нас	2	1
760	но для	3	1
761	диалектики и	1	1
762	кроме того	2	1
763	всего в	1	1
764	это уже	3	1
765	не станет	1	1
766	же есть	1	1
767	указать на	2	1
768	ли в	1	1
769	уже на	1	1
770	могут только	1	1
771	она может	2	1
772	это можно	1	1
773	понять что	1	1
774	о котором	1	1
775	другое дело	1	1
776	но также	5	1
777	как именно	1	1
778	для нас	4	1
779	один только	1	1
780	пушкина и	1	1
781	синтаксической формы	1	1
782	к этой	1	1
783	не должен	1	1
784	законов и	1	1
785	а также	4	1
786	есть уже	1	1
787	что вообще	3	1
788	а соотношение	1	1
789	лишь по	1	1
790	между ними	1	1
791	из повседневной	1	1
792	к его	2	1
793	по одному	1	1
794	какой мере	2	1
795	в последнем	1	1
796	части речи	1	1
797	и идеи	1	1
798	только о	2	1
799	беда в	2	1
800	и другие	1	1
801	они не	3	1
802	понимать что	1	1
803	который не	1	1
804	быть до	1	1
805	в таком	4	1
806	все что	1	1
