N	2gram	Losev_Prob_5	Hudozhes
240	являет собой	1	2
241	мы читаем	6	2
242	именно на	2	2
243	же и	1	2
244	и у	5	2
245	в виде	10	2
246	себе в	1	2
247	из них	2	2
248	вовсе не	8	2
249	сих пор	2	2
250	в финале	1	2
251	или иной	1	2
252	как у	1	2
253	именно в	3	2
254	еще и	4	2
255	себя и	1	2
256	что не	2	2
257	однако и	1	2
258	когда же	1	2
259	жизнь в	3	2
260	вместе с	7	2
261	от страха	1	2
262	и а	1	2
263	в духе	3	2
264	этот мотив	4	2
265	в данном	2	2
266	видит в	3	2
267	не зная	1	2
268	с такой	2	2
269	я с	1	2
270	и от	1	2
271	только для	2	2
272	это был	1	2
273	и для	6	2
274	отнюдь не	4	2
275	в двух	1	2
276	в голову	1	2
277	это уже	2	2
278	у которого	2	2
279	за него	2	2
280	потому что	13	2
281	хотя бы	2	2
282	точки зрения	10	2
283	а о	1	2
284	личности и	1	2
285	сказать что	9	2
286	себе но	1	2
287	но еще	2	2
288	тем самым	1	2
289	по причине	1	2
290	гораздо более	4	2
291	в роли	2	2
292	потекли по	1	1
293	отношения к	1	1
294	дел и	1	1
295	таком случае	2	1
296	самой себе	1	1
297	свою личность	1	1
298	становится в	1	1
299	снижение образа	1	1
300	тех же	1	1
301	это и	1	1
302	так у	1	1
303	уж он	1	1
304	есть подлинное	1	1
305	и так	1	1
306	за все	2	1
307	к другому	1	1
308	забыл о	1	1
309	также и	12	1
310	и людей	3	1
311	еще остается	2	1
312	пока он	1	1
313	мы имеем	2	1
314	мы не	2	1
315	его матери	1	1
316	что если	1	1
317	истины и	1	1
318	который любил	1	1
319	которые тоже	1	1
320	время как	3	1
321	жизни это	1	1
322	это время	2	1
323	не чуждо	1	1
324	и самого	3	1
325	в xix	1	1
326	а другие	1	1
327	он приносит	1	1
328	он был	2	1
329	бы то	2	1
330	я на	1	1
331	то он	1	1
332	этого мотива	1	1
333	свою жизнь	1	1
334	а он	1	1
335	надеждой и	1	1
336	поскольку в	3	1
337	него с	1	1
338	с собою	1	1
339	не просто	5	1
340	нет и	1	1
341	или иное	1	1
342	в свои	1	1
343	впрочем еще	1	1
344	эти внешние	1	1
345	в поисках	1	1
346	во что	1	1
347	в одной	2	1
348	только об	1	1
349	и нет	2	1
350	обыкновенным человеком	2	1
351	хотя и	8	1
352	когда он	2	1
353	но для	2	1
354	его к	1	1
355	это просто	1	1
356	от этого	3	1
357	для которого	1	1
358	оттого что	1	1
359	в которой	5	1
360	из жизни	1	1
361	так или	1	1
362	он в	3	1
363	все эти	2	1
364	по имени	1	1
365	по словам	2	1
366	независимость от	1	1
367	он все	2	1
368	из этой	1	1
369	мать и	1	1
370	при виде	1	1
371	же это	1	1
372	и когда	1	1
373	в силу	5	1
374	душу и	1	1
375	том чтобы	1	1
376	содержит в	1	1
377	их в	1	1
378	на земле	9	1
379	дом и	1	1
380	людей и	13	1
381	лишь с	1	1
382	но все	4	1
383	тут не	1	1
384	слова не	1	1
385	жизнь которая	1	1
386	здесь мы	1	1
387	то ни	2	1
388	черном платье	1	1
389	противоречия между	1	1
390	а его	4	1
391	и милосердия	1	1
392	то есть	21	1
393	г в	1	1
394	и других	1	1
395	дома и	1	1
396	которого не	2	1
397	с неба	3	1
398	то все	1	1
399	на коленях	1	1
400	всю свою	3	1
401	и тем	3	1
402	даже в	1	1
403	только одно	1	1
404	на свои	1	1
405	быть только	3	1
406	отвращение и	1	1
407	не всегда	3	1
408	на своего	1	1
409	он и	5	1
410	и такая	1	1
411	думает о	1	1
412	согласно которому	1	1
413	не мог	4	1
414	душу под	1	1
415	себе с	1	1
416	и при	1	1
417	никак не	8	1
418	таким же	1	1
419	человек и	2	1
420	в следующем	1	1
421	и смерть	1	1
422	на месте	2	1
423	а потом	3	1
424	говорил о	1	1
425	как символ	9	1
426	характерное для	2	1
427	мужа при	1	1
428	но он	5	1
429	видно что	1	1
430	и более	2	1
431	не могли	1	1
432	в конце	8	1
433	любовь к	1	1
434	же мы	1	1
435	и страхом	1	1
436	нас к	1	1
437	раз и	2	1
438	в атмосфере	2	1
439	о будущем	1	1
440	эта картина	1	1
441	и притом	5	1
442	в людях	1	1
443	и другое	3	1
444	мысли в	1	1
445	самого начала	1	1
446	дело в	2	1
447	и остается	1	1
448	было не	1	1
449	людей от	1	1
450	и энергичный	1	1
451	можно судить	1	1
452	чем не	1	1
453	для всего	1	1
454	всей его	1	1
455	личности которая	1	1
456	не видели	1	1
457	в самой	3	1
458	глядя на	1	1
459	как она	1	1
460	и любовь	1	1
461	и чувство	1	1
462	весьма существенно	1	1
463	хотел сказать	1	1
464	и оказывается	1	1
465	не столь	3	1
466	в области	2	1
467	дом на	1	1
468	человеком а	2	1
469	дом но	1	1
470	с разными	1	1
471	когда мы	1	1
472	есть только	3	1
473	ли не	2	1
474	числе и	1	1
475	его с	1	1
476	от нее	1	1
477	той или	1	1
478	все еще	4	1
479	тот и	1	1
480	на это	1	1
481	со времен	1	1
482	но по	1	1
483	он вовсе	1	1
484	ни стало	1	1
485	себе самом	1	1
486	молодые люди	1	1
487	то или	1	1
488	нет никакой	3	1
489	с самого	1	1
490	всей своей	2	1
491	в дальнейшем	7	1
492	чуждо и	1	1
493	на нее	1	1
494	времени и	1	1
495	самое начало	1	1
496	в плоскости	1	1
497	и этого	1	1
498	глубоко и	1	1
499	символики это	1	1
500	еще в	5	1
501	как ему	1	1
502	это только	1	1
503	что от	3	1
504	но у	1	1
505	жизнь и	3	1
506	этой жизни	1	1
507	в настоящее	3	1
508	по себе	2	1
509	сердце не	1	1
510	трактуется как	1	1
511	смысле и	1	1
512	никогда и	1	1
513	я теперь	1	1
514	он здесь	1	1
515	и здесь	1	1
516	настоящее время	3	1
517	этом произведении	1	1
518	в драматическом	1	1
519	и что	6	1
520	в глаза	2	1
521	после того	3	1
522	и который	3	1
523	времени в	1	1
524	в значительной	2	1
525	нас в	4	1
526	второй половины	1	1
527	других людей	1	1
528	о пользе	1	1
529	все в	3	1
530	обыкновенный человек	2	1
531	или иначе	1	1
532	духовном смысле	2	1
533	этот момент	1	1
534	должно было	1	1
535	искусства в	1	1
536	борьбе с	2	1
537	в другой	1	1
538	еще более	3	1
539	тот момент	1	1
540	судить по	1	1
541	увидеть что	1	1
542	того что	3	1
543	по своей	2	1
544	но с	1	1
545	в новой	1	1
546	обе эти	1	1
547	а если	1	1
548	время когда	1	1
549	всю ее	1	1
550	и потому	1	1
551	по мнению	2	1
552	всей жизни	1	1
553	во времени	1	1
554	например с	1	1
555	похожими на	1	1
556	со всеми	2	1
557	так что	11	1
558	что хотел	1	1
559	для всех	1	1
560	вызывает у	1	1
561	уже в	2	1
562	больше не	1	1
563	в нашей	2	1
564	в начале	3	1
565	на свое	2	1
566	не принимает	1	1
567	него и	1	1
568	нет у	2	1
569	по выражению	1	1
570	основные мотивы	1	1
571	участие в	2	1
572	любовь со	1	1
573	за ним	1	1
574	к своим	1	1
575	следует что	1	1
576	который как	1	1
577	я в	1	1
578	не для	1	1
579	среди которых	1	1
580	так как	6	1
581	то время	3	1
582	не о	1	1
583	от радости	1	1
584	и никогда	3	1
585	он мог	1	1
586	людей не	2	1
587	этом отношении	1	1
588	от того	1	1
589	были бы	1	1
590	и даже	14	1
591	о своей	1	1
592	длинный ряд	1	1
593	что человек	1	1
594	а именно	12	1
595	человека а	2	1
596	о как	1	1
597	это все	1	1
598	уже забыл	1	1
599	по всей	1	1
600	она любила	1	1
601	и люди	2	1
602	только по	1	1
603	что бы	1	1
604	и стал	1	1
605	а на	1	1
606	до конца	1	1
607	что несмотря	1	1
608	человека не	1	1
609	а так	1	1
610	не то	2	1
611	там где	1	1
612	не видит	1	1
613	который теперь	1	1
614	и она	1	1
615	была такая	1	1
616	как одно	1	1
617	однако для	2	1
618	всех людей	1	1
619	не сразу	1	1
620	для искусства	1	1
621	которого нет	1	1
622	чем в	1	1
623	такого рода	2	1
624	не снижает	1	1
625	его людям	2	1
626	поскольку он	1	1
627	по существу	2	1
628	на свете	1	1
629	проходит мимо	1	1
630	дело здесь	1	1
631	xix в	4	1
632	и смерти	1	1
633	с этой	2	1
634	на другое	1	1
635	но это	1	1
636	и таким	1	1
637	в полном	1	1
638	которых он	1	1
639	слова но	1	1
640	о сыне	1	1
641	только тогда	3	1
642	котором он	1	1
643	душа не	1	1
644	мира и	2	1
645	читаем и	1	1
646	его тело	1	1
647	из себя	1	1
648	бы в	1	1
649	но зато	1	1
650	сообщением о	1	1
651	же в	3	1
652	не обладает	1	1
653	с ней	1	1
654	только как	1	1
655	другой стороны	6	1
656	что угодно	1	1
657	от матери	2	1
658	но когда	1	1
659	почему он	1	1
660	точно так	3	1
661	из этого	4	1
662	природы или	1	1
663	только о	1	1
664	важно для	1	1
665	а я	1	1
666	бы даже	1	1
667	вдруг на	1	1
668	в искусстве	1	1
669	в своих	1	1
670	том числе	2	1
671	редко что	1	1
672	от которой	1	1
673	это в	1	1
674	к м	1	1
675	к этому	2	1
676	которая не	1	1
677	в таком	2	1
678	и вновь	1	1
679	смысле что	1	1
