N	3gram	Tiupa_Lite_2	Analitik
233	все того же	1	1
234	до тех пор	1	1
235	один в другом	1	1
236	всеохватывающей своей широте	1	1
237	еще в году	2	1
238	то что выше	1	1
239	взаимоотражении во взаимоприятии	1	1
240	но то что	1	1
241	легче провести в	1	1
242	лирического героя в	2	1
243	есть рассказ о	1	1
244	его что находится	1	1
245	никогда не бывает	1	1
246	на единой всеобщей	1	1
247	могло бы показаться	1	1
248	ссср электрификацию чем	1	1
249	о жизни по	1	1
250	в них дает	1	1
251	о мире и	1	1
252	их душевные потребности	1	1
253	собою когда во-вторых	1	1
254	полный простор в	1	1
255	и позволяют их	1	1
256	в сущности говоря	1	1
257	не могу обойтись	1	1
258	в другом солидарны	1	1
259	взаимно полагают себя	1	1
260	друг друга а	1	1
261	всех грамотных читать	1	1
262	научить всех грамотных	1	1
263	к тому что	1	1
264	единого словечка он	1	1
265	роль по отношению	1	1
266	утверждение о жизни	1	1
267	всей своей полноте	1	1
268	себя в них	1	1
269	на отдельные слова	1	1
270	во-вторых они не	1	1
271	словечка он не	1	1
272	до сего времени	1	1
273	другого не могу	1	1
274	не так как	2	1
275	элементов а раскрывая	1	1
276	может быть ни	1	1
277	широте на отдельные	1	1
278	провести в ссср	1	1
279	не говоря уже	2	1
