N	2gram	Bakhtin_Pr_1	Problema
507	и цельных	1	1
508	является для	2	1
509	нет в	1	1
510	была слишком	1	1
511	является их	1	1
512	другие а	1	1
513	или наоборот	1	1
514	со своими	2	1
515	мы видели	1	1
516	что романы	1	1
517	потому и	1	1
518	и становится	1	1
519	не так	1	1
520	на первом	1	1
521	как такое	1	1
522	или точнее	1	1
523	образ а	2	1
524	именно и	2	1
525	идея или	1	1
526	мыслится и	2	1
527	место в	1	1
528	логика и	1	1
529	нему и	2	1
530	признать что	1	1
531	вопрос о	2	1
532	дан на	1	1
533	его построения	1	1
534	не путем	1	1
535	природы но	1	1
536	и другого	1	1
537	его действия	1	1
538	является только	1	1
539	поэтому в	2	1
540	мир и	5	1
541	что было	4	1
542	жизни является	1	1
543	т п	3	1
544	имеет смысл	1	1
545	войти в	2	1
546	ни было	2	1
547	том и	1	1
548	времени а	1	1
549	из одного	4	1
550	если и	1	1
551	между людьми	1	1
552	не раз	1	1
553	его целом	6	1
554	он остается	1	1
555	деле это	1	1
556	на котором	3	1
557	в процессе	4	1
558	в основе	4	1
559	или лучше	1	1
560	так чтобы	4	1
561	сознания как	1	1
562	образом в	1	1
563	та или	1	1
564	из него	1	1
565	его ведь	1	1
566	слово и	1	1
567	правда в	2	1
568	как таковой	2	1
569	одна из	3	1
570	тому или	1	1
571	и противостоящие	1	1
572	с одним	1	1
573	они являются	1	1
574	действительность а	1	1
575	и относится	1	1
576	нам важно	1	1
577	хотя правда	1	1
578	было не	1	1
579	этом отношении	3	1
580	ему не	1	1
581	настоящего времени	1	1
582	действительности то	1	1
583	представляется нам	2	1
584	иван карамазов	1	1
585	в момент	1	1
586	просто на	1	1
587	должны быть	1	1
588	случайна и	1	1
589	его с	1	1
590	бы он	2	1
591	того и	1	1
592	мысли о	1	1
593	как человек	1	1
594	все еще	1	1
595	сознания на	1	1
596	и свое	1	1
597	образом но	2	1
598	если же	3	1
599	где он	1	1
600	существует только	1	1
601	должен быть	1	1
602	особенности этого	1	1
603	и образ	1	1
604	самим собою	2	1
605	ни стало	1	1
606	другой точке	1	1
607	чтобы быть	1	1
608	значение этих	1	1
609	сознания то	1	1
610	смысловая и	1	1
611	то время	1	1
612	в пределах	13	1
613	не возникает	2	1
614	и сам	2	1
615	в условиях	2	1
616	здесь как	1	1
617	с самим	1	1
618	начала и	2	1
619	этой мысли	1	1
620	самого понятия	1	1
621	именно этот	1	1
622	которой можно	1	1
623	к окружающей	1	1
624	был не	1	1
625	мысль не	3	1
626	мира а	1	1
627	собою но	1	1
628	находится в	2	1
629	познания и	1	1
630	в другое	1	1
631	в другом	1	1
632	того он	1	1
633	и та	1	1
634	представьте себе	1	1
635	утверждает что	1	1
636	и художественная	1	1
637	ее и	1	1
638	кто он	2	1
639	до известной	1	1
640	за собою	2	1
641	их уже	1	1
642	является здесь	1	1
643	это в	1	1
644	функций в	1	1
645	во втором	1	1
646	в двойнике	1	1
647	тотчас же	1	1
648	истины нет	1	1
649	в художественной	2	1
650	что бы	1	1
651	нем и	1	1
652	действительности если	1	1
653	нового типа	2	1
654	известном смысле	1	1
655	но с	3	1
656	всякого рода	1	1
657	к сожалению	1	1
658	этот вопрос	2	1
659	что даже	1	1
660	надо понимать	1	1
661	в самое	1	1
662	который в	1	1
663	никакой объективной	1	1
664	это заставляет	1	1
665	которая была	1	1
666	себя в	1	1
667	правда только	1	1
668	же нам	1	1
669	вот что	1	1
670	конечно не	2	1
671	о смысле	1	1
672	ни одного	2	1
673	в начале	1	1
674	но самое	1	1
675	не из	3	1
676	а то	1	1
677	не дает	3	1
678	до последней	1	1
679	его и	2	1
680	за ним	3	1
681	мир в	3	1
682	только это	1	1
683	и их	1	1
684	и навсегда	1	1
685	не собираемся	1	1
686	могло бы	1	1
687	чтобы она	1	1
688	при всей	1	1
689	друг друга	3	1
690	и художественный	1	1
691	дело и	1	1
692	из нее	1	1
693	внешнее выражение	1	1
694	к той	1	1
695	от того	4	1
696	значение только	1	1
697	бы это	1	1
698	к самому	1	1
699	имеет значение	2	1
700	в объективной	1	1
701	его изображение	1	1
702	в свои	1	1
703	другого и	1	1
704	со стороны	1	1
705	выходит за	1	1
706	даже не	1	1
707	принципом его	1	1
708	как такая	1	1
709	хоть и	3	1
710	на ее	1	1
711	каждом отдельном	1	1
712	времени в	1	1
713	на ней	1	1
714	притом не	1	1
715	в стиле	1	1
716	хоть сколько-нибудь	1	1
717	и самый	1	1
718	изображения в	3	1
719	обозначения не	1	1
720	была бы	3	1
721	что обычно	1	1
722	в россии	2	1
723	он становится	1	1
724	романы достоевского	1	1
725	что из	2	1
726	и слово	3	1
727	под влиянием	1	1
728	мира в	5	1
729	вступает в	1	1
730	является его	1	1
731	на который	1	1
732	в одной	6	1
733	только его	1	1
734	к другой	1	1
735	конечно есть	1	1
736	такая идея	1	1
737	и понимать	1	1
738	из которых	2	1
739	к своему	1	1
740	нет а	1	1
741	и к	2	1
742	быть это	1	1
743	и глубоко	1	1
744	он говорит	1	1
745	и разнообразное	1	1
746	что за	1	1
747	совсем другой	1	1
748	мы остановимся	2	1
749	в логике	1	1
750	понял что	1	1
751	хотя он	1	1
752	остался в	1	1
753	для понимания	2	1
754	в процесс	1	1
755	вы мне	1	1
756	в человеческом	1	1
757	из отдельных	1	1
758	в разгаре	1	1
759	мы сказали	1	1
760	с этой	2	1
761	действительности не	1	1
762	слова и	1	1
763	будет и	1	1
764	в основном	1	1
765	ничего кроме	1	1
766	в смысле	2	1
767	остается в	1	1
768	в идеале	1	1
769	от той	1	1
770	что я	1	1
771	и от	2	1
772	на совсем	1	1
773	на свою	1	1
774	у достоевского	16	1
775	своего осознания	1	1
776	и самое	3	1
777	будто бы	1	1
778	в свете	4	1
779	все они	1	1
780	романа и	3	1
781	тот же	2	1
782	всего человека	1	1
783	нами не	1	1
784	и диалектика	1	1
785	в романе	9	1
786	из тех	2	1
787	только как	2	1
788	мы считаем	1	1
789	типа и	3	1
790	т е	21	1
791	бы его	1	1
792	есть то	3	1
793	заданием которое	1	1
794	с внешней	1	1
795	жизни и	2	1
796	но эти	2	1
797	к этой	1	1
798	и эта	1	1
799	в противоположность	2	1
800	к этому	1	1
801	как на	3	1
