N	2gram	Tiupa_Anal_3	Hudozhes
115	не имеют	1	3
116	едва ли	3	3
117	говорить о	3	3
118	в мире	5	3
119	и на	4	3
120	как субъекта	1	3
121	в ее	3	3
122	отнюдь не	4	3
123	идет о	1	3
124	человеческого бытия	1	3
125	как к	2	3
126	все же	4	3
127	художественной реальности	3	3
128	в нем	2	3
129	и по	2	3
130	лишь в	5	3
131	его в	3	3
132	в предыдущей	1	3
133	с этим	3	3
134	даже в	2	3
135	в своих	1	3
136	в ходе	1	3
137	все эти	2	3
138	себе самому	2	3
139	притча о	7	3
140	или иная	1	3
141	в тексте	9	3
142	тем что	2	3
143	этом отношении	3	3
144	и притча	1	3
145	что при	1	3
146	для себя	1	3
147	как мы	1	3
148	того чтобы	1	3
149	в пределах	4	3
150	приводит к	4	3
151	в финале	3	3
152	что у	1	3
153	если бы	1	3
154	а также	2	3
155	русской литературе	4	3
156	же в	2	3
157	в литературе	1	3
158	в заключительной	4	3
159	но не	7	3
160	будто бы	1	3
161	и даже	8	3
162	со стороны	9	3
163	если говорить	1	3
164	притчи и	4	3
165	превращается в	1	3
166	однако и	3	3
167	картину мира	1	3
168	в связи	1	3
169	по своему	2	3
170	такого рода	5	3
171	и для	2	3
172	от него	1	3
173	в равной	1	3
174	может и	1	3
175	в таком	1	3
176	к этой	1	3
177	я и	3	2
178	говоря о	1	2
179	например в	2	2
180	начинается с	1	2
181	субъекта самоопределения	1	2
182	на самом	1	2
183	от нормы	1	2
184	в их	6	2
185	той же	5	2
186	анекдот в	1	2
187	жанровых истоков	1	2
188	мы не	3	2
189	вопрос о	1	2
190	мы читаем	1	2
191	но как	3	2
192	в противовес	2	2
193	если в	3	2
194	конечном счете	2	2
195	в рамках	3	2
196	в художественном	1	2
197	как нам	5	2
198	хотя и	2	2
199	напомним что	1	2
200	или иную	1	2
201	к художественному	1	2
202	в целом	3	2
203	так или	1	2
204	в ответ	2	2
205	внутреннего я	1	2
206	так в	3	2
207	раз в	1	2
208	так сказать	2	2
209	на его	2	2
210	наш взгляд	2	2
211	не следует	1	2
212	анекдота но	1	2
213	ключ к	3	2
214	они в	1	2
215	притчи в	2	2
216	уже говорилось	2	2
217	характер в	1	2
218	на наш	2	2
219	однако в	5	2
220	значительной степени	2	2
221	в другом	1	2
222	того или	1	2
223	не умеет	1	2
224	особенно в	1	2
225	живет в	1	2
226	по себе	4	2
227	авторской позиции	2	2
228	притчу о	1	2
229	одной из	1	2
230	слово притчи	1	2
231	впервые в	3	2
232	должно быть	1	2
233	иначе говоря	2	2
234	автора и	1	2
235	ни единого	1	2
236	индивидуальной жизни	1	2
237	в следующем	1	2
238	состоит в	4	2
239	не столько	3	2
240	от себя	1	2
241	сих пор	1	2
242	художественного мира	1	2
243	все это	3	2
244	для нее	1	2
245	как все	1	2
246	они не	1	2
247	и герой	1	2
248	бы на	1	2
249	а а	5	2
250	не о	1	2
251	одна из	2	2
252	на себе	1	2
253	действующие лица	1	2
254	для всего	1	2
255	слова как	1	2
256	своей природе	1	2
257	жизни на	1	2
258	персонажа в	2	2
259	со своим	1	2
260	на него	1	2
261	любимой дочери	1	2
262	что на	1	2
263	не слышит	1	2
264	представляется нам	2	2
265	по нашему	1	2
266	художественности в	2	2
267	все еще	1	2
268	литературного творчества	1	2
269	с ее	3	2
270	здесь не	3	2
271	при котором	1	2
272	в себя	2	2
273	со мною	2	2
274	то притча	1	2
275	произведения с	1	2
276	и каждый	1	2
277	произведения не	1	2
278	притче и	1	2
279	герой анекдота	2	2
280	о своей	2	2
281	концепцию личности	1	2
282	внимание на	4	2
283	никак не	1	2
284	до сих	1	2
285	в значительной	2	2
286	в конечном	2	2
287	героя при	1	2
288	или напротив	1	2
289	в форме	2	2
290	художественного письма	1	2
291	но с	2	2
292	о двух	1	2
293	жанровой стратегии	2	2
294	с ними	1	2
295	героем анекдота	2	2
296	от лица	1	2
297	и потому	2	2
298	и так	1	2
299	так что	1	2
300	слова в	1	2
301	герой притчи	1	2
302	в начале	6	2
303	по выражению	1	2
304	ту или	1	2
305	а и	4	2
306	мы знаем	1	2
307	при всей	1	2
308	личности ее	1	2
309	внутреннего мира	1	2
310	анекдотического персонажа	1	2
311	или иначе	1	2
312	а с	1	2
313	себя и	1	2
314	что не	3	2
315	эстетической доминанты	1	2
316	или с	1	2
317	на фоне	1	2
318	отсюда и	1	2
319	как кажется	1	2
320	да и	2	2
321	анекдота по	1	2
322	дело здесь	1	2
323	и не	12	2
324	с этой	1	2
325	своей жизни	1	2
326	для притчи	2	2
327	пока еще	3	2
328	в результате	5	2
329	своих героев	1	2
330	и дело	1	2
331	личности и	2	2
332	не знает	1	2
333	или иного	1	2
334	героя в	1	2
335	картина жизни	1	2
336	но еще	1	2
337	ключевой для	1	1
338	ограничимся рассмотрением	1	1
339	искусства слова	1	1
340	а между	1	1
341	как известно	1	1
342	обращено к	1	1
343	занимает место	1	1
344	неотделима от	1	1
345	таком случае	1	1
346	человека и	1	1
347	связана с	1	1
348	автора повестей	1	1
349	две реплики	1	1
350	и четвертой	1	1
351	и др	1	1
352	многих отношениях	1	1
353	раздумий но	1	1
354	это и	2	1
355	в чужой	1	1
356	в ситуации	1	1
357	нам кажется	2	1
358	в первом	2	1
359	и до	1	1
360	на две	1	1
361	из его	1	1
362	жизни ее	1	1
363	видеть в	2	1
364	она определяется	1	1
365	по его	3	1
366	его не	3	1
367	характеристик и	1	1
368	личностного самоопределения	1	1
369	жанровой традиции	2	1
370	русской культуре	1	1
371	факторов художественного	1	1
372	ни у	1	1
373	что уже	1	1
374	следует вести	1	1
375	сути дела	1	1
376	высказывания в	1	1
377	в сущности	5	1
378	принадлежит к	4	1
379	я не	1	1
380	не сводится	1	1
381	хотя бы	1	1
382	ему в	1	1
383	целого в	2	1
384	и притче	1	1
385	на них	1	1
386	в широком	1	1
387	нам представляется	2	1
388	время в	1	1
389	не требует	1	1
390	и л	1	1
391	сила так	1	1
392	эпическая форма	4	1
393	бы в	1	1
394	этого мотива	1	1
395	не все	1	1
396	ответ на	3	1
397	в общем	2	1
398	формы героя	1	1
399	отношение к	1	1
400	тому времени	1	1
401	художественного впечатления	1	1
402	произведение не	1	1
403	друг от	1	1
404	центрального героя	1	1
405	особых доказательств	1	1
406	один и	1	1
407	уже отмечалось	1	1
408	оказывается не	1	1
409	в акте	1	1
410	малая эпическая	4	1
411	содержательная глубина	1	1
412	ценностный центр	1	1
413	встречи с	1	1
414	анекдота не	2	1
415	воззрений на	1	1
416	что касается	3	1
417	не два	1	1
418	и точность	1	1
419	в полном	1	1
420	еще больше	1	1
421	и как	4	1
422	по пути	4	1
423	слово анекдота	2	1
424	к числу	2	1
425	от этого	1	1
426	и хотя	1	1
427	что произведение	1	1
428	есть на	1	1
429	из ранних	1	1
430	да еще	1	1
431	бы ошибочно	1	1
432	к чему	1	1
433	художественности это	1	1
434	в произведении	3	1
435	состоит как	1	1
436	оказывается как	1	1
437	бы не	1	1
438	всей своей	1	1
439	из этих	3	1
440	поскольку в	1	1
441	частности с	1	1
442	совокупности факторов	1	1
443	и тот	1	1
444	во многих	1	1
445	и анекдот	2	1
446	в притче	4	1
447	анекдот невозможно	1	1
448	будем забывать	1	1
449	в средневековой	1	1
450	например как	2	1
451	не могла	2	1
452	с машей	2	1
453	о которой	2	1
454	или анекдота	2	1
455	пушкина и	2	1
456	становится героем	1	1
457	модус художественности	2	1
458	всех этих	1	1
459	с именем	1	1
460	характер действующего	1	1
461	не как	2	1
462	художественного высказывания	2	1
463	в силу	1	1
464	и вот	2	1
465	с таким	1	1
466	том чтобы	1	1
467	в начальном	1	1
468	свое время	2	1
469	мире анекдота	1	1
470	нравственный закон	1	1
471	и анекдота	1	1
472	об архитектонических	1	1
473	в нее	1	1
474	равнодушна к	1	1
475	которым охотно	1	1
476	это позиция	1	1
477	тем в	1	1
478	незаместимого места	1	1
479	этом он	2	1
480	анекдота так	1	1
481	нашему убеждению	1	1
482	или даже	1	1
483	картиной мира	1	1
484	входит в	2	1
485	сюжетных ситуаций	1	1
486	этом смысле	1	1
487	роль в	3	1
488	ориентировано на	1	1
489	отличать от	1	1
490	за ней	1	1
491	как объекты	1	1
492	в итоге	4	1
493	на свои	1	1
494	он же	1	1
495	отказываться от	1	1
496	далеко не	4	1
497	мира где	1	1
498	в самую	1	1
499	как об	1	1
500	этого персонажа	1	1
501	произведений как	1	1
502	с тем	2	1
503	а за	1	1
504	в слове	5	1
505	которой он	1	1
506	анекдот о	1	1
507	он и	3	1
508	в москве	1	1
509	в чистом	1	1
510	предстают перед	1	1
511	женщины которая	1	1
512	пушкинской прозы	1	1
513	любимого человека	1	1
514	и того	3	1
515	как замечает	1	1
516	в восприятии	1	1
517	героем притчи	2	1
518	в финальной	2	1
519	своему происхождению	1	1
520	в г	1	1
521	и сверхличной	1	1
522	места в	1	1
523	в гораздо	1	1
524	таким же	1	1
525	художественное мышление	1	1
526	и без	3	1
527	это делает	1	1
528	молодого человека	1	1
529	анекдота ни	1	1
530	место в	1	1
531	себе а	1	1
532	в отличие	2	1
533	мысли и	1	1
534	претендующего на	1	1
535	по отдельности	1	1
536	читателю в	1	1
537	дело уже	1	1
538	паремию пословично-афористическую	1	1
539	и внутренних	1	1
540	в одном	4	1
541	не будем	1	1
542	в становлении	2	1
543	повествователем и	3	1
544	не должно	3	1
545	на всю	1	1
546	бы быть	1	1
547	между прочим	1	1
548	нас к	1	1
549	вовсе не	1	1
550	лишь одну	1	1
551	чистом виде	2	1
552	вплоть до	2	1
553	как обычно	1	1
554	но они	2	1
555	тем самым	4	1
556	до известной	3	1
557	как можно	1	1
558	которая будет	1	1
559	как о	1	1
560	счете в	1	1
561	дело в	2	1
562	у кого	1	1
563	в основе	1	1
564	не вызывает	1	1
565	а притча	1	1
566	не могло	1	1
567	только не	3	1
568	не приносит	1	1
569	каждый из	1	1
570	жизненной позиции	2	1
571	народной жизни	1	1
572	в самой	1	1
573	этих двух	1	1
574	в противоречие	1	1
575	или как	1	1
576	словесного выражения	1	1
577	анекдот конденсируется	1	1
578	между повествователем	3	1
579	и чувства	1	1
580	отмечалось исследователями	1	1
581	художественную целостность	2	1
582	к живой	1	1
583	в текст	1	1
584	серьезность и	1	1
585	исключая и	1	1
586	этического выбора	1	1
587	акцентированная роль	1	1
588	перед ним	1	1
589	к той	1	1
590	осмеивает всякую	1	1
591	роль анекдота	1	1
592	внутреннюю свободу	1	1
593	но напротив	1	1
594	не могут	1	1
595	когда мы	2	1
596	могут быть	2	1
597	приобщения к	2	1
598	уже было	1	1
599	соответствующий тип	1	1
600	в поле	1	1
601	анализа но	1	1
602	чтобы именно	1	1
603	не противоречит	1	1
604	эстетическая модальность	2	1
605	кстати что	1	1
606	говорит о	2	1
607	в паремию	1	1
608	к индивидуальной	1	1
609	то во	1	1
610	в жанровом	1	1
611	жизни героев	1	1
612	бы дать	1	1
613	по определению	1	1
614	свою очередь	4	1
615	данном случае	3	1
616	для читателя	1	1
617	по сути	2	1
618	реальной действительности	1	1
619	классического реализма	1	1
620	в дальнейшем	2	1
621	встреча с	1	1
622	и соответствующую	1	1
623	жанровой природы	1	1
624	своему коммуникативному	1	1
625	субъекты этического	1	1
626	соответствующую ей	1	1
627	и прочих	1	1
628	мог бы	1	1
629	истоки своеобразия	1	1
630	было и	1	1
631	чем у	1	1
632	на примере	2	1
633	жизнь и	3	1
634	в остроту	1	1
635	он сам	1	1
636	архитектонических формах	1	1
637	внимание к	1	1
638	и внешней	1	1
639	повестей и	1	1
640	повествователя в	1	1
641	жизненная позиция	2	1
642	роль принадлежит	1	1
643	лицо его	2	1
644	сводится к	2	1
645	эпической формы	1	1
646	новеллы и	1	1
647	и т.д	2	1
648	притчи притча	1	1
649	его художественной	1	1
650	и т.п	5	1
651	читателя как	1	1
652	обращается к	1	1
653	как притчу	1	1
654	одного из	1	1
655	как субъекты	1	1
656	все его	1	1
657	в новелле	1	1
658	с другой	7	1
659	как было	1	1
660	как у	1	1
661	восходит к	3	1
662	архитектонических форм	1	1
663	во всех	2	1
664	путь к	3	1
665	организации текста	1	1
666	притча в	2	1
667	впрочем достаточно	1	1
668	во втором	4	1
669	точность словесного	1	1
670	и только	1	1
671	с мотивом	1	1
672	анекдоту и	1	1
673	наконец в	1	1
674	рассказа что	1	1
675	художественном мире	1	1
676	как объект	1	1
677	как слепой	1	1
678	от притчи	1	1
679	тот же	1	1
680	речь о	1	1
681	художественное единство	2	1
682	в совершенном	1	1
683	в стороне	1	1
684	все той	1	1
685	всяком случае	2	1
686	малой эпической	1	1
687	жизнь личности	1	1
688	и ее	2	1
689	его автора	2	1
690	с одной	2	1
691	человека с	1	1
692	человеческой личности	1	1
693	есть в	1	1
694	литературы в	1	1
695	художественной организации	1	1
696	я в	5	1
697	и у	1	1
698	же анекдота	1	1
699	дважды в	1	1
700	уже в	3	1
701	конденсируется в	1	1
702	а напротив	2	1
703	сверхличной заданности	3	1
704	свою жизнь	2	1
705	в жизни	2	1
706	действующего лица	2	1
707	жанровая форма	2	1
708	в разладе	1	1
709	не составляет	1	1
710	связывается с	1	1
711	его и	1	1
712	к содержанию	3	1
713	их как	1	1
714	характерно что	1	1
715	одно из	1	1
716	могло бы	1	1
717	жанр это	1	1
718	уклоняется от	1	1
719	произведения и	2	1
720	содержания а	1	1
721	из нее	1	1
722	не исключая	1	1
723	и никогда	1	1
724	о человеческом	1	1
725	автор и	1	1
726	отличие от	2	1
727	следует признать	3	1
728	что они	3	1
729	самому в	1	1
730	и побуждает	1	1
731	рядом с	1	1
732	в особенности	3	1
733	из двух	1	1
734	внешних и	1	1
735	вслед за	1	1
736	эти две	1	1
737	художественного содержания	1	1
738	еще и	3	1
739	в романе	2	1
740	равной степени	1	1
741	в исконном	1	1
742	одной стороны	2	1
743	из наиболее	1	1
744	чувства любви	1	1
745	родительского дома	1	1
746	там где	2	1
747	что мы	2	1
748	жизнь в	1	1
749	читателя что	1	1
750	не видит	1	1
751	этих моментов	2	1
752	новое качество	1	1
753	вступает в	3	1
754	о себе	2	1
755	анализ текста	1	1
756	к последующему	1	1
757	как это	3	1
758	противоречие с	1	1
759	некий нравственный	1	1
760	внутренне единую	1	1
761	художественности и	1	1
762	что можем	1	1
763	текста в	6	1
764	со словом	1	1
765	являются ли	1	1
766	неотделимо от	1	1
767	нимало не	1	1
768	из которых	1	1
769	позицию адресата	1	1
770	о чем	4	1
771	в столь	1	1
772	сильно билось	1	1
773	в данном	4	1
774	своей и	1	1
775	тесные рамки	1	1
776	начале рассказа	1	1
777	укладу жизни	1	1
778	когда же	1	1
779	сверхличной заданностью	1	1
780	к жизненному	1	1
781	себе кажется	1	1
782	другого человека	1	1
783	по бахтину	1	1
784	повестей белкина	11	1
785	внешнего мира	1	1
786	в контексте	2	1
787	бытия с	1	1
788	на пути	2	1
789	было сказано	1	1
790	но это	1	1
791	низкой данности	1	1
792	разладе со	1	1
793	укрупненных деталей	1	1
794	не мог	2	1
795	под названием	1	1
796	искусства это	1	1
797	от друга	1	1
798	известной степени	3	1
799	он обычно	1	1
800	уже на	1	1
801	в голову	1	1
802	собственно и	1	1
803	формы и	1	1
804	самим героем	1	1
805	в пределе	1	1
806	текстов и	1	1
807	известие о	1	1
808	когда он	2	1
809	в отдельных	1	1
810	как уже	2	1
811	со своей	8	1
812	не более	2	1
813	тем более	1	1
814	пословично-афористическую сентенцию	1	1
815	с не	2	1
816	мы должны	1	1
817	второй и	2	1
818	как показывает	2	1
819	хотя в	2	1
820	к ее	1	1
821	нами не	1	1
822	о своем	2	1
823	видит здесь	1	1
824	притчи это	1	1
825	на смену	1	1
826	от своего	1	1
827	сказать что	2	1
828	и внутренне	1	1
829	их с	1	1
830	в свою	5	1
831	к его	1	1
832	забывать что	1	1
833	первом случае	1	1
834	и героем	3	1
835	из этого	1	1
836	и описаний	1	1
837	своего незаместимого	1	1
838	в свое	2	1
839	еще предстоит	1	1
840	в трех	1	1
841	себя героем	1	1
842	обстоятельств но	1	1
843	а перед	1	1
844	и другие	1	1
845	автора как	1	1
846	вслушаемся в	1	1
847	художественной целостности	4	1
848	который не	2	1
849	жизни оказывается	1	1
850	во всяком	2	1
851	все что	1	1
