N	2gram	Potebnia_M_1	FransuaR
158	с точки	3	2
159	в их	2	2
160	не столько	1	2
161	что я	1	2
162	их в	1	2
163	том же	2	2
164	принадлежат к	1	2
165	дело в	2	2
166	но только	1	2
167	никогда не	4	2
168	связи с	3	2
169	уже и	1	2
170	как будто	2	2
171	к тому	4	2
172	если же	5	2
173	где он	1	2
174	о том	2	2
175	и это	3	2
176	им в	1	2
177	же не	1	2
178	или в	2	2
179	времени и	2	2
180	было в	1	2
181	быть может	1	2
182	с ним	3	2
183	все в	2	2
184	в другой	3	2
185	мы увидим	3	2
186	то он	2	2
187	себя в	1	2
188	есть в	2	2
189	уже не	2	2
190	уже в	1	2
191	мир в	1	2
192	друг друга	5	2
193	в других	2	2
194	даже и	2	2
195	со стороны	8	2
196	именно в	1	2
197	к которому	3	2
198	но оно	3	2
199	одной стороны	3	2
200	они не	1	2
201	не на	1	2
202	в слове	8	2
203	когда же	1	2
204	что из	1	2
205	разных местах	1	2
206	в xviii	1	2
207	стороны в	1	2
208	в словах	3	2
209	да и	1	2
210	о его	2	2
211	между прочим	2	2
212	и для	5	2
213	и частей	1	2
214	мира поэтому	1	2
215	а как	2	2
216	его к	2	2
217	нет ничего	2	2
218	между ними	1	2
219	их с	1	2
220	не может	22	2
221	из этого	2	2
222	но эти	2	2
223	как на	3	2
224	только в	25	2
225	и другие	1	2
226	в своих	4	2
227	к этому	1	2
228	отношения к	1	1
229	же как	1	1
230	он считает	1	1
231	я им	1	1
232	силы и	1	1
233	вряд ли	1	1
234	в чисто	1	1
235	из его	1	1
236	что эти	1	1
237	и такое	1	1
238	должна быть	3	1
239	видеть в	2	1
240	в самом	3	1
241	и этот	1	1
242	тела с	1	1
243	изменений в	1	1
244	не была	1	1
245	человека и	1	1
246	по частям	1	1
247	не вполне	1	1
248	жизни как	1	1
249	которое в	1	1
250	все виды	1	1
251	переход к	1	1
252	человеческого ума	2	1
253	бы мы	1	1
254	превращены в	1	1
255	самом деле	1	1
256	видели что	1	1
257	явлений и	3	1
258	не все	2	1
259	за пределы	2	1
260	к сожалению	1	1
261	относится к	3	1
262	его на	2	1
263	с этим	7	1
264	не нуждаясь	1	1
265	стороны и	2	1
266	этой двойной	1	1
267	нами в	1	1
268	что по	3	1
269	которая начинается	1	1
270	самом начале	1	1
271	в противоположность	1	1
272	виды и	1	1
273	в целом	2	1
274	он в	1	1
275	что так	1	1
276	думать что	3	1
277	одни из	1	1
278	только на	3	1
279	с их	1	1
280	но его	1	1
281	мира но	1	1
282	о ее	1	1
283	лица и	2	1
284	на то	2	1
285	в образы	1	1
286	человек не	1	1
287	что слово	3	1
288	и если	2	1
289	жизнью и	1	1
290	смотреть как	1	1
291	к одному	2	1
292	что одно	2	1
293	с представлением	1	1
294	и независимо	1	1
295	прежде чем	3	1
296	но дело	2	1
297	что она	1	1
298	одно и	1	1
299	в мире	3	1
300	них не	2	1
301	зрения на	1	1
302	или даже	3	1
303	входит в	1	1
304	это было	1	1
305	которого не	1	1
306	то все	2	1
307	что один	1	1
308	даже в	1	1
309	только о	1	1
310	же образом	1	1
311	и совершается	1	1
312	понятия которые	1	1
313	в данном	1	1
314	на этот	2	1
315	мы не	10	1
316	и того	2	1
317	одного и	2	1
318	на таких	1	1
319	при звуке	1	1
320	будет отвечать	1	1
321	что такое	1	1
322	нас не	1	1
323	и без	3	1
324	в отношении	1	1
325	на свою	1	1
326	слова при	1	1
327	мысли и	9	1
328	и правил	2	1
329	времени не	1	1
330	времен и	2	1
331	друг другу	3	1
332	времени а	1	1
333	без него	2	1
334	их природы	1	1
335	между людьми	1	1
336	виду что	1	1
337	что ему	1	1
338	например не	1	1
339	только из	3	1
340	не имел	1	1
341	на него	3	1
342	не по	4	1
343	которого он	1	1
344	в самых	1	1
345	следовательно и	2	1
346	нем вполне	1	1
347	самой жизни	1	1
348	на язык	7	1
349	ничего не	1	1
350	связанное с	2	1
351	именно с	1	1
352	и весь	1	1
353	при всем	1	1
354	и степень	1	1
355	как она	3	1
356	и народной	1	1
357	во всем	4	1
358	сознанием и	1	1
359	потому что	52	1
360	в самих	1	1
361	этом отношении	1	1
362	и делает	1	1
363	ему в	1	1
364	что на	6	1
365	от того	4	1
366	у нас	2	1
367	уже с	2	1
368	и оно	1	1
369	отрешиться от	1	1
370	нам что	1	1
371	в духе	1	1
372	что все	3	1
373	но все	2	1
374	сходство с	1	1
375	о происхождении	8	1
376	в полной	1	1
377	так например	3	1
378	в каждой	1	1
379	своего развития	1	1
380	значения и	1	1
381	не будет	2	1
382	каждому из	2	1
383	свою очередь	4	1
384	это средство	1	1
385	и от	3	1
386	телесной жизни	1	1
387	латинский язык	1	1
388	всей своей	1	1
389	так в	1	1
390	на том	1	1
391	можно было	1	1
392	на нее	1	1
393	те же	1	1
394	в последующих	1	1
395	сказано выше	1	1
396	еще в	1	1
397	что дело	1	1
398	не исчерпывается	1	1
399	если бы	14	1
400	о котором	3	1
401	остановимся на	1	1
402	что весьма	1	1
403	по мере	6	1
404	своих форм	1	1
405	понимания как	1	1
406	в тех	1	1
407	из основных	2	1
408	независимого от	1	1
409	и должно	2	1
410	ее не	1	1
411	в самой	3	1
412	все прочие	1	1
413	видим все	1	1
414	и что	10	1
415	притом в	1	1
416	все его	1	1
417	нас в	1	1
418	это была	1	1
419	и во	3	1
420	от него	4	1
421	отдельные лица	1	1
422	людей в	1	1
423	которой мы	1	1
424	которые мы	5	1
425	переходит в	1	1
426	судить о	3	1
427	таких же	1	1
428	и всякая	1	1
429	не без	1	1
430	что и	6	1
431	примыкает к	1	1
432	что вполне	1	1
433	еще более	2	1
434	исторического развития	1	1
435	развития но	1	1
436	тех пор	1	1
437	т с	25	1
438	от законов	1	1
439	но с	2	1
440	чистоту и	1	1
441	не как	1	1
442	которым мы	1	1
443	дело с	1	1
444	те места	1	1
445	будто бы	1	1
446	к нашему	1	1
447	разнообразие и	1	1
448	или же	3	1
449	между этими	1	1
450	и ее	1	1
451	на мир	1	1
452	от них	1	1
453	по этому	2	1
454	для всех	5	1
455	с двумя	1	1
456	как нечто	1	1
457	удовольствием и	1	1
458	друг за	1	1
459	в виде	1	1
460	каким образом	3	1
461	будущего и	1	1
462	при помощи	2	1
463	нашем же	1	1
464	есть когда	1	1
465	был бы	1	1
466	для него	4	1
467	мы находим	1	1
468	в одном	8	1
469	к совершению	1	1
470	с этими	1	1
471	как его	1	1
472	такой точки	1	1
473	образом что	2	1
474	не противоречит	1	1
475	перейти к	2	1
476	эти явления	3	1
477	без того	1	1
478	уважение к	2	1
479	до сих	1	1
480	известная степень	2	1
481	в природе	6	1
482	на словах	1	1
483	и опять	1	1
484	сложное и	1	1
485	в органическое	1	1
486	человек в	1	1
487	на смерть	1	1
488	в боге	1	1
489	что мы	4	1
490	говорить без	1	1
491	и слово	1	1
492	под влиянием	2	1
493	людьми и	2	1
494	законов и	1	1
495	и вообще	3	1
496	к лицу	1	1
497	слова то	2	1
498	xviii в	2	1
499	который бы	1	1
500	и потому	5	1
501	для самого	1	1
502	явление сложное	1	1
503	независимо от	6	1
504	а следовательно	1	1
505	над ним	1	1
506	влияния на	1	1
507	пройти через	1	1
508	она есть	1	1
509	лицом к	1	1
510	смысле этого	1	1
511	времени с	1	1
512	и там	1	1
513	с тех	1	1
514	остается в	1	1
515	и двумя	1	1
516	эти последние	1	1
517	тех которые	1	1
518	этого слова	1	1
519	с этой	2	1
520	слова и	4	1
521	сих пор	1	1
522	на сторону	1	1
523	истории но	1	1
524	выделять из	1	1
525	в более	4	1
526	это новое	1	1
527	однако нужно	1	1
528	для выражения	1	1
529	оно и	3	1
530	в связи	1	1
531	к одной	3	1
532	для нас	9	1
533	один только	1	1
534	не более	4	1
535	не должен	1	1
536	только что	2	1
537	известные нам	1	1
538	даже при	1	1
539	в свою	4	1
540	речи и	10	1
541	равно как	1	1
542	этому направлению	1	1
543	оно совершается	1	1
544	совершенно независимого	1	1
545	всех других	1	1
546	ко всему	1	1
547	на это	1	1
548	в действительности	4	1
549	что в	22	1
550	вся книга	1	1
551	в таком	5	1
552	всего этого	1	1
553	все что	2	1
