N	2gram	Bakhtin_Pr_4	DiskursI
265	характер и	1	1
266	во всех	5	1
267	в сюжете	1	1
268	тем как	2	1
269	там и	2	1
270	иного рода	1	1
271	автором как	1	1
272	как правило	1	1
273	в ее	1	1
274	точка зрения	1	1
275	друг на	2	1
276	в сторону	1	1
277	если в	2	1
278	эта особенность	1	1
279	человеческих отношений	1	1
280	друг от	1	1
281	друга и	3	1
282	человека с	1	1
283	за пределы	5	1
284	речи именно	1	1
285	вследствие чего	1	1
286	в одной	2	1
287	вот как	2	1
288	эпистолярная форма	3	1
289	чужого слова	23	1
290	пределах одной	1	1
291	позиция исключает	1	1
292	на какое-нибудь	1	1
293	ней в	1	1
294	в одних	1	1
295	однако не	1	1
296	просто как	1	1
297	хотя и	6	1
298	себе не	1	1
299	со своей	1	1
300	в самом	9	1
301	себе как	2	1
302	исторической ситуации	1	1
303	в нашем	1	1
304	бы не	2	1
305	поэтому и	2	1
306	и пространства	1	1
307	так в	2	1
308	рассказчика в	1	1
309	и отношения	1	1
310	раз в	2	1
311	им в	1	1
312	высказыванием и	1	1
313	о возможности	1	1
314	но на	2	1
315	человек не	1	1
316	к миру	1	1
317	но именно	3	1
318	так сказать	5	1
319	и только	3	1
320	одному из	1	1
321	и еще	1	1
322	он должен	1	1
323	не изучены	1	1
324	наше понимание	1	1
325	к одному	6	1
326	не как	3	1
327	в силу	1	1
328	но прежде	1	1
329	к собственному	1	1
330	туман и	1	1
331	такова например	1	1
332	на этом	3	1
333	образа и	1	1
334	человек с	2	1
335	не бывает	1	1
336	таким образом	4	1
337	значительной степени	1	1
338	сознание и	1	1
339	об этом	2	1
340	всей ее	1	1
341	лишь в	2	1
342	время и	2	1
343	и иных	1	1
344	не совпадает	1	1
345	главного героя	2	1
346	лишь на	1	1
347	не соответствует	1	1
348	в жизни	5	1
349	например рассказ	2	1
350	читателя в	1	1
351	она и	1	1
352	полифонического романа	1	1
353	жизни то	1	1
354	на друга	2	1
355	несмотря на	1	1
356	духовной жизни	1	1
357	которую он	2	1
358	я его	1	1
359	в такой	1	1
360	пределах одного	6	1
361	от времени	1	1
362	оно живет	1	1
363	в которых	2	1
364	героя с	2	1
365	установка на	3	1
366	своей жизни	1	1
367	другом и	1	1
368	героя но	2	1
369	том же	4	1
370	в повести	3	1
371	же может	1	1
372	для нее	1	1
373	а вот	1	1
374	и герой	1	1
375	при всех	1	1
376	вплоть до	1	1
377	но они	1	1
378	она не	3	1
379	виду что	1	1
380	с теми	1	1
381	самого начала	1	1
382	мысли в	1	1
383	дело не	1	1
384	мышления и	1	1
385	одна из	2	1
386	взгляд может	1	1
387	первая часть	1	1
388	к этим	1	1
389	на него	3	1
390	в процессе	4	1
391	отрешиться от	1	1
392	и имеет	1	1
393	в самых	1	1
394	чтобы стать	1	1
395	о них	1	1
396	себе самом	5	1
397	вмещающего в	1	1
398	и всегда	1	1
399	ничего не	2	1
400	не вполне	1	1
401	того как	2	1
402	его речи	2	1
403	к ней	2	1
404	своей природе	2	1
405	и до	3	1
406	целое в	1	1
407	во всем	4	1
408	раннего творчества	1	1
409	слово здесь	4	1
410	рассказа но	1	1
411	из той	1	1
412	к читателю	1	1
413	и несколько	3	1
414	точке зрения	1	1
415	настоящего времени	1	1
416	известной степени	1	1
417	выпадает из	2	1
418	начиная с	1	1
419	к себе	6	1
420	не могут	3	1
421	на границе	4	1
422	реплики в	1	1
423	но все	2	1
424	и другой	1	1
425	не знаем	1	1
426	в прозе	1	1
427	отличается от	3	1
428	только еще	1	1
429	числе и	3	1
430	всего в	1	1
431	к тому	2	1
432	его с	1	1
433	указывает на	2	1
434	не есть	1	1
435	в переходе	1	1
436	от друга	1	1
437	здесь также	1	1
438	из главных	1	1
439	языка и	2	1
440	в собственном	1	1
441	эпизода в	1	1
442	с самого	1	1
443	чужой речи	3	1
444	сознания с	1	1
445	на свой	6	1
446	в условиях	3	1
447	и сам	5	1
448	что может	1	1
449	отождествляется с	1	1
450	и воспроизводится	1	1
451	это ощущение	1	1
452	чем у	3	1
453	можно только	1	1
454	мы в	1	1
455	поэтому в	1	1
456	в эпоху	1	1
457	для этого	2	1
458	и даже	3	1
459	остановимся на	2	1
460	один человек	1	1
461	с ним	2	1
462	как выражение	2	1
463	с человеком	1	1
464	о нем	6	1
465	часто и	1	1
466	и здесь	4	1
467	не был	1	1
468	и т.д	3	1
469	т.п в	1	1
470	никак не	3	1
471	и что	3	1
472	один голос	1	1
473	себя самого	1	1
474	может не	1	1
475	в значительной	1	1
476	и во	3	1
477	рассказа и	1	1
478	он его	1	1
479	как жанр	1	1
480	на одном	1	1
481	и брань	1	1
482	в форме	1	1
483	века и	1	1
484	слов и	3	1
485	и следовательно	2	1
486	в слово	2	1
487	что вот	2	1
488	в жизнь	1	1
489	как объект	1	1
490	воздействия на	1	1
491	утрачивает свое	1	1
492	с каждым	1	1
493	художественной литературе	1	1
494	и так	2	1
495	в литературу	1	1
496	приходит в	1	1
497	двух точек	2	1
498	от них	2	1
499	с которыми	1	1
500	устной речи	3	1
501	так что	2	1
502	же и	4	1
503	менее очевидна	1	1
504	только на	3	1
505	и они	2	1
506	себя и	3	1
507	в поэзии	2	1
508	первого лица	1	1
509	во втором	1	1
510	не дает	2	1
511	большинстве случаев	8	1
512	ориентированы на	1	1
513	двуголосого слова	4	1
514	термин в	1	1
515	в книге	1	1
516	и их	3	1
517	в новом	1	1
518	всяком случае	1	1
519	могло бы	2	1
520	художественного образа	1	1
521	вовсе не	9	1
522	высказывания и	2	1
523	данного высказывания	1	1
524	авторского слова	2	1
525	может служить	1	1
526	друг друга	6	1
527	вводит в	1	1
528	тем что	3	1
529	и оценки	1	1
530	рассказ от	2	1
531	в других	2	1
532	из того	1	1
533	раскрывается не	1	1
534	точек зрения	4	1
535	жизни имеют	1	1
536	о влиянии	1	1
537	и героиня	1	1
538	и между	6	1
539	еще и	4	1
540	во второй	1	1
541	и др	1	1
542	в романе	6	1
543	между ними	10	1
544	но есть	1	1
545	близко к	1	1
546	в некоторых	1	1
547	превращается в	4	1
548	в любой	1	1
549	на этот	2	1
550	до конца	4	1
551	не между	1	1
552	его как	2	1
553	из героев	1	1
554	на возможность	1	1
555	там где	2	1
556	и ты	1	1
557	и слово	1	1
558	более глубокое	2	1
559	в одно	2	1
560	именно поэтому	1	1
561	к лицу	1	1
562	на фоне	6	1
563	речевой манере	1	1
564	человек в	1	1
565	в аристотелевском	1	1
566	как это	1	1
567	а завтра	1	1
568	речь не	1	1
569	в биографическом	1	1
570	сообщение о	1	1
571	неожиданно и	1	1
572	устная интонация	1	1
573	этого типа	1	1
574	лицом к	1	1
575	и полное	1	1
576	когда внутреннее	1	1
577	и там	1	1
578	художественного мира	1	1
579	в мир	1	1
580	да и	4	1
581	аристотелевском смысле	1	1
582	слово там	1	1
583	в это	1	1
584	и смерти	1	1
585	даже в	1	1
586	слова и	7	1
587	своему собственному	1	1
588	но для	3	1
589	один из	1	1
590	о мире	1	1
591	при всем	2	1
592	но с	2	1
593	более того	3	1
594	то будет	2	1
595	слова но	4	1
596	живет и	1	1
597	мысли не	1	1
598	лица с	1	1
599	героя никогда	1	1
600	своей собственной	1	1
601	когда он	2	1
602	совершенно иной	1	1
603	обращается к	1	1
604	к чужому	7	1
605	в литературной	2	1
606	еще более	3	1
607	его жизнь	2	1
608	ни было	1	1
609	быть и	1	1
610	определяется его	1	1
611	к самому	2	1
612	всего на	1	1
613	слово в	6	1
614	первых двух	1	1
615	чужому слову	9	1
616	сказать что	2	1
617	речи и	5	1
618	слово функционирует	1	1
619	одновременно и	1	1
620	при изучении	1	1
621	в какой	1	1
622	к другим	2	1
623	как слово	2	1
624	в античности	2	1
625	прямой речи	1	1
626	во всяком	2	1
627	том числе	4	1
