N	2gram	Vygotskiy__1	slovoVRo
344	к ним	1	1
345	что так	1	1
346	не просто	1	1
347	две основные	1	1
348	и мышлением	1	1
349	чем же	1	1
350	в одной	3	1
351	его на	2	1
352	является основным	2	1
353	этого развития	1	1
354	что как	2	1
355	все остальные	4	1
356	сознания в	2	1
357	могли бы	6	1
358	целый ряд	4	1
359	развития все	1	1
360	и задач	1	1
361	для собственного	1	1
362	или иную	1	1
363	в самом	7	1
364	та же	1	1
365	в целом	20	1
366	он в	3	1
367	почву для	1	1
368	выражение в	1	1
369	действительности а	1	1
370	в этой	7	1
371	однако как	1	1
372	этом на	1	1
373	нами в	2	1
374	к единству	4	1
375	и те	2	1
376	ее как	1	1
377	научных и	1	1
378	на то	5	1
379	именно этим	1	1
380	вообще не	1	1
381	что она	4	1
382	диалогом и	1	1
383	довольно поздно	1	1
384	по самому	1	1
385	он ни	1	1
386	и еще	1	1
387	сожалению не	1	1
388	речи в	14	1
389	оторванный от	3	1
390	с собой	2	1
391	одно и	2	1
392	формы мышления	2	1
393	об этом	3	1
394	к другу	2	1
395	высказывания и	1	1
396	на все	3	1
397	на этой	1	1
398	и чистой	1	1
399	основным и	1	1
400	словом с	1	1
401	действительности в	1	1
402	моменты в	1	1
403	должен был	1	1
404	и тем	6	1
405	здесь нет	1	1
406	даже по	1	1
407	который без	1	1
408	он является	1	1
409	о которых	1	1
410	и представить	2	1
411	восприятие и	1	1
412	на основании	5	1
413	письменной речи	2	1
414	для правильной	1	1
415	всегда и	3	1
416	несмотря на	2	1
417	ее судьбы	1	1
418	как сказано	1	1
419	ведет к	1	1
420	такой же	3	1
421	в один	2	1
422	на первый	2	1
423	в эту	1	1
424	в своей	4	1
425	при изучении	1	1
426	речи от	3	1
427	сказать так	1	1
428	мысль и	3	1
429	моменты которые	1	1
430	лежат в	1	1
431	речи далее	1	1
432	в такой	3	1
433	и без	1	1
434	к абстрактному	1	1
435	мы говорили	3	1
436	и новый	1	1
437	мысли и	6	1
438	от его	1	1
439	должны были	3	1
440	сюда явлений	1	1
441	для изучения	1	1
442	этих моментов	1	1
443	исключительно на	1	1
444	вытекающих из	1	1
445	тем не	1	1
446	возможно только	1	1
447	тем именно	1	1
448	пути который	1	1
449	как проблема	1	1
450	этого мало	1	1
451	и вся	1	1
452	в двух	2	1
453	она стремится	1	1
454	о значении	1	1
455	человека но	1	1
456	самого начала	8	1
457	этими двумя	2	1
458	степени их	1	1
459	к новым	1	1
460	чтобы стать	1	1
461	во всякой	1	1
462	к такому	1	1
463	для всего	1	1
464	др то	1	1
465	следовательно и	1	1
466	ничего не	3	1
467	она ни	1	1
468	действительности но	1	1
469	понимании и	1	1
470	по своей	5	1
471	дальнейшего развития	1	1
472	самому своему	1	1
473	всей жизни	1	1
474	в сознании	1	1
475	эти три	2	1
476	в тени	1	1
477	в образах	1	1
478	его внутренней	1	1
479	одинаково и	1	1
480	в направлении	1	1
481	во все	1	1
482	говорят в	2	1
483	лежит в	2	1
484	как только	1	1
485	его понимании	1	1
486	указать на	1	1
487	числе и	1	1
488	анализа и	1	1
489	с работами	1	1
490	эта внутренняя	1	1
491	что при	1	1
492	думают и	2	1
493	эти явления	1	1
494	этот путь	1	1
495	и это	3	1
496	относящихся сюда	1	1
497	как они	1	1
498	в виду	1	1
499	из главных	1	1
500	чтобы быть	1	1
501	и говорит	1	1
502	с самого	8	1
503	приводит к	4	1
504	понимание и	2	1
505	эти наблюдения	1	1
506	на которую	1	1
507	речь как	3	1
508	в научном	1	1
509	как таковую	1	1
510	но единство	1	1
511	еще в	1	1
512	во второй	1	1
513	поэтому в	2	1
514	это как	1	1
515	слова ни	1	1
516	одно из	2	1
517	не на	1	1
518	действительность и	2	1
519	его заключается	1	1
520	никак не	1	1
521	и что	5	1
522	определяющее значение	1	1
523	можно сказать	5	1
524	нас в	1	1
525	всех своих	1	1
526	в драме	1	1
527	которой мы	1	1
528	когда оно	1	1
529	стоит и	1	1
530	во всей	4	1
531	лишь к	1	1
532	этот последний	1	1
533	и зависимостей	1	1
534	вообще и	1	1
535	и писать	1	1
536	представления о	1	1
537	в ту	2	1
538	сразу в	1	1
539	и следовательно	3	1
540	условия для	1	1
541	несколько иначе	1	1
542	мышление и	3	1
543	того что	15	1
544	его основное	1	1
545	самые основы	1	1
546	одной из	1	1
547	в какой	5	1
548	целом ряде	2	1
549	из многих	1	1
550	линию развития	1	1
551	и действительно	1	1
552	не имеющих	1	1
553	в обществе	1	1
554	может сказать	2	1
555	между этими	6	1
556	и ее	7	1
557	вопрос об	6	1
558	в качестве	9	1
559	с какой	1	1
560	ибо все	2	1
561	на всем	2	1
562	не можем	1	1
563	др но	1	1
564	своим собственным	1	1
565	все многообразие	1	1
566	отнести к	1	1
567	оно в	1	1
568	к известной	2	1
569	к слову	6	1
570	а это	1	1
571	в логические	1	1
572	разрывом между	1	1
573	постановка вопроса	1	1
574	мышления для	2	1
575	мир в	1	1
576	представить себе	5	1
577	в известной	2	1
578	и со	1	1
579	в конце	2	1
580	на развитие	1	1
581	может служить	1	1
582	мы можем	6	1
583	речи к	1	1
584	речи является	4	1
585	и никогда	1	1
586	свое выражение	1	1
587	из которого	1	1
588	как такового	2	1
589	как раз	4	1
590	тем что	6	1
591	приспособление к	1	1
592	речью в	2	1
593	в других	1	1
594	как прямой	1	1
595	развитии и	1	1
596	к совершенно	1	1
597	не были	1	1
598	себе представить	1	1
599	речи а	1	1
600	с той	2	1
601	или меньшей	1	1
602	что не	1	1
603	должно быть	2	1
604	которого может	1	1
605	к сожалению	2	1
606	превращается в	3	1
607	стать на	1	1
608	мышления которые	3	1
609	зависит от	1	1
610	однако и	1	1
611	другой стороны	9	1
612	как ни	1	1
613	все время	6	1
614	отнюдь не	1	1
615	или с	1	1
616	ближе к	2	1
617	может создавать	1	1
618	который стал	1	1
619	правильной оценки	1	1
620	мы находим	3	1
621	все более	3	1
622	мышлением и	3	1
623	в частности	2	1
624	все то	1	1
625	о себе	1	1
626	только его	1	1
627	в неразрывное	1	1
628	который мы	2	1
629	какой мере	2	1
630	находящая свое	1	1
631	ставит в	1	1
632	для понимания	1	1
633	большей или	1	1
634	этого слова	4	1
635	этого факта	3	1
636	человеку как	1	1
637	в открытой	1	1
638	эти элементы	1	1
639	только для	3	1
640	влечет за	2	1
641	и таким	2	1
642	в самую	1	1
643	более и	2	1
644	не является	9	1
645	судьбы и	1	1
646	слова но	1	1
647	живет и	1	1
648	тем и	3	1
649	но на	1	1
650	ли они	1	1
651	сознания и	3	1
652	в силах	1	1
653	постановке вопроса	2	1
654	речи с	2	1
655	это так	1	1
656	из своего	1	1
657	речи так	2	1
658	направлены на	1	1
659	те теоретические	1	1
660	сказал бы	1	1
661	нисколько не	1	1
662	же идеи	1	1
663	которые здесь	1	1
664	только как	1	1
665	этой проблемы	8	1
666	затем к	1	1
667	также в	1	1
668	но этот	2	1
669	всего материала	1	1
670	и прочно	1	1
671	от слова	1	1
672	и слов	1	1
673	также не	2	1
674	в своих	5	1
675	только не	1	1
676	мы всегда	1	1
677	каждое слово	1	1
678	к этому	4	1
679	том числе	1	1
680	гораздо более	1	1
681	которая не	1	1
