N	2gram	Bakhtin_Pr_1	Myshleni
138	и для	11	4
139	для нас	1	4
140	между ними	4	4
141	к этому	2	4
142	идет о	1	3
143	не имеют	2	3
144	приходит к	1	3
145	в виду	4	3
146	столь же	2	3
147	со словами	2	3
148	в чем	2	3
149	тем как	5	3
150	а только	2	3
151	себе и	1	3
152	отнюдь не	19	3
153	но в	4	3
154	в которой	1	3
155	в этой	1	3
156	на этом	2	3
157	что все	2	3
158	в совершенно	1	3
159	со всеми	3	3
160	и других	2	3
161	мы указывали	1	3
162	ни в	11	3
163	чем в	2	3
164	в один	1	3
165	в этих	2	3
166	равной мере	1	3
167	слова мы	1	3
168	не менее	4	3
169	что эта	2	3
170	и является	1	3
171	во всем	2	3
172	связи с	2	3
173	не могут	2	3
174	оно может	2	3
175	с первого	1	3
176	приводит к	3	3
177	должно быть	5	3
178	и во	2	3
179	своему значению	1	3
180	одной из	3	3
181	но не	12	3
182	в какой	2	3
183	себя в	2	3
184	слова не	3	3
185	в равной	2	3
186	но что	1	3
187	нас в	1	3
188	на этот	1	3
189	именно в	1	3
190	к которому	4	3
191	виде и	1	3
192	в связи	2	3
193	сравнению с	1	3
194	по существу	2	3
195	научного мышления	1	3
196	формы и	5	3
197	и от	3	3
198	не подлежит	1	3
199	бы в	1	3
200	связей и	1	3
201	совершенно не	7	3
202	в виде	2	3
203	ли мы	3	2
204	также и	3	2
205	должна быть	4	2
206	высшей степени	5	2
207	едва ли	3	2
208	для построения	1	2
209	помощью которого	1	2
210	мы имеем	2	2
211	со словом	5	2
212	что уже	1	2
213	они могут	1	2
214	нам в	1	2
215	место в	8	2
216	план в	1	2
217	между этими	1	2
218	основе этого	1	2
219	в ней	4	2
220	и связь	1	2
221	мы будем	3	2
222	отличие от	5	2
223	не просто	1	2
224	которые не	1	2
225	стороны и	1	2
226	более и	1	2
227	следующей главе	1	2
228	своеобразное отношение	1	2
229	не есть	6	2
230	в наших	1	2
231	вообще не	7	2
232	к выводу	1	2
233	как оно	1	2
234	в нем	15	2
235	именно то	1	2
236	никакому сомнению	1	2
237	этого вопроса	1	2
238	свое время	1	2
239	подобно тому	1	2
240	в каждом	2	2
241	здесь мы	2	2
242	входит в	8	2
243	может стать	3	2
244	действительности в	2	2
245	отражение в	1	2
246	в высшей	5	2
247	далеко не	5	2
248	в слове	3	2
249	нисколько не	1	2
250	момента в	2	2
251	которую он	1	2
252	целом и	1	2
253	установить что	1	2
254	мы называем	1	2
255	в отличие	5	2
256	мысли и	1	2
257	том же	2	2
258	в той	1	2
259	этой области	2	2
260	но они	4	2
261	может служить	1	2
262	не имеет	9	2
263	отнесенности и	2	2
264	и отдельных	2	2
265	слово и	2	2
266	под этим	1	2
267	находятся в	1	2
268	уже и	1	2
269	не совсем	1	2
270	очень часто	1	2
271	отличается от	2	2
272	анализа и	2	2
273	в наши	1	2
274	и он	2	2
275	и это	3	2
276	свою очередь	1	2
277	на нем	1	2
278	здесь не	4	2
279	данном случае	4	2
280	представления и	1	2
281	должны мы	1	2
282	мы наблюдаем	1	2
283	ясно что	3	2
284	и которые	2	2
285	которую можно	1	2
286	еще не	7	2
287	мы в	3	2
288	даны в	1	2
289	где каждый	1	2
290	выводу что	1	2
291	смысле и	1	2
292	и здесь	2	2
293	другими словами	2	2
294	настоящее время	1	2
295	как наиболее	1	2
296	а также	1	2
297	к нему	10	2
298	в него	2	2
299	в современной	2	2
300	что здесь	1	2
301	но как	2	2
302	и у	2	2
303	вопроса о	3	2
304	в действительном	1	2
305	в нашей	2	2
306	для него	1	2
307	случае не	2	2
308	которые могут	2	2
309	только на	1	2
310	прежде всего	13	2
311	нам совершенно	1	2
312	с которым	1	2
313	совпадают в	1	2
314	в данном	4	2
315	что это	2	2
316	на которое	1	2
317	тому как	1	2
318	эта проблема	1	2
319	том смысле	1	2
320	как только	3	2
321	этой третьей	1	2
322	в начале	2	2
323	но для	1	2
324	в следующей	1	2
325	которая в	1	2
326	в настоящее	1	2
327	находит свое	2	2
328	и которое	1	2
329	в одинаковой	1	2
330	а в	6	2
331	в свою	2	2
332	не знает	3	2
333	в свое	1	2
334	это в	1	2
335	в таком	3	2
336	но мыслит	1	2
337	они не	3	2
338	смысле слова	2	1
339	не иначе	1	1
340	например в	3	1
341	в сфере	1	1
342	человека и	1	1
343	выражения в	1	1
344	на самом	4	1
345	он может	2	1
346	тех же	1	1
347	и есть	2	1
348	начинает и	1	1
349	уже указывали	1	1
350	оно было	2	1
351	уже затем	1	1
352	к созданию	1	1
353	показать в	1	1
354	целому ряду	1	1
355	его не	2	1
356	из всех	1	1
357	а как	3	1
358	который в	1	1
359	и значение	2	1
360	на материале	3	1
361	предмета в	1	1
362	нуждаются в	1	1
363	всех его	4	1
364	которую мы	3	1
365	вопрос о	1	1
366	этого является	1	1
367	в основных	1	1
368	во внутреннем	1	1
369	так чтобы	1	1
370	время как	1	1
371	совпадает с	2	1
372	говорить о	3	1
373	что иное	1	1
374	я не	2	1
375	общего для	1	1
376	и со	1	1
377	что можно	1	1
378	которое в	1	1
379	стороны его	1	1
380	произведение и	3	1
381	иное как	1	1
382	к целому	1	1
383	бы то	3	1
384	во всех	11	1
385	то он	1	1
386	точка зрения	3	1
387	смысле мы	2	1
388	не входит	10	1
389	одном и	1	1
390	значение и	1	1
391	не все	2	1
392	если в	1	1
393	по отношению	21	1
394	не путем	2	1
395	при решении	2	1
396	оно является	1	1
397	большое значение	1	1
398	форме и	2	1
399	связи и	3	1
400	он-то и	1	1
401	относится к	4	1
402	и я	1	1
403	план выступает	1	1
404	независимо от	13	1
405	в процесс	1	1
406	это понятие	1	1
407	словом в	1	1
408	а чисто	1	1
409	же должно	1	1
410	может получить	1	1
411	с понятием	1	1
412	имеет в	1	1
413	можно сделать	2	1
414	то в	1	1
415	но эта	1	1
416	бы не	2	1
417	степени и	2	1
418	самостоятельного исследования	1	1
419	их объединяет	1	1
420	только один	1	1
421	а вовсе	1	1
422	общие с	1	1
423	в первых	1	1
424	он не	3	1
425	себе не	2	1
426	он должен	2	1
427	действительности и	3	1
428	слова которое	1	1
429	этого мышления	1	1
430	но имеющие	1	1
431	ни были	1	1
432	характер в	1	1
433	особенно часто	3	1
434	не могли	2	1
435	в плане	7	1
436	его можно	1	1
437	особенно отчетливо	1	1
438	от предметного	1	1
439	бы они	1	1
440	в одну	1	1
441	это находит	1	1
442	то ни	3	1
443	и может	1	1
444	они должны	1	1
445	является конечно	2	1
446	момент и	2	1
447	входя в	2	1
448	с другими	3	1
449	и доказательства	1	1
450	исходным пунктом	1	1
451	вещь может	1	1
452	суждение является	1	1
453	не чем	1	1
454	которые преодолеваются	1	1
455	для них	1	1
456	он является	1	1
457	о которых	2	1
458	ли может	1	1
459	можем сказать	2	1
460	всеми другими	1	1
461	оно предполагает	1	1
462	на что	1	1
463	не всегда	6	1
464	нигде не	1	1
465	как таковой	2	1
466	научных дисциплин	1	1
467	не больше	3	1
468	и конец	2	1
469	и становится	7	1
470	моментом в	3	1
471	из общего	1	1
472	не во	2	1
473	благодаря этому	1	1
474	лежат в	1	1
475	мы конечно	1	1
476	самого слова	1	1
477	что вся	1	1
478	не как	1	1
479	в которых	1	1
480	бы мы	1	1
481	значение для	3	1
482	в одном	1	1
483	образом и	1	1
484	но он	1	1
485	иным как	1	1
486	тем не	3	1
487	лежит не	1	1
488	о значении	4	1
489	мере и	1	1
490	для нее	8	1
491	отличии от	1	1
492	по себе	1	1
493	задачи и	2	1
494	время был	1	1
495	раз и	2	1
496	что есть	1	1
497	вплоть до	1	1
498	в таких	2	1
499	и начинает	1	1
500	в то	4	1
501	как о	1	1
502	что их	1	1
503	здесь на	1	1
504	на него	3	1
505	максимально в	1	1
506	опираться на	1	1
507	к такому	1	1
508	отнесенности к	1	1
509	и всегда	1	1
510	ничего не	6	1
511	в самой	2	1
512	имеем дело	3	1
513	именно с	1	1
514	этих двух	1	1
515	и лишь	1	1
516	возникают не	1	1
517	где на	2	1
518	с достаточной	1	1
519	так например	1	1
520	ничто не	1	1
521	здесь же	2	1
522	это суждение	1	1
523	до того	1	1
524	объединение и	3	1
525	исторического процесса	1	1
526	только с	1	1
527	до своих	1	1
528	однако это	1	1
529	содержания как	2	1
530	у нас	2	1
531	а путем	1	1
532	он завершает	1	1
533	в момент	1	1
534	уже о	1	1
535	конкретное и	1	1
536	и именно	2	1
537	и часто	1	1
538	его с	1	1
539	анализа в	1	1
540	слова с	2	1
541	день и	1	1
542	это объединение	2	1
543	говоря словами	1	1
544	можем назвать	1	1
545	со значением	1	1
546	еще более	1	1
547	говоря уже	1	1
548	без всякого	1	1
549	то время	1	1
550	характер и	1	1
551	они ни	1	1
552	большой или	1	1
553	в себя	2	1
554	не возникает	1	1
555	в дальнейшем	3	1
556	выражения и	1	1
557	настоящая работа	1	1
558	было в	1	1
559	мог бы	1	1
560	на которую	1	1
561	в научном	1	1
562	том как	2	1
563	психический процесс	2	1
564	которое оно	1	1
565	поэтому в	2	1
566	совершенно невозможно	3	1
567	быть просто	1	1
568	образом в	1	1
569	из других	1	1
570	анализа не	1	1
571	средством для	1	1
572	образования и	1	1
573	автора к	1	1
574	и вся	2	1
575	для мышления	1	1
576	является исключением	1	1
577	два момента	1	1
578	самой в	1	1
579	он оказался	1	1
580	материала это	1	1
581	и весь	2	1
582	можно сказать	2	1
583	как чисто	2	1
584	вопросу о	1	1
585	положения и	1	1
586	мы показали	1	1
587	на отдельные	1	1
588	мы о	1	1
589	завершения но	1	1
590	на ее	3	1
591	ее от	1	1
592	тех предметов	1	1
593	этот момент	2	1
594	же самом	2	1
595	нуждается в	2	1
596	в форме	4	1
597	того в	1	1
598	и следовательно	1	1
599	может иметь	5	1
600	происходит в	1	1
601	и ночь	1	1
602	на которой	1	1
603	которые возникли	1	1
604	является существенным	1	1
605	является действительно	1	1
606	с ними	4	1
607	на другие	1	1
608	дело с	6	1
609	мы увидим	3	1
610	и действительно	1	1
611	должен быть	2	1
612	и иными	1	1
613	не имеющих	1	1
614	к психологии	1	1
615	и ее	2	1
616	в меньшей	1	1
617	это ни	1	1
618	человеческого мышления	1	1
619	которому он	1	1
620	уже не	1	1
621	каким образом	1	1
622	мышление по	1	1
623	глаза и	1	1
624	ними на	1	1
625	моментов в	1	1
626	следует однако	1	1
627	бы просто	2	1
628	как его	3	1
629	суждение и	1	1
630	бы все	1	1
631	нелепым с	1	1
632	деле и	1	1
633	в других	4	1
634	даже и	1	1
635	без всякой	2	1
636	и даже	3	1
637	этой проблемы	1	1
638	мы это	1	1
639	с другим	1	1
640	до сих	1	1
641	связаны с	2	1
642	этим путем	1	1
643	здесь в	2	1
644	все равно	1	1
645	характерно для	2	1
646	вплотную к	1	1
647	это своеобразное	1	1
648	имеет место	5	1
649	могут иметь	1	1
650	что не	4	1
651	предмет и	1	1
652	связано с	1	1
653	только по	4	1
654	место во	1	1
655	не на	5	1
656	его как	3	1
657	слова слово	1	1
658	оно оказывается	1	1
659	языка в	3	1
660	работа является	1	1
661	особенности самого	1	1
662	и потому	4	1
663	почти совершенно	3	1
664	мы говорим	1	1
665	основное положение	1	1
666	всей полноте	1	1
667	из которых	2	1
668	исследований в	1	1
669	конечно не	5	1
670	о чем	1	1
671	в область	3	1
672	видит в	1	1
673	к систематической	1	1
674	для обозначения	1	1
675	если оно	1	1
676	дает нам	2	1
677	в тех	3	1
678	в тот	1	1
679	критики и	1	1
680	быть не	1	1
681	и формы	1	1
682	понимание но	1	1
683	художественное произведение	8	1
684	сих пор	1	1
685	но это	3	1
686	все это	3	1
687	помощью и	1	1
688	является как	2	1
689	суждения и	2	1
690	в полном	1	1
691	не существует	1	1
692	слова со	1	1
693	совсем другим	1	1
694	войти в	2	1
695	или в	2	1
696	и другими	3	1
697	о котором	2	1
698	может войти	1	1
699	хотя и	3	1
700	они суть	1	1
701	вообще в	1	1
702	теряет свою	1	1
703	сомнению что	1	1
704	с ним	5	1
705	предмета и	2	1
706	ни было	3	1
707	исследования не	1	1
708	как слово	1	1
709	значения для	1	1
710	отношении к	1	1
711	вообще и	1	1
712	значения в	1	1
713	но если	1	1
714	не говоря	1	1
715	отношением к	1	1
716	но чем	1	1
717	ни какой-либо	1	1
718	равно как	1	1
719	но этот	1	1
720	какой мере	2	1
721	всех других	1	1
722	существенное отличие	2	1
723	не что	1	1
724	отношению к	19	1
725	чем иным	1	1
726	из этого	1	1
727	в своих	2	1
728	по поводу	2	1
729	которая не	1	1
730	смысле что	1	1
