N	2gram	Propp_Russ_2	Istorich
228	на то	1	2
229	это представление	4	2
230	связанные с	2	2
231	после этого	2	2
232	том чтобы	2	2
233	этот огонь	1	2
234	и по	3	2
235	так например	1	2
236	о чем	4	2
237	когда уже	1	2
238	и других	3	2
239	три дня	1	2
240	возвращаются домой	1	2
241	за ней	1	2
242	в это	1	2
243	из нее	2	2
244	он же	1	2
245	обрядов и	1	2
246	несмотря на	1	2
247	с места	1	2
248	такой же	1	2
249	их на	1	2
250	представление что	1	2
251	от обряда	1	2
252	в своей	2	2
253	таким же	1	2
254	можно найти	1	2
255	ее в	8	2
256	на берег	2	2
257	выше мы	3	2
258	но он	3	2
259	силу и	2	2
260	что этот	1	2
261	некоторых случаях	1	2
262	как можно	2	2
263	а на	9	2
264	она не	3	2
265	царство мертвых	2	2
266	тогда когда	4	2
267	что представление	1	2
268	когда они	2	2
269	одна из	11	2
270	где уже	1	2
271	в другую	1	2
272	представление об	1	2
273	тем это	2	2
274	в сказках	1	2
275	наоборот в	1	2
276	наблюдать что	1	2
277	должен быть	2	2
278	обрядах и	1	2
279	данном случае	7	2
280	можно показать	1	2
281	так в	2	2
282	этого они	1	2
283	на нее	6	2
284	мы приведем	2	2
285	об этом	2	2
286	еще в	2	2
287	что от	3	2
288	с этого	1	2
289	если бы	1	2
290	ничего не	1	2
291	означает что	1	2
292	из других	1	2
293	находится в	1	2
294	будем здесь	2	2
295	или на	8	2
296	образом в	2	2
297	там он	1	2
298	можно сказать	1	2
299	должно было	3	2
300	из дому	1	2
301	от них	1	2
302	же в	6	2
303	того что	3	2
304	бросается в	2	2
305	но так	1	2
306	на которой	1	2
307	том как	1	2
308	ли он	1	2
309	огонь в	1	2
310	во всем	2	2
311	что обряд	1	2
312	так что	4	2
313	это показывает	3	2
314	на ней	1	2
315	из них	4	2
316	е на	1	2
317	превращаются в	1	2
318	в землю	13	2
319	в других	15	2
320	как у	1	2
321	и затем	1	2
322	но есть	1	2
323	говорит о	2	2
324	а не	4	2
325	в лесу	10	2
326	один из	2	2
327	такие представления	2	2
328	под влиянием	1	2
329	в одно	1	2
330	души умерших	1	2
331	чтобы она	1	2
332	и потому	1	2
333	из которых	2	2
334	что за	1	2
335	в течение	2	2
336	как бы	18	2
337	по существу	4	2
338	и этим	1	2
339	с этой	2	2
340	на коне	1	2
341	и таким	1	2
342	и для	2	2
343	не объясняет	3	2
344	магический характер	1	2
345	также не	1	2
346	в дом	8	2
347	с ней	5	2
348	сказать что	1	2
349	и при	2	2
350	совершенно не	2	2
351	на деревьях	2	2
352	к этому	5	2
353	вряд ли	2	1
354	относится и	1	1
355	рассматривается как	2	1
356	его берут	1	1
357	песни и	4	1
358	вне связи	1	1
359	многих отношениях	1	1
360	переход от	2	1
361	другие народы	1	1
362	говорилось выше	1	1
363	и есть	1	1
364	здесь и	1	1
365	нас на	1	1
366	вновь начинает	1	1
367	или ее	3	1
368	возникает представление	1	1
369	на место	1	1
370	место в	1	1
371	в пруд	1	1
372	во всю	1	1
373	нас это	1	1
374	время как	1	1
375	обряд как	1	1
376	под ним	2	1
377	подымается из	1	1
378	изображение его	1	1
379	из того	1	1
380	комплекс в	1	1
381	которое в	2	1
382	них по	1	1
383	другим более	1	1
384	не был	2	1
385	только способность	1	1
386	с умершим	1	1
387	на самом	2	1
388	совсем не	2	1
389	этом говорит	1	1
390	в дереве	2	1
391	потом на	1	1
392	захоронение в	1	1
393	ответ на	1	1
394	кладут в	5	1
395	должны были	2	1
396	отношение к	1	1
397	иногда и	2	1
398	отличие от	3	1
399	что они	1	1
400	здесь этого	1	1
401	можно отнести	1	1
402	к сожалению	1	1
403	изображается с	1	1
404	к воде	1	1
405	отнюдь не	1	1
406	по обычаю	1	1
407	другой день	2	1
408	в одной	1	1
409	мертвых и	2	1
410	стороны и	1	1
411	что касается	1	1
412	а и	2	1
413	как уже	2	1
414	и наконец	1	1
415	с вечера	2	1
416	следующим образом	5	1
417	увидим что	1	1
418	очевидно в	1	1
419	но в	5	1
420	есть ли	1	1
421	можно в	1	1
422	сливается с	1	1
423	та же	2	1
424	центральный момент	1	1
425	вопрос почему	1	1
426	он в	1	1
427	или во	1	1
428	по окончании	1	1
429	что так	1	1
430	такую же	1	1
431	на нем	1	1
432	только на	1	1
433	остановиться на	1	1
434	его убивают	1	1
435	во многих	9	1
436	свете приведенных	1	1
437	если он	2	1
438	но на	1	1
439	и если	1	1
440	при рассмотрении	2	1
441	что она	3	1
442	при этом	6	1
443	вера в	1	1
444	области и	1	1
445	видел в	1	1
446	мировом фольклоре	1	1
447	чтобы они	2	1
448	всех этих	1	1
449	нужно не	1	1
450	и еще	2	1
451	состоит в	15	1
452	похоронные обряды	2	1
453	по всем	3	1
454	или другое	1	1
455	мало того	1	1
456	подобно тому	3	1
457	него в	1	1
458	а когда	1	1
459	главным образом	3	1
460	довольно точно	1	1
461	в приведенных	2	1
462	и представляли	1	1
463	этих форм	1	1
464	попытки объяснения	1	1
465	от земли	2	1
466	знает что	1	1
467	мы указывали	2	1
468	было бы	3	1
469	уже знаем	1	1
470	в древние	1	1
471	и привязывают	1	1
472	что один	2	1
473	чаще всего	1	1
474	не соответствует	1	1
475	выходя из	1	1
476	д с	1	1
477	в пензенской	2	1
478	и находит	1	1
479	по всему	1	1
480	как живой	1	1
481	на основании	1	1
482	а за	4	1
483	подробно описывает	1	1
484	круга представлений	1	1
485	для чего	1	1
486	в развитии	1	1
487	представляется иначе	1	1
488	многие другие	2	1
489	и тогда	1	1
490	в царстве	1	1
491	вносят в	1	1
492	к тем	1	1
493	ушли в	1	1
494	право на	2	1
495	он должен	1	1
496	солнечного бога	1	1
497	в город	1	1
498	в их	2	1
499	она в	1	1
500	этому же	1	1
501	в своем	1	1
502	на свою	1	1
503	в отличие	3	1
504	в мировом	1	1
505	признает что	1	1
506	о покойнике	2	1
507	в одном	1	1
508	живут в	2	1
509	пока еще	2	1
510	и более	1	1
511	в конце	1	1
512	шест с	1	1
513	на всю	1	1
514	таких случаев	1	1
515	указывали что	1	1
516	их одна	1	1
517	случае мы	1	1
518	например и	1	1
519	с которой	1	1
520	совсем ясно	1	1
521	что есть	1	1
522	ее нужно	1	1
523	стоит в	1	1
524	в пищу	2	1
525	но они	1	1
526	а иногда	2	1
527	что эта	1	1
528	что с	2	1
529	виду что	1	1
530	быть признан	1	1
531	как о	1	1
532	считает что	1	1
533	дело не	2	1
534	эти формы	1	1
535	по полю	4	1
536	не имеет	3	1
537	в науке	1	1
538	два мира	1	1
539	свою силу	1	1
540	нет но	1	1
541	о них	2	1
542	иметь в	1	1
543	найти в	1	1
544	через него	2	1
545	этих обрядов	4	1
546	туда они	1	1
547	детей и	1	1
548	к ней	2	1
549	дело представляется	1	1
550	они часто	1	1
551	сообщает что	8	1
552	по земле	2	1
553	же он	1	1
554	более позднее	2	1
555	земле а	1	1
556	более поздние	1	1
557	такие же	3	1
558	ясно но	1	1
559	в момент	2	1
560	к себе	1	1
561	чтобы сделать	1	1
562	мифе часто	1	1
563	как только	1	1
564	вокруг него	2	1
565	солярной теории	2	1
566	о происхождении	2	1
567	какая-то связь	1	1
568	объясняет это	1	1
569	оно не	1	1
570	в сибири	2	1
571	на тот	1	1
572	некоторой степени	1	1
573	этот миф	1	1
574	которые нужны	1	1
575	получает свою	1	1
576	и о	3	1
577	в виду	2	1
578	свою очередь	1	1
579	эти представления	4	1
580	вывод что	2	1
581	и многие	2	1
582	здесь не	1	1
583	без всякого	1	1
584	на другой	2	1
585	животное или	1	1
586	смерти в	2	1
587	то время	2	1
588	мы проследили	1	1
589	приводит к	1	1
590	идет речь	1	1
591	на шее	1	1
592	некоторых других	1	1
593	основа и	1	1
594	не единственный	1	1
595	с собой	1	1
596	же говорит	1	1
597	характер этих	1	1
598	к реке	6	1
599	здесь нет	1	1
600	мог бы	1	1
601	делается для	1	1
602	но нет	1	1
603	связанных с	1	1
604	можно только	1	1
605	утверждает что	1	1
606	это только	1	1
607	думает что	1	1
608	основана на	1	1
609	для этого	5	1
610	то эти	1	1
611	других местах	8	1
612	мы рассмотрим	4	1
613	царстве в	1	1
614	даже не	1	1
615	погружается в	1	1
616	что огонь	1	1
617	говорят что	1	1
618	в тех	1	1
619	сводится к	1	1
620	также на	1	1
621	в состав	2	1
622	принимают форму	2	1
623	более поздняя	1	1
624	за пределами	2	1
625	дают нам	2	1
626	случаев когда	1	1
627	видели также	1	1
628	а также	4	1
629	на основе	1	1
630	из рассмотренных	1	1
631	состоит не	1	1
632	два случая	1	1
633	этот момент	1	1
634	это нужно	1	1
635	во всей	1	1
636	делали в	1	1
637	также в	2	1
638	в ту	1	1
639	как правило	1	1
640	место это	1	1
641	ряд других	2	1
642	может иметь	1	1
643	в земле	4	1
644	приведенных материалов	2	1
645	в литературе	1	1
646	оставляют в	1	1
647	известно что	1	1
648	уходит в	1	1
649	дело так	1	1
650	но с	1	1
651	с обрядами	2	1
652	идет по	1	1
653	тот же	1	1
654	наиболее древнее	1	1
655	в народе	3	1
656	принимает форму	1	1
657	и так	1	1
658	несколько подробнее	1	1
659	всяком случае	1	1
660	они могут	1	1
661	силу только	1	1
662	и ее	2	1
663	их не	1	1
664	эту связь	1	1
665	в эти	1	1
666	же и	1	1
667	вопроса о	1	1
668	еще одно	1	1
669	он поставил	1	1
670	а это	1	1
671	одежду из	1	1
672	дереве то	1	1
673	есть однако	1	1
674	или даже	3	1
675	или просто	2	1
676	и бросает	1	1
677	на две	2	1
678	одно из	2	1
679	не так	1	1
680	для него	1	1
681	себе в	1	1
682	всего комплекса	2	1
683	руки и	3	1
684	в котором	3	1
685	ее не	1	1
686	до некоторой	1	1
687	должны будем	1	1
688	нами еще	1	1
689	дня в	1	1
690	ставят на	3	1
691	в руки	2	1
692	вид для	1	1
693	кладутся под	1	1
694	ее на	2	1
695	нет в	1	1
696	смерти и	2	1
697	само собой	1	1
698	что на	2	1
699	возможно что	1	1
700	без всякой	1	1
701	ней и	1	1
702	и даже	1	1
703	имеет и	1	1
704	мыслились в	1	1
705	это дерево	1	1
706	здесь в	2	1
707	волшебным образом	1	1
708	и земледелия	1	1
709	а с	2	1
710	по всей	3	1
711	что для	3	1
712	ниже когда	1	1
713	этот вид	1	1
714	то и	4	1
715	не было	2	1
716	ей не	1	1
717	относится к	1	1
718	чем речь	1	1
719	из наиболее	2	1
720	в руках	2	1
721	сложное явление	1	1
722	и оно	1	1
723	при более	1	1
724	на руки	1	1
725	это предположение	1	1
726	совершенно очевидно	2	1
727	близка к	1	1
728	нет никаких	2	1
729	или другого	1	1
730	что такие	2	1
731	на голову	6	1
732	нее как	1	1
733	как эти	1	1
734	исходит от	1	1
735	как это	4	1
736	относятся к	1	1
737	книге о	1	1
738	не удается	1	1
739	кругу явлений	1	1
740	его эта	1	1
741	привязывают к	1	1
742	что умерший	1	1
743	только как	2	1
744	по своему	1	1
745	же представления	1	1
746	мы устанавливаем	1	1
747	тому как	3	1
748	и основной	1	1
749	и там	3	1
750	а потом	1	1
751	девушку в	1	1
752	связь образа	1	1
753	производится под	1	1
754	в состоянии	1	1
755	довольно много	1	1
756	в современной	1	1
757	указывает что	1	1
758	как будто	1	1
759	быть не	1	1
760	представляется как	1	1
761	есть и	1	1
762	было ни	1	1
763	не касается	1	1
764	на пути	1	1
765	некоторых местах	4	1
766	только для	1	1
767	в который	1	1
768	и никифоров	1	1
769	речь будет	1	1
770	все остальные	1	1
771	из ряда	1	1
772	происходит не	1	1
773	часто но	1	1
774	каким-то образом	1	1
775	мыслительная основа	1	1
776	древние времена	1	1
777	верили что	1	1
778	и от	3	1
779	а впереди	1	1
780	указывалось выше	1	1
781	он по	1	1
782	так постепенно	1	1
783	не представляет	1	1
784	от него	1	1
785	в основе	1	1
786	у них	2	1
787	к этой	1	1
788	если откинуть	1	1
789	только что	1	1
790	ноги и	1	1
791	то их	1	1
792	будет ниже	1	1
793	есть уже	1	1
794	к ее	1	1
795	и начинается	1	1
796	на другие	1	1
797	но если	3	1
798	две стороны	1	1
799	в гробу	1	1
800	как за	1	1
801	всех других	1	1
802	кладут на	2	1
803	из этого	2	1
804	и жизнь	1	1
805	в самом	1	1
806	из своей	1	1
807	не говорится	2	1
808	в воде	3	1
809	и другие	14	1
810	в своих	2	1
811	бежит к	1	1
812	как на	1	1
813	в таком	4	1
814	во всяком	1	1
815	все что	1	1
816	же относится	1	1
