N	2gram	Propp_Isto_7	KulturaY
540	показывают что	6	1
541	но так	1	1
542	но с	1	1
543	а если	2	1
544	оказалось что	1	1
545	же к	1	1
546	только одной	1	1
547	и дело	2	1
548	мы видим	10	1
549	одной из	4	1
550	с ними	1	1
551	этого можно	1	1
552	не сказано	1	1
553	как такой	2	1
554	мы увидим	6	1
555	эту задачу	3	1
556	как часть	1	1
557	к нашему	1	1
558	и так	2	1
559	и после	2	1
560	е если	1	1
561	самые разнообразные	1	1
562	есть вопрос	1	1
563	который в	1	1
564	от них	1	1
565	а имеет	1	1
566	он приходит	1	1
567	форма этого	1	1
568	и др	2	1
569	оказывается в	1	1
570	представляет для	1	1
571	не можем	2	1
572	стоит на	1	1
573	в виде	1	1
574	в начале	1	1
575	раньше чем	3	1
576	этому вопросу	1	1
577	с материалами	1	1
578	на ней	3	1
579	или даже	2	1
580	при помощи	3	1
581	же объясняется	1	1
582	за ним	1	1
583	ту или	1	1
584	характерно что	2	1
585	мы знаем	2	1
586	котором можно	1	1
587	конечно у	1	1
588	возможна и	1	1
589	и их	1	1
590	отсюда понятно	1	1
591	не считается	1	1
592	главе о	2	1
593	никто не	1	1
594	не для	1	1
595	случаи в	1	1
596	мы рассмотрели	1	1
597	то время	2	1
598	сама в	1	1
599	но что	1	1
600	картину что	1	1
601	играет в	1	1
602	не говорит	1	1
603	такого толкования	1	1
604	и делает	1	1
605	образом что	1	1
606	материала по	2	1
607	задачи в	5	1
608	этой задачи	3	1
609	возможно что	3	1
610	со стороны	2	1
611	отличаются от	1	1
612	этим вопросом	1	1
613	сюда же	2	1
614	и тех	1	1
615	по своим	3	1
616	что тот	2	1
617	в каких	2	1
618	только путем	1	1
619	в странах	1	1
620	же должны	2	1
621	такое же	2	1
622	так вот	1	1
623	выше в	3	1
624	две формы	1	1
625	выше и	2	1
626	превращается в	3	1
627	смысла и	1	1
628	а на	1	1
629	мы и	1	1
630	а по	1	1
631	а так	1	1
632	совершенно одинаково	1	1
633	далеко еще	1	1
634	слова очень	1	1
635	могут служить	1	1
636	свое внимание	1	1
637	и ты	1	1
638	если не	4	1
639	сделать некоторые	1	1
640	или наоборот	1	1
641	почву для	1	1
642	является его	1	1
643	на лет	1	1
644	в том-то	2	1
645	что во	2	1
646	до этого	1	1
647	и потому	1	1
648	в иных	1	1
649	к самому	1	1
650	из которых	1	1
651	при переходе	2	1
652	не знал	2	1
653	мы опять	1	1
654	его личной	1	1
655	таких условиях	1	1
656	относящееся к	1	1
657	где это	1	1
658	в эту	1	1
659	и было	1	1
660	в современной	1	1
661	и формы	1	1
662	совершенно очевидно	2	1
663	еще яснее	2	1
664	здесь прежде	1	1
665	же значение	1	1
666	она должна	1	1
667	д и	1	1
668	и часто	1	1
669	случаях когда	4	1
670	тем и	1	1
671	для этой	1	1
672	и от	2	1
673	только у	1	1
674	не представляет	1	1
675	всего что	1	1
676	от него	3	1
677	же что	2	1
678	даже после	1	1
679	же в	1	1
680	и другие	9	1
681	но вот	2	1
682	в целях	2	1
683	нам не	1	1
684	а о	1	1
685	же относится	1	1
686	сколько угодно	1	1
687	что под	1	1
688	есть и	4	1
689	утверждать что	1	1
690	к этому	2	1
691	что то	1	1
692	об этих	1	1
693	такие задачи	1	1
694	уже есть	1	1
695	к этой	1	1
696	и эта	2	1
697	о которых	1	1
698	все что	1	1
699	этой точки	3	1
