N	2gram	Voloshinov_1	Literetu
301	искусства и	2	1
302	нашем случае	1	1
303	но мы	2	1
304	классический случай	1	1
305	словесного творчества	1	1
306	здесь слово	1	1
307	на что	1	1
308	можно сказать	5	1
309	основе своей	1	1
310	как форма	2	1
311	дела с	1	1
312	читателя и	1	1
313	в слово	1	1
314	и мы	1	1
315	в литературе	4	1
316	высказывание от	1	1
317	автора героя	1	1
318	в новой	1	1
319	к делу	1	1
320	но зато	2	1
321	дело с	2	1
322	всей жизни	1	1
323	в обществе	1	1
324	и вражды	2	1
325	но то	1	1
326	в эти	1	1
327	же он	1	1
328	не можем	1	1
329	только на	3	1
330	за пределами	1	1
331	слова не	1	1
332	только ему	3	1
333	обнимает все	1	1
334	себе в	1	1
335	в пространстве	1	1
336	дело и	1	1
337	бытия и	1	1
338	она имеет	1	1
339	образом не	1	1
340	рядом с	1	1
341	приходится признать	1	1
342	и признания	1	1
343	мы это	1	1
344	именно в	1	1
345	к которому	1	1
346	и прежде	1	1
347	как же	2	1
348	а с	1	1
349	за окном	3	1
350	говорит о	1	1
351	кто не	1	1
352	как явление	1	1
353	языка в	1	1
354	более того	2	1
355	все время	6	1
356	оно оказывается	1	1
357	не всегда	1	1
358	что мы	5	1
359	которой он	1	1
360	для этой	1	1
361	поэта в	1	1
362	для эстетики	1	1
363	все более	1	1
364	в творчестве	3	1
365	читательской массой	1	1
366	автора с	1	1
367	с первого	1	1
368	так же	3	1
369	и потому	2	1
370	со словом	2	1
371	ненависть к	1	1
372	наряду с	1	1
373	сам поэт	1	1
374	и менее	1	1
375	в своем	2	1
376	его в	4	1
377	и некоторые	1	1
378	в основном	2	1
379	автора и	2	1
380	время не	1	1
381	в смысле	1	1
382	искусством и	1	1
383	слова так	2	1
384	тех или	1	1
385	за его	2	1
386	живет и	1	1
387	при таком	1	1
388	на самом	4	1
389	подобные им	2	1
390	ты или	1	1
391	ее и	3	1
392	особого рода	1	1
393	от него	1	1
394	и все	2	1
395	еще более	1	1
396	от всего	1	1
397	бы за	1	1
398	отношении к	3	1
399	нам не	1	1
400	нет ничего	2	1
401	только и	1	1
402	только как	1	1
403	от всех	2	1
404	в свою	1	1
405	к его	2	1
406	о литературе	1	1
407	культуры в	1	1
408	из этого	3	1
409	третьем лице	1	1
410	частности в	1	1
411	и эта	1	1
412	каждое слово	1	1
413	к этому	2	1
414	они не	1	1
