N	2gram	Bakhtin_Pr_1	Formalny
182	для них	1	3
183	как таковой	2	3
184	формалистов в	1	3
185	следует что	2	3
186	и правильно	1	3
187	к предмету	1	3
188	место в	8	3
189	произведения и	2	3
190	задачи и	2	3
191	до известной	1	3
192	а лишь	2	3
193	следует отметить	1	3
194	не является	3	3
195	в области	11	3
196	его с	1	3
197	не есть	6	3
198	можно и	2	3
199	того чтобы	2	3
200	отвлечься от	1	3
201	особенно в	2	3
202	произведения не	1	3
203	по теории	1	3
204	и здесь	2	3
205	к действительности	3	3
206	для формализма	1	3
207	в значительной	2	3
208	к нему	10	3
209	того что	2	3
210	в какой	2	3
211	именно на	1	3
212	большинстве случаев	5	3
213	менее всего	3	3
214	значащего звука	1	3
215	слова в	7	3
216	для того	2	3
217	формалистов и	1	3
218	формалисты и	1	3
219	с другой	7	3
220	а о	1	3
221	и прежде	5	3
222	и др	8	3
223	а наоборот	1	3
224	материал и	2	3
225	без всякой	2	3
226	и смысла	2	3
227	том смысле	1	3
228	быть и	1	3
229	все это	3	3
230	основных понятий	2	3
231	на самом	4	3
232	или в	2	3
233	и все	3	3
234	была бы	2	3
235	жизни и	1	3
236	формы и	5	2
237	и методы	1	2
238	можно говорить	2	2
239	относится и	2	2
240	дело обстоит	1	2
241	идет о	1	2
242	к другому	1	2
243	едва ли	3	2
244	его не	2	2
245	предмета в	1	2
246	по аналогии	1	2
247	до крайности	1	2
248	ясности и	1	2
249	совпадает с	2	2
250	первый план	2	2
251	столь же	2	2
252	как таковая	1	2
253	но не	12	2
254	но как	2	2
255	а только	2	2
256	отношение к	10	2
257	отличие от	5	2
258	ни одна	2	2
259	для создания	1	2
260	в художественном	20	2
261	все остальные	1	2
262	кроме того	3	2
263	жизненные высказывания	1	2
264	то в	1	2
265	говорим и	1	2
266	в которой	1	2
267	формализма и	1	2
268	в единстве	12	2
269	в понимании	1	2
270	не к	6	2
271	слову как	1	2
272	широком смысле	1	2
273	и более	2	2
274	в плане	7	2
275	на этом	2	2
276	то ни	3	2
277	они должны	1	2
278	но совершенно	2	2
279	для нее	8	2
280	от одного	1	2
281	и иных	1	2
282	и тем	3	2
283	ни в	11	2
284	произведение как	4	2
285	от него	3	2
286	место и	2	2
287	нигде не	1	2
288	должно быть	5	2
289	слишком часто	1	2
290	только тем	1	2
291	том что	3	2
292	на первый	2	2
293	в этих	2	2
294	другим как	1	2
295	себе а	1	2
296	в отличие	5	2
297	не могли	2	2
298	произведения в	5	2
299	тому что	1	2
300	она не	2	2
301	на один	1	2
302	значение слова	4	2
303	тем самым	4	2
304	что эта	2	2
305	не имеет	9	2
306	никогда не	5	2
307	слово и	2	2
308	правда в	1	2
309	слова как	1	2
310	этих двух	1	2
311	и лишь	1	2
312	значащий звук	1	2
313	один шаг	1	2
314	предмете изучения	1	2
315	есть только	2	2
316	в виноградова	1	2
317	произведений в	1	2
318	эти явления	1	2
319	быть конечно	2	2
320	особенности поэтического	1	2
321	и это	3	2
322	и о	5	2
323	на нем	1	2
324	в ее	4	2
325	в в	1	2
326	ни стало	1	2
327	и от	3	2
328	и этим	6	2
329	приводит к	3	2
330	и иные	1	2
331	было в	1	2
332	мы в	3	2
333	качественной стороны	1	2
334	русский формальный	2	2
335	с ним	5	2
336	поэтики на	1	2
337	и восприятия	1	2
338	в виду	4	2
339	произведения как	8	2
340	в применении	3	2
341	борьба с	1	2
342	между тем	7	2
343	в науку	1	2
344	отметить что	7	2
345	во всей	1	2
346	это не	5	2
347	произведения которые	1	2
348	в самый	1	2
349	этом смысле	3	2
350	с ними	4	2
351	этот вопрос	1	2
352	или же	1	2
353	не происходит	1	2
354	здесь с	1	2
355	звук и	1	2
356	материал как	2	2
357	социального события	1	2
358	вопроса о	3	2
359	или даже	1	2
360	и других	2	2
361	языка но	2	2
362	в известной	3	2
363	в котором	2	2
364	сами по	1	2
365	как его	3	2
366	образом не	1	2
367	не просто	1	2
368	смысла и	1	2
369	это положение	1	2
370	язык в	2	2
371	всякое высказывание	1	2
372	значения в	1	2
373	в каких	2	2
374	между ними	4	2
375	создания нового	1	2
376	до конца	1	2
377	есть лишь	3	2
378	его как	3	2
379	его помощью	1	2
380	принципы и	1	2
381	к его	2	2
382	как это	2	2
383	становится в	1	2
384	подхода к	2	2
385	центр тяжести	2	2
386	в той	1	2
387	применении к	3	2
388	в тех	3	2
389	со всею	1	2
390	из этого	1	2
391	языка то	1	2
392	произведения или	1	2
393	как например	1	2
394	художественное произведение	8	2
395	но это	3	2
396	в чем	2	2
397	отсюда отнюдь	1	2
398	на фонемы	1	2
399	а к	2	2
400	ее и	1	2
401	слово в	2	2
402	сказать что	4	2
403	поэзии как	1	2
404	от всех	4	2
405	равно как	1	2
406	в характере	1	2
407	какой мере	2	2
408	у толстого	1	2
409	в работах	2	2
410	в искусстве	12	2
411	и другие	2	2
412	в таком	3	2
413	смысле что	1	2
414	этого положения	1	1
415	то на	1	1
416	есть художественное	1	1
417	художественном произведении	5	1
418	и без	1	1
419	художественных произведений	2	1
420	тенденция и	1	1
421	своей основной	1	1
422	к чему-то	2	1
423	показать что	2	1
424	в чисто	1	1
425	его же	1	1
426	из его	1	1
427	проникает в	2	1
428	не вещь	1	1
429	противном случае	3	1
430	оно было	2	1
431	все те	1	1
432	мышления но	1	1
433	к созданию	1	1
434	иметь место	1	1
435	целого произведения	2	1
436	обойтись без	1	1
437	их и	2	1
438	есть не	2	1
439	как таковому	1	1
440	на материале	3	1
441	мы имеем	2	1
442	содержания в	4	1
443	нам в	1	1
444	степени характерно	1	1
445	должно брать	1	1
446	конститутивным моментом	4	1
447	высказывания в	1	1
448	и глубоких	1	1
449	так чтобы	1	1
450	но она	2	1
451	что иное	1	1
452	этом условии	1	1
453	не вполне	2	1
454	конечно и	4	1
455	и со	1	1
456	а путем	1	1
457	поэзии язык	2	1
458	которое в	1	1
459	как не	1	1
460	без всякого	1	1
461	меньшей степени	1	1
462	чисто лингвистические	1	1
463	от вопросов	1	1
464	в иванов	1	1
465	ней как	1	1
466	иное как	1	1
467	на их	1	1
468	со словами	2	1
469	время в	1	1
470	произведения только	1	1
471	бы то	3	1
472	события в	1	1
473	художественном творчестве	10	1
474	общих чертах	1	1
475	целом ни	1	1
476	не довлеет	2	1
477	каковы же	1	1
478	но конечно	4	1
479	различия между	1	1
480	отталкивается и	1	1
481	словами как	1	1
482	отказ от	1	1
483	то он	1	1
484	мы будем	3	1
485	точка зрения	3	1
486	смысле мы	2	1
487	с трудом	1	1
488	таком положении	2	1
489	вступают в	1	1
490	иногда и	3	1
491	произведение не	3	1
492	оно является	1	1
493	или иное	2	1
494	своих последних	1	1
495	язык лингвистики	1	1
496	на искусство	1	1
497	работа в	1	1
498	в м	6	1
499	исследований в	1	1
500	дает нам	2	1
501	увидим далее	1	1
502	в своем	5	1
503	является слово	1	1
504	более и	1	1
505	материала при	1	1
506	в противном	3	1
507	и где	1	1
508	и есть	2	1
509	литературных произведениях	1	1
510	в действительности	1	1
511	это определение	1	1
512	так при	2	1
513	отнесены к	2	1
514	именно эта	1	1
515	лингвистические особенности	2	1
516	вещи но	1	1
517	от чего	1	1
518	помощью которого	1	1
519	в литературном	1	1
520	не отвлекается	1	1
521	в нашем	4	1
522	бы не	2	1
523	определяет все	1	1
524	которые в	1	1
525	им в	1	1
526	но он	1	1
527	как он	1	1
528	на то	2	1
529	если он	1	1
530	направлено на	1	1
531	не могла	1	1
532	выходя за	3	1
533	а вовсе	1	1
534	на что-то	1	1
535	иным как	1	1
536	быть поняты	2	1
537	в первых	1	1
538	тем не	3	1
539	творца и	3	1
540	которой не	1	1
541	они в	1	1
542	нее и	1	1
543	он должен	2	1
544	в узком	1	1
545	в принципе	1	1
546	к одному	1	1
547	и которые	2	1
548	того можно	1	1
549	методологического анализа	1	1
550	особенно ясно	1	1
551	ко всякой	1	1
552	всех своих	2	1
553	и выражения	1	1
554	всего то	1	1
555	именно это	1	1
556	этом последнем	1	1
557	каким образом	1	1
558	могла бы	1	1
559	значение в	1	1
560	произведения с	1	1
561	в другом	2	1
562	в виде	2	1
563	самом широком	1	1
564	его своим	1	1
565	или если	1	1
566	понять его	4	1
567	действительности в	2	1
568	можно узнать	1	1
569	указанных нами	2	1
570	не совпадает	2	1
571	формы она	2	1
572	подходы и	1	1
573	отвлечься и	1	1
574	ведь в	1	1
575	не чем	1	1
576	он является	1	1
577	в них	5	1
578	языка для	2	1
579	рядом с	5	1
580	же мы	1	1
581	ни одной	1	1
582	факта и	1	1
583	случае мы	2	1
584	они даже	1	1
585	все равно	1	1
586	лингвистический анализ	2	1
587	быть понят	1	1
588	творческий акт	1	1
589	этом явлении	1	1
590	словом а	1	1
591	понят и	1	1
592	и вне	1	1
593	в данном	4	1
594	чем в	2	1
595	задача эта	1	1
596	здесь все	2	1
597	называемый формальный	1	1
598	обратимся к	1	1
599	этой области	2	1
600	можно только	6	1
601	места в	1	1
602	быть признана	1	1
603	но если	1	1
604	том как	2	1
605	и при	2	1
606	наук об	3	1
607	поэтического творчества	1	1
608	при изучении	1	1
609	и художественно	2	1
610	лежат в	1	1
611	своих моментах	2	1
612	попросту не	1	1
613	говорить уже	1	1
614	его отношение	1	1
615	что уже	1	1
616	все они	5	1
617	вопрос о	1	1
618	не путем	2	1
619	строго говоря	1	1
620	является только	1	1
621	есть его	3	1
622	не будем	3	1
623	творчества и	5	1
624	в россии	2	1
625	не должно	1	1
626	значения но	1	1
627	бы быть	1	1
628	впервые делающий	1	1
629	как язык	1	1
630	не для	1	1
631	и вся	2	1
632	слова мы	1	1
633	не менее	4	1
634	не раз	1	1
635	его целом	5	1
636	обстоит не	1	1
637	но они	4	1
638	о значении	4	1
639	содержание произведения	1	1
640	иной раз	1	1
641	мышления и	1	1
642	который был	1	1
643	дело в	2	1
644	этой тенденции	1	1
645	на него	3	1
646	бытия и	1	1
647	и именно	2	1
648	этого объекта	2	1
649	опираться на	1	1
650	иметь в	1	1
651	к такому	1	1
652	чем не	2	1
653	конкретном единстве	1	1
654	не их	1	1
655	все свои	1	1
656	широком понимании	1	1
657	действительности но	2	1
658	произведений кроме	1	1
659	вследствие того	1	1
660	ориентация на	1	1
661	для поэзии	4	1
662	и определяются	1	1
663	таким путем	1	1
664	явление в	1	1
665	к определенному	1	1
666	и является	1	1
667	во всем	2	1
668	не связанная	1	1
669	далеко не	5	1
670	отношение и	1	1
671	здесь же	2	1
672	только с	1	1
673	так то	1	1
674	можем говорить	2	1
675	совершенно необходимо	1	1
676	найти чисто	1	1
677	и несколько	1	1
678	об особой	1	1
679	у нас	2	1
680	представляется нам	2	1
681	уже о	1	1
682	форм и	2	1
683	и борьбы	1	1
684	становится как	1	1
685	поэтическом произведении	1	1
686	сравнительно с	1	1
687	как только	3	1
688	отличается от	2	1
689	определить и	1	1
690	так называемого	1	1
691	этого и	1	1
692	первом и	1	1
693	той или	2	1
694	а белый	1	1
695	слова с	2	1
696	в каждом	2	1
697	творчества не	1	1
698	этическими и	1	1
699	подчеркнуть что	1	1
700	него как	1	1
701	должен быть	2	1
702	слов но	1	1
703	иной чем	1	1
704	метода но	1	1
705	на материал	2	1
706	и понять	2	1
707	свою очередь	1	1
708	говоря уже	1	1
709	данном случае	4	1
710	самим собою	2	1
711	только при	2	1
712	смыслом не	1	1
713	характер и	1	1
714	то или	2	1
715	исторической жизни	1	1
716	первого же	1	1
717	в произведении	4	1
718	зрения не	1	1
719	своей материальной	1	1
720	степени и	2	1
721	тело как	1	1
722	крупных прозаических	1	1
723	для поэтики	1	1
724	можно было	4	1
725	от некоторых	1	1
726	ясно что	3	1
727	с самим	2	1
728	это событие	1	1
729	событие как	2	1
730	к бальмонт	1	1
731	в научном	1	1
732	как таковую	1	1
733	иногда в	1	1
734	быть лишь	1	1
735	это только	1	1
736	на них	3	1
737	другом направлении	1	1
738	к языку	1	1
739	не создает	1	1
740	можно сказать	2	1
741	смысле и	1	1
742	образом в	1	1
743	может в	1	1
744	понять как	1	1
745	является существенным	1	1
746	становится только	2	1
747	где оно	2	1
748	самой в	1	1
749	о том	4	1
750	художественные произведения	1	1
751	они осуществляются	1	1
752	настоящее время	1	1
753	до сих	1	1
754	с одной	3	1
755	аналогии с	1	1
756	на что	1	1
757	как чисто	2	1
758	относя его	1	1
759	основополагающее значение	1	1
760	тела не	1	1
761	вопросу о	1	1
762	и во	2	1
763	искусстве есть	1	1
764	другими областями	2	1
765	на отдельные	1	1
766	это может	1	1
767	лишь поскольку	1	1
768	организма и	2	1
769	вся эта	1	1
770	момента должно	1	1
771	не чувствует	1	1
772	поэтики к	1	1
773	моментами и	1	1
774	материал не	1	1
775	в форме	4	1
776	лишь к	1	1
777	художественная форма	10	1
778	движения в	1	1
779	что бы	1	1
780	и смысл	1	1
781	ими из	1	1
782	и следовательно	1	1
783	может иметь	5	1
784	и мы	1	1
785	следует однако	1	1
786	познания в	1	1
787	происходит в	1	1
788	содержания но	3	1
789	в современной	2	1
790	моменты в	1	1
791	задачу и	1	1
792	художественного восприятия	2	1
793	важное значение	1	1
794	материала в	10	1
795	связей с	1	1
796	мы увидим	3	1
797	в себе	4	1
798	к их	1	1
799	и действительно	1	1
800	и иными	1	1
801	не имеющих	1	1
802	можно воспринять	1	1
803	более тонких	1	1
804	от них	2	1
805	к звуку	1	1
806	характерной для	1	1
807	правда только	1	1
808	определения и	1	1
809	что язык	1	1
810	для всех	1	1
811	события и	2	1
812	и живом	1	1
813	конечно не	5	1
814	могут иметь	1	1
815	не можем	2	1
816	вещи а	1	1
817	можно определить	2	1
818	имеют отношение	1	1
819	не принимает	1	1
820	так называемый	2	1
821	речь в	1	1
822	или просто	1	1
823	связывается с	1	1
824	и понимание	1	1
825	который как	1	1
826	был бы	1	1
827	слова его	1	1
828	и навсегда	1	1
829	моментов в	1	1
830	и должна	3	1
831	содержание и	2	1
832	словом на	1	1
833	с этими	1	1
834	ее не	1	1
835	к ним	1	1
836	но что	1	1
837	идет в	1	1
838	не выходя	3	1
839	и оценки	2	1
840	из смыслового	1	1
841	деле и	1	1
842	нет в	1	1
843	служебные функции	1	1
844	предмету но	1	1
845	момент в	1	1
846	тех литературных	1	1
847	она начинает	1	1
848	самого познания	4	1
849	точек зрения	1	1
850	с другим	1	1
851	жизненной практики	3	1
852	или иначе	1	1
853	за пределы	12	1
854	но нельзя	2	1
855	здесь в	2	1
856	тот который	1	1
857	и нельзя	1	1
858	произведений или	1	1
859	независимого от	1	1
860	к которому	4	1
861	требования к	1	1
862	в свою	2	1
863	характерно для	2	1
864	впервые становится	1	1
865	имеет место	5	1
866	исходит из	1	1
867	теорией образа	1	1
868	а на	1	1
869	материал в	4	1
870	на этот	1	1
871	поскольку она	1	1
872	литературное произведение	1	1
873	не на	5	1
874	сдвиг в	1	1
875	слова для	1	1
876	слова слово	1	1
877	на эту	1	1
878	и исторической	1	1
879	артикуляционных органов	1	1
880	художественного целого	1	1
881	как материал	1	1
882	связь с	3	1
883	слова от	1	1
884	так же	1	1
885	во что	1	1
886	пределы произведения	3	1
887	всем что	1	1
888	всею полнотою	1	1
889	в историю	1	1
890	и иной	3	1
891	о конкретной	1	1
892	к своему	2	1
893	о чем	1	1
894	одной стороны	3	1
895	для обозначения	1	1
896	слагается из	1	1
897	лингвистики и	2	1
898	смысле этого	1	1
899	организации произведения	1	1
900	всякой интенции	1	1
901	то чем	1	1
902	формы все	1	1
903	не что	1	1
904	как высказывание	1	1
905	эта проблема	1	1
906	да и	3	1
907	выделить предмет	1	1
908	однако отметить	1	1
909	других областях	2	1
910	явление языка	5	1
911	одного к	1	1
912	звуковая сторона	1	1
913	этого слова	1	1
914	в контексте	1	1
915	м жирмунского	4	1
916	сих пор	1	1
917	конкретное высказывание	1	1
918	автора и	1	1
919	каждое из	1	1
920	настоящая глава	1	1
921	этого метода	1	1
922	но для	1	1
923	в смысле	1	1
924	должны быть	4	1
925	произведении он	1	1
926	виду что	1	1
927	к вопросу	1	1
928	в более	4	1
929	которые представлялись	1	1
930	своих основных	1	1
931	не существует	1	1
932	узком смысле	2	1
933	в настоящее	1	1
934	чем является	1	1
935	пр в	1	1
936	для нас	1	1
937	этой действительности	1	1
938	целый ряд	1	1
939	взаимодействия и	1	1
940	для его	1	1
941	вообще в	1	1
942	как явление	2	1
943	мы должны	2	1
944	несмотря на	3	1
945	поэзии но	1	1
946	хотя в	1	1
947	значения для	1	1
948	не дает	2	1
949	это изучение	1	1
950	но оно	1	1
951	одной из	3	1
952	и начинается	1	1
953	как выведение	1	1
954	не говоря	1	1
955	возможно лишь	1	1
956	отношением к	1	1
957	только как	6	1
958	самого языка	1	1
959	жизни а	1	1
960	мере в	1	1
961	чем иным	1	1
962	области наук	1	1
963	тенденции является	1	1
964	трудная и	1	1
965	но эти	1	1
966	стороны звукового	1	1
967	в своих	2	1
968	и эта	2	1
969	художественного задания	1	1
970	им и	1	1
971	и особенно	1	1
972	которая не	1	1
