N	2gram	Losev_Prob_4	FransuaR
482	новых и	1	1
483	в коем	3	1
484	стремление к	1	1
485	и здесь	1	1
486	настоящее время	1	1
487	как ее	1	1
488	к действительности	1	1
489	можно встретить	1	1
490	и связь	1	1
491	того или	3	1
492	положения и	1	1
493	на всех	2	1
494	с теми	1	1
495	мы вовсе	1	1
496	вся эта	2	1
497	и всякая	1	1
498	что и	3	1
499	этот последний	2	1
500	в бытовой	1	1
501	в художественной	1	1
502	и она	1	1
503	но почти	1	1
504	не относится	1	1
505	конце концов	1	1
506	и всего	1	1
507	того что	1	1
508	происходит в	1	1
509	что здесь	6	1
510	хотя бы	7	1
511	мы видим	1	1
512	говорили выше	1	1
513	явления в	1	1
514	в какой	4	1
515	для себя	2	1
516	ясно что	7	1
517	и весьма	2	1
518	еще и	3	1
519	в разные	1	1
520	поэтому и	1	1
521	они могут	2	1
522	никак нельзя	1	1
523	виде одной	1	1
524	и ее	4	1
525	литературе и	1	1
526	все они	3	1
527	в эти	1	1
528	история и	1	1
529	от одной	1	1
530	есть чисто	1	1
531	времени написания	1	1
532	и событий	1	1
533	и у	1	1
534	единое и	1	1
535	ни одного	1	1
536	что во	2	1
537	в виде	22	1
538	является не	2	1
539	а это	3	1
540	функций в	2	1
541	большинстве случаев	1	1
542	за ним	2	1
543	не связанных	1	1
544	ни с	4	1
545	и объективно	1	1
546	в прошлом	1	1
547	сопоставления и	1	1
548	не о	1	1
549	известно что	1	1
550	жизни на	1	1
551	и максимально	1	1
552	как раз	4	1
553	время уже	1	1
554	чтобы оно	1	1
555	он один	1	1
556	он почти	1	1
557	такие которые	1	1
558	в очень	1	1
559	только на	2	1
560	же деле	2	1
561	их нужно	1	1
562	более общее	1	1
563	со всем	1	1
564	выходит за	2	1
565	развития в	1	1
566	подлежит никакому	1	1
567	по своим	1	1
568	следовательно не	1	1
569	как же	2	1
570	что не	4	1
571	всего мира	1	1
572	говорит о	2	1
573	роль только	1	1
574	и гете	1	1
575	в картине	1	1
576	не на	1	1
577	а не	7	1
578	и далее	1	1
579	не существует	5	1
580	он и	1	1
581	если не	3	1
582	и символы	1	1
583	в частности	2	1
584	в непрерывном	1	1
585	ни на	3	1
586	и будущего	1	1
587	будущее и	1	1
588	к своему	2	1
589	по своему	6	1
590	предисловии к	1	1
591	это были	1	1
592	чем в	1	1
593	независимая от	1	1
594	есть как	1	1
595	особенно с	1	1
596	буквальном и	1	1
597	это значит	10	1
598	и самых	1	1
599	представляется как	1	1
600	самом же	2	1
601	относится уже	1	1
602	для изображения	1	1
603	видно что	1	1
604	с этими	1	1
605	и где	2	1
606	всего в	1	1
607	это уже	3	1
608	этот образ	1	1
609	не является	10	1
610	и для	4	1
611	судьбы и	1	1
612	и часто	1	1
613	здесь конечно	2	1
614	но самая	1	1
615	рабский труд	1	1
616	к будущему	1	1
617	и от	6	1
618	и самому	1	1
619	в настоящее	1	1
620	для нас	6	1
621	и разные	1	1
622	бы в	1	1
623	еще более	2	1
624	и ни	5	1
625	и как	3	1
626	будто бы	2	1
627	именно он	1	1
628	исключительно в	1	1
629	им образы	1	1
630	этих областей	1	1
631	за этим	1	1
632	всегда есть	4	1
633	от всякого	1	1
634	к самому	1	1
635	с ними	2	1
636	с ней	2	1
637	равно как	1	1
638	в свою	1	1
639	что такие	1	1
640	является и	3	1
641	развития и	1	1
642	или иного	3	1
643	знаменитые слова	1	1
644	матери в	1	1
645	которого нет	1	1
646	в античности	1	1
647	и кажется	1	1
