N	2gram	Tiupa_Lite_1	Analitik
234	место лишь	1	2
235	жизненной позиции	1	2
236	на себя	2	2
237	х годов	2	2
238	как совокупность	3	2
239	и то	2	2
240	и самого	2	2
241	отсылает к	1	2
242	данном случае	4	2
243	на основе	1	2
244	то он	2	2
245	отношение к	1	2
246	с легкой	2	2
247	не просто	1	2
248	за пределы	2	2
249	в акте	1	2
250	без другого	1	2
251	не ощущается	1	2
252	как к	1	2
253	могли бы	1	2
254	как уже	1	2
255	эстетический субъект	3	2
256	в противоположность	1	2
257	этом должен	1	2
258	то в	1	2
259	в которой	1	2
260	все эти	2	2
261	к месту	1	2
262	бы не	3	2
263	из этих	2	2
264	а напротив	1	2
265	от которого	1	2
266	и читателя	1	2
267	не к	2	2
268	общения людей	2	2
269	качестве своего	1	2
270	силу своей	3	2
271	свидетельствует о	1	2
272	какой бы	1	2
273	и по	1	2
274	на этом	2	2
275	или иных	1	2
276	произведения с	2	2
277	и с	1	2
278	самим собой	2	2
279	художественного письма	9	2
280	из них	4	2
281	вовсе не	1	2
282	творческий акт	1	2
283	так как	1	2
284	несмотря на	3	2
285	жизни но	1	2
286	и рецептивная	1	2
287	такой же	1	2
288	коммуникативных стратегий	2	2
289	одного и	1	2
290	перед собой	1	2
291	о ком	1	2
292	для него	2	2
293	от своего	2	2
294	художественного творчества	3	2
295	не должен	3	2
296	к предмету	1	2
297	этого текста	3	2
298	не столько	5	2
299	вопрос о	1	2
300	художественного мира	1	2
301	только для	1	2
302	творчества и	1	2
303	я героя	1	2
304	для этого	4	2
305	литературы как	1	2
306	текстом и	1	2
307	человеческого я	3	2
308	тогда когда	1	2
309	легкой руки	2	2
310	личности к	1	2
311	в творческом	1	2
312	никогда не	4	2
313	из четырех	1	2
314	я во	1	2
315	и является	2	2
316	потому что	3	2
317	в сознании	2	2
318	нас самих	2	2
319	художественную реальность	3	2
320	отличается от	1	2
321	для себя	5	2
322	как мы	1	2
323	роль в	2	2
324	и о	1	2
325	быть может	1	2
326	мысль о	1	2
327	испытания смертью	1	2
328	в пределах	3	2
329	представляют собой	1	2
330	в искусстве	2	2
331	читателя в	2	2
332	и сам	6	2
333	художественное творчество	1	2
334	одного из	3	2
335	еще в	4	2
336	не говоря	2	2
337	должно быть	1	2
338	различного рода	2	2
339	можно сказать	1	2
340	другого сознания	4	2
341	ним и	1	2
342	является по	2	2
343	не сводится	3	2
344	внутреннего и	1	2
345	один из	3	2
346	текст как	2	2
347	который в	1	2
348	бы ни	1	2
349	в литературоведении	1	2
350	оказывается в	1	2
351	или не	1	2
352	в начале	1	2
353	по выражению	2	2
354	не сам	2	2
355	автора или	1	2
356	себе в	2	2
357	при всей	3	2
358	не о	1	2
359	может служить	1	2
360	этом отношении	2	2
361	один в	1	2
362	совокупность факторов	2	2
363	со стороны	4	2
364	тейяр де	1	2
365	было бы	2	2
366	соответствии с	1	2
367	и адресата	4	2
368	душевной жизни	1	2
369	и п	1	2
370	мира в	3	2
371	жизни прежде	1	2
372	внешнем мире	1	2
373	как от	1	2
374	установкой на	1	2
375	в данном	5	2
376	что же	1	2
377	и.п смирнов	2	2
378	как эстетической	2	2
379	интерсубъективной реальности	1	2
380	той мере	1	2
381	текст и	1	2
382	максим максимыч	1	2
383	см ниже	1	2
384	произведение в	2	2
385	писал в	2	2
386	тех или	1	2
387	не является	2	2
388	и внешнего	1	2
389	не исключают	2	2
390	об искусстве	1	2
391	это как	2	2
392	тем более	2	2
393	равной степени	1	2
394	на роль	2	2
395	я есть	2	2
396	субъекта поскольку	2	2
397	нет ничего	2	2
398	другой стороны	1	2
399	была бы	1	2
400	других людей	1	2
401	элементов а	1	2
402	культуры в	4	2
403	в какой	1	2
404	фазу испытания	1	2
405	в роли	1	2
406	для адекватного	1	1
407	в реальности	1	1
408	например в	3	1
409	предельную меру	1	1
410	человека и	2	1
411	единой всеобщей	1	1
412	адекватное восприятие	1	1
413	мира не	1	1
414	что произведение	1	1
415	е годы	2	1
416	тех же	3	1
417	тамани и	1	1
418	художественности и	1	1
419	объект как	1	1
420	отношения между	2	1
421	по преимуществу	4	1
422	сам автор	1	1
423	определенного типа	1	1
424	должна быть	2	1
425	этому пути	1	1
426	в зависимости	1	1
427	то самое	1	1
428	исключают друг	1	1
429	в году	13	1
430	иосиф бродский	1	1
431	текста как	2	1
432	жизни по	1	1
433	мы не	1	1
434	которую я	1	1
435	я как	1	1
436	творения в	1	1
437	ивана петровича	1	1
438	точку отсчета	1	1
439	есть нечто	1	1
440	личности самого	1	1
441	отстраняется от	1	1
442	как я	1	1
443	постструктурализм как	1	1
444	когда как	1	1
445	художественности как	3	1
446	простор в	1	1
447	зависимости от	1	1
448	здесь как	2	1
449	или перцептивных	1	1
450	свою очередь	1	1
451	дает им	1	1
452	петровича белкина	1	1
453	произведение и	1	1
454	по этому	2	1
455	он был	1	1
456	он сам	1	1
457	быть в	1	1
458	нам представляется	1	1
459	в различных	1	1
460	жизни однако	1	1
461	в чем	1	1
462	бытие человека	1	1
463	во всех	1	1
464	сознания а	2	1
465	тем как	1	1
466	классических текстов	1	1
467	в ее	1	1
468	само бытие	1	1
469	слова текст	1	1
470	но как	1	1
471	а только	2	1
472	воздействие на	2	1
473	к которой	1	1
474	в сторону	1	1
475	сознания не	1	1
476	внутреннее есть	1	1
477	воле автора	1	1
478	эта всеединая	1	1
479	внешнего обнаружения	1	1
480	в е	2	1
481	и эстетического	1	1
482	первый взгляд	1	1
483	же хотя	1	1
484	его на	1	1
485	как в	5	1
486	о жизни	1	1
487	которой устремляются	1	1
488	как нам	1	1
489	целом но	2	1
490	ментальность мы	1	1
491	бы я	2	1
492	ые годы	1	1
493	поскольку произведение	1	1
494	со своей	1	1
495	та же	2	1
496	с какой	1	1
497	а во-вторых	1	1
498	вневременного творчества	1	1
499	если само	1	1
500	он в	1	1
501	бытие на	1	1
502	не оставляет	2	1
503	и вневременного	1	1
504	тексте но	1	1
505	и неслиянность	1	1
506	исторически обоснованной	1	1
507	подавляет и	1	1
508	эмоциональная рефлексия	1	1
509	и событие	1	1
510	всеобщей основе	1	1
511	знаковый материал	1	1
512	марина цветаева	1	1
513	однако так	1	1
514	исключают целого	1	1
515	вернуться к	1	1
516	во-вторых они	1	1
517	и адресату	1	1
518	всеединая основа	1	1
519	а отнюдь	1	1
520	адресата эстетического	1	1
521	духовного общения	2	1
522	культурной деятельности	1	1
523	же году	3	1
524	в виде	1	1
525	не как	4	1
526	самсона вырина	2	1
527	уже говорилось	1	1
528	в коммуникативном	2	1
529	только три	1	1
530	а раскрывая	1	1
531	не бывает	1	1
532	ни был	1	1
533	но все	1	1
534	этом последнем	1	1
535	объект и	2	1
536	будто до	1	1
537	а затем	1	1
538	обратном порядке	1	1
539	в состоянии	1	1
540	пусть и	1	1
541	в поиске	1	1
542	я является	1	1
543	себя к	1	1
544	условии его	1	1
545	в будущее	1	1
546	его в	3	1
547	схождения сознаний	1	1
548	с самим	1	1
549	собою когда	1	1
550	элементы не	1	1
551	в воспринимающем	1	1
552	и тем	4	1
553	качестве эстетического	1	1
554	капитанской дочке	1	1
555	из первых	1	1
556	смерть и	1	1
557	только лишь	1	1
558	жизни человека	1	1
559	для них	2	1
560	произведение как	1	1
561	в них	1	1
562	в историческом	1	1
563	к сотворчеству	2	1
564	произведения или	1	1
565	бахтиным в	1	1
566	единого и	1	1
567	с тем	1	1
568	такое событие	1	1
569	и уже	1	1
570	он и	3	1
571	между собою	1	1
572	покойного ивана	1	1
573	художественного дискурса	1	1
574	как сказано	2	1
575	литературного процесса	6	1
576	частное бытие	1	1
577	единосущную пусть	1	1
578	максиму максимычу	1	1
579	несет в	2	1
580	хх века	10	1
581	дискурса чем	1	1
582	в этих	1	1
583	основе когда	1	1
584	к мысли	1	1
585	все более	2	1
586	во время	1	1
587	ему во	1	1
588	них дает	1	1
589	глубочайшее общение	1	1
590	этой связи	1	1
591	том же	3	1
592	в отношении	1	1
593	ее понимании	1	1
594	эстетический адресат	1	1
595	равной мере	1	1
596	не от	1	1
597	из классических	1	1
598	в которых	1	1
599	в авторском	2	1
600	жизни с	2	1
601	творческих актов	1	1
602	одном из	1	1
603	это всего	2	1
604	остается вне	1	1
605	по характеристике	3	1
606	по крайней	1	1
607	в диалоге	1	1
608	автор литературного	1	1
609	не должно	1	1
610	у читателя	1	1
611	из ключевых	1	1
612	собой лишь	1	1
613	есть всегда	1	1
614	этом от	1	1
615	объективной данности	1	1
616	например и	1	1
617	она по	1	1
618	раз и	2	1
619	между людьми	1	1
620	а от	1	1
621	с миром	4	1
622	как будет	1	1
623	им полный	1	1
624	не менее	7	1
625	эстетической природы	1	1
626	мы вынуждены	1	1
627	в уединении	2	1
628	одна из	3	1
629	сознания однако	1	1
630	на него	1	1
631	виду не	2	1
632	плодом сверхиндивидуального	1	1
633	взаимно полагают	1	1
634	частные элементы	1	1
635	это еще	1	1
636	отрешенности от	1	1
637	утверждают свое	1	1
638	на котором	1	1
639	научная парадигма	1	1
640	переживания в	1	1
641	структурализм постструктурализм	1	1
642	возвращением к	1	1
643	онегина и	1	1
644	к концу	1	1
645	не ставит	1	1
646	рождается в	1	1
647	реальность с	1	1
648	культурной общности	1	1
649	вступающего в	1	1
650	в каком	1	1
651	с другом	1	1
652	или бессознательно	1	1
653	xx века	2	1
654	полный простор	1	1
655	уже о	1	1
656	знаковом материале	2	1
657	к себе	3	1
658	значение только	1	1
659	эстетического адресата	2	1
660	этой причине	2	1
661	изменяющуюся ментальность	1	1
662	присутствия внутреннего	1	1
663	всего в	3	1
664	обряда инициации	1	1
665	именно таков	1	1
666	на это	2	1
667	говоря словами	3	1
668	коммуникативном событии	2	1
669	как утверждает	1	1
670	можно и	1	1
671	он нуждается	1	1
672	согласно р	1	1
673	но по	1	1
674	в виду	3	1
675	полагают себя	1	1
676	но при	2	1
677	людей в	1	1
678	говоря уже	2	1
679	текст не	1	1
680	лирическому герою	2	1
681	самим собою	2	1
682	художественной культуры	10	1
683	жизненное пространство	1	1
684	и внутреннее	1	1
685	когда наконец	1	1
686	культуры и	1	1
687	солидарны между	1	1
688	иной культурной	1	1
689	сверхиндивидуального и	1	1
690	сознания с	1	1
691	художественные тексты	1	1
692	как с	1	1
693	на том	2	1
694	субъекта объекта	1	1
695	предметом нашего	1	1
696	что может	1	1
697	по этой	2	1
698	по аналогии	3	1
699	не текст	1	1
700	сознания и	1	1
701	к действительности	1	1
702	свой другой	1	1
703	когда во-вторых	1	1
704	общественного сознания	3	1
705	данность его	1	1
706	к тем	1	1
707	предмет его	1	1
708	события особого	1	1
709	в отдельных	1	1
710	в.т и	1	1
711	строго говоря	1	1
712	в диалог	1	1
713	из модусов	1	1
714	автору как	1	1
715	собой и	1	1
716	и эстетический	1	1
717	роевого сознания	1	1
718	текстов русской	1	1
719	другой для	1	1
720	материала и	1	1
721	реального читателя	1	1
722	откровения на	1	1
723	и т.д	1	1
724	порой весьма	1	1
725	это вполне	1	1
726	направленной на	2	1
727	на художественную	1	1
728	и что	1	1
729	его жизни	1	1
730	не поддается	1	1
731	себя самого	1	1
732	пор пока	1	1
733	научному описанию	1	1
734	аналогии с	3	1
735	и во	1	1
736	от автора	2	1
737	свое частное	1	1
738	воспринимающее сознание	2	1
739	под именем	1	1
740	по слову	1	1
741	я а	1	1
742	однако с	1	1
743	его существования	1	1
744	изучаемого явления	1	1
745	стороны субъекта	1	1
746	сознательно или	1	1
747	эстетики а	1	1
748	не поглощает	1	1
749	во всей	1	1
750	частных элементов	1	1
751	этом как	3	1
752	и только	2	1
753	крайней мере	1	1
754	реальность в	1	1
755	наконец в	1	1
756	целого а	1	1
757	внешнее и	1	1
758	очевидным образом	1	1
759	аспект художественной	1	1
760	печорин здесь	2	1
761	р барту	1	1
762	вплоть до	2	1
763	что искусство	1	1
764	творческого акта	1	1
765	констатировать ее	1	1
766	а утверждают	1	1
767	тех пор	1	1
768	герой в	1	1
769	в формах	4	1
770	наконец в-третьих	1	1
771	оно и	1	1
772	вынуждены констатировать	1	1
773	тот же	1	1
774	одного сознания	1	1
775	это во-первых	1	1
776	языка на	1	1
777	что даже	1	1
778	друг друга	4	1
779	границей к	1	1
780	фарино в	1	1
781	может оказаться	1	1
782	бытия в	1	1
783	но ее	1	1
784	и жизни	1	1
785	его автора	1	1
786	все они	2	1
787	объекта не	1	1
788	личного самоопределения	1	1
789	намерения творческих	1	1
790	для всех	1	1
791	по воле	1	1
792	перцептивных актов	1	1
793	со своим	1	1
794	связи с	6	1
795	не можем	1	1
796	если и	1	1
797	то и	2	1
798	интенциональные намерения	1	1
799	в итоге	1	1
800	в объекте	1	1
801	оно в	1	1
802	языка как	1	1
803	собственного текста	1	1
804	чем ее	1	1
805	неотъемлемая часть	1	1
806	от других	1	1
807	во втором	2	1
808	а то	1	1
809	как писал	1	1
810	в душе	3	1
811	за ним	1	1
812	чего бы	1	1
813	человеческой субъективности	1	1
814	не так	1	1
815	всяком случае	2	1
816	постановка проблемы	1	1
817	поэтапно изменяющуюся	1	1
818	подлинно художественном	1	1
819	слова в	1	1
820	в одном	1	1
821	от тех	2	1
822	его другому	1	1
823	от сознания	2	1
824	у него	3	1
825	читателем в	1	1
826	организатором коммуникативного	1	1
827	ставит себе	1	1
828	как раз	4	1
829	тут же	1	1
830	от меня	1	1
831	причастными к	1	1
832	п тейяр	1	1
833	критериев художественности	1	1
834	о невозможности	1	1
835	только на	2	1
836	в особенности	1	1
837	этих уровней	1	1
838	и даже	3	1
839	выходит за	1	1
840	наличии которой	1	1
841	до сих	1	1
842	может и	1	1
843	оказывается своего	1	1
844	одну из	2	1
845	или иначе	9	1
846	и поэтапно	1	1
847	вслед за	1	1
848	человека а	1	1
849	с той	1	1
850	напротив взаимно	1	1
851	как реальности	1	1
852	может показаться	1	1
853	было и	1	1
854	один и	1	1
855	и др	3	1
856	во внешней	1	1
857	бахтин не	1	1
858	и внешнее	1	1
859	нового времени	2	1
860	что для	2	1
861	этого персонажа	1	1
862	в соответствии	1	1
863	творческий процесс	1	1
864	превращается в	2	1
865	устремляются интенциональные	1	1
866	не было	3	1
867	полагал что	2	1
868	я других	1	1
869	на единой	1	1
870	в рассказе	1	1
871	однако и	1	1
872	художественности при	2	1
873	сколько в	1	1
874	событии художественного	1	1
875	я другого	1	1
876	если не	1	1
877	в связи	4	1
878	искусства то	1	1
879	не подавляет	1	1
880	чеховского рассказа	1	1
881	о себе	4	1
882	быть выявлено	1	1
883	ни на	1	1
884	как представляется	2	1
885	и особенно	1	1
886	он уже	1	1
887	как это	8	1
888	путь от	1	1
889	во множестве	1	1
890	существует как	1	1
891	есть такое	1	1
892	к своему	1	1
893	в деятельности	1	1
894	если оно	2	1
895	искусства но	1	1
896	мир объектов	1	1
897	феноменов жизни	1	1
898	как единосущную	1	1
899	за рамки	1	1
900	в мир	1	1
901	в обратном	1	1
902	воспринимающем сознании	1	1
903	да и	3	1
904	с собственным	1	1
905	тексте стихотворения	1	1
906	как речь	1	1
907	в бытии	1	1
908	с этой	5	1
909	столько в	1	1
910	в ранг	1	1
911	формализм структурализм	1	1
912	сих пор	1	1
913	в стране	1	1
914	стать самим	1	1
915	при условии	1	1
916	о его	1	1
917	перед смертью	1	1
918	как может	1	1
919	перед нами	1	1
920	при всем	3	1
921	одному лишь	2	1
922	взяв формализм	1	1
923	с автором	1	1
924	переставая быть	1	1
925	лев толстой	2	1
926	искусства как	2	1
927	не имея	1	1
928	при таком	1	1
929	справедливо утверждал	1	1
930	и от	1	1
931	все что	1	1
932	не подлежит	1	1
933	или в	1	1
934	между ними	1	1
935	своей собственной	2	1
936	но одновременно	2	1
937	я не	7	1
938	другую личность	1	1
939	другом солидарны	1	1
940	а скорее	1	1
941	как сам	1	1
942	на первый	1	1
943	для нас	1	1
944	от него	1	1
945	раскрывая себя	1	1
946	духовного я	1	1
947	только с	1	1
948	в-третьих эта	1	1
949	бы именовать	1	1
950	присутствия я	1	1
951	отношению ко	1	1
952	же в	5	1
953	позиции субъекта	1	1
954	утверждал что	2	1
955	в своих	4	1
956	до тех	1	1
957	среди других	1	1
958	актов автора	1	1
959	отталкиваясь от	4	1
960	жизни в	1	1
961	собою без	1	1
962	себя один	1	1
963	субъективности на	1	1
964	в свою	1	1
965	в ые	1	1
966	в романе	1	1
967	не знает	1	1
968	моего я	1	1
969	совершенно не	1	1
970	есть глубочайшее	1	1
971	всеобщего личного	1	1
972	сознания на	1	1
973	из этого	1	1
974	> без	1	1
975	поглощает частных	1	1
976	друга а	1	1
977	а текст	1	1
978	в действительности	1	1
979	жизни и	3	1
980	а я	1	1
981	в ссср	1	1
982	по поводу	2	1
983	героя как	2	1
984	они не	1	1
985	во всяком	3	1
986	этой точки	3	1
987	событий в	1	1
