N	2gram	Vinokur_St_3	Psycholo
190	нет ни	1	3
191	с ее	2	3
192	в пределах	1	3
193	мнение что	1	3
194	так и	5	3
195	и здесь	3	3
196	в драме	2	3
197	что и	1	3
198	во всей	1	3
199	том как	1	3
200	в уста	2	3
201	с одной	2	3
202	конечно не	1	3
203	на сцене	1	3
204	в виде	3	3
205	всяком случае	4	3
206	могло бы	1	3
207	в одном	1	3
208	этой трагедии	4	3
209	тем что	19	3
210	и из	1	3
211	до сих	2	3
212	но и	9	3
213	не было	4	3
214	одной стороны	3	3
215	означало бы	1	3
216	эти слова	1	3
217	из которых	4	3
218	он говорит	4	3
219	видит в	1	3
220	в той	1	3
221	смысле этого	1	3
222	сих пор	2	3
223	при таком	1	3
224	к этой	2	3
225	в своих	8	3
226	во всяком	4	3
227	прав когда	1	2
228	также и	1	2
229	сам по	1	2
230	и то	1	2
231	он может	2	2
232	из его	7	2
233	что эти	4	2
234	а как	4	2
235	мы имеем	5	2
236	при анализе	1	2
237	нам в	1	2
238	так чтобы	2	2
239	время как	4	2
240	на тему	3	2
241	и ее	2	2
242	не был	2	2
243	с его	3	2
244	во всех	2	2
245	трагедии для	1	2
246	точка зрения	4	2
247	со стороны	3	2
248	как говорит	1	2
249	в одной	2	2
250	начала до	1	2
251	действие на	1	2
252	что ее	1	2
253	что нет	1	2
254	что касается	7	2
255	однако не	1	2
256	и наконец	3	2
257	не в	6	2
258	и к	4	2
259	в каком-то	1	2
260	но в	5	2
261	отступает от	1	2
262	тому как	1	2
263	представляет собой	1	2
264	бы не	1	2
265	из этих	6	2
266	думать что	1	2
267	по словам	1	2
268	т д	2	2
269	тем и	1	2
270	и почему	1	2
271	обратите внимание	1	2
272	одной и	1	2
273	что ни	1	2
274	в нее	1	2
275	к убийству	1	2
276	только одно	1	2
277	в них	5	2
278	о которых	3	2
279	такой же	2	2
280	не больше	1	2
281	которую он	2	2
282	почти в	1	2
283	можно найти	2	2
284	взгляд на	2	2
285	в такой	2	2
286	в котором	5	2
287	в их	3	2
288	место в	6	2
289	вопрос о	1	2
290	и той	1	2
291	не понимает	1	2
292	своими словами	1	2
293	и эти	1	2
294	быть не	2	2
295	даже в	1	2
296	что ему	1	2
297	в русской	6	2
298	не имеет	2	2
299	и именно	1	2
300	только не	1	2
301	трагедии в	3	2
302	же время	3	2
303	свидетельствуют о	1	2
304	для анализа	1	2
305	не потому	2	2
306	перед ним	1	2
307	но все	2	2
308	этой сцене	1	2
309	перейти к	1	2
310	к такому	2	2
311	без всякого	2	2
312	в ее	1	2
313	нет никакой	1	2
314	то время	4	2
315	что такой	1	2
316	до самого	1	2
317	и когда	1	2
318	то как	1	2
319	на нее	2	2
320	те же	1	2
321	времени и	2	2
322	и с	4	2
323	основана на	1	2
324	в словах	3	2
325	ничего не	4	2
326	можно сказать	4	2
327	но может	1	2
328	образом в	1	2
329	в виду	2	2
330	все дело	1	2
331	автор не	1	2
332	внимание на	2	2
333	знает что	1	2
334	должно было	1	2
335	тему о	2	2
336	уже до	1	2
337	и она	1	2
338	и трагедии	1	2
339	один из	2	2
340	у шекспира	5	2
341	ли он	1	2
342	почти все	1	2
343	связи с	3	2
344	уже в	3	2
345	ни одного	1	2
346	не все	1	2
347	свою трагедию	3	2
348	мы знаем	1	2
349	одно из	2	2
350	что царь	1	2
351	на примере	1	2
352	с другой	5	2
353	эта трагедия	4	2
354	именно в	1	2
355	стороны он	1	2
356	а с	2	2
357	прежде всего	10	2
358	все критики	1	2
359	не на	2	2
360	была бы	4	2
361	ни на	2	2
362	не зря	1	2
363	быть это	3	2
364	этой основной	1	2
365	по существу	1	2
366	как нельзя	1	2
367	в это	2	2
368	на пути	1	2
369	отомстить за	1	2
370	не является	3	2
371	совершается в	1	2
372	в результате	2	2
373	его не	2	2
374	показать как	1	2
375	хотя бы	1	2
376	все они	3	2
377	впечатление которое	1	2
378	слово в	2	2
379	и эта	1	2
380	другой стороны	5	2
381	самое и	1	2
382	который должен	1	1
383	это однако	1	1
384	в обычном	1	1
385	он считает	2	1
386	начинается с	1	1
387	связана с	4	1
388	того же	2	1
389	в пятом	1	1
390	протяжении трагедии	1	1
391	мы имели	2	1
392	стиха что	1	1
393	тем же	1	1
394	в первом	1	1
395	не хочет	1	1
396	есть не	1	1
397	смотреть на	1	1
398	для своего	1	1
399	этого нет	1	1
400	драматического произведения	2	1
401	не была	2	1
402	благодаря тому	1	1
403	требует от	1	1
404	лирический характер	1	1
405	было вызвано	1	1
406	мы и	1	1
407	и со	1	1
408	что можно	1	1
409	его основная	1	1
410	стих для	1	1
411	решение вопроса	1	1
412	в сцене	6	1
413	во мне	1	1
414	еще не	2	1
415	обращении с	1	1
416	которое он	2	1
417	тем как	2	1
418	то мы	1	1
419	которых складывается	2	1
420	из трагедии	2	1
421	но как	2	1
422	нет не	2	1
423	если в	2	1
424	в общем	4	1
425	очевидно что	1	1
426	автора но	1	1
427	несмотря на	3	1
428	евгений онегин	1	1
429	которые они	1	1
430	за пределы	1	1
431	то обстоятельство	5	1
432	ее судьба	1	1
433	относится к	4	1
434	которые не	1	1
435	анализ этого	1	1
436	и я	1	1
437	в истории	1	1
438	независимо от	5	1
439	лет все	1	1
440	такого рода	5	1
441	вопросом о	1	1
442	не имеющие	1	1
443	факт как	1	1
444	поэтому он	1	1
445	значения как	1	1
446	точку зрения	2	1
447	его простой	1	1
448	из жизни	1	1
449	формы в	2	1
450	так или	1	1
451	другим способом	1	1
452	он делает	2	1
453	не годится	1	1
454	говорят о	1	1
455	шекспиром но	1	1
456	так сказать	2	1
457	некоторые авторы	1	1
458	на его	4	1
459	том в	1	1
460	забывает о	1	1
461	который они	1	1
462	теперь это	1	1
463	именно то	1	1
464	написана и	1	1
465	он должен	1	1
466	что нужно	2	1
467	и сам	1	1
468	не теряя	1	1
469	в плане	2	1
470	его от	1	1
471	повторяет в	1	1
472	как они	1	1
473	его произведения	1	1
474	указывали на	1	1
475	материалом и	1	1
476	в другом	3	1
477	смотреть как	1	1
478	была в	1	1
479	к другу	1	1
480	зрения на	1	1
481	подходит к	1	1
482	формы как	1	1
483	ко второму	1	1
484	этом смысле	4	1
485	материалу так	1	1
486	они по	1	1
487	правильно говорит	1	1
488	еще одно	1	1
489	этом мы	1	1
490	но уже	1	1
491	времени чем	1	1
492	трагедии не	3	1
493	несколько стихов	1	1
494	история о	1	1
495	можно считать	1	1
496	произведение с	1	1
497	и некоторые	1	1
498	и еще	1	1
499	в эту	4	1
500	в этих	11	1
501	мы как	1	1
502	вещи в	1	1
503	для него	3	1
504	в связь	1	1
505	но что	1	1
506	что такое	7	1
507	где мы	1	1
508	почти не	1	1
509	его современников	1	1
510	не столько	2	1
511	трагедия не	1	1
512	исторический характер	1	1
513	собой все	1	1
514	которое дает	1	1
515	ответить на	1	1
516	нельзя отрицать	1	1
517	приблизительно так	1	1
518	быть он	1	1
519	одном из	1	1
520	не раз	1	1
521	которые в	2	1
522	и более	3	1
523	не могли	1	1
524	что после	1	1
525	бы быть	1	1
526	с так	1	1
527	и очень	1	1
528	нет никакого	3	1
529	что есть	1	1
530	в отношении	2	1
531	но они	2	1
532	и какие	1	1
533	а иногда	1	1
534	этот образ	2	1
535	тогда когда	2	1
536	того как	1	1
537	к этим	2	1
538	себе так	1	1
539	как его	1	1
540	которого он	1	1
541	действующие лица	3	1
542	значение этого	1	1
543	вытекает из	1	1
544	вообще нет	1	1
545	смысл его	1	1
546	так много	1	1
547	найти в	2	1
548	и всегда	2	1
549	последние десятилетия	1	1
550	на язык	3	1
551	дело в	1	1
552	из четырех	1	1
553	или как	1	1
554	с одним	1	1
555	к ней	4	1
556	он хочет	2	1
557	столкновение двух	1	1
558	такая же	1	1
559	вот что	3	1
560	здесь же	1	1
561	сюжет в	1	1
562	до того	1	1
563	это уже	1	1
564	недостаток и	1	1
565	она отличается	1	1
566	имеем здесь	1	1
567	к событиям	1	1
568	вот в	1	1
569	обстоятельство что	5	1
570	шекспира мы	1	1
571	уже о	1	1
572	начиная с	2	1
573	и такие	2	1
574	бы он	1	1
575	нам известна	1	1
576	и свое	1	1
577	над вопросом	1	1
578	на это	2	1
579	должен быть	2	1
580	этом сказывается	1	1
581	свою очередь	1	1
582	а благодаря	1	1
583	всего этого	1	1
584	не успел	1	1
585	трагедию в	1	1
586	он мог	1	1
587	вся трагедия	1	1
588	с первого	1	1
589	в монологе	2	1
590	в дальнейшем	1	1
591	как с	1	1
592	не трудно	1	1
593	она была	1	1
594	именно этот	1	1
595	должны найти	1	1
596	но у	1	1
597	трагедию так	1	1
598	является в	1	1
599	был не	1	1
600	он хотел	3	1
601	и вообще	1	1
602	стремление к	1	1
603	трагедии на	3	1
604	быть в	1	1
605	уже были	1	1
606	тех кто	1	1
607	то они	1	1
608	вот и	1	1
609	разумеется в	1	1
610	его трагедия	1	1
611	и который	1	1
612	а также	4	1
613	может не	1	1
614	столкновения двух	1	1
615	это была	1	1
616	и во	2	1
617	он берет	1	1
618	форме они	1	1
619	к нему	4	1
620	на протяжении	4	1
621	что эту	1	1
622	его с	1	1
623	ним и	1	1
624	которое однако	1	1
625	и понятно	1	1
626	сомнения в	1	1
627	от нее	3	1
628	следить за	1	1
629	должен отомстить	1	1
630	известна только	1	1
631	статье о	1	1
632	в заключительной	1	1
633	о рассказе	1	1
634	показывают что	1	1
635	но так	1	1
636	которое было	1	1
637	этой точки	1	1
638	с содержанием	1	1
639	этого материала	1	1
640	одной из	2	1
641	поэтому и	1	1
642	между тем	6	1
643	в обществе	1	1
644	к шекспиру	1	1
645	за себя	2	1
646	он действует	1	1
647	именно на	1	1
648	с которыми	2	1
649	есть в	2	1
650	и у	2	1
651	дает совершенно	1	1
652	он заставляет	1	1
653	от воли	1	1
654	слова в	1	1
655	действующего лица	1	1
656	он эту	1	1
657	пути по	1	1
658	от других	1	1
659	не из	1	1
660	а то	2	1
661	он принадлежит	1	1
662	эти два	1	1
663	не так	3	1
664	драмой или	1	1
665	и их	1	1
666	цели и	2	1
667	содержания и	1	1
668	произведения и	2	1
669	имели дело	1	1
670	другое что	1	1
671	представляют собой	1	1
672	очень тесно	1	1
673	быть эта	1	1
674	тут у	1	1
675	рядом с	1	1
676	в особенности	4	1
677	ней и	1	1
678	его чтобы	1	1
679	в данный	1	1
680	или иначе	1	1
681	связаны с	1	1
682	по своим	1	1
683	к которому	3	1
684	действующих лиц	4	1
685	в предисловии	2	1
686	драме и	3	1
687	и др	4	1
688	себя и	2	1
689	а чем-то	1	1
690	в обращении	1	1
691	в некоторых	3	1
692	может жить	1	1
693	материал в	1	1
694	здесь дело	1	1
695	жить без	1	1
696	однако и	1	1
697	с которым	3	1
698	они как	1	1
699	когда она	1	1
700	совершенно очевидно	1	1
701	и силы	1	1
702	на которые	1	1
703	как материал	1	1
704	является совершенно	1	1
705	уже давно	1	1
706	шекспира но	1	1
707	рассуждает так	1	1
708	я говорю	1	1
709	я уже	1	1
710	смысл который	1	1
711	так в	1	1
712	шесть лет	1	1
713	долгое время	1	1
714	которого мы	1	1
715	то можно	1	1
716	так мы	1	1
717	автора совершенно	1	1
718	предисловии к	2	1
719	что за	1	1
720	искусства но	1	1
721	в течение	4	1
722	является слово	1	1
723	в европейской	2	1
724	совершенно иными	1	1
725	столь явно	1	1
726	это есть	4	1
727	которые по	1	1
728	два основных	1	1
729	это его	1	1
730	доходят до	1	1
731	та точка	1	1
732	там где	1	1
733	это значит	1	1
734	что сцена	1	1
735	понимать как	1	1
736	смысл в	1	1
737	непременно в	1	1
738	но это	4	1
739	о его	1	1
740	отличается от	4	1
741	в чем	4	1
742	и естественно	1	1
743	выяснили что	1	1
744	им в	2	1
745	но для	1	1
746	в смысле	4	1
747	это как	1	1
748	это сделано	1	1
749	сцены в	1	1
750	становится понятным	1	1
751	и времени	1	1
752	чтобы создать	1	1
753	по схеме	1	1
754	в связи	3	1
755	только внешнюю	1	1
756	формы и	1	1
757	или в	2	1
758	к конкретной	1	1
759	чтобы понять	1	1
760	совершенно иное	1	1
761	совершенно иной	1	1
762	материал о	1	1
763	бы в	1	1
764	и ни	2	1
765	своих героев	1	1
766	у которого	3	1
767	на языке	1	1
768	и другие	1	1
769	оно намечает	1	1
770	гораздо больше	1	1
771	всех событий	1	1
772	нет ничего	1	1
773	а о	1	1
774	в свою	2	1
775	речи и	1	1
776	прямо противоположное	1	1
777	своего отца	1	1
778	внимания к	1	1
779	автора в	1	1
780	приблизительно в	1	1
781	в трех	1	1
782	этих вещей	1	1
783	другом случае	1	1
784	стих и	1	1
785	того времени	3	1
786	гораздо более	2	1
