N	2gram	Tiupa_Narr_1	FransuaR
159	мы не	3	2
160	прибегает к	1	2
161	бы то	1	2
162	с другой	2	2
163	значение и	1	2
164	вовсе еще	1	2
165	в центре	3	2
166	хотя и	4	2
167	когда он	1	2
168	целый ряд	1	2
169	и как	3	2
170	в действительности	1	2
171	за это	1	2
172	в нашем	3	2
173	что она	1	2
174	ни было	1	2
175	и еще	2	2
176	не как	1	2
177	картины мира	3	2
178	людей и	1	2
179	так например	1	2
180	связей в	1	2
181	в мире	4	2
182	его в	1	2
183	в речевом	1	2
184	отражение в	1	2
185	с тем	1	2
186	в слове	3	2
187	он и	2	2
188	или менее	1	2
189	для него	4	2
190	в своей	5	2
191	в котором	1	2
192	с точки	1	2
193	в которых	1	2
194	мир и	1	2
195	если бы	7	2
196	вернемся к	1	2
197	в потоке	1	2
198	дело в	2	2
199	чтобы стать	1	2
200	о них	3	2
201	дело не	2	2
202	того как	1	2
203	что на	4	2
204	ни о	2	2
205	начиная с	3	2
206	числе и	1	2
207	той или	5	2
208	события так	1	2
209	данном случае	8	2
210	исторической жизни	1	2
211	и совершенно	1	2
212	и сам	1	2
213	с собой	1	2
214	когда в	3	2
215	еще одного	1	2
216	с ним	2	2
217	т.п в	1	2
218	его жизни	3	2
219	можно сказать	5	2
220	наиболее сильных	1	2
221	в значительной	1	2
222	к нему	4	2
223	вся эта	1	2
224	на одном	1	2
225	не тот	1	2
226	что он	3	2
227	действующих лиц	5	2
228	это не	3	2
229	на мир	1	2
230	уже в	1	2
231	только на	2	2
232	ни одного	1	2
233	в известном	2	2
234	из них	4	2
235	точка зрения	5	2
236	в одном	4	2
237	к ним	2	2
238	как раз	6	2
239	смерти и	1	2
240	для того	3	2
241	момент в	1	2
242	интерес к	1	2
243	далеко не	1	2
244	нового времени	1	2
245	говорит о	1	2
246	одной стороны	1	2
247	а на	2	2
248	то ни	1	2
249	его как	1	2
250	точек зрения	2	2
251	свое отражение	1	2
252	не может	8	2
253	о себе	1	2
254	вместе с	2	2
255	так же	1	2
256	из которых	1	2
257	в данном	11	2
258	в точке	1	2
259	а не	13	2
260	в речи	4	2
261	далеко за	1	2
262	в церкви	1	2
263	но это	1	2
264	все же	4	2
265	и для	2	2
266	которых он	1	2
267	на языке	1	2
268	а в	13	2
269	между ними	2	2
270	другой стороны	2	2
271	более или	1	2
272	глубоких и	1	2
273	к этому	1	2
274	как известно	3	1
275	речь идет	3	1
276	говоря о	1	1
277	диалогический момент	1	1
278	того же	1	1
279	жил в	1	1
280	первой половины	1	1
281	идет о	3	1
282	в приведенном	1	1
283	тем же	2	1
284	и которому	1	1
285	по мнению	1	1
286	что между	1	1
287	и придает	1	1
288	он как	1	1
289	между этими	1	1
290	ему в	2	1
291	и со	1	1
292	или иным	2	1
293	жизни это	1	1
294	подчеркнуть что	1	1
295	теперь на	1	1
296	пребывания в	1	1
297	более глубокий	1	1
298	между собой	2	1
299	напротив они	1	1
300	в чем	2	1
301	этого эпизода	3	1
302	эпизоды в	3	1
303	сказать и	1	1
304	различия между	1	1
305	как у	2	1
306	мы еще	1	1
307	чем это	2	1
308	о смерти	2	1
309	русского языка	1	1
310	с отцом	1	1
311	по отношению	3	1
312	в зеркале	2	1
313	рассказов в	1	1
314	себя в	2	1
315	приближается к	1	1
316	которые не	1	1
317	одного и	1	1
318	как в	4	1
319	из уст	2	1
320	для всех	1	1
321	то был	1	1
322	имеется ряд	1	1
323	голову в	1	1
324	за собой	1	1
325	не можем	1	1
326	та же	2	1
327	и у	1	1
328	не исчерпывается	1	1
329	из этих	4	1
330	все слова	1	1
331	свой особый	1	1
332	тому же	6	1
333	во многих	1	1
334	но ведь	1	1
335	претендовать на	1	1
336	лица и	2	1
337	как он	1	1
338	всей его	1	1
339	слово это	2	1
340	но на	1	1
341	главное в	1	1
342	в реальной	1	1
343	ключ к	2	1
344	состоит в	10	1
345	к одному	1	1
346	мира на	1	1
347	и вот	2	1
348	характерное для	1	1
349	подобно тому	3	1
350	в нее	1	1
351	святых которые	1	1
352	деталей в	1	1
353	глубокий и	1	1
354	лишь в	3	1
355	это было	2	1
356	с другими	1	1
357	его личности	1	1
358	с детьми	1	1
359	участие в	1	1
360	и смерти	1	1
361	только одно	1	1
362	их как	1	1
363	тот самый	2	1
364	словами в	1	1
365	со своими	1	1
366	не всегда	3	1
367	его и	2	1
368	где-нибудь в	1	1
369	автора и	1	1
370	она была	2	1
371	в один	1	1
372	известной степени	1	1
373	и мышления	1	1
374	оказывается что	1	1
375	в отличие	2	1
376	нельзя было	1	1
377	не раз	1	1
378	точку зрения	1	1
379	исчезает и	1	1
380	но во	1	1
381	и точной	1	1
382	и вся	1	1
383	тому что	1	1
384	но они	3	1
385	до известной	1	1
386	искусство слова	1	1
387	и смех	1	1
388	не имеет	2	1
389	и притом	2	1
390	и сама	2	1
391	не по	4	1
392	было не	1	1
393	все четыре	1	1
394	отношениях к	1	1
395	и автор	1	1
396	не позволял	1	1
397	и грубых	1	1
398	преимущественно в	1	1
399	слова как	1	1
400	за исключением	1	1
401	и другая	1	1
402	и является	2	1
403	со сменой	1	1
404	даже из	1	1
405	так называемый	1	1
406	существует на	1	1
407	имена с	1	1
408	как будто	3	1
409	этом отношении	3	1
410	с другом	1	1
411	всю ночь	1	1
412	мы узнаем	1	1
413	могут быть	1	1
414	же самое	2	1
415	по характеру	1	1
416	их лиц	1	1
417	для такого	1	1
418	к тому	6	1
419	как для	1	1
420	для его	1	1
421	они и	2	1
422	имеет место	4	1
423	если же	1	1
424	и он	6	1
425	значение это	1	1
426	не ограничивается	1	1
427	по определению	1	1
428	в виду	1	1
429	во вселенной	1	1
430	но при	3	1
431	и сами	1	1
432	здесь не	2	1
433	события как	1	1
434	реальной действительности	1	1
435	только то	1	1
436	и самого	2	1
437	так в	4	1
438	происходят в	1	1
439	на том	1	1
440	особенно в	2	1
441	живет в	1	1
442	мог бы	1	1
443	еще в	3	1
444	является в	1	1
445	для этого	1	1
446	или иной	4	1
447	это существенно	1	1
448	по смыслу	1	1
449	ситуации и	2	1
450	и та	1	1
451	утверждает что	1	1
452	для нас	1	1
453	на устную	1	1
454	на протяжении	7	1
455	тем или	2	1
456	творчества в	1	1
457	еще вернемся	1	1
458	также в	1	1
459	и главное	1	1
460	и иных	2	1
461	из средств	1	1
462	как правило	5	1
463	и борьбы	1	1
464	подробностями и	1	1
465	на будущее	1	1
466	в современной	3	1
467	быть и	2	1
468	известном смысле	2	1
469	в формах	1	1
470	порядка и	1	1
471	правило не	1	1
472	оно и	1	1
473	в новой	1	1
474	том как	1	1
475	тот же	1	1
476	речь о	1	1
477	дело с	2	1
478	что даже	1	1
479	до нас	1	1
480	впрочем и	1	1
481	иной степени	1	1
482	во времени	9	1
483	бы ни	1	1
484	и тем	4	1
485	что эта	1	1
486	в большем	1	1
487	со всеми	1	1
488	где они	2	1
489	так можно	1	1
490	вопроса о	1	1
491	и они	1	1
492	представляется невозможным	1	1
493	языка как	1	1
494	действующего лица	1	1
495	в начале	3	1
496	словами он	1	1
497	не из	1	1
498	или даже	1	1
499	слова в	4	1
500	в пространстве	3	1
501	это верно	1	1
502	мы можем	2	1
503	из существенных	1	1
504	только с	1	1
505	каждый из	2	1
506	не слышат	1	1
507	отличие от	2	1
508	чтобы не	1	1
509	тем что	1	1
510	протяжении всего	1	1
511	где в	2	1
512	появилось новое	1	1
513	того что	4	1
514	на мировую	1	1
515	не один	1	1
516	говорить и	1	1
517	именно в	3	1
518	а именно	1	1
519	после смерти	2	1
520	им из	1	1
521	случаев в	1	1
522	а с	1	1
523	на людей	1	1
524	всего мира	1	1
525	на этот	1	1
526	которых мы	1	1
527	не верит	1	1
528	однако и	4	1
529	что обычно	1	1
530	к большой	1	1
531	которой он	1	1
532	мира в	4	1
533	он даже	1	1
534	и вообще	1	1
535	на фоне	1	1
536	частности язык	1	1
537	и будущего	2	1
538	из мира	1	1
539	что за	1	1
540	есть на	1	1
541	тому как	3	1
542	это за	1	1
543	в тех	1	1
544	шире и	1	1
545	указание на	1	1
546	друг с	1	1
547	в контексте	1	1
548	еще раз	3	1
549	и действия	2	1
550	и тогда	2	1
551	и конца	4	1
552	это явление	1	1
553	какой бы	1	1
554	в книге	1	1
555	в более	1	1
556	и борьба	1	1
557	это уже	3	1
558	это одна	1	1
559	и от	2	1
560	в пределе	1	1
561	частности в	1	1
562	о котором	1	1
563	не самого	1	1
564	или другой	1	1
565	другой смысл	1	1
566	еще более	1	1
567	тем более	1	1
568	у которого	1	1
569	становления в	1	1
570	прошлого и	2	1
571	же в	2	1
572	эпизода мы	1	1
573	по поводу	1	1
574	и какой	1	1
575	в период	1	1
576	не знает	1	1
577	и только	2	1
578	на более	1	1
579	по причине	2	1
580	отношению к	3	1
581	в свое	1	1
582	самом начале	1	1
583	как один	1	1
584	жизни и	6	1
585	но еще	1	1
586	времени жизни	1	1
587	еще слишком	1	1
