N	2gram	Bakhtin_Fr_7	DiskursI
123	мы имеем	2	2
124	время в	2	2
125	к которой	1	2
126	отношение к	2	2
127	это мир	1	2
128	рассказ о	2	2
129	вследствие этого	1	2
130	по словам	1	2
131	должна быть	1	2
132	с таким	1	2
133	свое время	2	2
134	этом мире	1	2
135	одно и	2	2
136	содержит в	1	2
137	и с	4	2
138	этой традиции	2	2
139	но уже	1	2
140	под собою	1	2
141	должно быть	4	2
142	такой же	3	2
143	все это	10	2
144	на первый	1	2
145	как все	1	2
146	с точки	3	2
147	речи в	1	2
148	их в	2	2
149	дело в	2	2
150	никогда не	2	2
151	того и	1	2
152	со своим	1	2
153	что на	1	2
154	в области	2	2
155	жизнью и	1	2
156	с их	1	2
157	с ее	3	2
158	ни одно	1	2
159	здесь не	1	2
160	в себя	2	2
161	времени и	1	2
162	не с	1	2
163	отсюда и	2	2
164	в результате	2	2
165	но здесь	1	2
166	там же	1	2
167	неотделим от	1	2
168	между тем	1	2
169	что и	5	2
170	к их	1	2
171	есть в	6	2
172	в большинстве	2	2
173	а ну	1	2
174	момент в	4	2
175	не подлежит	3	2
176	именно в	2	2
177	далеко не	2	2
178	и прежде	1	2
179	не на	3	2
180	может иметь	2	2
181	вместе с	5	2
182	или по	1	2
183	о чем	1	2
184	в той	3	2
185	мира с	1	2
186	в свое	2	2
187	в формах	3	2
188	и для	5	2
189	интерес к	2	2
190	на языке	1	2
191	а в	5	2
192	может и	1	2
193	с ней	1	2
194	что он	3	2
195	это в	3	2
196	как нечто	2	1
197	является для	1	1
198	одним из	1	1
199	переходит к	1	1
200	самом деле	1	1
201	тех же	1	1
202	это и	1	1
203	к данному	1	1
204	оказывается тем	1	1
205	и есть	3	1
206	в первом	1	1
207	к другому	1	1
208	проникает в	3	1
209	к рассказу	1	1
210	том какое	1	1
211	в году	5	1
212	есть не	2	1
213	мы не	2	1
214	не была	1	1
215	он как	1	1
216	в сущности	4	1
217	я не	3	1
218	они были	1	1
219	но даже	1	1
220	ему в	1	1
221	и со	2	1
222	героев в	1	1
223	и брани	3	1
224	это время	1	1
225	он был	3	1
226	замкнутых в	1	1
227	моменты как	1	1
228	он сам	1	1
229	в чем	2	1
230	характер и	1	1
231	во всех	3	1
232	в сюжете	1	1
233	там и	1	1
234	в ее	1	1
235	точка зрения	2	1
236	с совершенно	1	1
237	которая не	1	1
238	не просто	2	1
239	друг от	1	1
240	за пределы	1	1
241	образ смерти	2	1
242	однако от	1	1
243	в истории	1	1
244	в одной	2	1
245	вот как	1	1
246	некоторое время	1	1
247	низа и	1	1
248	однако не	1	1
249	хотя и	4	1
250	они сыграли	1	1
251	человеческая жизнь	1	1
252	в самом	1	1
253	истины и	1	1
254	в которой	2	1
255	счастья и	1	1
256	в нашем	1	1
257	поэтому и	3	1
258	так в	1	1
259	но без	2	1
260	им в	1	1
261	человеке и	1	1
262	св георгия	1	1
263	говорят о	1	1
264	лица и	3	1
265	но на	1	1
266	как у	1	1
267	человек не	1	1
268	к миру	1	1
269	но именно	3	1
270	так сказать	3	1
271	о которой	1	1
272	и еще	2	1
273	же это	1	1
274	не как	1	1
275	в силу	1	1
276	мир как	1	1
277	ибо она	1	1
278	характерное для	1	1
279	его от	1	1
280	на этом	5	1
281	с этой	1	1
282	именно это	1	1
283	таким образом	19	1
284	значительной степени	2	1
285	что является	1	1
286	различие между	1	1
287	пространственном так	1	1
288	существования не	1	1
289	об этом	1	1
290	время и	1	1
291	своего героя	1	1
292	и иных	1	1
293	форму и	1	1
294	но их	2	1
295	на спине	1	1
296	не соответствует	1	1
297	еще одно	1	1
298	в жизни	1	1
299	рассказу о	1	1
300	этого не	1	1
301	несмотря на	3	1
302	разовьется и	1	1
303	традиции так	1	1
304	все моменты	1	1
305	ряде других	1	1
306	вещами и	1	1
307	об особом	1	1
308	различные формы	1	1
309	от вертикали	1	1
310	будет занимать	1	1
311	в такой	1	1
312	верха и	3	1
313	в которых	2	1
314	жизни с	1	1
315	с данным	1	1
316	стало быть	1	1
317	силу своей	1	1
318	к реальному	1	1
319	и наоборот	1	1
320	не должно	3	1
321	том же	1	1
322	же может	1	1
323	при всех	1	1
324	но они	1	1
325	она не	1	1
326	самого начала	1	1
327	человека были	1	1
328	как о	3	1
329	мысли в	1	1
330	дело не	2	1
331	одна из	4	1
332	первая часть	1	1
333	на него	1	1
334	в процессе	2	1
335	xix века	1	1
336	этой амбивалентности	1	1
337	эпизод как	2	1
338	продолжения жизни	1	1
339	и всегда	2	1
340	нашли свое	1	1
341	ничего не	4	1
342	и проклятия	1	1
343	в разных	2	1
344	того как	5	1
345	показывает как	1	1
346	своей природе	1	1
347	и до	6	1
348	во всем	1	1
349	не принадлежит	1	1
350	своем состоянии	1	1
351	является по	1	1
352	ему не	1	1
353	и несколько	1	1
354	от их	1	1
355	начиная с	1	1
356	к себе	1	1
357	не могут	1	1
358	но все	4	1
359	не знаем	2	1
360	с телом	1	1
361	числе и	2	1
362	всего в	5	1
363	к тому	2	1
364	указывает на	1	1
365	не есть	2	1
366	оно не	2	1
367	в применении	1	1
368	должен быть	2	1
369	опираясь на	1	1
370	году в	1	1
371	от друга	1	1
372	и образ	2	1
373	здесь также	1	1
374	родного дома	1	1
375	эпизода в	1	1
376	второго лица	1	1
377	с самого	2	1
378	во главе	1	1
379	на свой	1	1
380	как с	1	1
381	в образе	4	1
382	по аналогии	1	1
383	здесь как	2	1
384	это ощущение	1	1
385	чем у	1	1
386	ряд аналогичных	1	1
387	мы в	2	1
388	поэтому в	1	1
389	в эпоху	7	1
390	и даже	1	1
391	остановимся на	2	1
392	человека это	1	1
393	с ним	2	1
394	и смерть	1	1
395	все дело	1	1
396	которого можно	1	1
397	о нем	3	1
398	часто и	1	1
399	и здесь	4	1
400	не был	1	1
401	новеллы и	1	1
402	и т.д	2	1
403	т.п в	1	1
404	и что	1	1
405	аналогии с	1	1
406	в значительной	2	1
407	или меньшую	1	1
408	нас в	3	1
409	даль и	1	1
410	и во	2	1
411	на весьма	1	1
412	с нами	1	1
413	от прошлого	1	1
414	таким путем	1	1
415	на одном	5	1
416	существенную роль	1	1
417	и брань	5	1
418	в форме	3	1
419	ее содержание	1	1
420	всех основных	1	1
421	века и	1	1
422	слов и	4	1
423	в описании	3	1
424	определяет основную	1	1
425	жизнь с	1	1
426	и так	2	1
427	до нас	5	1
428	присутствие в	1	1
429	в литературу	1	1
430	мир этот	1	1
431	от них	1	1
432	с которыми	1	1
433	образа жизни	1	1
434	так что	1	1
435	для всех	2	1
436	или о	1	1
437	напротив торжествующего	1	1
438	только на	2	1
439	и они	1	1
440	а напротив	1	1
441	культуры человека	1	1
442	во втором	1	1
443	мог стать	1	1
444	большинстве случаев	2	1
445	и их	3	1
446	в новом	1	1
447	всяком случае	1	1
448	вовсе не	7	1
449	в состоянии	2	1
450	каждая вещь	1	1
451	случаев это	1	1
452	не говорит	1	1
453	т.п или	1	1
454	тем что	3	1
455	к той	1	1
456	в других	1	1
457	и строго	1	1
458	того что	2	1
459	мире где	1	1
460	не были	1	1
461	всего многообразия	1	1
462	лица в	1	1
463	здесь это	1	1
464	еще и	1	1
465	во второй	2	1
466	мира это	1	1
467	и др	2	1
468	в романе	7	1
469	между ними	1	1
470	но есть	3	1
471	к человеку	2	1
472	превращается в	1	1
473	уж и	1	1
474	на этот	1	1
475	литературы нового	1	1
476	до конца	2	1
477	его как	2	1
478	влияние и	1	1
479	рождением новых	1	1
480	некоторых его	1	1
481	для романа	1	1
482	все то	3	1
483	и слово	1	1
484	ближе к	1	1
485	в одно	1	1
486	почву для	1	1
487	именно поэтому	1	1
488	на фоне	1	1
489	преисподняя в	2	1
490	как это	1	1
491	места для	1	1
492	всем что	1	1
493	прошлого к	1	1
494	в особенности	2	1
495	из которых	2	1
496	это своего	1	1
497	по своему	2	1
498	этого типа	1	1
499	это были	1	1
500	лицом к	1	1
501	перехода от	1	1
502	применении к	1	1
503	и там	1	1
504	в мир	1	1
505	для человека	1	1
506	путь в	3	1
507	в это	3	1
508	даже в	1	1
509	грани между	1	1
510	слова и	1	1
511	историческое время	2	1
512	и от	8	1
513	оба они	1	1
514	и развития	1	1
515	дыра в	1	1
516	один из	1	1
517	и собственно	1	1
518	смерти а	1	1
519	при всем	1	1
520	более того	1	1
521	весьма любопытно	1	1
522	от той	1	1
523	его нет	1	1
524	его не	1	1
525	в осмыслении	1	1
526	обращается к	1	1
527	же к	1	1
528	еще более	2	1
529	брань и	2	1
530	отношении не	1	1
531	большую или	1	1
532	от всего	1	1
533	погружает нас	1	1
534	ни было	2	1
535	же в	2	1
536	определяется его	1	1
537	этом свете	3	1
538	к самому	2	1
539	одной из	2	1
540	первых двух	2	1
541	поэта он	1	1
542	сказать что	1	1
543	одновременно и	2	1
544	бы его	1	1
545	никакого отношения	1	1
546	из этого	1	1
547	и низа	3	1
548	прошлого в	1	1
549	также не	1	1
550	ее в	1	1
551	нас не	2	1
552	во всяком	2	1
553	том числе	4	1
