N	2gram	Bakhtin_Pr_1	slovoVRo
140	отношении к	3	4
141	отношению к	8	4
142	в таком	1	4
143	в чисто	2	3
144	п все	2	3
145	должна быть	5	3
146	той же	5	3
147	единство и	1	3
148	роман в	1	3
149	можно прямо	1	3
150	сама по	1	3
151	стороны и	1	3
152	перед нами	5	3
153	и как	7	3
154	не приходится	1	3
155	бы и	4	3
156	с их	5	3
157	со всею	2	3
158	на этом	1	3
159	сознание и	5	3
160	лишь в	1	3
161	говорящего как	1	3
162	с точки	13	3
163	не столько	1	3
164	точку зрения	6	3
165	не была	1	3
166	идеологического творчества	2	3
167	чужие слова	1	3
168	нем в	2	3
169	связи с	2	3
170	этом отношении	3	3
171	авторское слово	1	3
172	в ней	2	3
173	к чужому	1	3
174	к нему	6	3
175	между тем	5	3
176	что и	4	3
177	в свете	4	3
178	быть и	1	3
179	или даже	2	3
180	него нет	2	3
181	у него	5	3
182	отметить что	1	3
183	рядом с	14	3
184	в особенности	1	3
185	точек зрения	3	3
186	здесь в	1	3
187	в свою	1	3
188	материал и	3	3
189	прямо сказать	1	3
190	в романах	7	3
191	и там	1	3
192	как к	3	3
193	в контексте	2	3
194	и от	2	3
195	голоса и	1	3
196	но это	4	3
197	что в	8	3
198	хотя бы	2	3
199	сказать что	3	3
200	героя в	4	3
201	во всяком	5	3
202	одним из	6	2
203	своего и	1	2
204	это и	5	2
205	в идеологической	1	2
206	романе не	1	2
207	с таким	1	2
208	мы уже	2	2
209	на материале	3	2
210	и само	1	2
211	мы не	1	2
212	именно к	1	2
213	и чужого	1	2
214	становится объектом	1	2
215	конечно и	2	2
216	по замыслу	1	2
217	с авторским	3	2
218	роман и	1	2
219	но как	3	2
220	точка зрения	12	2
221	не все	1	2
222	менее всего	6	2
223	за пределы	7	2
224	изображения и	6	2
225	с этим	2	2
226	кроме того	3	2
227	хотя и	1	2
228	как уже	1	2
229	авторским словом	2	2
230	более или	1	2
231	материалом и	1	2
232	себе как	1	2
233	лежит на	1	2
234	в нашем	1	2
235	романа но	1	2
236	диалог в	3	2
237	в себе	7	2
238	роль в	1	2
239	становится предметом	1	2
240	воспитания и	1	2
241	как он	1	2
242	а вовсе	1	2
243	на его	2	2
244	т д	1	2
245	он не	5	2
246	между материалом	1	2
247	кажется нам	1	2
248	из него	1	2
249	его романах	1	2
250	самого автора	7	2
251	зрения на	7	2
252	зрения и	2	2
253	далеко не	3	2
254	независимо от	1	2
255	и вне	1	2
256	мы видели	1	2
257	чем в	2	2
258	автора и	5	2
259	смысл и	1	2
260	или менее	1	2
261	и другие	1	2
262	и художественно	1	2
263	в их	3	2
264	мы сказали	1	2
265	но эта	4	2
266	но он	2	2
267	однако в	2	2
268	слов о	1	2
269	даже в	4	2
270	благодаря этой	1	2
271	на котором	3	2
272	дело в	1	2
273	того как	1	2
274	которого он	1	2
275	материала в	1	2
276	того чтобы	1	2
277	в одном	10	2
278	только и	1	2
279	вне его	2	2
280	с одним	1	2
281	слове и	1	2
282	а лишь	2	2
283	и форм	1	2
284	входят в	2	2
285	в области	1	2
286	и оно	1	2
287	в речах	1	2
288	отличается от	3	2
289	людях и	1	2
290	слова о	1	2
291	должен быть	1	2
292	оно может	2	2
293	проблема эта	1	2
294	и образ	1	2
295	свою очередь	1	2
296	его художественного	3	2
297	не образ	2	2
298	в себя	3	2
299	в рамки	2	2
300	как с	1	2
301	в другом	1	2
302	те же	2	2
303	здесь как	1	2
304	чужой акцент	1	2
305	на ряд	2	2
306	о нем	9	2
307	и здесь	3	2
308	на него	3	2
309	о том	1	2
310	таков например	1	2
311	своим предметом	1	2
312	как предмета	1	2
313	ним и	3	2
314	в форме	7	2
315	нем и	1	2
316	как например	2	2
317	речь о	1	2
318	что он	8	2
319	мы увидим	1	2
320	это очень	1	2
321	всяком случае	3	2
322	на мир	6	2
323	именно на	2	2
324	же и	2	2
325	уже в	3	2
326	и чисто	1	2
327	он стремится	3	2
328	разновидности романного	1	2
329	его и	2	2
330	истории европейского	1	2
331	для того	1	2
332	то что	15	2
333	не было	4	2
334	до сих	2	2
335	именно в	5	2
336	а именно	1	2
337	более того	5	2
338	для сознания	1	2
339	изображения в	3	2
340	его как	4	2
341	не всегда	1	2
342	его именно	1	2
343	и слово	3	2
344	в одно	1	2
345	слово слово	1	2
346	роман не	1	2
347	и особенно	1	2
348	художественное изображение	1	2
349	может стать	1	2
350	в данном	2	2
351	если оно	1	2
352	предмету и	1	2
353	чужому слову	1	2
354	существенно и	3	2
355	дело идет	5	2
356	и нет	2	2
357	сих пор	2	2
358	например у	1	2
359	роман но	1	2
360	в более	1	2
361	известной степени	1	2
362	она может	1	2
363	в результате	4	2
364	все они	1	2
365	как слово	3	2
366	слово самого	1	2
367	может и	1	2
368	не знает	3	2
369	и внутренне	3	2
370	от характера	3	2
371	к его	1	2
372	слово героя	7	2
373	речи как	1	2
374	все что	3	2
375	они не	4	2
376	и наиболее	1	1
377	подошли к	1	1
378	себя как	2	1
379	смысле слова	1	1
380	от этой	1	1
381	авторской идеологии	1	1
382	этого в	1	1
383	не должны	1	1
384	в движение	1	1
385	и изображения	7	1
386	так резко	1	1
387	словом как	1	1
388	становится в	1	1
389	проблемы в	1	1
390	он может	3	1
391	идет о	4	1
392	и есть	2	1
393	за собой	1	1
394	из самых	1	1
395	по преимуществу	2	1
396	и до	3	1
397	можно лишь	1	1
398	все те	2	1
399	слово же	1	1
400	и за	1	1
401	и могут	2	1
402	а как	7	1
403	со всех	1	1
404	на тех	1	1
405	он знает	3	1
406	без дистанции	1	1
407	опирающееся на	1	1
408	и о	5	1
409	мир не	1	1
410	героя но	2	1
411	место в	1	1
412	самого говорящего	1	1
413	своему герою	1	1
414	социальной действительности	1	1
415	диалога в	1	1
416	свой предмет	1	1
417	как не	8	1
418	самого героя	8	1
419	мы ее	2	1
420	единым и	1	1
421	герой может	1	1
422	почва для	1	1
423	предметом и	1	1
424	материала на	1	1
425	он сам	3	1
426	первый план	1	1
427	людей в	1	1
428	в создании	1	1
429	но конечно	1	1
430	а следовательно	1	1
431	контексте данного	1	1
432	друг к	1	1
433	осознает себя	1	1
434	то он	2	1
435	слов не	1	1
436	к которой	1	1
437	к ним	1	1
438	как чужое	1	1
439	остаются в	1	1
440	вступают в	1	1
441	ивана карамазова	4	1
442	приемов построения	1	1
443	в едином	4	1
444	творчество достоевского	5	1
445	и ложь	1	1
446	характер и	1	1
447	материал на	1	1
448	в одной	6	1
449	его на	2	1
450	до его	1	1
451	что как	1	1
452	для испытания	1	1
453	из возможных	2	1
454	романах достоевского	5	1
455	не сливается	2	1
456	сознания в	1	1
457	могли бы	2	1
458	героев достоевского	1	1
459	и внутреннюю	1	1
460	и превращается	1	1
461	и художественного	1	1
462	все новые	1	1
463	в самом	10	1
464	к художественному	1	1
465	та же	1	1
466	в целом	6	1
467	момент его	2	1
468	романы и	1	1
469	он в	3	1
470	борьбу за	1	1
471	выражение в	6	1
472	и самый	1	1
473	в этой	4	1
474	изображающего сознания	1	1
475	нами в	2	1
476	в маленьком	1	1
477	другом случае	1	1
478	ее как	3	1
479	самая постановка	1	1
480	свой материал	1	1
481	дело здесь	2	1
482	вообще не	1	1
483	в чужую	1	1
484	что она	6	1
485	больше всего	1	1
486	время и	1	1
487	он ни	2	1
488	но именно	3	1
489	и только	1	1
490	между героями	1	1
491	и еще	1	1
492	не значит	4	1
493	сожалению не	1	1
494	романе до	1	1
495	у лермонтова	1	1
496	у ивана	1	1
497	миров и	1	1
498	социальных сил	1	1
499	мир романа	1	1
500	и сам	2	1
501	процессе этого	1	1
502	и по	1	1
503	в соответствующем	1	1
504	эта полнота	1	1
505	одно и	1	1
506	поэтому слово	1	1
507	в каждом	8	1
508	мне в	1	1
509	влиянием в	1	1
510	и единую	1	1
511	он просто	1	1
512	что мир	1	1
513	в мире	6	1
514	об этом	1	1
515	и внутренняя	1	1
516	к другу	1	1
517	них не	1	1
518	высказывания и	1	1
519	сознание не	1	1
520	а его	2	1
521	знает что	1	1
522	это было	1	1
523	действительности в	1	1
524	но самый	1	1
525	то все	1	1
526	новые и	1	1
527	ведь если	1	1
528	здесь нет	1	1
529	и романа	1	1
530	но уже	1	1
531	он является	1	1
532	достоевского и	7	1
533	не вместима	1	1
534	все равно	1	1
535	о способах	2	1
536	в соединении	1	1
537	всегда и	1	1
538	несмотря на	6	1
539	до достоевского	2	1
540	ведет к	1	1
541	выйти за	2	1
542	в категории	2	1
543	такой же	1	1
544	здесь конечно	2	1
545	в один	2	1
546	одного и	1	1
547	сосредоточиться на	1	1
548	и становится	1	1
549	на первый	1	1
550	идеологической позиции	3	1
551	все элементы	1	1
552	довлеет себе	1	1
553	в своей	8	1
554	сказать так	1	1
555	сознания но	2	1
556	образ а	2	1
557	лежат в	1	1
558	эта тема	1	1
559	с идеей	4	1
560	конечно что	2	1
561	его мире	2	1
562	добиться от	1	1
563	часто не	1	1
564	романа который	2	1
565	он принимает	1	1
566	себе а	1	1
567	мысли и	5	1
568	не исчерпывается	1	1
569	нему и	2	1
570	своем собственном	1	1
571	должны были	1	1
572	завершенный образ	1	1
573	оно до	1	1
574	дан в	1	1
575	где она	1	1
576	где герой	1	1
577	он живет	1	1
578	его сознание	1	1
579	своего времени	2	1
580	по ту	2	1
581	далека от	1	1
582	произведения в	2	1
583	она или	1	1
584	и единого	1	1
585	окружающей действительности	2	1
586	и герой	1	1
587	индивидуальных воль	1	1
588	идеологической жизни	1	1
589	от чисто	1	1
590	построении романа	2	1
591	построены и	1	1
592	его целом	6	1
593	до известной	1	1
594	xviii века	1	1
595	человека но	2	1
596	лиц и	1	1
597	с которой	2	1
598	аналогичные явления	1	1
599	кругозор в	1	1
600	самого начала	2	1
601	авторского слова	8	1
602	не о	2	1
603	и притом	1	1
604	на себе	2	1
605	и специфичность	1	1
606	весь этот	2	1
607	у этой	1	1
608	могут до	1	1
609	героев и	3	1
610	и имеет	1	1
611	в нас	1	1
612	иметь в	1	1
613	пределах самого	1	1
614	лишь одна	1	1
615	внешние и	1	1
616	словом но	1	1
617	и уже	2	1
618	сосуществования но	1	1
619	следовательно и	2	1
620	карамазова и	3	1
621	построения образа	1	1
622	ничего не	5	1
623	она ни	1	1
624	ее с	1	1
625	она имеет	1	1
626	лишь с	1	1
627	прежде чем	1	1
628	это слово	1	1
629	нам важно	1	1
630	в сознании	2	1
631	эти три	1	1
632	интенции автора	1	1
633	или иных	1	1
634	не слышит	1	1
635	еще резче	1	1
636	стиль и	1	1
637	а путем	1	1
638	полемизирует с	1	1
639	к себе	2	1
640	в духе	3	1
641	и изображается	1	1
642	конструкции и	1	1
643	во все	2	1
644	из самого	2	1
645	лежит в	1	1
646	и всех	1	1
647	если же	3	1
648	глубокое и	3	1
649	с авторской	2	1
650	совершенно иной	1	1
651	и разрешить	2	1
652	подходят к	1	1
653	думают и	1	1
654	с образом	1	1
655	и это	5	1
656	и самое	3	1
657	а предмет	1	1
658	взаимодействие с	1	1
659	то она	1	1
660	в виду	1	1
661	как один	1	1
662	в окружающем	1	1
663	точками зрения	2	1
664	сочетается с	5	1
665	согласны с	1	1
666	чтобы быть	1	1
667	же идея	1	1
668	него самого	2	1
669	и говорит	1	1
670	и этим	3	1
671	с самого	1	1
672	этот роман	1	1
673	приводит к	3	1
674	дано в	3	1
675	слова а	2	1
676	и другими	1	1
677	введенное в	1	1
678	и всюду	1	1
679	роман или	1	1
680	во второй	1	1
681	всех возможных	1	1
682	основная особенность	2	1
683	поэтому в	2	1
684	одно из	2	1
685	он остается	1	1
686	не на	4	1
687	образом в	1	1
688	другими словами	1	1
689	за пределами	1	1
690	никак не	2	1
691	и что	2	1
692	не поддается	2	1
693	можно сказать	1	1
694	отлично знает	1	1
695	такими же	1	1
696	в драме	5	1
697	тем или	2	1
698	тем как	4	1
699	мире поэтому	1	1
700	увидеть и	1	1
701	при изображении	1	1
702	не довлеет	1	1
703	поступок героя	1	1
704	во всей	2	1
705	вокруг героя	1	1
706	вообще и	1	1
707	в художественной	2	1
708	его влиянием	1	1
709	и следовательно	4	1
710	в лучшем	2	1
711	и она	1	1
712	сознания его	1	1
713	как объект	4	1
714	на те	1	1
715	строится не	1	1
716	того что	1	1
717	все зависит	1	1
718	себе еще	2	1
719	одну и	1	1
720	всякого рода	1	1
721	образы людей	1	1
722	одной из	1	1
723	проникнуть в	1	1
724	в какой	1	1
725	друг друга	3	1
726	целом ряде	3	1
727	всех существенных	1	1
728	уже говорили	1	1
729	образом даже	1	1
730	и действительно	1	1
731	в напряженном	1	1
732	всею ясностью	1	1
733	такого героя	3	1
734	кругозора в	1	1
735	одном сознании	2	1
736	резче и	1	1
737	и ее	2	1
738	здесь с	3	1
739	воспринять и	1	1
740	образа говорящего	1	1
741	его слову	1	1
742	значимость и	2	1
743	в качестве	1	1
744	слова героя	2	1
745	от автора	3	1
746	нет прямого	1	1
747	ибо все	1	1
748	с нею	1	1
749	говорить об	1	1
750	вместить в	1	1
751	быть весьма	1	1
752	роман он	1	1
753	они могли	1	1
754	него и	1	1
755	к слову	1	1
756	но самое	1	1
757	равновесия и	1	1
758	мир поэтому	1	1
759	но есть	1	1
760	за ним	3	1
761	евангельские тексты	1	1
762	всех сферах	1	1
763	собственного слова	1	1
764	мир в	3	1
765	слово его	1	1
766	сами по	3	1
767	в пространстве	3	1
768	и со	2	1
769	в конце	6	1
770	художественному целому	1	1
771	не для	1	1
772	к явлениям	1	1
773	ту сторону	2	1
774	может служить	1	1
775	дело и	1	1
776	случае не	1	1
777	и рождается	1	1
778	и никогда	1	1
779	как раз	6	1
780	тем что	4	1
781	и оценки	1	1
782	уверенного и	1	1
783	в других	1	1
784	героя его	2	1
785	старается предвосхитить	1	1
786	перейти к	1	1
787	эти противоречия	1	1
788	подлинного художественного	1	1
789	предметом изображения	2	1
790	обо мне	1	1
791	глубине и	1	1
792	разнороднейший материал	3	1
793	развитии и	1	1
794	лишь одним	2	1
795	особая точка	1	1
796	героев с	1	1
797	оно лишь	1	1
798	как у	1	1
799	строится в	1	1
800	завершенность и	1	1
801	и самая	1	1
802	или меньшей	1	1
803	случаев в	1	1
804	пределы и	1	1
805	чужой мысли	3	1
806	быть глубоко	1	1
807	ему принадлежит	1	1
808	что не	1	1
809	себе то	1	1
810	должно быть	4	1
811	героев как	1	1
812	притом не	1	1
813	к сожалению	1	1
814	превращается в	4	1
815	авторских слов	1	1
816	нужно сказать	1	1
817	а на	1	1
818	зависит от	1	1
819	самое слово	2	1
820	другой стороны	3	1
821	что действие	1	1
822	все время	2	1
823	из участников	1	1
824	изображения при	1	1
825	слова слово	1	1
826	герой лишь	1	1
827	не допускает	1	1
828	и взаимного	1	1
829	оценки и	1	1
830	героя герой	1	1
831	мира в	5	1
832	определенными и	1	1
833	вступает в	1	1
834	в частности	1	1
835	все то	4	1
836	вступает с	1	1
837	о себе	12	1
838	ближе всего	1	1
839	поэтому даже	1	1
840	в рамках	1	1
841	даже не	1	1
842	только его	1	1
843	и приобретает	1	1
844	нет ни	2	1
845	он говорит	1	1
846	иллюстрацией к	1	1
847	или иного	1	1
848	с миром	1	1
849	даже там	2	1
850	и идеологической	1	1
851	романа он	1	1
852	в литературе	4	1
853	он сумел	1	1
854	быть только	1	1
855	хотя он	1	1
856	сосуществование и	3	1
857	как особенности	1	1
858	для понимания	2	1
859	большей или	1	1
860	толстого в	1	1
861	мира с	1	1
862	этого слова	1	1
863	его несмотря	1	1
864	на пути	2	1
865	у толстого	2	1
866	в условиях	2	1
867	то перед	2	1
868	при условии	1	1
869	того или	1	1
870	романа с	2	1
871	однако не	2	1
872	себе все	1	1
873	которые были	2	1
874	мире а	3	1
875	такой образ	3	1
876	тех или	1	1
877	конечно эта	1	1
878	слова но	2	1
879	отсюда следует	1	1
880	но на	1	1
881	сознания и	5	1
882	человека это	1	1
883	или иным	1	1
884	словом о	2	1
885	себя самого	2	1
886	из своего	2	1
887	и могли	1	1
888	на языке	2	1
889	замкнутость и	1	1
890	же в	2	1
891	этим он	1	1
892	маленьком масштабе	1	1
893	нисколько не	2	1
894	значит конечно	2	1
895	к самому	1	1
896	нами не	1	1
897	чтобы добиться	1	1
898	лучшем случае	2	1
899	предметный мир	1	1
900	возможно лишь	1	1
901	только как	2	1
902	только действительность	1	1
903	этой проблемы	1	1
904	образ другого	1	1
905	речей и	1	1
906	свободным и	1	1
907	идея в	1	1
908	эта установка	1	1
909	бы быть	1	1
910	формах всегда	1	1
911	сам в	1	1
912	значение не	1	1
913	или точнее	1	1
914	печорин у	1	1
915	также не	2	1
916	в своих	3	1
917	только не	1	1
918	к этому	1	1
919	слова это	1	1
