N	2gram	Losev_Dial_2	Komedia
162	все что	1	3
163	в какой	2	3
164	во всяком	2	3
165	человека и	2	2
166	даже если	1	2
167	перед лицом	1	2
168	его не	2	2
169	мы не	1	2
170	в сущности	2	2
171	время как	7	2
172	и он	1	2
173	но при	1	2
174	и на	1	2
175	бы то	1	2
176	во всех	2	2
177	в изображении	2	2
178	отличие от	1	2
179	за пределы	4	2
180	что они	6	2
181	и я	2	2
182	как в	2	2
183	стороны и	1	2
184	что касается	1	2
185	в результате	2	2
186	так или	2	2
187	раз в	2	2
188	только один	1	2
189	если он	1	2
190	и если	4	2
191	на его	2	2
192	после этого	3	2
193	в силу	5	2
194	в мире	2	2
195	это не	10	2
196	не ясно	1	2
197	ни одной	1	2
198	остается в	1	2
199	в котором	1	2
200	в их	2	2
201	начиная от	1	2
202	всем том	1	2
203	сам себя	1	2
204	в одном	4	2
205	что эта	1	2
206	тому что	2	2
207	она не	8	2
208	что с	2	2
209	что ему	1	2
210	дело не	2	2
211	в основе	1	2
212	за то	1	2
213	больше чем	1	2
214	ему и	1	2
215	и после	1	2
216	бы по	1	2
217	хочет быть	3	2
218	в области	2	2
219	больше того	1	2
220	нет ни	3	2
221	не считает	1	2
222	если же	1	2
223	и это	5	2
224	как мы	3	2
225	и о	1	2
226	в виду	5	2
227	вывод что	1	2
228	здесь не	1	2
229	без всякого	4	2
230	то время	4	2
231	в образе	1	2
232	она была	1	2
233	по тому	1	2
234	сама она	1	2
235	хотя это	1	2
236	в другом	4	2
237	как этот	1	2
238	и во	1	2
239	которой мы	1	2
240	между тем	2	2
241	нуждается в	3	2
242	все время	3	2
243	как из	2	2
244	не как	2	2
245	тот же	1	2
246	пор не	1	2
247	должен быть	1	2
248	и любовь	1	2
249	у тебя	1	2
250	и ее	1	2
251	не мешает	5	2
252	уже в	4	2
253	если мы	2	2
254	мы знаем	1	2
255	при всей	1	2
256	этом отношении	1	2
257	от того	4	2
258	к одной	1	2
259	что это?	1	2
260	или иначе	2	2
261	себя и	1	2
262	не было	3	2
263	что мы	2	2
264	истинное положение	1	2
265	его на	1	2
266	из которых	1	2
267	не отличаются	2	2
268	не могут	4	2
269	сравнению с	1	2
270	возможность и	1	2
271	по существу	1	2
272	только для	1	2
273	видно что	1	2
274	нет ничего	1	2
275	все остальные	1	2
276	при всем	1	2
277	и все	12	2
278	конце концов	1	2
279	нет никаких	1	2
280	е в	3	2
281	не будет	2	2
282	только как	3	2
283	другой стороны	4	2
284	совершенно не	7	2
285	равно как	1	2
286	из этого	1	2
287	в свое	1	2
288	по сравнению	1	2
289	в своих	2	2
290	это в	1	2
291	в таком	4	2
292	несколько десятков	1	1
293	я и	2	1
294	например в	2	1
295	чтобы не	6	1
296	всего это	1	1
297	же по	1	1
298	сопоставление с	1	1
299	можем судить	1	1
300	и до	1	1
301	равно что	1	1
302	в зависимости	2	1
303	как надо	1	1
304	всех указанных	1	1
305	возникающая в	1	1
306	мы имеем	3	1
307	вопрос о	3	1
308	я высказал	1	1
309	глубины и	1	1
310	весь дом	1	1
311	я не	6	1
312	не сводится	1	1
313	ему в	1	1
314	зависимости от	2	1
315	разве не	1	1
316	из ее	1	1
317	это время	3	1
318	и говорить	2	1
319	он сам	1	1
320	как сыну	1	1
321	все эти	2	1
322	не был	1	1
323	говоря уже	2	1
324	в чем	3	1
325	не без	1	1
326	глаза на	1	1
327	но не	6	1
328	другой пример	1	1
329	но как	5	1
330	к которой	1	1
331	и всякий	1	1
332	если в	2	1
333	очевидно что	2	1
334	а уже	1	1
335	себе и	3	1
336	к сожалению	2	1
337	которые не	2	1
338	в истории	2	1
339	тем больше	1	1
340	в одной	4	1
341	если она	2	1
342	независимо от	4	1
343	общего с	1	1
344	где и	1	1
345	перед нами	2	1
346	на земле	1	1
347	сходство между	1	1
348	и как	10	1
349	что по	2	1
350	внимание что	1	1
351	более или	2	1
352	от этого	3	1
353	вступить с	1	1
354	из жизни	1	1
355	вопрос почему	1	1
356	чем больше	1	1
357	за это	1	1
358	из этих	1	1
359	к достижению	1	1
360	на осла	1	1
361	самое главное	1	1
362	больше всего	1	1
363	т д	15	1
364	по крайней	9	1
365	не к	1	1
366	быть с	1	1
367	мало того	1	1
368	чем она	1	1
369	и решил	1	1
370	в компании	1	1
371	на этом	2	1
372	именно это	1	1
373	в каждом	2	1
374	что все	1	1
375	же не	3	1
376	чем я	1	1
377	есть все	1	1
378	значение в	1	1
379	говорил что	2	1
380	это было	3	1
381	обоих случаях	1	1
382	начала что	1	1
383	известно что	1	1
384	ни разу	1	1
385	и тем	1	1
386	ведь она	1	1
387	на сцене	2	1
388	в это	3	1
389	во многом	1	1
390	его и	1	1
391	для своего	1	1
392	сторон в	1	1
393	со своими	1	1
394	не всегда	1	1
395	когда я	2	1
396	совершенно особый	1	1
397	сам не	2	1
398	представляет себе	1	1
399	а потом	4	1
400	одно из	4	1
401	его образ	1	1
402	человек и	1	1
403	как все	1	1
404	не от	1	1
405	знаем что	1	1
406	что я	2	1
407	их между	1	1
408	стало быть	10	1
409	сам же	1	1
410	образом и	1	1
411	времени не	1	1
412	но он	4	1
413	друг другу	1	1
414	теми же	1	1
415	всякий другой	1	1
416	это дело	1	1
417	том и	1	1
418	вещей и	3	1
419	ним в	1	1
420	вернемся к	1	1
421	некоторых случаях	1	1
422	случае в	1	1
423	виду что	2	1
424	в обоих	1	1
425	свое время	1	1
426	того как	2	1
427	и притом	7	1
428	и остается	2	1
429	душе и	1	1
430	в самых	1	1
431	человека по	1	1
432	он с	1	1
433	всегда имеют	1	1
434	человека от	1	1
435	на тему	1	1
436	и по	4	1
437	не помышляя	1	1
438	предполагать что	1	1
439	по своей	4	1
440	меня и	1	1
441	во всем	1	1
442	и теперь	1	1
443	не нуждается	4	1
444	что на	2	1
445	ли это	1	1
446	с другом	1	1
447	у меня	3	1
448	свое собственное	1	1
449	уже о	2	1
450	все то	1	1
451	могут быть	4	1
452	похож на	1	1
453	как только	3	1
454	о браке	1	1
455	это я	2	1
456	время какого-нибудь	1	1
457	и можем	1	1
458	о них	1	1
459	следовательно не	2	1
460	подобно тому	1	1
461	вспомнить как	1	1
462	лица не	1	1
463	время его	1	1
464	и от	3	1
465	важно только	1	1
466	дороге в	1	1
467	нет никакой	4	1
468	и может	6	1
469	и совершенно	2	1
470	и когда	4	1
471	в живых	1	1
472	что у	2	1
473	чтобы дать	1	1
474	те же	1	1
475	времени и	9	1
476	ты не	1	1
477	мог бы	1	1
478	к его	1	1
479	на которую	1	1
480	которые он	1	1
481	когда в	1	1
482	остается только	2	1
483	это только	3	1
484	жизнь и	5	1
485	мы в	2	1
486	строго говоря	1	1
487	из одного	1	1
488	с утра	1	1
489	не меньше	1	1
490	быть ни	1	1
491	нечто совсем	1	1
492	это явствует	1	1
493	и та	6	1
494	сам а	1	1
495	все тем	1	1
496	на что	1	1
497	все их	1	1
498	дают нам	1	1
499	все его	3	1
500	может не	4	1
501	нас от	1	1
502	нас в	1	1
503	мы понимаем	1	1
504	как нет	1	1
505	все на	4	1
506	какой-нибудь из	1	1
507	то в	1	1
508	но ничего	1	1
509	путь к	1	1
510	являются в	1	1
511	от них	1	1
512	они обе	1	1
513	ее на	1	1
514	крайней мере	9	1
515	и подобных	1	1
516	сказать и	1	1
517	и она	2	1
518	своей природе	2	1
519	спасает человека	1	1
520	что здесь	2	1
521	мысли не	1	1
522	мы видим	2	1
523	менее в	1	1
524	ли он	1	1
525	причем эта	1	1
526	только в	5	1
527	и кончая	1	1
528	во времени	4	1
529	этой линии	2	1
530	нам возможность	1	1
531	это же	1	1
532	образ как	1	1
533	на мой	1	1
534	со всеми	1	1
535	чтобы их	1	1
536	в эти	1	1
537	человека с	1	1
538	по самой	1	1
539	только на	1	1
540	а напротив	1	1
541	ни одного	1	1
542	одной точке	1	1
543	свою жизнь	1	1
544	действий и	1	1
545	является не	1	1
546	в душе	7	1
547	что лучше	1	1
548	и их	3	1
549	в новом	1	1
550	пока не	1	1
551	на одном	1	1
552	в прошлом	1	1
553	чтобы она	1	1
554	меня то	1	1
555	как его	1	1
556	в некоторых	2	1
557	что последний	1	1
558	ведь мы	2	1
559	переживает это	2	1
560	из двух	1	1
561	сами эти	1	1
562	черты сходства	1	1
563	них в	1	1
564	этого человека	1	1
565	а именно	5	1
566	всякого другого	1	1
567	было и	1	1
568	показывает что	1	1
569	мы еще	1	1
570	говорит о	1	1
571	превращается в	1	1
572	он только	1	1
573	был в	2	1
574	не на	2	1
575	пост и	1	1
576	от их	2	1
577	с которым	1	1
578	в руках	1	1
579	несомненно она	1	1
580	и ему	1	1
581	как ни	2	1
582	мы находим	3	1
583	человек в	1	1
584	или на	2	1
585	уж не	1	1
586	самой своей	1	1
587	и потому	5	1
588	в разной	2	1
589	надо было	1	1
590	слишком много	1	1
591	к жизни	1	1
592	тому как	1	1
593	в тех	2	1
594	когда же	1	1
595	быть только	2	1
596	целый год	1	1
597	да и	6	1
598	скорее наоборот	1	1
599	можно принять	1	1
600	друг с	1	1
601	на свете	5	1
602	ко мне	2	1
603	в состоянии	2	1
604	ему все	1	1
605	еще раз	1	1
606	можно сказать	5	1
607	отдельно от	1	1
608	короче говоря	1	1
609	в смысле	5	1
610	думают что	2	1
611	это ясно	1	1
612	до чего	1	1
613	или в	2	1
614	что кто-то	1	1
615	о котором	3	1
616	это как	3	1
617	своей собственной	1	1
618	а к	1	1
619	в голову	1	1
620	отличаются от	1	1
621	то не	3	1
622	себя самого	1	1
623	на первый	1	1
624	к счастью	1	1
625	или менее	2	1
626	это может	2	1
627	в этих	3	1
628	не будучи	2	1
629	не должен	1	1
630	разной степени	1	1
631	ибо в	1	1
632	ли что	2	1
633	все они	1	1
634	хотя в	2	1
635	бы на	1	1
636	но вот	2	1
637	окончательно и	1	1
638	условий и	1	1
639	к самому	1	1
640	не говоря	2	1
641	к женщине	1	1
642	сказать что	10	1
643	и только	4	1
644	понимать как	3	1
645	была бы	3	1
646	что угодно	1	1
647	ошибемся если	1	1
648	но этот	1	1
649	взгляда на	2	1
650	наравне с	1	1
651	и самих	1	1
652	на своем	1	1
653	вполне ясная	1	1
654	начала не	1	1
655	жизнь в	2	1
656	об этих	1	1
657	жизни и	6	1
658	и эта	1	1
659	уже после	1	1
660	можно назвать	1	1
661	как на	1	1
662	отцу и	1	1
663	они не	3	1
