N	2gram	Vinokur_Ku_1	Myshleni
732	что только	1	1
733	культурного развития	3	1
734	действие в	2	1
735	среди других	1	1
736	ответа на	1	1
737	будь то	1	1
738	что даже	1	1
739	известных условиях	1	1
740	и является	4	1
741	положение в	1	1
742	и так	1	1
743	между тем	5	1
744	невозможно с	1	1
745	имеет своим	1	1
746	случаи когда	1	1
747	с которыми	1	1
748	так что	4	1
749	же и	2	1
750	конечно не	2	1
751	которому он	1	1
752	бы у	1	1
753	вопроса о	1	1
754	только на	1	1
755	то и	2	1
756	ни одного	2	1
757	самой различной	1	1
758	слова в	1	1
759	в нашей	1	1
760	свидетельствует о	2	1
761	в сознании	1	1
762	научного знания	3	1
763	еще одну	1	1
764	является не	1	1
765	этого процесса	1	1
766	или даже	1	1
767	в данной	1	1
768	как выражение	1	1
769	постановка вопроса	1	1
770	он принадлежит	1	1
771	этот раз	1	1
772	был бы	2	1
773	одно из	2	1
774	к мысли	1	1
775	истолковать его	1	1
776	речи гораздо	1	1
777	для той	1	1
778	могло бы	1	1
779	в языке	8	1
780	сами по	1	1
781	в современном	1	1
782	не для	1	1
783	к ним	1	1
784	как его	1	1
785	доказать что	2	1
786	их по	1	1
787	речевые навыки	1	1
788	другой и	1	1
789	в особенности	3	1
790	чтобы показать	1	1
791	свою мысль	1	1
792	со всем	1	1
793	на второй	1	1
794	на примере	2	1
795	в соответствующих	1	1
796	однако что	1	1
797	и тех	1	1
798	здесь в	1	1
799	а именно	2	1
800	общественного договора	1	1
801	дело в	1	1
802	о котором	2	1
803	они возникли	1	1
804	еще и	5	1
805	на которые	1	1
806	первостепенной важности	1	1
807	в природе	1	1
808	показывает что	1	1
809	вообще не	1	1
810	только к	2	1
811	здесь действительно	1	1
812	конечно прав	1	1
813	же есть	2	1
814	что а	1	1
815	и делает	1	1
816	до конца	2	1
817	бы назвать	1	1
818	основной вопрос	1	1
819	зависит от	1	1
820	долгое время	1	1
821	этой точки	2	1
822	языка не	3	1
823	под влиянием	3	1
824	то она	1	1
825	народов и	1	1
826	как именно	2	1
827	в речи	3	1
828	все более	1	1
829	из элементов	1	1
830	эти слова	1	1
831	когда говорят	1	1
832	эта идея	1	1
833	и потому	4	1
834	мы говорим	2	1
835	нет еще	1	1
836	к своему	2	1
837	переломного момента	1	1
838	предположить что	1	1
839	к следующему	1	1
840	это также	1	1
841	тенденцию к	1	1
842	для сравнения	1	1
843	этой последней	1	1
844	применении к	1	1
845	бы здесь	1	1
846	за него	1	1
847	в тех	4	1
848	и там	1	1
849	самого себя	1	1
850	да и	1	1
851	многих других	1	1
852	том смысле	1	1
853	сомневаться в	1	1
854	психологии как	1	1
855	и от	1	1
856	сих пор	4	1
857	слов которые	1	1
858	так хорошо	1	1
859	в смысле	2	1
860	факты и	2	1
861	не принял	2	1
862	должны быть	2	1
863	к другим	1	1
864	при всем	1	1
865	человека о	1	1
866	более того	1	1
867	одна из	1	1
868	сравнить с	1	1
869	относиться к	1	1
870	и дают	1	1
871	именно это	1	1
872	уже на	2	1
873	в данный	1	1
874	отношении между	1	1
875	общем понятии	1	1
876	способ проверить	1	1
877	а все	1	1
878	которого они	1	1
879	справедливо указывает	2	1
880	как она	1	1
881	своей точки	1	1
882	иное чем	1	1
883	или нет	1	1
884	бы в	7	1
885	еще более	1	1
886	против того	1	1
887	мысль в	1	1
888	но это	1	1
889	силы в	1	1
890	же ли	1	1
891	тезис о	1	1
892	в системе	3	1
893	к ее	1	1
894	жизни в	1	1
895	между ними	2	1
896	не знает	1	1
897	другой стороны	6	1
898	от индивидуального	1	1
899	изменяется в	1	1
900	же относится	1	1
901	их с	1	1
902	которым он	1	1
903	которые всегда	1	1
904	в свое	2	1
905	а может	1	1
906	языком как	1	1
907	также не	1	1
908	это было	2	1
909	в своих	1	1
910	эти условия	1	1
911	спросить себя	1	1
912	для дальнейшего	1	1
913	свою задачу	1	1
914	совершенно последовательно	1	1
915	как на	3	1
916	точно так	1	1
917	в роли	1	1
918	ср с	1	1
919	гораздо более	3	1
920	смысле что	1	1
