N	2gram	Medvedev_F_1	Dialekti
461	далеко не	1	1
462	но лишь	1	1
463	свою силу	1	1
464	нигде не	1	1
465	отрешенная от	2	1
466	в эту	2	1
467	свою собственную	1	1
468	и ее	10	1
469	почти не	2	1
470	в котором	1	1
471	в последнее	1	1
472	голое и	1	1
473	знаем что	1	1
474	бы мы	1	1
475	от его	1	1
476	взятые сами	1	1
477	от природных	1	1
478	но эта	2	1
479	времени не	1	1
480	творчества и	1	1
481	друг другу	1	1
482	сами же	2	1
483	превратиться в	1	1
484	том и	1	1
485	тому чтобы	1	1
486	и очень	1	1
487	и истории	5	1
488	случае в	1	1
489	действительности от	1	1
490	деле это	1	1
491	в психике	1	1
492	извне и	1	1
493	в обоих	1	1
494	как о	4	1
495	душе и	1	1
496	в основе	3	1
497	и энергий	1	1
498	и всегда	1	1
499	одна из	2	1
500	это то	1	1
501	с живым	1	1
502	правда это	2	1
503	на природу	1	1
504	действительность мы	1	1
505	и поэтическое	1	1
506	и сама	1	1
507	этом отношении	1	1
508	но даже	1	1
509	реакция в	1	1
510	все то	1	1
511	и противопоставление	1	1
512	конечно гораздо	1	1
513	встречается в	1	1
514	время никогда	1	1
515	отличается от	3	1
516	его значение	1	1
517	они и	1	1
518	пр все	2	1
519	оно не	4	1
520	этим только	1	1
521	должен быть	5	1
522	то ни	3	1
523	опираясь на	1	1
524	к абсолютному	1	1
525	и самое	1	1
526	элементы в	1	1
527	и о	1	1
528	более не	1	1
529	объединения и	1	1
530	европейского искусства	2	1
531	всем этим	2	1
532	здесь не	3	1
533	ни стало	2	1
534	и всякой	1	1
535	последнее время	1	1
536	элементов а	1	1
537	и требуют	1	1
538	приводит к	2	1
539	мы наблюдаем	1	1
540	дано в	1	1
541	слова а	1	1
542	стремиться к	1	1
543	поэтому мы	1	1
544	в образе	1	1
545	на нее	2	1
546	и извне	3	1
547	одного из	1	1
548	всего чисто	1	1
549	здесь нет	1	1
550	мог бы	1	1
551	к его	1	1
552	оно все	1	1
553	еще в	2	1
554	она была	2	1
555	подойти к	1	1
556	не должны	1	1
557	и неизбежно	1	1
558	и на	8	1
559	по сравнению	1	1
560	из одного	1	1
561	сама она	1	1
562	отрешения и	4	1
563	по теории	1	1
564	е самое	1	1
565	не меньше	1	1
566	смысле и	1	1
567	воли и	1	1
568	мы всегда	1	1
569	познания и	4	1
570	и здесь	6	1
571	искусства и	5	1
572	не был	1	1
573	что самая	1	1
574	в состав	1	1
575	искусство только	1	1
576	и просто	1	1
577	оно ни	1	1
578	изображения т	1	1
579	по их	1	1
580	и во	1	1
581	нет у	1	1
582	на всех	1	1
583	хорошо но	1	1
584	нас а	1	1
585	и смыслом	1	1
586	как нет	1	1
587	но ничего	1	1
588	являются в	1	1
589	науке и	1	1
590	от них	1	1
591	его изображения	1	1
592	как таковая	1	1
593	и вещей	1	1
594	на одном	1	1
595	как его	1	1
596	во всей	2	1
597	время может	1	1
598	е таких	1	1
599	и подобных	1	1
600	в художественной	1	1
601	глаза на	1	1
602	в неясности	1	1
603	и всякое	3	1
604	вещи как	1	1
605	существует не	1	1
606	в литературе	5	1
607	он действительно	1	1
608	эти последние	1	1
609	интереса к	1	1
610	время в	3	1
611	не решается	1	1
612	совсем не	1	1
613	речи о	1	1
614	менее в	1	1
615	проникнуть в	1	1
616	не имеет	1	1
617	во всем	2	1
618	и чувства	1	1
619	и действительно	1	1
620	эта характеристика	1	1
621	кроме этого	1	1
622	времени как	1	1
623	именно на	1	1
624	произведение но	1	1
625	и событий	1	1
626	литература но	1	1
627	из которых	1	1
628	только на	5	1
629	вопрос и	1	1
630	может проникнуть	1	1
631	а это	1	1
632	его и	2	1
633	на чужой	1	1
634	мы знаем	1	1
635	представить себе	1	1
636	не изучены	1	1
637	у нее	1	1
638	не о	3	1
639	друг друга	4	1
640	у него	1	1
641	искусства только	1	1
642	резко и	1	1
643	явлений в	1	1
644	отношении что	1	1
645	к одной	1	1
646	и всякий	2	1
647	даже и	2	1
648	вне их	1	1
649	жизнь как	3	1
650	в особенности	3	1
651	же деле	1	1
652	одном месте	1	1
653	или иной	1	1
654	даже не	1	1
655	как у	1	1
656	и тех	1	1
657	здесь в	2	1
658	на то	1	1
659	не сводится	2	1
660	только путем	1	1
661	к которому	2	1
662	наконец в	3	1
663	и др	5	1
664	литературы итак	1	1
665	в живом	6	1
666	том отношении	1	1
667	связано с	1	1
668	них и	1	1
669	самом же	1	1
670	к науке	1	1
671	в подлинном	1	1
672	чтобы убедиться	2	1
673	одной стороны	4	1
674	ничем не	3	1
675	изображения в	1	1
676	и непосредственно	3	1
677	действительности и	3	1
678	его как	3	1
679	основное и	1	1
680	своего предмета	1	1
681	свое собственное	1	1
682	там где	1	1
683	время оно	1	1
684	через нее	2	1
685	все более	2	1
686	бы оно	2	1
687	вступает в	2	1
688	поняты и	2	1
689	опытом и	1	1
690	его содержание	2	1
691	языком в	1	1
692	и выражения	1	1
693	это делается	1	1
694	не дают	1	1
695	делу не	1	1
696	она начинается	1	1
697	е он	1	1
698	как средство	1	1
699	отдельности и	1	1
700	по существу	2	1
701	созидания и	1	1
702	реакции на	1	1
703	вещь с	1	1
704	действительно не	1	1
705	пр и	2	1
706	ни одного	2	1
707	в иные	1	1
708	и всех	1	1
709	с этой	4	1
710	с бытием	1	1
711	материальной среды	1	1
712	терминах и	1	1
713	но для	3	1
714	это последнее	3	1
715	е оно	1	1
716	о мире	2	1
717	и выразительных	1	1
718	вещь а	1	1
719	при всем	1	1
720	каждой из	3	1
721	мысли не	1	1
722	творчество и	1	1
723	самого бытия	1	1
724	в его	23	1
725	мира и	1	1
726	ее и	1	1
727	лишь как	5	1
728	которые будут	1	1
729	из себя	1	1
730	черт в	1	1
731	тем более	1	1
732	не должен	1	1
733	реальную жизнь	1	1
734	мы не	3	1
735	дана в	2	1
736	всматриваться в	1	1
737	все остальные	1	1
738	до тех	1	1
739	не знает	1	1
740	существует в	1	1
741	и судьба	2	1
742	же самой	1	1
743	от поэзии	1	1
744	или иного	3	1
745	религии и	1	1
746	в отдельности	1	1
747	из этого	1	1
748	на своем	2	1
749	если же	2	1
750	вещах и	2	1
751	и эта	1	1
752	это в	1	1
753	как на	4	1
