N	2gram	Vinokur_Ku_3	Istorich
118	если он	1	3
119	и если	2	3
120	после этого	1	3
121	эту задачу	1	3
122	том чтобы	4	3
123	его в	2	3
124	и становится	1	3
125	она в	1	3
126	представление о	1	3
127	вопрос о	11	3
128	он дает	1	3
129	задачи и	1	3
130	как мы	5	3
131	тогда когда	4	3
132	того как	7	3
133	не все	2	3
134	такой случай	1	3
135	и его	1	3
136	связи с	6	3
137	должны быть	1	3
138	данном случае	4	3
139	не столько	4	3
140	раньше чем	1	3
141	приходит к	1	3
142	не знаю	1	3
143	в качестве	2	3
144	чаще всего	1	3
145	уже в	3	3
146	на ней	1	3
147	при помощи	1	3
148	такое объяснение	1	3
149	не случайно	4	3
150	между прочим	8	3
151	возможно что	1	3
152	по своим	1	3
153	этой задачи	1	3
154	связано с	1	3
155	превращается в	1	3
156	в свете	2	3
157	этой точки	1	3
158	выше в	1	3
159	что мы	2	3
160	сих пор	8	3
161	но это	5	3
162	от него	1	3
163	очень много	2	2
164	из самых	1	2
165	почти всегда	1	2
166	что эти	2	2
167	не имеют	1	2
168	со своей	1	2
169	показывает ему	1	2
170	указать что	1	2
171	такое положение	1	2
172	время как	1	2
173	на себя	2	2
174	и ее	1	2
175	того же	4	2
176	оказывается что	1	2
177	прямой связи	1	2
178	в прямой	1	2
179	и на	1	2
180	не знал	1	2
181	стороны она	1	2
182	только после	3	2
183	со стороны	1	2
184	не просто	2	2
185	которые не	1	2
186	что во	1	2
187	в одной	1	2
188	с этим	1	2
189	перед нами	1	2
190	увидим что	2	2
191	в самом	13	2
192	в которой	1	2
193	он в	2	2
194	все эти	7	2
195	думать что	1	2
196	им в	1	2
197	нами в	1	2
198	и тот	2	2
199	связанные с	1	2
200	в силу	6	2
201	так например	1	2
202	в одну	1	2
203	не будет	1	2
204	том-то и	1	2
205	с целью	2	2
206	было бы	16	2
207	известно что	1	2
208	и тем	6	2
209	ни в	3	2
210	не ясно	1	2
211	этого не	1	2
212	здесь можно	5	2
213	в котором	2	2
214	к этому	1	2
215	но он	1	2
216	ее так	1	2
217	есть еще	1	2
218	того кто	1	2
219	для нее	1	2
220	нас к	2	2
221	тому что	4	2
222	она не	3	2
223	стоит в	1	2
224	в таких	2	2
225	в то	3	2
226	что такое	4	2
227	на него	3	2
228	не по	3	2
229	в основе	1	2
230	во всем	1	2
231	и после	1	2
232	не могут	5	2
233	в материалах	1	2
234	лежит в	1	2
235	это конечно	2	2
236	же что	1	2
237	еще яснее	1	2
238	из всего	2	2
239	не совсем	1	2
240	но по	1	2
241	связи со	1	2
242	без всякого	1	2
243	в ее	4	2
244	то время	1	2
245	стоят в	1	2
246	на том	2	2
247	имеется в	1	2
248	но здесь	1	2
249	же должны	1	2
250	не стоит	1	2
251	доходит до	2	2
252	сюда же	1	2
253	тем более	5	2
254	если это	2	2
255	отца и	1	2
256	здесь не	2	2
257	и дело	1	2
258	тот же	6	2
259	и так	1	2
260	случаи когда	2	2
261	по этому	1	2
262	этот вопрос	3	2
263	конечно не	2	2
264	уже не	8	2
265	не можем	1	2
266	что не	4	2
267	или даже	1	2
268	характерно что	1	2
269	мы знаем	1	2
270	не так	3	2
271	не находит	1	2
272	как такой	1	2
273	прежде всего	9	2
274	главе о	1	2
275	материала по	1	2
276	в особенности	2	2
277	до сих	8	2
278	на этот	2	2
279	что тот	1	2
280	в каких	1	2
281	такое же	1	2
282	и др	1	2
283	выше и	1	2
284	совершенно очевидно	1	2
285	в связи	5	2
286	в том-то	1	2
287	как это	7	2
288	такие случаи	1	2
289	при переходе	1	2
290	а если	1	2
291	и такие	2	2
292	только о	2	2
293	и от	1	2
294	и о	4	2
295	отличается от	2	2
296	но для	3	2
297	но вот	1	2
298	в целях	1	2
299	е в	2	2
300	сказать что	7	2
301	и эта	1	2
302	они не	3	2
303	представляют себе	1	1
304	ту же	1	1
305	отношения к	1	1
306	а имеет	1	1
307	дело что	1	1
308	связана с	1	1
309	эта опасность	1	1
310	самом деле	14	1
311	и должны	1	1
312	бы для	1	1
313	к этой	1	1
314	между двумя	1	1
315	в чисто	1	1
316	должна быть	3	1
317	о каких	1	1
318	в несколько	1	1
319	есть не	3	1
320	пока он	3	1
321	можно и	1	1
322	на тех	1	1
323	или наоборот	1	1
324	же следует	1	1
325	и способности	2	1
326	этого нет	1	1
327	что если	2	1
328	бы что	1	1
329	ответить на	2	1
330	и новые	1	1
331	в возможности	1	1
332	но она	1	1
333	я не	5	1
334	как я	2	1
335	увидим ниже	1	1
336	для наших	1	1
337	зависимости от	8	1
338	в ней	3	1
339	большей частью	1	1
340	более или	2	1
341	в которых	3	1
342	почву для	1	1
343	между собой	1	1
344	что то	1	1
345	бы то	1	1
346	его личной	1	1
347	тем как	1	1
348	заключается не	2	1
349	иных случаях	1	1
350	чем это	2	1
351	то он	3	1
352	легко может	1	1
353	об этих	1	1
354	не входит	1	1
355	только тогда	4	1
356	по отношению	3	1
357	он пишет	2	1
358	тут же	1	1
359	значение имеет	1	1
360	только путем	1	1
361	сама по	2	1
362	один и	2	1
363	во что	1	1
364	ты с	1	1
365	же с	1	1
366	независимо от	5	1
367	что именно	3	1
368	дает нам	2	1
369	в своем	4	1
370	ср также	1	1
371	и как	2	1
372	и к	3	1
373	имеет в	2	1
374	каким-то образом	1	1
375	роль играет	1	1
376	или иную	1	1
377	за собой	1	1
378	однако всегда	1	1
379	ни один	1	1
380	в целом	4	1
381	угодно о	1	1
382	образом и	1	1
383	или во	1	1
384	в главе	1	1
385	в известном	2	1
386	за кого	1	1
387	е с	1	1
388	какую роль	1	1
389	при новом	1	1
390	не могла	1	1
391	вопроса обратимся	1	1
392	он все	1	1
393	состоит в	2	1
394	и вот	3	1
395	быть с	2	1
396	в зависимости	7	1
397	ему на	1	1
398	создает благоприятную	1	1
399	в каждом	1	1
400	то ни	1	1
401	имеют в	1	1
402	в другом	1	1
403	как указано	1	1
404	а по	1	1
405	этих форм	2	1
406	входит в	1	1
407	на протяжении	2	1
408	как особый	1	1
409	я все	2	1
410	приходит в	2	1
411	он приходит	1	1
412	здесь соображения	1	1
413	стоит на	1	1
414	он является	1	1
415	о которых	1	1
416	и делает	1	1
417	далеко не	5	1
418	с тем	6	1
419	и уже	1	1
420	для чего	1	1
421	как должен	1	1
422	уже есть	1	1
423	можно считать	1	1
424	и было	1	1
425	должно быть	7	1
426	обратимся к	1	1
427	не мог	1	1
428	когда в	2	1
429	или менее	2	1
430	не представляет	1	1
431	переносится в	1	1
432	в войне	1	1
433	но если	3	1
434	и при	2	1
435	в своей	4	1
436	наших дней	1	1
437	и без	2	1
438	с точки	16	1
439	объявляют что	1	1
440	задачей и	1	1
441	что я	1	1
442	от его	1	1
443	всякий раз	1	1
444	нельзя было	1	1
445	и той	1	1
446	не понимает	3	1
447	друг другу	1	1
448	и более	3	1
449	что сам	3	1
450	и наоборот	1	1
451	не должно	1	1
452	и то	1	1
453	в предыдущем	1	1
454	по себе	6	1
455	не для	1	1
456	же мы	4	1
457	и есть	5	1
458	картину что	1	1
459	случае в	1	1
460	тем самым	4	1
461	важно что	1	1
462	как можно	1	1
463	и остается	1	1
464	здесь прежде	1	1
465	им к	1	1
466	он мог	1	1
467	иные качества	1	1
468	же значение	1	1
469	для всего	1	1
470	этого явления	1	1
471	нельзя не	2	1
472	однако доказывает	1	1
473	его от	1	1
474	о цели	1	1
475	они являются	1	1
476	того в	1	1
477	она должна	1	1
478	ее с	1	1
479	но дело	1	1
480	отсюда понятно	1	1
481	обращает на	1	1
482	как будто	1	1
483	мы и	1	1
484	слова очень	1	1
485	а здесь	1	1
486	существует между	1	1
487	же самое	1	1
488	всего в	1	1
489	к тому	3	1
490	а что	2	1
491	всего что	1	1
492	в наши	1	1
493	утверждать что	1	1
494	если же	2	1
495	взгляд не	1	1
496	пишет у	1	1
497	менее ясно	1	1
498	как не	1	1
499	в некоторых	2	1
500	но далеко	1	1
501	на основе	1	1
502	здесь также	1	1
503	сводится к	1	1
504	о содержании	3	1
505	на той	1	1
506	но мы	2	1
507	те случаи	1	1
508	можно было	11	1
509	также о	1	1
510	те же	7	1
511	не с	2	1
512	ясно что	4	1
513	мог бы	2	1
514	можно только	1	1
515	по тому	2	1
516	и с	3	1
517	без сомнения	1	1
518	таких примеров	1	1
519	с этого	1	1
520	если бы	8	1
521	что под	1	1
522	означает что	1	1
523	которые можно	2	1
524	конечно уже	1	1
525	другом месте	1	1
526	такого толкования	1	1
527	вот и	1	1
528	никак не	2	1
529	можно сказать	2	1
530	случаев когда	1	1
531	а также	4	1
532	в пользу	1	1
533	д но	1	1
534	как они	2	1
535	которые и	3	1
536	связь между	3	1
537	ее от	1	1
538	от них	1	1
539	в его	11	1
540	и только	3	1
541	е если	1	1
542	вслед за	1	1
543	именно в	3	1
544	знания и	1	1
545	но тут	1	1
546	от которого	1	1
547	в современной	1	1
548	тех пор	4	1
549	как например	2	1
550	но так	1	1
551	но с	1	1
552	сразу же	2	1
553	оказалось что	1	1
554	всякого рода	5	1
555	только одной	1	1
556	с ними	1	1
557	этого можно	1	1
558	не сказано	1	1
559	в какой	3	1
560	как часть	1	1
561	и действительно	3	1
562	к нашему	1	1
563	и потому	1	1
564	который в	1	1
565	самые разнообразные	1	1
566	во времени	1	1
567	есть вопрос	1	1
568	в большом	1	1
569	вопрос об	2	1
570	а только	1	1
571	форма этого	1	1
572	оказывается в	1	1
573	представляет для	1	1
574	в виде	1	1
575	в начале	1	1
576	этому вопросу	1	1
577	а то	2	1
578	не дает	2	1
579	же объясняется	1	1
580	за ним	1	1
581	ту или	1	1
582	он имеет	2	1
583	очевидно что	3	1
584	которые в	4	1
585	котором можно	1	1
586	нее в	1	1
587	конечно у	1	1
588	возможна и	1	1
589	и их	1	1
590	никто не	1	1
591	и разнообразную	1	1
592	не считается	1	1
593	мы рассмотрели	1	1
594	не о	2	1
595	сама в	1	1
596	но что	1	1
597	тех которые	1	1
598	играет в	1	1
599	не говорит	1	1
600	от того	5	1
601	образом что	1	1
602	мы возьмем	1	1
603	для того	12	1
604	указание что	1	1
605	это будет	1	1
606	рядом с	1	1
607	только у	1	1
608	отличаются от	1	1
609	и тех	1	1
610	для этого	6	1
611	в странах	1	1
612	а с	3	1
613	имело место	1	1
614	так вот	1	1
615	и пр	3	1
616	смысла и	1	1
617	а на	1	1
618	благоприятную почву	1	1
619	стать на	3	1
620	и самый	2	1
621	а так	1	1
622	о чем	2	1
623	совершенно одинаково	1	1
624	могут служить	1	1
625	свое внимание	1	1
626	именно так	2	1
627	и ты	1	1
628	через его	1	1
629	сделать некоторые	1	1
630	для этой	1	1
631	является его	1	1
632	на лет	1	1
633	начиная с	1	1
634	до этого	1	1
635	в самой	1	1
636	в иных	1	1
637	в него	1	1
638	к другой	2	1
639	все свое	1	1
640	из которых	1	1
641	xix века	3	1
642	мы опять	1	1
643	по своему	2	1
644	к другому	2	1
645	он будет	2	1
646	далеко еще	1	1
647	что же	5	1
648	таких условиях	1	1
649	где это	1	1
650	здесь идет	2	1
651	своим результатам	1	1
652	и формы	1	1
653	дело так	1	1
654	этом случае	4	1
655	в условиях	2	1
656	т п	41	1
657	от нас	2	1
658	д и	1	1
659	и часто	1	1
660	ли в	1	1
661	тем и	1	1
662	формы и	3	1
663	в эту	1	1
664	с уже	1	1
665	еще более	2	1
666	даже после	1	1
667	же к	1	1
668	хотя бы	9	1
669	только что	2	1
670	все они	2	1
671	я в	3	1
672	же в	1	1
673	относящееся к	1	1
674	к самому	1	1
675	нам не	1	1
676	а о	1	1
677	с материалами	1	1
678	две формы	1	1
679	не знает	2	1
680	только как	4	1
681	же относится	1	1
682	сколько угодно	1	1
683	отношению к	2	1
684	что ты	1	1
685	в свое	2	1
686	эти слова	2	1
687	поставить вопрос	1	1
688	основываясь на	1	1
689	такие задачи	1	1
690	все что	1	1
691	в частности	2	1
692	случаи в	1	1
693	это в	2	1
694	можно будет	2	1
695	как на	8	1
696	в таком	4	1
697	такой же	2	1
698	этим вопросом	1	1
699	вот несколько	1	1
