N	2gram	Propp_Russ_1	Formalny
207	тому что	4	2
208	она не	2	2
209	значение слова	1	2
210	не имеет	6	2
211	ее с	1	2
212	не по	1	2
213	находится в	2	2
214	слова как	1	2
215	содержанию и	1	2
216	чтобы сделать	1	2
217	что на	4	2
218	если же	1	2
219	и это	1	2
220	тем и	2	2
221	и о	1	2
222	значения и	2	2
223	в в	2	2
224	приводит к	3	2
225	было в	1	2
226	сам он	1	2
227	подойти к	2	2
228	с ним	2	2
229	в виду	1	2
230	и нужно	1	2
231	только так	1	2
232	между тем	7	2
233	во всей	1	2
234	это не	10	2
235	один из	8	2
236	с ними	5	2
237	этот вопрос	2	2
238	по этому	3	2
239	потому что	10	2
240	в качестве	3	2
241	и других	7	2
242	и нового	2	2
243	не просто	2	2
244	между ними	1	2
245	что для	1	2
246	до конца	2	2
247	его как	2	2
248	и многие	2	2
249	можно будет	1	2
250	как это	8	2
251	в той	1	2
252	в тех	4	2
253	как например	3	2
254	но это	4	2
255	в чем	1	2
256	должна была	2	2
257	а к	1	2
258	в целях	3	2
259	слово в	1	2
260	сказать что	1	2
261	поэзии как	1	2
262	их теоретических	1	2
263	в работах	1	2
264	и другие	13	2
265	именно здесь	1	2
266	в таком	1	2
267	как известно	2	1
268	то на	3	1
269	и а	4	1
270	говоря о	1	1
271	таком случае	1	1
272	ими как	1	1
273	того же	1	1
274	и без	1	1
275	же относятся	1	1
276	но тем	2	1
277	показать что	1	1
278	можем судить	1	1
279	противном случае	1	1
280	оно было	1	1
281	собственном смысле	1	1
282	возможность что	2	1
283	поэзии и	1	1
284	их и	3	1
285	полагает что	6	1
286	самые разнообразные	1	1
287	мы имеем	4	1
288	надо было	1	1
289	этого нет	1	1
290	что если	1	1
291	на место	1	1
292	из своих	1	1
293	этом не	1	1
294	смотрит в	1	1
295	но она	2	1
296	что иное	2	1
297	не вполне	1	1
298	но даже	2	1
299	и самой	1	1
300	которое в	1	1
301	как не	2	1
302	же что	1	1
303	ней как	1	1
304	именно эти	1	1
305	иное как	2	1
306	в различных	2	1
307	истории русского	1	1
308	особенно если	1	1
309	точка зрения	1	1
310	с трудом	1	1
311	только тогда	1	1
312	в эти	4	1
313	не дают	1	1
314	иногда и	5	1
315	были не	1	1
316	работа в	2	1
317	материал на	1	1
318	в м	1	1
319	что во	1	1
320	и соответствующих	1	1
321	общего с	1	1
322	значение его	1	1
323	заложен фундамент	1	1
324	в своем	3	1
325	изучение этого	1	1
326	к новому	1	1
327	в противном	1	1
328	в круг	2	1
329	следующим образом	4	1
330	в этот	10	1
331	этот случай	1	1
332	в нашем	2	1
333	которые в	1	1
334	думать что	3	1
335	эти отличия	1	1
336	как он	2	1
337	на то	1	1
338	форма и	1	1
339	и стало	1	1
340	связанные с	3	1
341	вера в	1	1
342	тем не	3	1
343	он должен	1	1
344	том чтобы	1	1
345	и связанные	2	1
346	характерное для	1	1
347	встречаются в	2	1
348	каким образом	1	1
349	смысле в	1	1
350	интересами и	1	1
351	же не	2	1
352	он просто	1	1
353	значение в	1	1
354	связанных с	1	1
355	влиять на	1	1
356	в виде	6	1
357	и пытались	1	1
358	приблизимся к	1	1
359	в них	6	1
360	дела и	1	1
361	первые два	1	1
362	в данном	1	1
363	оно имеет	1	1
364	и никаких	2	1
365	чем в	2	1
366	многие другие	2	1
367	и некоторые	3	1
368	но если	1	1
369	и при	1	1
370	при изучении	5	1
371	нас не	2	1
372	эти требования	1	1
373	дальнейшее развитие	1	1
374	народных песен	1	1
375	вопрос о	1	1
376	не путем	1	1
377	не будем	3	1
378	в другие	8	1
379	слово для	1	1
380	в россии	4	1
381	образом из	1	1
382	как поэтический	1	1
383	указаний на	1	1
384	не менее	3	1
385	но они	3	1
386	а а	25	1
387	иной раз	1	1
388	дело в	1	1
389	только из	1	1
390	к этим	1	1
391	и проследим	1	1
392	к изучению	1	1
393	пишет для	1	1
394	из их	1	1
395	иметь в	1	1
396	эти случаи	1	1
397	не могло	1	1
398	работы но	1	1
399	вытекает из	1	1
400	и прочие	1	1
401	все свои	1	1
402	есть разница	1	1
403	явление в	1	1
404	в русском	4	1
405	к ней	2	1
406	или когда	1	1
407	п в	13	1
408	их сходства	1	1
409	далеко не	3	1
410	и сами	1	1
411	только с	1	1
412	как будто	5	1
413	только одна	1	1
414	у нас	8	1
415	разнообразны и	1	1
416	форм и	1	1
417	других случаях	3	1
418	в общую	1	1
419	можно думать	1	1
420	и другой	3	1
421	ли не	1	1
422	как только	1	1
423	в сказках	1	1
424	поэтический жанр	1	1
425	требования и	1	1
426	этих сборников	1	1
427	они и	2	1
428	слова с	1	1
429	в каждом	2	1
430	к пониманию	1	1
431	ничего общего	2	1
432	для себя	1	1
433	свою очередь	2	1
434	вывод что	3	1
435	некоторые другие	5	1
436	данном случае	1	1
437	только при	1	1
438	в собственном	1	1
439	так на	2	1
440	идет не	1	1
441	на свой	1	1
442	и сам	1	1
443	с собой	4	1
444	можно было	1	1
445	те же	1	1
446	каждого из	1	1
447	самого понятия	1	1
448	иногда в	2	1
449	этим в	1	1
450	на них	1	1
451	стремление к	1	1
452	можно сказать	1	1
453	только потому	1	1
454	из основных	1	1
455	является по	1	1
456	вот почему	1	1
457	это влияние	1	1
458	о том	8	1
459	в раннем	1	1
460	и поэтому	2	1
461	и та	1	1
462	настоящее время	3	1
463	что каждый	1	1
464	на что	2	1
465	и цели	1	1
466	этом бою	1	1
467	и во	1	1
468	работе мы	1	1
469	этому поводу	2	1
470	и под	1	1
471	материал не	1	1
472	в форме	1	1
473	что бы	1	1
474	и следовательно	1	1
475	вопросов и	1	1
476	полагая что	3	1
477	и мы	1	1
478	дело так	1	1
479	как из	1	1
480	в отрыве	1	1
481	оказалось что	1	1
482	представляют собою	1	1
483	тот же	1	1
484	важное значение	1	1
485	согласиться с	1	1
486	мы увидим	8	1
487	в себе	1	1
488	но ни	2	1
489	к их	1	1
490	и действительно	1	1
491	и так	1	1
492	поэтому и	1	1
493	и раньше	1	1
494	их не	2	1
495	от них	3	1
496	совершенно естественно	1	1
497	так что	2	1
498	не можем	3	1
499	истории как	1	1
500	первые три	1	1
501	этому вопросу	2	1
502	так называемый	2	1
503	него нет	1	1
504	и должна	1	1
505	они сами	1	1
506	какие-либо выводы	1	1
507	с этими	1	1
508	к ним	3	1
509	но что	2	1
510	по тем	1	1
511	нет в	1	1
512	иначе чем	1	1
513	точек зрения	1	1
514	сюда же	1	1
515	к которому	1	1
516	в свою	3	1
517	слово с	1	1
518	имеет место	2	1
519	говорит о	1	1
520	на этот	3	1
521	и самый	1	1
522	не на	2	1
523	и непосредственно	2	1
524	в руках	1	1
525	значения между	1	1
526	совершенно очевидно	1	1
527	по происхождению	3	1
528	ближе к	1	1
529	если не	1	1
530	совершенно иное	1	1
531	делается вывод	1	1
532	так же	3	1
533	он уже	1	1
534	эта теория	1	1
535	но такое	1	1
536	обратил внимание	1	1
537	о чем	3	1
538	для обозначения	2	1
539	пишет в	3	1
540	против такого	1	1
541	то чем	1	1
542	не что	2	1
543	проблем не	1	1
544	в первой	1	1
545	как средство	1	1
546	происхождению своему	2	1
547	этого слова	3	1
548	этом случае	5	1
549	по композиции	1	1
550	но для	1	1
551	здесь следует	1	1
552	должны быть	1	1
553	виду что	1	1
554	под влиянием	1	1
555	к вопросу	2	1
556	в более	2	1
557	при таком	1	1
558	совершалось в	2	1
559	и стараются	1	1
560	в настоящее	3	1
561	можно согласиться	1	1
562	для нас	6	1
563	целый ряд	1	1
564	мы должны	2	1
565	несмотря на	3	1
566	или не	1	1
567	же в	1	1
568	не дает	1	1
569	и интересов	1	1
570	судить о	2	1
571	сделать вывод	1	1
572	но оно	1	1
573	е в	8	1
574	его к	2	1
575	нам не	1	1
576	это все	1	1
577	только как	1	1
578	однако именно	1	1
579	но никаких	1	1
580	является и	1	1
581	нет но	1	1
582	им не	1	1
583	только о	1	1
584	мы указали	1	1
585	можно назвать	1	1
586	ли они	1	1
587	не здесь	1	1
588	велика она	1	1
589	но эти	3	1
590	как на	1	1
591	увидим что	1	1
592	в своих	2	1
