N	2gram	Losev_Prob_5	Istorich
329	в чем	2	1
330	что люди	2	1
331	только после	1	1
332	своей работе	1	1
333	этими указаниями	1	1
334	землю и	2	1
335	то он	1	1
336	мы будем	2	1
337	овидия он	1	1
338	друг на	1	1
339	не все	2	1
340	если в	1	1
341	а он	1	1
342	стали приписывать	1	1
343	или иное	1	1
344	отправляется на	1	1
345	другой же	1	1
346	он служит	1	1
347	превращает его	1	1
348	что именно	2	1
349	огонь это	1	1
350	было то	1	1
351	однако не	1	1
352	имеются у	1	1
353	своих детей	1	1
354	и наконец	1	1
355	подземного мира	1	1
356	и к	4	1
357	это просто	1	1
358	всем мире	1	1
359	духа и	1	1
360	под тем	1	1
361	ясно и	1	1
362	и хотя	1	1
363	огня но	1	1
364	здесь сам	1	1
365	убиение орла	1	1
366	человек этот	1	1
367	вершину горы	1	1
368	в ответ	1	1
369	большей части	1	1
370	этой фигуре	1	1
371	море и	1	1
372	то и	2	1
373	говорят о	1	1
374	и те	1	1
375	но на	1	1
376	вообще не	1	1
377	времена и	1	1
378	он все	2	1
379	в нашей	2	1
380	на одну	1	1
381	всех этих	1	1
382	его тела	1	1
383	не как	1	1
384	том чтобы	1	1
385	орла как	1	1
386	из него	1	1
387	никому не	1	1
388	дом и	1	1
389	людей и	13	1
390	в нее	1	1
391	где нет	1	1
392	за то	2	1
393	очень древний	1	1
394	а его	4	1
395	на этой	1	1
396	или наконец	1	1
397	знает что	3	1
398	дома и	1	1
399	и которые	2	1
400	с неба	3	1
401	имеем у	1	1
402	то все	1	1
403	этой силы	1	1
404	форму и	2	1
405	вообще на	1	1
406	отличать от	1	1
407	по всему	2	1
408	же образом	1	1
409	но уже	2	1
410	в них	2	1
411	здесь символ	1	1
412	на друга	1	1
413	и превращения	1	1
414	у древних	1	1
415	рода и	2	1
416	и такая	1	1
417	с такой	2	1
418	восходят к	1	1
419	что такого	1	1
420	бога и	1	1
421	такой же	1	1
422	представлением об	1	1
423	и тогда	2	1
424	только тем	1	1
425	но я	1	1
426	точки зрения	10	1
427	уже к	1	1
428	всему миру	1	1
429	и смерть	1	1
430	в котором	2	1
431	древних греков	1	1
432	и убивает	1	1
433	момент в	1	1
434	огонь есть	1	1
435	дается в	1	1
436	что было	1	1
437	человеческое сознание	1	1
438	того кто	1	1
439	тому что	1	1
440	и очень	1	1
441	нет никакого	3	1
442	чем перейти	1	1
443	убивает орла	1	1
444	вплоть до	1	1
445	и другое	3	1
446	в то	4	1
447	тогда когда	4	1
448	между небом	1	1
449	которого он	1	1
450	виду не	1	1
451	путь и	1	1
452	что представление	1	1
453	и имеет	1	1
454	совершенно правильно	1	1
455	преимущественно в	1	1
456	именно с	1	1
457	это сделать	1	1
458	к ней	1	1
459	можно сказать	6	1
460	он хочет	2	1
461	еще позже	1	1
462	и является	2	1
463	со своим	1	1
464	достаточно указать	1	1
465	до того	1	1
466	доказать что	2	1
467	как бог	1	1
468	и делает	2	1
469	мы и	2	1
470	или иных	2	1
471	не потому	1	1
472	которого есть	1	1
473	обращается к	1	1
474	к груди	1	1
475	когда мы	1	1
476	и другой	2	1
477	орел и	1	1
478	его за	2	1
479	всякого кто	1	1
480	только еще	3	1
481	к тому	2	1
482	где он	1	1
483	ничего общего	1	1
484	правда не	1	1
485	и это	1	1
486	с ее	1	1
487	меня в	1	1
488	говорит и	1	1
489	на другой	1	1
490	на основе	1	1
491	средних веков	1	1
492	то время	3	1
493	всей своей	2	1
494	как с	2	1
495	легенды о	1	1
496	в глаза	2	1
497	на нее	1	1
498	своего брата	2	1
499	стороны не	1	1
500	ясно что	4	1
501	в борьбе	1	1
502	здесь нет	1	1
503	и каждый	1	1
504	об этой	1	1
505	о связи	1	1
506	еще одного	1	1
507	веры в	1	1
508	это только	1	1
509	жизнь и	3	1
510	в последней	1	1
511	не за	2	1
512	в эпоху	3	1
513	его тело	1	1
514	один человек	1	1
515	с ним	3	1
516	смысле и	1	1
517	в виду	3	1
518	он здесь	1	1
519	внимание на	3	1
520	и весь	1	1
521	мог бы	1	1
522	духа который	2	1
523	образом мы	1	1
524	нет у	2	1
525	нас в	4	1
526	который уже	1	1
527	доходит до	1	1
528	магическое средство	1	1
529	бы в	1	1
530	говорит он	1	1
531	для античности	1	1
532	тем более	1	1
533	в середине	2	1
534	все а	1	1
535	и следовательно	1	1
536	и об	1	1
537	в него	1	1
538	людей с	1	1
539	один из	2	1
540	но с	1	1
541	что только	2	1
542	чем это	1	1
543	гораздо важнее	1	1
544	тот же	3	1
545	речи о	1	1
546	одной из	1	1
547	огонь в	2	1
548	нем не	1	1
549	в человека	3	1
550	очень много	1	1
551	и так	1	1
552	до нас	7	1
553	по мнению	2	1
554	не случаен	1	1
555	а только	1	1
556	в сказании	1	1
557	и жизни	1	1
558	говорит у	1	1
559	античности и	1	1
560	всем богам	1	1
561	же она	1	1
562	и знает	3	1
563	своего рода	1	1
564	трения двух	1	1
565	в большинстве	1	1
566	только на	1	1
567	в начале	3	1
568	здесь же	1	1
569	большинстве случаев	1	1
570	одного предмета	1	1
571	был бы	1	1
572	одно из	1	1
573	цели и	1	1
574	здесь перед	1	1
575	говорит ему	1	1
576	не для	1	1
577	среди которых	1	1
578	заметить что	1	1
579	как раз	5	1
580	и вместе	1	1
581	они отвечают	1	1
582	об огне	1	1
583	разработан в	1	1
584	перейти к	3	1
585	в очень	1	1
586	которые как	1	1
587	довольно ясно	1	1
588	представление о	2	1
589	без всякой	1	1
590	со стороны	1	1
591	древнее и	1	1
592	как у	1	1
593	или иначе	1	1
594	именно в	3	1
595	с небом	2	1
596	а с	4	1
597	если мы	1	1
598	что не	2	1
599	его из	1	1
600	прежде всего	6	1
601	только по	1	1
602	не было	1	1
603	которые не	1	1
604	ничем не	1	1
605	зависит от	1	1
606	власти и	2	1
607	человеческой жизни	2	1
608	человек в	1	1
609	его по	1	1
610	хотя он	1	1
611	когда она	1	1
612	для человека	1	1
613	для историка	1	1
614	под влиянием	1	1
615	близка к	1	1
616	он и	5	1
617	действия в	1	1
618	мог быть	2	1
619	на который	1	1
620	и она	1	1
621	и красоты	1	1
622	или по	1	1
623	то можно	1	1
624	вспомним что	1	1
625	с разными	1	1
626	в европе	2	1
627	и землей	1	1
628	все люди	1	1
629	находит в	3	1
630	после его	2	1
631	не видели	1	1
632	на тот	2	1
633	на которое	1	1
634	какого-нибудь одного	1	1
635	на эту	1	1
636	а потом	3	1
637	быть только	3	1
638	в мир	2	1
639	доходят до	1	1
640	него есть	1	1
641	у этого	1	1
642	как будто	3	1
643	в это	2	1
644	в огне	1	1
645	я жил	1	1
646	против зевса	1	1
647	видно что	1	1
648	силу и	1	1
649	это ясно	1	1
650	здесь в	2	1
651	в более	1	1
652	которых он	1	1
653	за свое	1	1
654	в результате	7	1
655	человек или	1	1
656	жизни и	2	1
657	у них	1	1
658	или нет	1	1
659	еще более	3	1
660	за него	2	1
661	особого внимания	1	1
662	в большей	2	1
663	будто бы	5	1
664	у овидия	1	1
665	бы на	2	1
666	здесь только	1	1
667	гораздо больше	2	1
668	это все	1	1
669	к горе	1	1
670	живые существа	1	1
671	это в	1	1
672	только как	1	1
673	их с	1	1
674	этот же	1	1
675	мотив не	3	1
676	к его	1	1
677	а орел	1	1
678	в голову	1	1
679	а я	1	1
680	в своих	1	1
681	по поводу	2	1
682	тем самым	1	1
683	им и	1	1
684	от огня	1	1
685	по воздуху	1	1
686	том числе	2	1
687	и вновь	1	1
688	небо и	2	1
689	они не	2	1
