N	2gram	Tiupa_Narr_1	Narrotol
189	о нем	4	3
190	внимание на	1	3
191	за пределами	1	3
192	коммуникативного поведения	1	3
193	внешняя сторона	1	3
194	в конечном	3	3
195	по слову	1	3
196	существенную роль	1	3
197	это не	2	3
198	с матерью	1	3
199	к ней	1	3
200	известном смысле	2	3
201	один из	3	3
202	с ними	1	3
203	и представляет	2	3
204	между тем	3	3
205	то и	1	3
206	или даже	2	3
207	то у	1	3
208	интриги в	3	3
209	как раз	2	3
210	и даже	3	3
211	или иной	5	3
212	в соответствии	1	3
213	да и	4	3
214	с этой	1	3
215	в аспекте	2	3
216	и для	2	3
217	опыта в	1	3
218	сказать что	4	3
219	к его	1	3
220	или иного	2	3
221	нарративного высказывания	6	3
222	в таком	2	3
223	сын человеческий	2	2
224	он может	1	2
225	в чужой	2	2
226	мере в	1	2
227	жизни мы	1	2
228	в нарративном	2	2
229	к другому	2	2
230	отношения между	1	2
231	должна быть	2	2
232	по его	1	2
233	современной нарратологии	2	2
234	мы не	1	2
235	же как	3	2
236	в чеховском	1	2
237	ему в	2	2
238	в будущем	2	2
239	сознания адресата	1	2
240	для окружающих	1	2
241	в ней	3	2
242	самого рассказывания	1	2
243	двух или	1	2
244	еще не	7	2
245	он сам	2	2
246	столь же	3	2
247	о любви	1	2
248	в чем	1	2
249	на самом	1	2
250	событие рассказывания	1	2
251	и читатель	1	2
252	могли бы	1	2
253	как уже	1	2
254	не являются	2	2
255	за границей	4	2
256	в самом	1	2
257	себя с	1	2
258	от нормы	1	2
259	из этих	3	2
260	центрального персонажа	2	2
261	нарративный дискурс	5	2
262	роль в	2	2
263	событийный статус	1	2
264	от позиции	1	2
265	в случае	7	2
266	жизнью и	2	2
267	том свете	2	2
268	в принципе	4	2
269	самого нарратора	1	2
270	в нарративных	1	2
271	которая не	1	2
272	не будет	3	2
273	от эпизода	2	2
274	зрения на	2	2
275	личного опыта	1	2
276	было бы	4	2
277	должен был	1	2
278	центральное событие	1	2
279	в самую	2	2
280	несмотря на	2	2
281	живет теперь	3	2
282	сводятся к	1	2
283	высказывания как	1	2
284	за которым	1	2
285	с точки	2	2
286	часто не	1	2
287	жизни с	1	2
288	теперь как	4	2
289	и слушающих	1	2
290	от его	1	2
291	всякий раз	1	2
292	не миф	1	2
293	и другого	1	2
294	литературной наррации	1	2
295	в памяти	2	2
296	кумулятивной интриги	1	2
297	но он	1	2
298	и более	1	2
299	однако в	2	2
300	нарратора это	1	2
301	в культуре	2	2
302	и такого	1	2
303	человека есть	1	2
304	в обоих	2	2
305	не имеет	2	2
306	в процессе	1	2
307	как о	1	2
308	говорить о	2	2
309	достоевского и	1	2
310	картины мира	5	2
311	не могло	2	2
312	далеком прошлом	1	2
313	имеем дело	2	2
314	в новейшее	1	2
315	своей природе	1	2
316	а ван	1	2
317	присутствие в	1	2
318	потому что	1	2
319	для нас	1	2
320	с таким	1	2
321	в области	2	2
322	в детстве	5	2
323	у нас	1	2
324	личности в	2	2
325	и здесь	1	2
326	все то	2	2
327	мы узнаем	1	2
328	дискурса в	2	2
329	но одновременно	1	2
330	имеет место	4	2
331	оно не	2	2
332	и он	3	2
333	рецептивного сознания	1	2
334	эпизода к	2	2
335	подобно тому	2	2
336	смерть героя	2	2
337	здесь не	4	2
338	позднего чехова	1	2
339	ни слова	1	2
340	себе самом	2	2
341	мысль о	1	2
342	классического реализма	1	2
343	всей своей	2	2
344	на свой	2	2
345	в диегетическом	2	2
346	что у	2	2
347	можно было	2	2
348	те же	4	2
349	начала и	1	2
350	катастрофой в	1	2
351	во второй	2	2
352	быть может	2	2
353	все те	4	2
354	является событием	1	2
355	и судии	2	2
356	нарратора в	1	2
357	интриги не	1	2
358	цепи эпизодов	1	2
359	мысли бахтина	1	2
360	как было	3	2
361	архиерей и	1	2
362	личности героя	1	2
363	а во	3	2
364	восходит к	3	2
365	его смысла	1	2
366	или иначе	3	2
367	необходимо должна	1	2
368	что и	1	2
369	свидетеля и	1	2
370	нарратор в	1	2
371	дискурс в	2	2
372	отгороженная от	1	2
373	в современной	1	2
374	казалось что	5	2
375	но зато	1	2
376	дело с	2	2
377	может оказаться	2	2
378	не происходит	1	2
379	со всеми	1	2
380	в архиерее	3	2
381	себя в	5	2
382	с нею	1	2
383	и внутреннего	1	2
384	ему казалось	1	2
385	одном полюсе	1	2
386	в начале	1	2
387	не все	5	2
388	поиск обретение	1	2
389	персонажа и	2	2
390	в равной	1	2
391	обратиться к	1	2
392	одно из	2	2
393	а то	1	2
394	на одном	1	2
395	вовсе не	1	2
396	преосвященного петра	3	2
397	может служить	1	2
398	не случайно	2	2
399	присутствия в	3	2
400	жизни на	1	2
401	утрата поиск	1	2
402	представляют собой	2	2
403	не обязательно	3	2
404	именно в	6	2
405	очевидным образом	2	2
406	бытия в	3	2
407	а с	3	2
408	в настоящем	1	2
409	мира это	1	2
410	детстве и	4	2
411	нового времени	2	2
412	героя и	4	2
413	говорит о	2	2
414	равной степени	1	2
415	церкви и	1	2
416	зависит от	2	2
417	толстого или	1	2
418	нарративного текста	4	2
419	картину мира	2	2
420	когда же	1	2
421	собой некий	1	2
422	принадлежности к	1	2
423	если не	4	2
424	на фоне	1	2
425	так же	2	2
426	в него	1	2
427	к своему	1	2
428	аспект нарративного	2	2
429	по своему	1	2
430	о чем	2	2
431	видит в	1	2
432	тому как	2	2
433	его жизни	2	2
434	которое не	1	2
435	глядела на	2	2
436	новейшее время	1	2
437	главного героя	2	2
438	в церкви	4	2
439	к эпизоду	2	2
440	той мере	1	2
441	но это	1	2
442	и адресата	1	2
443	ни для	7	2
444	тексте отсутствует	1	2
445	к которому	2	2
446	картине мира	1	2
447	для автора	2	2
448	было ясно	2	2
449	собственно и	1	2
450	в результате	2	2
451	нас нет	1	2
452	но также	1	2
453	собственно говоря	1	2
454	тем более	2	2
455	не должен	1	2
456	от всего	1	2
457	хотя бы	4	2
458	катя не	1	2
459	нарратологического анализа	3	2
460	они все	2	2
461	в свою	3	2
462	его нарративной	1	2
463	повествования с	1	2
464	ментального видения	1	2
465	точно так	2	2
466	по поводу	1	2
467	во сне	1	2
468	можно назвать	1	2
469	они не	2	2
470	мерно длящегося	1	1
471	будем вспоминать	1	1
472	вчитаемся день	1	1
473	по обыкновению	1	1
474	между художественным	1	1
475	их между	1	1
476	границы между	1	1
477	фактов крайне	1	1
478	из церкви	1	1
479	отношения к	2	1
480	одним из	2	1
481	также и	1	1
482	например в	2	1
483	как нулевая	1	1
484	читателя или	4	1
485	его матери	1	1
486	общего инварианта	1	1
487	таком случае	2	1
488	времени составляющая	1	1
489	и свидетельствующая	1	1
490	дядечка и	1	1
491	самого коммуникативного	1	1
492	дорогих колоколов	1	1
493	детства которое	1	1
494	стороны дольняя	1	1
495	это и	3	1
496	в ситуации	1	1
497	каждый из	2	1
498	думал о	1	1
499	далее и	1	1
500	забвении вместо	1	1
501	было как	4	1
502	над альтернативным	1	1
503	развитии сюжета	1	1
504	между двумя	5	1
505	к нарративному	1	1
506	чего не	1	1
507	от самого	1	1
508	чем было	1	1
509	и предполагающем	1	1
510	в даме	1	1
511	стремится в	1	1
512	рамках лиминальной	1	1
513	оказывается для	1	1
514	персонажей глава	1	1
515	из его	1	1
516	далеко и	1	1
517	жизни героя	1	1
518	он уже	2	1
519	это вынуждает	1	1
520	тени тянущееся	1	1
521	мать и	1	1
522	видеть в	1	1
523	темно кругом	1	1
524	текста в	2	1
525	странности нарративной	1	1
526	сохраняет этот	1	1
527	следует краткий	1	1
528	из персонажей	1	1
529	в гостиной	1	1
530	полноте цельный	1	1
531	рода механизмом	1	1
532	интриги? или	1	1
533	им самим	1	1
534	с детской	1	1
535	изображенного времени	1	1
536	все верили	2	1
537	отменяет инстанцию	1	1
538	рассказа напротив	1	1
539	рассказывать о	1	1
540	схематизму действие	1	1
541	матери с	2	1
542	достаточных оснований	1	1
543	забыл об	1	1
544	культуре конфигурациям	1	1
545	несут в	1	1
546	а лиминальный	1	1
547	от первой	1	1
548	контрасту с	1	1
549	себя больше	1	1
550	но отгороженная	1	1
551	христианской культуры	1	1
552	сисой всю	1	1
553	дешевых ставен	2	1
554	последнем мы	1	1
555	петра а	2	1
556	мир не	1	1
557	более не	2	1
558	опоры на	1	1
559	лет дней	1	1
560	к страстям	1	1
561	теперь? но	1	1
562	героя но	1	1
563	фазы преображения	3	1
564	вознесении с	1	1
565	умирание наступает	1	1
566	задуматься о	1	1
567	только благодаря	1	1
568	часов с	1	1
569	но ясно	1	1
570	высказывания в	6	1
571	повествователя может	1	1
572	сюжета от	2	1
573	днях жизни	1	1
574	кроме матери	2	1
575	всех без	1	1
576	точно во	1	1
577	но она	1	1
578	как то	1	1
579	терминологией а	1	1
580	к вечности	1	1
581	бы желая	1	1
582	жизненной позиции	4	1
583	нет достаточных	1	1
584	весьма превратно	1	1
585	на себя	3	1
586	о возможности	1	1
587	должен не	1	1
588	славы забвение	1	1
589	не осознаваемое	1	1
590	связывания их	1	1
591	его детства	1	1
592	и верха	1	1
593	ему так	1	1
594	в некотором	1	1
595	мы и	1	1
596	мира анарративный	1	1
597	преображения героя	1	1
598	вечность бытия	1	1
599	а теперь	1	1
600	а воскресения	1	1
601	убеждения мнения	1	1
602	о роли	1	1
603	городишки сохраняется	1	1
604	персонажами но	1	1
605	специальном сюжетологическом	1	1
606	события здесь	1	1
607	и самого	3	1
608	прошлом о	1	1
609	весенними проснувшимися	1	1
610	на другом	1	1
611	финале рассказа	1	1
612	и давит	1	1
613	сказано далее	1	1
614	архиерей сидел	1	1
615	недолжное существование	1	1
616	проявляет себя	1	1
617	а еще	1	1
618	поскольку обладает	1	1
619	как символ	1	1
620	мигая глядела	1	1
621	напротив они	1	1
622	в уста	1	1
623	воскресению христа	1	1
624	и бездонного	1	1
625	иное как	2	1
626	со словами	2	1
627	жизненным опытом	1	1
628	больше дьяконицей	1	1
629	повествовательной традицией	1	1
630	значимые странности	1	1
631	был длинный	1	1
632	во всех	1	1
633	пониманию хотя	1	1
634	не смерти	1	1
635	героя становится	1	1
636	он неявным	1	1
637	прозу чехова	1	1
638	бы она	1	1
639	или нарастания	1	1
640	одна за	1	1
641	окружающих образом	1	1
642	ушло куда-то	1	1
643	ее принадлежности	1	1
644	волнующая надежда	1	1
645	потом наступила	1	1
646	в вознесении	1	1
647	этого противостояния	1	1
648	или глухого	1	1
649	могло быть	1	1
650	в отвлечении	2	1
651	событии текста	1	1
652	не входит	1	1
653	свою жизнь	1	1
654	культуры распятию	1	1
655	времен старуха	1	1
656	в общем	1	1
657	с совершенно	1	1
658	очевидно что	1	1
659	человеческих отношений	1	1
660	в новом	1	1
661	сидел в	1	1
662	начальным единением	1	1
663	отношение к	2	1
664	дядю преосвященного	1	1
665	повествуемой истории	1	1
666	праздничнее и	1	1
667	быть сведена	1	1
668	пуанту и	1	1
669	центрального героя	1	1
670	преобразившего ритуал	1	1
671	определяется не	1	1
672	томящим его	1	1
673	общий знаменатель	1	1
674	статуса героя	1	1
675	лишена неожиданности	1	1
676	старуха которая	1	1
677	это мир	1	1
678	пасхальный радостный	1	1
679	уже забыл	1	1
680	не верили	1	1
681	не мигая	1	1
682	рассказ о	1	1
683	как говорит	3	1
684	наряду с	2	1
685	выстраиваются как	1	1
686	символ бессмертия	1	1
687	персонажей с	1	1
688	первый взгляд	2	1
689	другой день	2	1
690	субъекта и	2	1
691	в акте	1	1
692	своей жизни	1	1
693	данный момент	1	1
694	повествовательного рисунка	1	1
695	похоже было	1	1
696	ноги низ	1	1
697	модификаций общего	1	1
698	человеческого бытия	1	1
699	и связывания	1	1
700	внутри себя	1	1
701	новое настоящее	1	1
702	близко все	1	1
703	низа и	1	1
704	завершающий фрагмент	1	1
705	жизни? к	1	1
706	логикой рассказа	1	1
707	что касается	2	1
708	рассогласованности глагольных	1	1
709	кто не	1	1
710	оказывается атрибутом	1	1
711	него приходится	1	1
712	несогласованность между	1	1
713	достигает фазы	1	1
714	и как	5	1
715	пор одному	2	1
716	я лично	1	1
717	и наконец	1	1
718	зримое присутствие	1	1
719	адресата в	2	1
720	несущественны поскольку	1	1
721	которому ведома	1	1
722	заключительной главы	1	1
723	фон сюжетного	1	1
724	в небе	1	1
725	пережил их	1	1
726	своего дядю	1	1
727	более или	2	1
728	себе не	2	1
729	присутствия преобразившегося	1	1
730	схематизму повествования	1	1
731	здесь и	2	1
732	другой безлюдные	1	1
733	улыбкой стало	1	1
734	вместо славы	1	1
735	доброй радостной	1	1
736	обособления текстуально	1	1
737	к схематизму	1	1
738	временности и	1	1
739	лично в	1	1
740	инварианта белые	1	1
741	было ушло	1	1
742	первого ни	1	1
743	креативного и	1	1
744	то в	6	1
745	за собой	4	1
746	лиминальный евангельский	1	1
747	нулевая фаза	1	1
748	ныне прославися	1	1
749	конструкцией а	1	1
750	долго-долго проходила	1	1
751	устремление остро	1	1
752	шире и	1	1
753	знаменательно что	1	1
754	даже если	1	1
755	нами одно	1	1
756	образом восходит	1	1
757	ряд не	1	1
758	точкой зрения	2	1
759	оставляет место	1	1
760	альтернативным ей	1	1
761	этих пространств	1	1
762	лежащее внизу	1	1
763	участок текста	2	1
764	так или	2	1
765	промежуточные микрособытия	1	1
766	к месту	1	1
767	таковых рассмотреть	1	1
768	бы не	2	1
769	преосвященного как	1	1
770	событийность и	1	1
771	между настоящим	1	1
772	тонах и	1	1
773	распятию и	1	1
774	наличии у	1	1
775	марии тимофеевны	1	1
776	теперь начинает	1	1
777	излагаемых повествователем	1	1
778	о матери	3	1
779	березы и	1	1
780	что быть	1	1
781	ее продуктом	1	1
782	самом верю	1	1
783	дольнего мира	1	1
784	другой горняя	1	1
785	когда прошлое	1	1
786	фазой по	1	1
787	говорила и	1	1
788	ней матери	1	1
789	будто и	1	1
790	и событие	1	1
791	о ее	1	1
792	низких потолков	3	1
793	существование какое	1	1
794	претендует на	1	1
795	трагической иронии	1	1
796	или слушателя	4	1
797	алтаре было	1	1
798	не могла	1	1
799	символическим содержанием	1	1
800	инстанцией первого	1	1
801	этим создается	1	1
802	имплицитного адресата	1	1
803	быть только	1	1
804	и пережил	1	1
805	детях о	2	1
806	например как	2	1
807	весело светилось	1	1
808	однако фокализация	1	1
809	личная память	1	1
810	о преосвященном	1	1
811	и уподобляется	1	1
812	предсмертного видения	1	1
813	этом своем	1	1
814	некоторые коммуникативно	1	1
815	к закрепленным	1	1
816	сейчас и	1	1
817	раз когда	1	1
818	мотивирована сознанием	1	1
819	из тончайших	1	1
820	поведение в	1	1
821	звон дорогих	1	1
822	концом в	1	1
823	читатель вместе	1	1
824	карнавальную пару	1	1
825	нарративике хх	1	1
826	способом рассказывания	1	1
827	дословная передача	1	1
828	начальным словам	1	1
829	пересечение семантической	1	1
830	надежда на	3	1
831	главы художественное	1	1
832	где о	1	1
833	заграницей здесь	1	1
834	глухого уездного	1	1
835	силу своей	1	1
836	могилах эпизод	1	1
837	события в	2	1
838	у читателя	1	1
839	факт который	1	1
840	ведь ему	1	1
841	которому нынешнее	1	1
842	адресата высказывания	1	1
843	будет продолжаться	2	1
844	себе момент	1	1
845	явную антитезу	1	1
846	раз подтверждает	1	1
847	архиерея за	1	1
848	нарративном дискурсе	1	1
849	очевидным что	1	1
850	в плане	1	1
851	наделяя его	1	1
852	слова эта	1	1
853	или достоевского	1	1
854	нашей способности	1	1
855	страстям господним	1	1
856	какой бы	1	1
857	это видение	1	1
858	вверх ведь	1	1
859	настоящим временем	1	1
860	рассматриваемой фабулы	1	1
861	нарратора которому	1	1
862	что ни	1	1
863	ясно не	1	1
864	постольку поскольку	2	1
865	рассказано в	1	1
866	на этом	1	1
867	незримого присутствия	1	1
868	не позволяющий	1	1
869	без исключения	2	1
870	трех нарративных	1	1
871	текстовой данности	1	1
872	иной жизни	1	1
873	с белыми	1	1
874	и пространственная	1	1
875	она определяется	2	1
876	исходя из	2	1
877	так близко	1	1
878	забвение в	1	1
879	этом последнем	1	1
880	манифестированный отъездом	1	1
881	о детстве	1	1
882	происходит завершающий	1	1
883	здесь мы	1	1
884	эпизоде где	1	1
885	несомненно есть	1	1
886	и ответ	1	1
887	это позиция	2	1
888	прямо родился	2	1
889	ю.м лотман	1	1
890	тьмы и	1	1
891	но стоит	1	1
892	и ей	2	1
893	залитая светом	1	1
894	при архиереях	1	1
895	глубинными хронотопическими	1	1
896	художественным и	1	1
897	чувствует и	1	1
898	для невольного	1	1
899	матери или	2	1
900	с позиций	1	1
901	рассказывать говорила	1	1
902	упорядочено возвратным	1	1
903	и внутренняя	1	1
904	ценностными полюсами	1	1
905	вверху высокая	1	1
906	потолков и	2	1
907	это весьма	1	1
908	явно недостает	1	1
909	видение решающим	1	1
910	как недавним	1	1
911	лиминальной фазой	1	1
912	бывает плодотворным	1	1
913	прошедшим оставляет	1	1
914	смерти оказывается	1	1
915	входит в	1	1
916	которое кончается	1	1
917	есть не	1	1
918	сознание адресата	1	1
919	света например	1	1
920	городом верх	1	1
921	есть прошлого	1	1
922	с прошлым	1	1
923	проснувшимися деревьями	1	1
924	этом смысле	1	1
925	исчезают однако	1	1
926	за другой	1	1
927	в молчание	2	1
928	всю свою	1	1
929	матери и	4	1
930	истории и	2	1
931	практически не	1	1
932	рассказанном событии	1	1
933	делает его	1	1
934	наррации состоит	1	1
935	сыне тем	1	1
936	даже луна	1	1
937	в это	1	1
938	смерть и	1	1
939	оппозиция как	1	1
940	т.д на	1	1
941	явного преображения	1	1
942	ни в	3	1
943	есть имя	1	1
944	церкви ему	1	1
945	но уже	1	1
946	всеми уже	1	1
947	такому пониманию	1	1
948	устремленного к	1	1
949	эксплицировано в	1	1
950	далее выходила	1	1
951	с нарративной	1	1
952	количества звеньев	1	1
953	полюсе тьма	1	1
954	церковь и	1	1
955	и загранице	1	1
956	все было	3	1
957	чем матерью	1	1
958	термина поскольку	1	1
959	как об	1	1
960	по длительности	1	1
961	уже была	1	1
962	марии тимофеевне	1	1
963	длится подобно	1	1
964	глазами и	1	1
965	не всегда	2	1
966	неким побочным	1	1
967	нельзя признать	1	1
968	противящейся ему	1	1
969	архиерея упорядочено	1	1
970	приезде матери	2	1
971	неклассической нарративике	1	1
972	бессмертия матери	1	1
973	циклической конструкцией	1	1
974	неадекватности отношения	1	1
975	символически углублена	1	1
976	матери даже	1	1
977	птиц в	1	1
978	жизни но	2	1
979	обед с	1	1
980	обретает сын	1	1
981	и небо	1	1
982	в совокупном	1	1
983	кем-то жизни?	1	1
984	в развитии	1	1
985	мировой истории	1	1
986	в.я проппом	1	1
987	чехова усмотреть	1	1
988	коммуникативной событийности	1	1
989	наступает не	1	1
990	вопроса а	1	1
991	координат событие	1	1
992	прошлом году	2	1
993	обратимся к	3	1
994	еще раз	1	1
995	и ничего	1	1
996	не мог	4	1
997	зрения нарратора	1	1
998	между ними	2	1
999	самым создающего	1	1
1000	сразу а	1	1
1001	одного и	1	1
1002	несет в	1	1
1003	и конец	1	1
1004	вненаходимости бахтин	1	1
1005	системой координат	1	1
1006	какое угнетает	1	1
1007	на первый	2	1
1008	или менее	2	1
1009	первого евангелия	2	1
1010	радостный звон	1	1
1011	белые кресты	1	1
1012	границей так	1	1
1013	воспринята и	1	1
1014	есть в	2	1
1015	в ходе	1	1
1016	поставлены в	1	1
1017	как самостоятельный	1	1
1018	она сама	1	1
1019	о марии	1	1
1020	и разворачивается	1	1
1021	угнетает и	1	1
1022	будущего несостоятельна	1	1
1023	с доброй	1	1
1024	о неадекватности	1	1
1025	человек и	1	1
1026	благовеста или	1	1
1027	причастной вненаходимости	1	1
1028	это живет	1	1
1029	цепи формируется	1	1
1030	человека как	1	1
1031	но поскольку	1	1
1032	в следующем	1	1
1033	окружающими ничего	1	1
1034	его одиночеством	1	1
1035	последних днях	1	1
1036	кажется светлее	1	1
1037	нею впервые	1	1
1038	пространства делает	1	1
1039	если первоначально	1	1
1040	принизан временными	1	1
1041	мире оформляло	1	1
1042	построения интриги	3	1
1043	вспять к	1	1
1044	ожидания смерти	1	1
1045	стороны повествователя?	1	1
1046	хранения и	1	1
1047	все и	1	1
1048	рода мотивировки	1	1
1049	каменных плит	2	1
1050	воскресения павла	1	1
1051	как наррация	1	1
1052	не от	2	1
1053	как будет	3	1
1054	в которых	1	1
1055	мысли и	1	1
1056	погребении в	1	1
1057	будущем эта	1	1
1058	говоря и	1	1
1059	признать что	1	1
1060	самую ткань	1	1
1061	в алтаре	2	1
1062	одного персонажа	1	1
1063	многочисленных манифестаций	1	1
1064	суть проблемной	1	1
1065	или кого-либо	1	1
1066	стать таковым	1	1
1067	настоящее оказывается	1	1
1068	намеченной цели	1	1
1069	который стоял	1	1
1070	черные тени	1	1
1071	главы и	1	1
1072	начинает означать	1	1
1073	окончательно отменяет	1	1
1074	в пасхальный	1	1
1075	реализма толстого	1	1
1076	есть его	1	1
1077	размышлял о	1	1
1078	решающим звеном	1	1
1079	и преобразившего	1	1
1080	как вознесение	1	1
1081	к пуанту	1	1
1082	самого умирающего	1	1
1083	другом и	2	1
1084	рамках этой	2	1
1085	от героя	2	1
1086	неожиданности да	1	1
1087	через посредство	1	1
1088	что было	1	1
1089	случай употребления	1	1
1090	наррации это	1	1
1091	второй раз	1	1
1092	мира на	1	1
1093	совершенно иной	2	1
1094	события смерти-воскресения	1	1
1095	ли я	1	1
1096	их в	1	1
1097	в подлинное	1	1
1098	не могли	1	1
1099	я героя	2	1
1100	русской жизнью	1	1
1101	и воскресающего	1	1
1102	желая разгадать	1	1
1103	следующую фазу	1	1
1104	приходится искать	1	1
1105	кресты на	1	1
1106	вместе со	1	1
1107	знакомимся с	1	1
1108	предшествующего строя	1	1
1109	присутствие героя	1	1
1110	эффект нанизывания	1	1
1111	новое и	1	1
1112	кумулятивность рассматриваемой	1	1
1113	нагромождения или	1	1
1114	чувствовала себя	1	1
1115	сохраняется совершенно	1	1
1116	осознаваемое им	1	1
1117	было тут	1	1
1118	сюжета затем	1	1
1119	фраза построена	1	1
1120	рассказу явно	1	1
1121	связи с	4	1
1122	жизни то	1	1
1123	данного нарративного	1	1
1124	истинное его	1	1
1125	продуктом жестом	1	1
1126	было весело	2	1
1127	оговаривается словно	1	1
1128	ведома не	1	1
1129	преобразившегося героя	1	1
1130	между людьми	1	1
1131	его полноте	1	1
1132	кругом представились	1	1
1133	при всех	2	1
1134	вплоть до	2	1
1135	деле когда	1	1
1136	другая странность	1	1
1137	причиной тихого	1	1
1138	мы были	1	1
1139	и персонажи	1	1
1140	в.я проппа	1	1
1141	она не	2	1
1142	воспоминаний преосвященного	1	1
1143	в людях	1	1
1144	рассказ буквально	1	1
1145	дело не	1	1
1146	высокая колокольня	1	1
1147	принадлежат к	1	1
1148	между жизнью	1	1
1149	повествователя и	2	1
1150	конфигурациям к	1	1
1151	было не	1	1
1152	в основе	5	1
1153	формой незримого	1	1
1154	метками лет	1	1
1155	мифологическая бессобытийность	1	1
1156	временность мерно	1	1
1157	березами то	1	1
1158	т.п то	1	1
1159	поскольку лишена	1	1
1160	временными метками	1	1
1161	речи повествователя	1	1
1162	напряженности устремленного	1	1
1163	писал бахтин	1	1
1164	в единство	1	1
1165	его циклической	1	1
1166	сходилась начинала	1	1
1167	процессами и	1	1
1168	чтобы стать	2	1
1169	катя с	1	1
1170	данный аспект	1	1
1171	иметь в	1	1
1172	что иное	2	1
1173	всегда имеется	1	1
1174	это еще	1	1
1175	фигуру матери	1	1
1176	в забвении	1	1
1177	повествуемом мире	2	1
1178	вытекает из	1	1
1179	не желая	1	1
1180	архиерее обнаруживают	1	1
1181	евангелия ныне	1	1
1182	то недолжное	1	1
1183	уездного городишки	1	1
1184	монастыря впрочем	1	1
1185	жизни по-матерински	1	1
1186	соотносимых с	1	1
1187	употребления настоящего	1	1
1188	без воскресения	1	1
1189	нашей здешней	1	1
1190	задать себе	1	1
