N	2gram	Potebnia_M_2	Istorich
119	чтобы не	1	3
120	по отдельным	1	3
121	время как	4	3
122	то это	3	3
123	не совсем	3	3
124	видели что	1	3
125	по отношению	2	3
126	перед нами	1	3
127	могли бы	2	3
128	к чему	1	3
129	при этом	13	3
130	не как	3	3
131	и по	2	3
132	на этом	2	3
133	же не	1	3
134	в другом	2	3
135	из них	5	3
136	не с	3	3
137	и тогда	3	3
138	во время	4	3
139	в котором	4	3
140	в их	1	3
141	выше мы	1	3
142	и эти	1	3
143	бы быть	3	3
144	что например	2	3
145	по себе	15	3
146	раз и	1	3
147	эта мысль	1	3
148	в то	6	3
149	на котором	1	3
150	дело в	1	3
151	того как	7	3
152	однако это	1	3
153	очень часто	1	3
154	есть только	6	3
155	должен быть	1	3
156	как мы	1	3
157	связь между	2	3
158	в какой	2	3
159	во всем	2	3
160	в стороне	1	3
161	случаи когда	2	3
162	и его	2	3
163	уже не	4	3
164	не можем	6	3
165	если мы	3	3
166	здесь будет	1	3
167	и их	5	3
168	то время	4	3
169	которые могут	4	3
170	тем что	7	3
171	именно в	1	3
172	как это	2	3
173	что же	1	3
174	не непосредственно	2	3
175	точно так	9	3
176	знает как	1	2
177	отношения к	2	2
178	одним из	1	2
179	и потому	2	2
180	оно может	2	2
181	воспоминание о	5	2
182	из всех	1	2
183	связаны между	1	2
184	что если	6	2
185	когда мы	2	2
186	к своему	1	2
187	на них	1	2
188	столь же	5	2
189	бы то	1	2
190	во всех	7	2
191	предположим что	1	2
192	а только	8	2
193	значение и	2	2
194	ответ на	1	2
195	должны были	1	2
196	отличие от	1	2
197	когда например	1	2
198	относится к	3	2
199	как в	10	2
200	однако не	1	2
201	и как	6	2
202	в действительности	2	2
203	от этого	1	2
204	вопрос почему	1	2
205	в целом	3	2
206	он в	1	2
207	которые в	1	2
208	не более	1	2
209	и тот	2	2
210	в себе	10	2
211	во многих	3	2
212	как он	4	2
213	и если	4	2
214	как оно	2	2
215	в нем	9	2
216	связанные с	2	2
217	он не	1	2
218	всех этих	2	2
219	он должен	1	2
220	что нужно	1	2
221	том чтобы	1	2
222	то ни	1	2
223	при помощи	1	2
224	пути от	1	2
225	и тем	3	2
226	мы видели	1	2
227	в чистом	1	2
228	должно быть	2	2
229	для него	10	2
230	но если	2	2
231	что такое	2	2
232	в такой	1	2
233	на первых	1	2
234	в отличие	1	2
235	таких случаях	1	2
236	только для	5	2
237	по мере	5	2
238	в таких	1	2
239	и другое	4	2
240	самого начала	2	2
241	тогда когда	10	2
242	одна из	4	2
243	по своей	1	2
244	на природу	2	2
245	только с	1	2
246	такие случаи	1	2
247	не могут	7	2
248	указывает на	2	2
249	не есть	6	2
250	отсюда вытекает	2	2
251	на это	1	2
252	на вопрос	3	2
253	всех случаях	1	2
254	в ее	1	2
255	мысль о	7	2
256	с самого	2	2
257	это для	1	2
258	на нее	1	2
259	том как	3	2
260	мы в	3	2
261	поэтому в	1	2
262	с ним	5	2
263	ничего не	1	2
264	но мы	3	2
265	нас в	2	2
266	образом мы	2	2
267	будем называть	1	2
268	между тем	6	2
269	первых порах	1	2
270	и только	6	2
271	даже на	1	2
272	в ту	1	2
273	большей или	1	2
274	но так	1	2
275	тот же	5	2
276	дело с	1	2
277	их не	1	2
278	именно на	1	2
279	для всех	1	2
280	то и	9	2
281	ни было	3	2
282	его и	1	2
283	не так	3	2
284	заключить что	2	2
285	никто не	1	2
286	пока не	1	2
287	вовсе не	9	2
288	само по	2	2
289	явлений в	1	2
290	были бы	1	2
291	в особенности	1	2
292	видно из	2	2
293	со стороны	3	2
294	а с	2	2
295	один и	1	2
296	что не	5	2
297	в некоторых	4	2
298	связано с	2	2
299	не на	2	2
300	зависит от	2	2
301	его как	1	2
302	что нельзя	1	2
303	нами на	1	2
304	конечно не	1	2
305	как бы	9	2
306	некоторое время	2	2
307	именно так	1	2
308	одну только	1	2
309	не знаем	2	2
310	мере того	4	2
311	рассматривать как	1	2
312	лучше всего	1	2
313	и от	3	2
314	от степени	1	2
315	которые на	1	2
316	бы в	2	2
317	всякого рода	1	2
318	или меньшей	1	2
319	не дает	2	2
320	между ними	2	2
321	была бы	1	2
322	это было	2	2
323	к этому	2	2
324	можно назвать	2	2
325	которых не	1	1
326	также что	2	1
327	и то	3	1
328	не делает	1	1
329	на самом	2	1
330	он может	1	1
331	о различии	1	1
332	тех же	1	1
333	но тем	3	1
334	которой начинается	1	1
335	и есть	2	1
336	тем же	3	1
337	ту же	1	1
338	нем но	1	1
339	те же	3	1
340	имеем и	1	1
341	уже по	1	1
342	но должны	1	1
343	мы уже	1	1
344	его не	3	1
345	а как	1	1
346	есть не	5	1
347	из всего	1	1
348	себе как	1	1
349	которую мы	1	1
350	что уже	1	1
351	например если	1	1
352	по частям	1	1
353	есть нечто	3	1
354	но даже	3	1
355	явление не	2	1
356	же что	3	1
357	бы с	1	1
358	изменение в	2	1
359	на другом	2	1
360	от представления	1	1
361	будет видно	1	1
362	дают нам	1	1
363	ними в	1	1
364	оно совершенно	1	1
365	итак мы	1	1
366	совсем не	2	1
367	но как	1	1
368	это видно	1	1
369	с какими	1	1
370	в сторону	1	1
371	только тогда	3	1
372	друга и	1	1
373	что хотя	4	1
374	приблизительно так	3	1
375	в истории	1	1
376	если она	1	1
377	независимо от	9	1
378	что именно	1	1
379	дает нам	1	1
380	стороны и	1	1
381	что как	1	1
382	очень трудно	1	1
383	помнить что	3	1
384	считать не	1	1
385	это легко	1	1
386	никакого объяснения	1	1
387	имеет в	1	1
388	в противоположность	1	1
389	этой цели	1	1
390	в этот	1	1
391	еще ясно	1	1
392	то в	1	1
393	на руку	1	1
394	случае они	1	1
395	в которой	5	1
396	и у	3	1
397	мы получаем	1	1
398	в нашем	2	1
399	бы не	5	1
400	из этих	4	1
401	одном случае	1	1
402	рассказ о	1	1
403	но он	2	1
404	и кто	1	1
405	достаточно самого	1	1
406	тому же	1	1
407	ее как	1	1
408	в наших	1	1
409	дальше и	1	1
410	а просто	1	1
411	раз навсегда	1	1
412	так сказать	4	1
413	и легко	1	1
414	от которого	1	1
415	о которой	3	1
416	и еще	1	1
417	невозможно и	2	1
418	переходит от	1	1
419	ими в	2	1
420	именно из	1	1
421	которому она	1	1
422	пить и	2	1
423	более сложные	1	1
424	что одно	1	1
425	ли эта	1	1
426	представлениями а	1	1
427	какой бы	1	1
428	его от	1	1
429	подобно тому	4	1
430	собственно говоря	1	1
431	например мы	2	1
432	значительной степени	1	1
433	опять не	1	1
434	могла бы	3	1
435	представлений но	2	1
436	главным образом	4	1
437	же касается	1	1
438	том случае	1	1
439	связанных с	1	1
440	них не	3	1
441	времени и	1	1
442	или наконец	1	1
443	легко заметить	1	1
444	понимания слова	1	1
445	известно что	1	1
446	этом смысле	2	1
447	но их	1	1
448	видит перед	1	1
449	нас есть	1	1
450	вопрос и	1	1
451	в жизни	2	1
452	кажется что	3	1
453	есть средство	1	1
454	в них	5	1
455	на основании	1	1
456	других явлений	1	1
457	этого не	2	1
458	и вся	1	1
459	и уже	5	1
460	для чего	1	1
461	между собою	7	1
462	легче всего	1	1
463	заставляют нас	1	1
464	когда ей	1	1
465	чем в	1	1
466	одно целое	4	1
467	в царстве	1	1
468	в эту	3	1
469	искать в	3	1
470	заключение в	2	1
471	в которых	1	1
472	знаем что	1	1
473	не исчерпывается	1	1
474	от себя	2	1
475	всякий раз	1	1
476	для всякого	1	1
477	природы но	1	1
478	одном из	4	1
479	друг другу	1	1
480	в прямом	1	1
481	доказывает что	1	1
482	и наоборот	5	1
483	быть не	3	1
484	случае мы	1	1
485	тому что	2	1
486	что происходит	1	1
487	с которой	1	1
488	с теми	2	1
489	эта форма	1	1
490	и притом	3	1
491	тесная связь	1	1
492	большинство их	1	1
493	в самых	1	1
494	они с	3	1
495	к другим	3	1
496	того чтобы	2	1
497	вытекает из	2	1
498	почему в	1	1
499	именно с	1	1
500	близки к	2	1
501	вне его	1	1
502	с одним	1	1
503	к ней	2	1
504	на себе	1	1
505	заметить что	6	1
506	этот способ	1	1
507	входят в	3	1
508	бы несколько	2	1
509	в каком	3	1
510	у нас	2	1
511	известной степени	1	1
512	от их	4	1
513	например что	2	1
514	это правило	1	1
515	что оно	4	1
516	известных нам	1	1
517	бы он	1	1
518	можно сравнивать	1	1
519	по сравнению	1	1
520	день и	1	1
521	оно не	3	1
522	от которой	1	1
523	и это	2	1
524	они стали	1	1
525	и беглого	1	1
526	каждому из	2	1
527	эти представления	1	1
528	нет никакой	1	1
529	только то	1	1
530	в себя	2	1
531	и исчезает	1	1
532	с течением	1	1
533	или нескольких	1	1
534	примеров можно	1	1
535	слова а	3	1
536	как с	1	1
537	на том	1	1
538	если они	1	1
539	что у	2	1
540	здесь как	1	1
541	которые с	1	1
542	найти в	1	1
543	других и	1	1
544	этим в	1	1
545	к тем	1	1
546	собою что	1	1
547	нам известно	1	1
548	имеем их	1	1
549	стремление к	2	1
550	образом в	4	1
551	можно бы	2	1
552	же было	1	1
553	так оно	1	1
554	в самой	3	1
555	внимание на	2	1
556	и та	1	1
557	при котором	1	1
558	никак не	1	1
559	яснее когда	1	1
560	и силы	2	1
561	чтобы вызвать	1	1
562	после того	2	1
563	стоящие на	1	1
564	представлений которые	3	1
565	на следующее	1	1
566	развития не	1	1
567	все в	1	1
568	но столь	1	1
569	пространственных представлений	1	1
570	которой мы	2	1
571	в языке	3	1
572	в другой	1	1
573	говоря что	1	1
574	и ночь	1	1
575	значит что	1	1
576	в формах	2	1
577	но с	1	1
578	такое явление	1	1
579	и вопрос	1	1
580	при каких	1	1
581	и так	1	1
582	в самое	1	1
583	который в	1	1
584	или же	7	1
585	не простое	1	1
586	иначе мы	1	1
587	которые связаны	1	1
588	объяснить почему	1	1
589	менее и	1	1
590	же и	1	1
591	только на	1	1
592	и они	2	1
593	по таким	1	1
594	этого нельзя	1	1
595	наша цель	1	1
596	одно из	3	1
597	от другого	3	1
598	слова в	5	1
599	сами по	7	1
600	т п	3	1
601	с этими	1	1
602	открывает нам	1	1
603	друг друга	2	1
604	нужно знать	2	1
605	мы можем	12	1
606	но что	2	1
607	у него	2	1
608	каждый из	1	1
609	такая задача	1	1
610	жизни что	1	1
611	иначе не	1	1
612	для того	5	1
613	но она	3	1
614	этой задачи	1	1
615	это будет	3	1
616	из приведенных	1	1
617	другого и	1	1
618	не раньше	1	1
619	которых мы	3	1
620	однако что	1	1
621	и затем	2	1
622	что для	3	1
623	точке зрения	2	1
624	только по	3	1
625	быть названо	2	1
626	не было	6	1
627	быть только	2	1
628	на друга	1	1
629	ничем не	2	1
630	для сравнительной	1	1
631	состоит из	1	1
632	в ущерб	1	1
633	могут служить	1	1
634	сомнения не	1	1
635	что из	1	1
636	в психологическом	1	1
637	тому как	4	1
638	если это	2	1
639	может иметь	1	1
640	уже давно	1	1
641	чаще других	1	1
642	на который	1	1
643	что во	2	1
644	не удается	1	1
645	а при	1	1
646	многих случаях	1	1
647	например когда	1	1
648	этих предметов	1	1
649	а если	1	1
650	он будет	1	1
651	не дают	2	1
652	смысле этого	3	1
653	не пропустить	1	1
654	о человеке	1	1
655	в обратном	1	1
656	как средство	1	1
657	то к	2	1
658	бы его	1	1
659	при ближайшем	1	1
660	еще несколько	1	1
661	люди стоящие	1	1
662	тех пор	1	1
663	и более	1	1
664	нам еще	1	1
665	этого слова	6	1
666	действительности не	1	1
667	такое знание	1	1
668	этом случае	1	1
669	ней в	1	1
670	происходит с	1	1
671	природу и	1	1
672	за неимением	1	1
673	друг на	1	1
674	чтобы сказать	1	1
675	в более	1	1
676	ни с	2	1
677	многие из	1	1
678	однако хотя	1	1
679	при таком	1	1
680	основаны на	1	1
681	чтобы понять	1	1
682	тот кто	1	1
683	сразу это	1	1
684	хотя и	3	1
685	то не	3	1
686	и все	3	1
687	или нет	3	1
688	которое можно	1	1
689	как явление	1	1
690	в большей	1	1
691	или не	5	1
692	за этим	1	1
693	он видит	1	1
694	здесь только	1	1
695	вопрос как	1	1
696	нами не	2	1
697	только можно	1	1
698	до тех	1	1
699	только как	6	1
700	на известном	1	1
701	нет но	3	1
702	не сами	1	1
703	другу не	1	1
704	только о	1	1
705	были и	2	1
706	такой видимой	1	1
707	нами как	1	1
708	эти слова	1	1
709	таким же	1	1
710	себе не	4	1
711	значение которое	1	1
712	где он	1	1
713	об этих	1	1
714	указывают на	2	1
715	во всяком	7	1
716	него как	1	1
717	слова оказывается	1	1
718	везде где	1	1
719	что внешнее	1	1
