N	2gram	Bakhtin_fo_2	KulturaY
279	достаточно для	1	2
280	в той	2	2
281	с этой	4	2
282	этом случае	2	2
283	между прочим	1	2
284	и для	9	2
285	не употребляет	1	2
286	и от	2	2
287	самая форма	1	2
288	всякого рода	1	2
289	чтобы понять	1	2
290	и все	6	2
291	все они	3	2
292	нам не	1	2
293	в свою	1	2
294	темы и	1	2
295	по поводу	1	2
296	этой точки	1	2
297	обходится почти	1	1
298	как такового	1	1
299	за которым	1	1
300	в котором	4	1
301	но попытка	1	1
302	и политическая	1	1
303	которыми он	1	1
304	а как	1	1
305	есть не	1	1
306	бы уже	1	1
307	мы не	1	1
308	большую роль	1	1
309	на эти	1	1
310	получают значение	1	1
311	есть нечто	1	1
312	время как	1	1
313	вместо того	1	1
314	же что	1	1
315	общее замечание	1	1
316	подчеркнуть что	1	1
317	и он	4	1
318	и говорить	1	1
319	разумеется не	1	1
320	он был	2	1
321	о более	1	1
322	время в	1	1
323	с его	1	1
324	это имеет	1	1
325	мне все	1	1
326	но конечно	1	1
327	истинный смысл	1	1
328	но как	1	1
329	явлений и	2	1
330	в общем	1	1
331	себе и	1	1
332	явлениями и	1	1
333	земле в	1	1
334	нет и	3	1
335	для борьбы	1	1
336	так что	4	1
337	новые отношения	1	1
338	идет о	1	1
339	эти новые	1	1
340	из уст	1	1
341	до его	1	1
342	что как	1	1
343	мы также	1	1
344	кроме того	3	1
345	как вполне	1	1
346	этом же	1	1
347	на анализе	2	1
348	и как	3	1
349	что по	1	1
350	и к	2	1
351	под тем	1	1
352	то в	2	1
353	в себя	2	1
354	в которой	1	1
355	примеров достаточно	1	1
356	из этих	4	1
357	одни из	1	1
358	еще один	1	1
359	идут в	1	1
360	в себе	4	1
361	но он	2	1
362	другом случае	1	1
363	эпохи и	2	1
364	в наших	1	1
365	не могла	2	1
366	в случае	1	1
367	дальше и	1	1
368	сказать в	1	1
369	мы можем	1	1
370	не значит	1	1
371	вообще не	1	1
372	прежде чем	3	1
373	так например	1	1
374	в каждом	1	1
375	в совершенно	3	1
376	связанных с	3	1
377	этой традиции	1	1
378	бы нам	1	1
379	но нам	1	1
380	здесь однако	1	1
381	далеко не	2	1
382	и уже	1	1
383	перестает быть	2	1
384	таковы специфические	1	1
385	становится и	1	1
386	только во	1	1
387	и было	4	1
388	такой же	1	1
389	и становится	2	1
390	мы как	1	1
391	и идей	3	1
392	лишь одну	1	1
393	какие бы	1	1
394	лежат в	1	1
395	видели в	1	1
396	же это	1	1
397	которое конечно	1	1
398	место в	4	1
399	далее в	2	1
400	для всякого	1	1
401	значение для	2	1
402	принимают в	1	1
403	и связей	1	1
404	дает в	1	1
405	в поэме	1	1
406	в одном	7	1
407	точку зрения	1	1
408	которые в	1	1
409	в прямом	2	1
410	и действия	1	1
411	борьбу с	1	1
412	их в	4	1
413	вещей и	7	1
414	однако в	1	1
415	том же	4	1
416	где нет	1	1
417	случае мы	1	1
418	тому что	1	1
419	что есть	1	1
420	виду что	1	1
421	самого начала	1	1
422	уст в	1	1
423	на котором	2	1
424	дело в	1	1
425	одна из	1	1
426	до сих	2	1
427	имеет отношение	1	1
428	вообще нет	1	1
429	его от	1	1
430	сложность и	2	1
431	работу и	1	1
432	во всем	1	1
433	только с	1	1
434	в стиле	1	1
435	среди них	1	1
436	когда мы	1	1
437	лежит в	2	1
438	как только	1	1
439	о таких	1	1
440	в наши	1	1
441	союз с	1	1
442	наконец что	1	1
443	имеет место	3	1
444	если же	1	1
445	где он	1	1
446	всегда в	1	1
447	приходит к	1	1
448	это время	1	1
449	с ее	1	1
450	связи со	1	1
451	всего этого	1	1
452	без всякого	2	1
453	в ее	1	1
454	где и	1	1
455	на основе	3	1
456	с самого	1	1
457	то время	1	1
458	понятия и	1	1
459	ряду с	1	1
460	на поверхность	1	1
461	это для	1	1
462	уйти от	1	1
463	смысле но	1	1
464	выражения и	1	1
465	и заниматься	1	1
466	самое рождение	1	1
467	связан с	1	1
468	это вовсе	1	1
469	здесь как	1	1
470	и которые	1	1
471	это мы	1	1
472	а все	1	1
473	что от	1	1
474	жалкое и	1	1
475	в эпоху	4	1
476	находится в	2	1
477	это мне	1	1
478	часто и	1	1
479	лишает их	1	1
480	повсюду в	1	1
481	имеет еще	1	1
482	то они	1	1
483	о том	4	1
484	решает и	1	1
485	таков например	2	1
486	внимание на	1	1
487	в случаях	1	1
488	все его	4	1
489	в чем	1	1
490	в значительной	1	1
491	не выходит	1	1
492	о природе	1	1
493	на протяжении	3	1
494	жизни за	1	1
495	труд в	1	1
496	в него	1	1
497	мы уже	9	1
498	отношениях и	1	1
499	значит что	2	1
500	что здесь	2	1
501	он что	1	1
502	которой и	1	1
503	пор еще	1	1
504	становятся уже	1	1
505	и дело	1	1
506	дело с	1	1
507	что даже	1	1
508	к вам	1	1
509	могло быть	1	1
510	лучше чем	1	1
511	здесь с	1	1
512	в уста	2	1
513	по земле	1	1
514	они в	1	1
515	тот или	1	1
516	именно на	1	1
517	чаще всего	1	1
518	по другим	1	1
519	внимание в	1	1
520	указать на	1	1
521	в большинстве	3	1
522	борьбы с	1	1
523	не обходится	1	1
524	в поэзии	2	1
525	в виде	1	1
526	свидетельствует о	1	1
527	сводится все	1	1
528	как более	1	1
529	превращаются в	1	1
530	для него	3	1
531	и их	4	1
532	ведь это	1	1
533	здесь исключительно	1	1
534	сами по	2	1
535	не для	2	1
536	отношение к	3	1
537	к ним	2	1
538	должен был	1	1
539	не становится	1	1
540	он так	2	1
541	природу вещей	1	1
542	играет здесь	1	1
543	и только	2	1
544	не до	1	1
545	или иной	2	1
546	значение которое	1	1
547	совершенно ином	1	1
548	я был	1	1
549	и прежде	3	1
550	несколько примеров	1	1
551	и др	5	1
552	одной стороны	1	1
553	здесь эта	1	1
554	после этих	1	1
555	у других	1	1
556	и раскрыть	1	1
557	и непосредственно	1	1
558	человек в	2	1
559	а так	1	1
560	пр и	1	1
561	и никак	1	1
562	и том	1	1
563	и слово	1	1
564	если не	2	1
565	все более	1	1
566	это на	1	1
567	по своему	2	1
568	связаны в	1	1
569	не был	2	1
570	сравнению с	1	1
571	они конечно	1	1
572	которые являются	1	1
573	наряду с	2	1
574	у автора	1	1
575	нашего анализа	1	1
576	с тех	1	1
577	только чтобы	1	1
578	возможны различные	1	1
579	к еде	1	1
580	когда он	1	1
581	чтобы определить	1	1
582	в очень	1	1
583	в уже	1	1
584	и идеи	3	1
585	в это	3	1
586	выражения на	1	1
587	найти не	1	1
588	этот не	2	1
589	в первые	1	1
590	более и	1	1
591	значение всего	1	1
592	быть и	2	1
593	сих пор	2	1
594	и новой	1	1
595	не мог	2	1
596	с большой	2	1
597	более того	1	1
598	уже на	1	1
599	или должно	1	1
600	отношений и	1	1
601	это как	1	1
602	в настоящее	1	1
603	в ряду	4	1
604	лишь как	1	1
605	у них	2	1
606	такие слова	2	1
607	бы в	1	1
608	тем более	3	1
609	и смысл	1	1
610	же к	1	1
611	на более	1	1
612	в этих	3	1
613	между ними	2	1
614	лишь что	1	1
615	этой проблемы	1	1
616	же относится	1	1
617	день и	1	1
618	но эти	3	1
619	и другие	3	1
620	как на	2	1
621	они не	1	1
622	подлинную природу	1	1
