N	2gram	Bakhtin_Pr_4	Hudozhes
283	о котором	2	2
284	своей собственной	1	2
285	совершенно иной	1	2
286	его жизнь	2	2
287	личности и	1	2
288	в системе	2	2
289	не знает	4	2
290	героя в	3	2
291	проникнуть в	1	2
292	а между	2	1
293	смысле слова	2	1
294	к произведениям	1	1
295	обращено к	1	1
296	в сфере	1	1
297	характер героя	1	1
298	относится и	1	1
299	человека и	3	1
300	и то	1	1
301	две реплики	1	1
302	и др	1	1
303	в чужой	1	1
304	нам кажется	5	1
305	в первом	1	1
306	сцена в	3	1
307	достоевского в	8	1
308	и до	3	1
309	из его	1	1
310	ведь и	5	1
311	высшей степени	1	1
312	к рассказу	1	1
313	видеть в	1	1
314	также и	3	1
315	на пороге	12	1
316	второй смысл	1	1
317	о способах	1	1
318	не во	1	1
319	ни у	3	1
320	сознаний двух	1	1
321	все последующее	1	1
322	героя но	2	1
323	именно к	1	1
324	высказывания в	1	1
325	своими корнями	1	1
326	в сущности	7	1
327	но она	2	1
328	принадлежит к	1	1
329	ослабевает и	1	1
330	как во	1	1
331	главы мы	1	1
332	хотя бы	2	1
333	в каждой	1	1
334	это время	1	1
335	литературы и	1	1
336	их жизнь	1	1
337	в широком	1	1
338	время в	1	1
339	установки на	5	1
340	различия между	1	1
341	обстояло дело	1	1
342	влюбленности в	1	1
343	очевидно и	1	1
344	бы в	3	1
345	в сторону	1	1
346	же она	1	1
347	к слову	2	1
348	в общем	2	1
349	прозы в	1	1
350	слова на	5	1
351	отношение к	3	1
352	категории людей	1	1
353	друг от	1	1
354	к своей	1	1
355	друга и	3	1
356	нет и	2	1
357	да так	1	1
358	в романах	5	1
359	понимать этот	1	1
360	один и	1	1
361	к сожалению	1	1
362	вот как	2	1
363	стороны и	2	1
364	она как	1	1
365	однако не	1	1
366	переживания и	1	1
367	односторонней серьезности	2	1
368	и как	2	1
369	не являются	1	1
370	с генералом	1	1
371	знаю что	4	1
372	от этого	2	1
373	о самом	1	1
374	да еще	2	1
375	художественной концепции	1	1
376	за свои	1	1
377	генералом и	1	1
378	в произведении	2	1
379	точку зрения	1	1
380	из жизни	1	1
381	ориентирована на	1	1
382	бы не	2	1
383	из этих	3	1
384	поэтому же	1	1
385	только один	1	1
386	поражение в	1	1
387	во многих	1	1
388	но ведь	2	1
389	но на	2	1
390	корнями в	1	1
391	в средневековой	1	1
392	при всякой	1	1
393	в мир	1	1
394	но именно	3	1
395	одному из	1	1
396	он должен	1	1
397	в узком	2	1
398	к одному	6	1
399	не как	3	1
400	что еще	1	1
401	у толстого	1	1
402	в силу	1	1
403	и вот	1	1
404	к каждому	1	1
405	свое время	2	1
406	же самая	1	1
407	никому не	2	1
408	от нее	1	1
409	глубоко в	1	1
410	что все	1	1
411	этом он	1	1
412	от некоторых	1	1
413	на этой	1	1
414	а как	2	1
415	входит в	1	1
416	не умел	1	1
417	может стать	2	1
418	этом смысле	2	1
419	роль в	1	1
420	литературном произведении	1	1
421	в последующих	3	1
422	и тем	2	1
423	уж не	1	1
424	за ней	1	1
425	он все	1	1
426	не соответствует	1	1
427	к области	2	1
428	бы совершенно	1	1
429	этом мы	2	1
430	к своим	1	1
431	достоевского и	2	1
432	в высшей	1	1
433	в xx	1	1
434	может даже	1	1
435	далеко не	3	1
436	жизни то	1	1
437	в слове	3	1
438	и уже	1	1
439	он и	4	1
440	между собою	1	1
441	первый день	1	1
442	такою же	1	1
443	духовной жизни	1	1
444	нисколько не	1	1
445	или менее	3	1
446	мы как	1	1
447	в еще	1	1
448	свой рассказ	1	1
449	я его	1	1
450	и без	1	1
451	молодого человека	1	1
452	установка на	3	1
453	характер это	1	1
454	имеется и	2	1
455	место в	1	1
456	себе а	2	1
457	в отличие	3	1
458	в которых	2	1
459	мысли и	2	1
460	и другого	2	1
461	в одном	11	1
462	не будем	1	1
463	другом и	1	1
464	друг другу	1	1
465	их в	3	1
466	на всю	1	1
467	этом не	1	1
468	всего его	2	1
469	раз и	4	1
470	вовсе не	9	1
471	в отношении	3	1
472	между людьми	1	1
473	так как	5	1
474	вплоть до	1	1
475	но они	1	1
476	тем самым	1	1
477	самого начала	1	1
478	этими двумя	1	1
479	мысли в	1	1
480	дело в	3	1
481	от чужого	1	1
482	что их	1	1
483	и остается	1	1
484	в плане	1	1
485	и имеет	1	1
486	в самых	1	1
487	не могло	2	1
488	человека если	1	1
489	ним а	1	1
490	и всегда	1	1
491	жизни не	2	1
492	к чужому	7	1
493	в самой	5	1
494	и весь	1	1
495	на тему	1	1
496	этих двух	4	1
497	всего на	1	1
498	оглядкой и	1	1
499	но изнутри	1	1
500	же он	2	1
501	серьезность и	1	1
502	правда мы	1	1
503	с другом	5	1
504	к отдельным	1	1
505	с любовью	1	1
506	не могут	3	1
507	в речах	1	1
508	когда мы	1	1
509	могут быть	2	1
510	я сам	1	1
511	нет мы	1	1
512	только еще	1	1
513	всего в	1	1
514	бы определить	1	1
515	для его	1	1
516	не случайное	2	1
517	обращение к	1	1
518	на это	1	1
519	если же	5	1
520	главным героем	1	1
521	даже когда	1	1
522	о них	1	1
523	не делает	1	1
524	вообще во	1	1
525	в виду	4	1
526	но при	3	1
527	же не	1	1
528	данном случае	1	1
529	с самого	1	1
530	на свой	6	1
531	в лицо	1	1
532	в xix	1	1
533	так можно	1	1
534	на нее	1	1
535	оказывается невозможным	1	1
536	того и	2	1
537	здесь нет	3	1
538	во многом	1	1
539	историю своей	1	1
540	было и	1	1
541	чем у	3	1
542	жизнь и	3	1
543	этой жизни	1	1
544	он сам	2	1
545	и внешней	1	1
546	даже не	1	1
547	но здесь	3	1
548	тому и	1	1
549	и т.д	3	1
550	может не	1	1
551	и т.п	14	1
552	он живет	1	1
553	за пределами	1	1
554	обращается к	1	1
555	среди всех	1	1
556	в смерти	2	1
557	в рассказчике	1	1
558	все его	1	1
559	для нас	2	1
560	с другой	3	1
561	а во	1	1
562	он берет	1	1
563	все в	2	1
564	он его	1	1
565	во всех	5	1
566	нем не	1	1
567	переходит в	1	1
568	подумал он	1	1
569	во втором	1	1
570	на одном	1	1
571	и только	3	1
572	в другой	1	1
573	наконец в	1	1
574	художественном мире	1	1
575	и она	1	1
576	но так	1	1
577	в жизнь	1	1
578	и полное	1	1
579	как объект	1	1
580	их переживания	1	1
581	себя с	1	1
582	в двух	1	1
583	романа и	1	1
584	детали в	1	1
585	в какой	1	1
586	в стороне	1	1
587	времени и	2	1
588	он теперь	1	1
589	всяком случае	1	1
590	между этими	3	1
591	и обновления	1	1
592	времени как	1	1
593	с одной	1	1
594	именно на	1	1
595	человека с	1	1
596	же и	4	1
597	есть в	6	1
598	более или	3	1
599	я в	1	1
600	и у	1	1
601	уже в	4	1
602	и они	2	1
603	первого лица	1	1
604	в жизни	5	1
605	не принимает	2	1
606	него и	1	1
607	не дает	2	1
608	такие моменты	1	1
609	его и	1	1
610	но для	3	1
611	человека на	1	1
612	их как	2	1
613	эти два	1	1
614	характерно что	1	1
615	в письме	1	1
616	в прозе	1	1
617	могло бы	2	1
618	сами по	2	1
619	себя от	1	1
620	ее не	1	1
621	отличие от	3	1
622	его личность	1	1
623	и уверенность	1	1
624	и побуждает	1	1
625	рядом с	5	1
626	не укладывается	1	1
627	никого не	1	1
628	из двух	1	1
629	и стал	1	1
630	существовании этого	1	1
631	мы ставим	1	1
632	и героиня	1	1
633	сюда же	1	1
634	по своим	1	1
635	с оглядкой	4	1
636	еще и	4	1
637	в античной	2	1
638	в романе	6	1
639	слово но	2	1
640	что для	1	1
641	можно назвать	1	1
642	связано с	1	1
643	человека но	1	1
644	одной стороны	1	1
645	не на	1	1
646	их друг	1	1
647	в руках	2	1
648	гончарова и	1	1
649	там где	2	1
650	что мы	2	1
651	жизнь в	3	1
652	они все	1	1
653	этих моментов	1	1
654	именно поэтому	1	1
655	о себе	5	1
656	себя за	1	1
657	как это	1	1
658	подхода к	1	1
659	речь не	1	1
660	со словом	2	1
661	но все	2	1
662	в данном	2	1
663	если оно	2	1
664	вот я	1	1
665	и там	1	1
666	на какой-то	1	1
667	века и	1	1
668	вокруг себя	1	1
669	к жизненному	1	1
670	друг с	5	1
671	человек с	2	1
672	реакции на	3	1
673	и другой	1	1
674	другого человека	3	1
675	с очень	1	1
676	пришедшие к	1	1
677	него в	3	1
678	самом же	1	1
679	лишь то	1	1
680	внутренняя жизнь	1	1
681	значения оно	1	1
682	является для	1	1
683	голоса и	1	1
684	но это	6	1
685	глубины и	1	1
686	и слово	1	1
687	письме к	1	1
688	время это	1	1
689	роман но	1	1
690	высказывания а	1	1
691	форма является	1	1
692	от друга	1	1
693	известной степени	1	1
694	уже на	1	1
695	имеют для	1	1
696	его творчества	3	1
697	в пределе	1	1
698	себя на	2	1
699	узком смысле	2	1
700	когда он	2	1
701	произведениях писателя	1	1
702	со своей	1	1
703	конце концов	1	1
704	слов и	3	1
705	же деле	1	1
706	и героини	1	1
707	не я	1	1
708	здесь даже	1	1
709	перед его	1	1
710	от первого	1	1
711	и прямо	2	1
712	от своего	1	1
713	сказать что	2	1
714	и внутренне	1	1
715	в свою	1	1
716	мы здесь	2	1
717	в характере	1	1
718	в последнем	1	1
719	в свое	2	1
720	самосознания и	2	1
721	ли они	1	1
722	к другим	2	1
723	ни на	1	1
724	как слово	2	1
725	и другие	3	1
726	свой характер	1	1
727	и эта	1	1
728	автора как	1	1
729	который не	1	1
730	например его	1	1
731	во всяком	2	1
732	все что	2	1
733	в роли	1	1
