N	2gram	Voloshinov_1	Problemy
203	но для	2	3
204	все же	8	3
205	и для	11	3
206	сознания и	3	3
207	в романе	2	3
208	не знает	2	3
209	другой стороны	6	3
210	того же	6	3
211	в последнем	1	3
212	есть и	1	3
213	а между	1	2
214	ту же	2	2
215	словом как	1	2
216	тем же	1	2
217	в нашу	3	2
218	на материале	8	2
219	вопрос о	4	2
220	бы ни	1	2
221	от друга	1	2
222	для наших	1	2
223	в каждой	1	2
224	всем этим	1	2
225	быть в	2	2
226	но конечно	1	2
227	как если	2	2
228	в голове	1	2
229	то такой	1	2
230	с собою	1	2
231	отношение к	1	2
232	друг от	1	2
233	одному знаменателю	2	2
234	как в	4	2
235	с этим	4	2
236	и слова	1	2
237	целый ряд	3	2
238	и как	3	2
239	его к	2	2
240	в первом	3	2
241	та же	1	2
242	бы и	2	2
243	что это	1	2
244	в целом	1	2
245	из этих	2	2
246	с их	1	2
247	нами в	1	2
248	как он	2	2
249	при всякой	1	2
250	внутренней речи	9	2
251	оно должно	1	2
252	но все	3	2
253	конечно в	2	2
254	из них	3	2
255	входит в	5	2
256	которая как	1	2
257	на почве	6	2
258	лишь на	1	2
259	него как	1	2
260	ни в	2	2
261	принадлежащих к	1	2
262	он является	3	2
263	одна и	1	2
264	художественного творчества	1	2
265	том что	3	2
266	и при	3	2
267	что такое	2	2
268	в узком	2	2
269	почти не	1	2
270	сам и	1	2
271	мысли и	4	2
272	мы сказали	1	2
273	пор совершенно	1	2
274	что было	1	2
275	и то	1	2
276	и очень	1	2
277	слова мы	1	2
278	речь и	2	2
279	того как	1	2
280	одна из	2	2
281	в процессе	14	2
282	и всегда	1	2
283	и без	1	2
284	данной социальной	3	2
285	к определенному	1	2
286	тем не	2	2
287	и является	2	2
288	самой этой	1	2
289	и эта	4	2
290	перед ним	1	2
291	у нас	2	2
292	лежит в	1	2
293	отличается от	1	2
294	должны быть	3	2
295	как человек	1	2
296	здесь мы	4	2
297	в конце	5	2
298	нашей работы	3	2
299	настоящее время	6	2
300	особенно в	1	2
301	мы наблюдаем	1	2
302	в образе	1	2
303	времени и	1	2
304	это вовсе	1	2
305	в которые	1	2
306	для этого	1	2
307	как выражение	1	2
308	с человеком	1	2
309	форме в	1	2
310	даже из	1	2
311	является предметом	1	2
312	его жизни	1	2
313	все его	1	2
314	работает с	1	2
315	от них	1	2
316	ибо и	1	2
317	от одного	3	2
318	в форме	1	2
319	и всякое	2	2
320	того что	3	2
321	этом смысле	2	2
322	быть и	3	2
323	словом и	2	2
324	и так	1	2
325	первостепенное значение	1	2
326	конечно не	5	2
327	не входит	1	2
328	уже в	1	2
329	если мы	11	2
330	и они	1	2
331	формулы и	1	2
332	мы переходим	1	2
333	внутренний диалог	1	2
334	и та	2	2
335	может служить	1	2
336	мы можем	2	2
337	дело и	1	2
338	ничего что	1	2
339	и сознание	2	2
340	как же	4	2
341	и др	2	2
342	что не	2	2
343	и пр	12	2
344	превращается в	1	2
345	него не	1	2
346	так же	7	2
347	и особенно	1	2
348	если оно	1	2
349	в первой	2	2
350	для понимания	1	2
351	человек с	1	2
352	например в	1	2
353	чтобы сделать	1	2
354	этого слова	2	2
355	высказывания и	1	2
356	является как	1	2
357	между собой	2	2
358	сознании и	1	2
359	вне его	4	2
360	слова но	2	2
361	узком смысле	2	2
362	в настоящее	6	2
363	человек и	1	2
364	эти проблемы	1	2
365	и важно	1	2
366	лишь как	1	2
367	конце концов	3	2
368	хотя бы	5	2
369	ни было	10	2
370	отношении к	4	2
371	не есть	3	2
372	с теми	1	2
373	с ними	1	2
374	сказать что	4	2
375	была бы	1	2
376	их с	1	2
377	но этот	1	2
378	речи как	2	2
379	ее в	1	2
380	в своих	2	2
381	каждое слово	1	2
382	значение в	1	2
383	в таком	2	2
384	во всяком	5	2
385	к полному	1	1
386	обращено к	1	1
387	вопрос мы	3	1
388	мы замечаем	2	1
389	таком случае	2	1
390	они еще	3	1
391	смысловая граница	1	1
392	выражения в	1	1
393	на самом	3	1
394	он может	3	1
395	или к	2	1
396	это и	3	1
397	органическое единство	1	1
398	мысли к	1	1
399	и есть	3	1
400	он находится	1	1
401	между двумя	3	1
402	как необходимый	2	1
403	и чрезвычайно	1	1
404	мировоззрения и	1	1
405	подхода к	1	1
406	случае оно	1	1
407	этого он	1	1
408	определяется в	1	1
409	делают его	2	1
410	одним из	2	1
411	за другом	1	1
412	или наоборот	1	1
413	и само	1	1
414	же как	2	1
415	при анализе	1	1
416	говорящего коллектива	2	1
417	словом это	1	1
418	определяя его	1	1
419	эта форма	1	1
420	принадлежит к	1	1
421	и тем	1	1
422	вместо того	1	1
423	их к	1	1
424	становится объектом	1	1
425	социальной группы	1	1
426	слово ему	1	1
427	на них	1	1
428	провести отчетливую	1	1
429	бы то	8	1
430	иного рода	1	1
431	установкой на	2	1
432	то мы	2	1
433	его так	1	1
434	а следовательно	1	1
435	в обеих	1	1
436	одним словом	2	1
437	различия между	1	1
438	с одной	1	1
439	нам его	1	1
440	системы языка	3	1
441	но как	1	1
442	точка зрения	7	1
443	которую она	1	1
444	в общем	1	1
445	менее всего	2	1
446	и диалога	1	1
447	нет и	4	1
448	из важнейших	2	1
449	и речи	2	1
450	большое значение	1	1
451	конечно совершенно	2	1
452	идет о	1	1
453	материалом для	1	1
454	мы дадим	1	1
455	дело идет	4	1
456	в рамках	1	1
457	на социальную	2	1
458	в особом	1	1
459	под его	1	1
460	поэтому-то и	2	1
461	как образ	1	1
462	ней в	1	1
463	достаточно назвать	1	1
464	если есть	1	1
465	быть объектом	1	1
466	однако не	2	1
467	просто как	1	1
468	и понимания	1	1
469	двух разных	1	1
470	и художественного	1	1
471	всего как	1	1
472	глава вторая	2	1
473	необходимы и	1	1
474	за свои	1	1
475	индивидуальной и	1	1
476	точкой зрения	2	1
477	благодаря этому	2	1
478	тон в	1	1
479	так или	1	1
480	в нашем	2	1
481	которые в	1	1
482	самое это	2	1
483	тоже не	1	1
484	следующей главе	1	1
485	в этой	1	1
486	важна не	2	1
487	сознания с	1	1
488	другом случае	1	1
489	эпохи и	1	1
490	иначе и	1	1
491	не могла	1	1
492	пределах замкнутого	1	1
493	и если	1	1
494	отчетливую границу	1	1
495	вообще не	1	1
496	для выделения	1	1
497	сказать в	1	1
498	оно было	1	1
499	она становится	1	1
500	явления так	1	1
501	эта последняя	3	1
502	и социальной	1	1
503	социальных оценок	1	1
504	первым и	2	1
505	в корне	3	1
506	ни были	1	1
507	остаются и	1	1
508	к каждому	1	1
509	и единство	1	1
510	у пушкина	1	1
511	в плане	1	1
512	и по	1	1
513	даже прямо	1	1
514	будем говорить	1	1
515	но дело	1	1
516	его до	1	1
517	значительной степени	1	1
518	от нее	2	1
519	не следует	1	1
520	то ни	8	1
521	что все	2	1
522	об этой	1	1
523	глубокий и	2	1
524	с целью	1	1
525	за собою	1	1
526	с другими	3	1
527	друг другу	1	1
528	как к	2	1
529	понять его	1	1
530	деле в	1	1
531	по природе	1	1
532	и иных	2	1
533	все может	1	1
534	может до	1	1
535	делает его	1	1
536	за ней	1	1
537	ведь в	2	1
538	нет в	1	1
539	это положение	2	1
540	части нашей	1	1
541	все равно	1	1
542	благодаря которой	2	1
543	в ее	7	1
544	о чем	1	1
545	остается в	1	1
546	часть вторая	1	1
547	менее чем	1	1
548	мы как	1	1
549	которую мы	1	1
550	или точнее	1	1
551	в эпохи	1	1
552	не становится	3	1
553	бы привести	1	1
554	что вся	1	1
555	мы говорили	3	1
556	от его	1	1
557	для всякого	1	1
558	оговорками и	1	1
559	в осуществлении	1	1
560	точку зрения	2	1
561	может принадлежать	1	1
562	другом и	2	1
563	лежит не	1	1
564	только может	1	1
565	общего не	1	1
566	же может	1	1
567	какие существуют	1	1
568	связей с	1	1
569	сознании в	1	1
570	высказывания в	1	1
571	что есть	1	1
572	все глубины	1	1
573	в идеологическом	4	1
574	эти две	1	1
575	виду что	1	1
576	есть прежде	1	1
577	здесь ничего	1	1
578	этими двумя	2	1
579	мысли в	2	1
580	освободиться от	1	1
581	друг друга	8	1
582	тогда когда	1	1
583	себя свою	1	1
584	творчества для	1	1
585	в основе	2	1
586	сознания как	3	1
587	эта внутренняя	1	1
588	и имеет	1	1
589	само по	1	1
590	о них	1	1
591	данную эпоху	1	1
592	весь роман	1	1
593	специфические языковые	1	1
594	во всякой	1	1
595	того чтобы	5	1
596	не могло	2	1
597	для всего	3	1
598	только не	1	1
599	мышления и	1	1
600	не имеет	3	1
601	следовательно и	2	1
602	для внутренней	1	1
603	находятся в	1	1
604	этих двух	1	1
605	и лишь	1	1
606	явление в	1	1
607	по своей	1	1
608	все явления	1	1
609	нам важно	1	1
610	связи с	11	1
611	ибо все	1	1
612	в сознании	2	1
613	только с	1	1
614	лишь одно	1	1
615	особенности слова	2	1
616	той форме	1	1
617	ведь слово	1	1
618	точном смысле	1	1
619	группе в	1	1
620	настоящего времени	5	1
621	языка в	14	1
622	стиль и	1	1
623	себе лишена	1	1
624	своего сознания	1	1
625	становится ареною	1	1
626	его за	1	1
627	же самое	3	1
628	числе и	2	1
629	всего в	1	1
630	одну и	1	1
631	не поняв	1	1
632	здесь они	1	1
633	важно было	1	1
634	к речи	1	1
635	его значение	2	1
636	своего выражения	1	1
637	из их	1	1
638	где нет	1	1
639	идеологическом направлении	1	1
640	не делает	1	1
641	с ее	2	1
642	стилизация пародия	1	1
643	в рамки	4	1
644	являются лишь	2	1
645	здесь происходит	2	1
646	с первым	2	1
647	и ту	3	1
648	на нее	1	1
649	те же	5	1
650	мог бы	2	1
651	произведения не	1	1
652	же эти	1	1
653	еще в	1	1
654	имеет первостепенное	1	1
655	понятно что	3	1
656	является в	3	1
657	не опирается	1	1
658	и вообще	2	1
659	слово на	1	1
660	в смысле	6	1
661	оно непосредственно	1	1
662	ее при	1	1
663	зрения на	1	1
664	типа в	1	1
665	за пределами	2	1
666	мысль не	1	1
667	мысли мы	1	1
668	социального общения	12	1
669	можно сказать	3	1
670	в значительной	1	1
671	не выходит	1	1
672	от него	2	1
673	является одним	2	1
674	и во	2	1
675	во втором	2	1
676	противоположных направлениях	1	1
677	в языке	4	1
678	не найдем	2	1
679	говорит он	2	1
680	романа в	1	1
681	каких бы	3	1
682	могло в	1	1
683	условия для	1	1
684	и мир	1	1
685	она может	3	1
686	в каких	1	1
687	большей или	1	1
688	в каждую	1	1
689	социальному миру	1	1
690	оно и	1	1
691	мы видим	1	1
692	одной из	3	1
693	они становятся	1	1
694	в какой	3	1
695	пор не	1	1
696	в устах	1	1
697	то в	2	1
698	и действительно	3	1
699	еще и	1	1
700	очень много	1	1
701	особенности и	1	1
702	всяком случае	2	1
703	между этими	2	1
704	или они	1	1
705	никаких новых	1	1
706	всякая мысль	1	1
707	быть раскрыты	1	1
708	именно на	2	1
709	в эти	2	1
710	в качестве	2	1
711	без этого	1	1
712	где они	2	1
713	он их	1	1
714	и типов	1	1
715	сознанию является	1	1
716	друг за	1	1
717	на определенной	2	1
718	процессе его	1	1
719	здесь же	1	1
720	рано или	1	1
721	или даже	1	1
722	в данной	2	1
723	глава первая	2	1
724	глаза и	2	1
725	мы знаем	5	1
726	сами по	1	1
727	каковы бы	1	1
728	не о	1	1
729	но что	1	1
730	но уже	1	1
731	не доказывает	1	1
732	и сама	2	1
733	во всей	1	1
734	в других	1	1
735	лишь для	3	1
736	не было	3	1
737	социальной ситуации	5	1
738	были бы	1	1
739	из двух	1	1
740	или поздно	1	1
741	связан с	1	1
742	зрения этого	1	1
743	одной стороны	1	1
744	и т.п	10	1
745	тончайшие и	1	1
746	или иначе	2	1
747	каждом из	1	1
748	лица в	1	1
749	и самая	1	1
750	или меньшей	1	1
751	в сознание	1	1
752	и между	4	1
753	на которые	1	1
754	один и	3	1
755	предмета но	1	1
756	конечно далеко	1	1
757	что для	1	1
758	от этого	2	1
759	идеи в	1	1
760	слове в	4	1
761	репликами диалога	1	1
762	и непосредственно	1	1
763	его как	1	1
764	как ни	1	1
765	увидим в	2	1
766	так называемой	1	1
767	самый факт	1	1
768	одну из	2	1
769	мы остановимся	1	1
770	в пределы	1	1
771	есть лишь	2	1
772	и стать	2	1
773	его именно	2	1
774	для историка	2	1
775	лишь тогда	2	1
776	на слово	1	1
777	в абстракции	1	1
778	в связи	7	1
779	с помощью	6	1
780	на этой	2	1
781	все более	1	1
782	входить в	1	1
783	человек в	1	1
784	материал и	1	1
785	конкретном случае	1	1
786	но кроме	1	1
787	и потому	5	1
788	как это	1	1
789	социальной среде	3	1
790	в духе	1	1
791	речь не	1	1
792	из которых	2	1
793	же самый	1	1
794	к своему	2	1
795	влияния на	1	1
796	до настоящего	5	1
797	притом так	1	1
798	в чужих	1	1
799	восприятия то	1	1
800	смысле этого	3	1
801	того не	1	1
802	и всей	1	1
803	в мир	1	1
804	высказываний и	1	1
805	к характеристике	2	1
806	ли не	1	1
807	эти вопросы	1	1
808	языковых явлений	3	1
809	реагирования на	1	1
810	лишь то	1	1
811	является для	1	1
812	в основном	6	1
813	в начале	5	1
814	нисколько не	1	1
815	к другим	1	1
816	вещь а	1	1
817	в следующей	1	1
818	мы совершенно	1	1
819	известной степени	1	1
820	выражения своих	1	1
821	и единого	1	1
822	для выражения	1	1
823	совершается в	5	1
824	изменения в	1	1
825	этот процесс	3	1
826	и от	3	1
827	образом между	2	1
828	в точном	1	1
829	может войти	1	1
830	в двух	2	1
831	совершенно иной	1	1
832	с двух	1	1
833	с установкой	2	1
834	зрения содержания	1	1
835	увидим дальше	1	1
836	и ни	1	1
837	в большей	1	1
838	и порядок	1	1
839	ничего общего	5	1
840	места в	3	1
841	его функции	1	1
842	обстоит дело	1	1
843	но вот	1	1
844	границу между	2	1
845	сдвигов в	1	1
846	отражает в	1	1
847	своей душе	1	1
848	же они	2	1
849	из этого	2	1
850	выходят за	1	1
851	и другой	1	1
852	которой она	2	1
853	можно назвать	1	1
854	ли они	1	1
855	пользоваться для	1	1
856	жизни и	2	1
857	вполне понятно	3	1
858	языка если	1	1
859	в простую	1	1
860	и другие	1	1
861	этой точки	1	1
862	всем своим	1	1
863	прямой речи	1	1
864	к этому	5	1
865	том числе	2	1
