N	2gram	Propp_Isto_7	Dialekti
115	отношения к	1	3
116	самом деле	1	3
117	только потому	1	3
118	должна быть	1	3
119	этот обряд	2	3
120	есть не	1	3
121	но она	1	3
122	в ней	1	3
123	а только	1	3
124	если в	2	3
125	что они	3	3
126	стороны и	2	3
127	более или	1	3
128	конечно не	2	3
129	от этого	1	3
130	но эта	2	3
131	в самом	2	3
132	из мифа	1	3
133	потом уже	1	3
134	та же	2	3
135	он не	6	3
136	всех этих	6	3
137	что ни	1	3
138	но все	4	3
139	в одну	2	3
140	в них	3	3
141	должно быть	1	3
142	или менее	1	3
143	в их	4	3
144	что я	1	3
145	друг другу	1	3
146	тому что	2	3
147	вплоть до	2	3
148	в основе	2	3
149	в разных	1	3
150	в науке	1	3
151	в сознании	1	3
152	ли это	1	3
153	его с	1	3
154	указывает на	1	3
155	утверждать что	1	3
156	и о	2	3
157	стороны не	2	3
158	и та	1	3
159	только гипотеза	1	3
160	что и	8	3
161	один из	7	3
162	но с	1	3
163	не хотят	1	3
164	только в	6	3
165	очень много	2	3
166	только на	2	3
167	но что	1	3
168	даже и	1	3
169	и из	1	3
170	ничем не	2	3
171	и потому	1	3
172	в данном	4	3
173	что же	1	3
174	явление и	1	3
175	в его	1	3
176	и все	6	3
177	еще более	1	3
178	и смысл	1	3
179	только что	1	3
180	но вот	2	3
181	религии и	1	3
182	жизни и	1	3
183	думать что	2	3
184	же как	4	2
185	и больше	1	2
186	для своего	1	2
187	или наоборот	1	2
188	что если	1	2
189	что уже	1	2
190	вопрос о	3	2
191	время как	2	2
192	оно есть	1	2
193	мы и	1	2
194	мне не	1	2
195	качестве примера	1	2
196	но конечно	2	2
197	из этих	3	2
198	и всякий	1	2
199	себе и	3	2
200	ничуть не	1	2
201	что именно	1	2
202	с этим	2	2
203	этой стороны	3	2
204	просто как	1	2
205	он на	2	2
206	образом и	1	2
207	все эти	2	2
208	к самому	1	2
209	тоже не	3	2
210	дальше и	1	2
211	связанные с	2	2
212	в первую	7	2
213	в виде	1	2
214	на земле	2	2
215	это конечно	2	2
216	в каждом	1	2
217	могла бы	1	2
218	и может	1	2
219	до бесконечности	1	2
220	к другу	1	2
221	надо считать	1	2
222	чаще всего	3	2
223	но уже	1	2
224	мы имеем	12	2
225	с этой	6	2
226	как и	6	2
227	одна и	1	2
228	для чего	1	2
229	до сих	2	2
230	и при	1	2
231	в своей	1	2
232	будет в	1	2
233	то он	1	2
234	нас не	2	2
235	можно найти	2	2
236	во всем	2	2
237	в которых	1	2
238	и другого	1	2
239	и от	2	2
240	ни было	1	2
241	того кто	2	2
242	для нее	2	2
243	можно указать	2	2
244	не знает	1	2
245	не менее	5	2
246	но они	3	2
247	как можно	1	2
248	и другое	2	2
249	дело не	5	2
250	к ним	2	2
251	что их	1	2
252	отличное от	1	2
253	очень мало	1	2
254	же он	1	2
255	и эта	2	2
256	как только	2	2
257	отличается от	2	2
258	и это	2	2
259	о которых	1	2
260	как не	1	2
261	другими словами	2	2
262	в другом	1	2
263	мог бы	1	2
264	можно только	1	2
265	что под	1	2
266	для этого	1	2
267	по мере	1	2
268	его самого	1	2
269	д но	1	2
270	для того	1	2
271	вслед за	1	2
272	о своих	1	2
273	в него	1	2
274	того что	6	2
275	же можно	1	2
276	в современной	1	2
277	что здесь	7	2
278	д и	1	2
279	с ними	1	2
280	мы увидим	6	2
281	и так	2	2
282	с одной	5	2
283	по небу	1	2
284	в качестве	3	2
285	уже не	2	2
286	и у	2	2
287	то и	4	2
288	только тогда	1	2
289	из них	2	2
290	но есть	3	2
291	и их	1	2
292	никто не	1	2
293	т п	1	2
294	холод и	1	2
295	ее на	4	2
296	мифа а	1	2
297	должны считать	1	2
298	со стороны	2	2
299	тот кто	5	2
300	именно в	1	2
301	здесь в	1	2
302	стать на	1	2
303	а с	1	2
304	с ней	3	2
305	только как	1	2
306	о чем	1	2
307	если это	2	2
308	в частности	1	2
309	или по	1	2
310	самый факт	1	2
311	как в	12	2
312	одной стороны	5	2
313	на спину	1	2
314	еще не	8	2
315	как например	1	2
316	такой же	1	2
317	сих пор	3	2
318	но так	1	2
319	она должна	1	2
320	много но	2	2
321	идти дальше	2	2
322	то не	4	2
323	тем более	2	2
324	я в	1	2
325	а о	1	2
326	он находит	1	2
327	в отдельности	2	2
328	точно так	2	2
329	к этому	2	2
330	этой точки	3	2
331	и наиболее	1	1
332	как известно	1	1
333	как все	1	1
334	например в	3	1
335	не остается	1	1
336	и без	1	1
337	д в	2	1
338	ее до	1	1
339	силы и	1	1
340	бы для	1	1
341	показать что	1	1
342	д или	2	1
343	чего не	1	1
344	из самых	2	1
345	к другому	1	1
346	будет лучше	1	1
347	что эти	2	1
348	а как	1	1
349	он также	2	1
350	если я	1	1
351	характер его	1	1
352	это совершенно	1	1
353	мы не	4	1
354	теперь мы	1	1
355	бы что	1	1
356	из этого	1	1
357	что иное	1	1
358	на себя	2	1
359	как я	1	1
360	не ест	1	1
361	же что	2	1
362	частный случай	1	1
363	это значит?	1	1
364	и этого	1	1
365	что по	2	1
366	он встречается	1	1
367	от себя	1	1
368	в различных	3	1
369	во всех	7	1
370	его применяют	1	1
371	в ее	2	1
372	совсем не	1	1
373	заметим что	1	1
374	искусство в	1	1
375	от такого	1	1
376	римские императоры	1	1
377	свое существование	1	1
378	о семи	1	1
379	один и	1	1
380	стороны для	1	1
381	мы стали	1	1
382	первый взгляд	4	1
383	эта связь	3	1
384	его на	2	1
385	дает нам	1	1
386	в связи	2	1
387	вспомним что	1	1
388	и радости	1	1
389	мысль о	1	1
390	на анализе	1	1
391	когда он	3	1
392	и наконец	3	1
393	это тоже	1	1
394	и к	1	1
395	найти много	1	1
396	имеют характер	1	1
397	следующим образом	3	1
398	и свою	1	1
399	есть ли	1	1
400	этой теории	1	1
401	и говорит	4	1
402	не приходится	1	1
403	в которой	2	1
404	того ни	1	1
405	так в	4	1
406	что оказывается	1	1
407	эпохи и	1	1
408	нечто отличное	1	1
409	или она	3	1
410	если он	3	1
411	в наших	1	1
412	не могла	1	1
413	и если	3	1
414	вообще не	2	1
415	при этом	4	1
416	является сам	1	1
417	после этого	3	1
418	в силу	2	1
419	и по	3	1
420	так например	2	1
421	него и	3	1
422	таким образом	7	1
423	и холод	1	1
424	по его	2	1
425	аид и	1	1
426	по которому	2	1
427	здесь мы	5	1
428	однако все	1	1
429	не будет	2	1
430	же не	1	1
431	в состоянии	4	1
432	форма есть	1	1
433	мы уже	4	1
434	них не	1	1
435	а по	1	1
436	на ту	2	1
437	теми которые	1	1
438	с целью	2	1
439	его в	3	1
440	ли он	4	1
441	от одного	1	1
442	нечего и	1	1
443	уже знаем	3	1
444	характер не	1	1
445	и тем	2	1
446	еще одно	1	1
447	в новое	1	1
448	в жизни	1	1
449	кажется что	3	1
450	солнце и	1	1
451	в предмете	1	1
452	он является	1	1
453	это положение	2	1
454	она и	1	1
455	далеко не	1	1
456	показывает что	8	1
457	в этой	1	1
458	этого не	2	1
459	при случае	1	1
460	со своими	1	1
461	не всегда	4	1
462	они являются	1	1
463	тогда если	1	1
464	основывается на	1	1
465	и становится	3	1
466	именно он	1	1
467	взгляд на	1	1
468	именно и	1	1
469	ли и	2	1
470	указать что	2	1
471	эта сказка	2	1
472	представление о	3	1
473	также на	1	1
474	почва для	1	1
475	оказывается что	2	1
476	знаем что	3	1
477	миф о	1	1
478	и они	1	1
479	и той	1	1
480	которые в	1	1
481	но он	2	1
482	том чтобы	3	1
483	тем не	4	1
484	не могли	1	1
485	она или	1	1
486	так хорошо	1	1
487	случае в	1	1
488	можно ли	1	1
489	чистом виде	1	1
490	стоит в	2	1
491	тем самым	1	1
492	мы пока	2	1
493	то чего	1	1
494	дело в	1	1
495	того как	3	1
496	она никогда	1	1
497	было у	1	1
498	что вы	2	1
499	они к	1	1
500	и пытается	1	1
501	он с	1	1
502	вытекает из	2	1
503	в день	1	1
504	не их	1	1
505	этого обряда	2	1
506	больше чем	1	1
507	под этим	1	1
508	имеем дело	1	1
509	мифе о	1	1
510	что тот	2	1
511	которые и	1	1
512	показывает как	3	1
513	оказалось роковым	1	1
514	не вытекает	1	1
515	и его	3	1
516	связи с	3	1
517	как будто	1	1
518	однако это	1	1
519	и оно	2	1
520	не могут	2	1
521	и часто	1	1
522	заметил что	1	1
523	же самое	1	1
524	мы все	1	1
525	должны быть	3	1
526	всего что	1	1
527	долго не	1	1
528	оно не	1	1
529	только одну	1	1
530	если же	1	1
531	где он	1	1
532	конечно нас	1	1
533	этот акт	1	1
534	должен быть	1	1
535	и которая	1	1
536	вы не	1	1
537	но по	2	1
538	но при	2	1
539	вывод что	1	1
540	здесь не	2	1
541	на другой	1	1
542	в каких	2	1
543	него самого	1	1
544	и этим	3	1
545	то время	2	1
546	не подходит	1	1
547	зрения цели	1	1
548	на том	2	1
549	и когда	2	1
550	если они	1	1
551	и сам	1	1
552	что у	4	1
553	в образе	3	1
554	на нее	1	1
555	вовнутрь этой	1	1
556	и весьма	1	1
557	имеется в	2	1
558	основана на	1	1
559	он а	1	1
560	мы всегда	1	1
561	и там	2	1
562	это происходит	3	1
563	другое значение	1	1
564	такого толкования	1	1
565	пришли к	3	1
566	того он	1	1
567	но важна	1	1
568	но мы	1	1
569	ясным что	1	1
570	происходит не	1	1
571	к пище	1	1
572	не стоит	2	1
573	все его	2	1
574	этим не	2	1
575	должно было	2	1
576	все в	2	1
577	доходит до	2	1
578	он например	1	1
579	для ясности	1	1
580	именно такое	2	1
581	и только	1	1
582	и подобных	1	1
583	представления о	4	1
584	в ту	1	1
585	не знаю	3	1
586	мы условились	1	1
587	или может	1	1
588	а именно	6	1
589	заключается не	1	1
590	не так	2	1
591	но тут	1	1
592	и история	1	1
593	сразу же	1	1
594	ее к	1	1
595	и дело	2	1
596	до ее	1	1
597	вступить в	1	1
598	в какой	1	1
599	тогда можно	1	1
600	спускается в	1	1
601	есть вопрос	1	1
602	бы ни	1	1
603	с лесом	1	1
604	вопрос об	1	1
605	играет роль	1	1
606	за ней	1	1
607	все они	1	1
608	из которого	1	1
609	вот что	1	1
610	не можем	2	1
611	уже в	3	1
612	а то	1	1
613	не дает	1	1
614	при помощи	3	1
615	у того	2	1
616	он имеет	1	1
617	он может	4	1
618	этого могут	1	1
619	земли и	1	1
620	себе в	1	1
621	и также	1	1
622	не для	1	1
623	это верно	1	1
624	у него	10	1
625	она будет	2	1
626	как при	1	1
627	не видел	1	1
628	от того	1	1
629	от меня	1	1
630	смерти и	1	1
631	это будет	1	1
632	находит его	1	1
633	смешение крови	1	1
634	с другим	1	1
635	себе достаточно	1	1
636	сюда же	2	1
637	эти две	1	1
638	обстоятельство оказалось	1	1
639	что мифы	1	1
640	такое же	2	1
641	мы еще	1	1
642	и др	2	1
643	связано с	3	1
644	превращается в	3	1
645	смысла и	1	1
646	а на	1	1
647	положение и	1	1
648	и самый	1	1
649	именно так	1	1
650	его как	1	1
651	увидим в	1	1
652	мое дело	1	1
653	при более	1	1
654	у ворот	1	1
655	когда она	2	1
656	там где	5	1
657	и уже	1	1
658	некоторые важные	1	1
659	так поступать	1	1
660	становится ясным	2	1
661	и ему	1	1
662	если не	4	1
663	вместе с	7	1
664	к другой	1	1
665	а она	4	1
666	же с	1	1
667	поэтому если	1	1
668	к своему	1	1
669	в брак	4	1
670	к объяснению	1	1
671	она на	1	1
672	а если	2	1
673	не дают	1	1
674	перед нами	2	1
675	в чистом	1	1
676	находятся в	1	1
677	света а	1	1
678	происходит в	3	1
679	по существу	4	1
680	для понимания	1	1
681	и смерти	1	1
682	того и	1	1
683	что мы	3	1
684	не меняет	1	1
685	видно что	5	1
686	между прочим	3	1
687	этом и	2	1
688	от нас	1	1
689	но для	2	1
690	кроме того	3	1
691	о мире	1	1
692	всего в	1	1
693	только одна	1	1
694	этих случаях	16	1
695	богов и	1	1
696	для выражения	1	1
697	ли в	1	1
698	на небе	2	1
699	не прямо	1	1
700	мира и	1	1
701	это как	2	1
702	человек и	1	1
703	и перед	1	1
704	на первый	4	1
705	для нас	6	1
706	было на	1	1
707	но именно	1	1
708	к этой	1	1
709	и хотят	1	1
710	за него	4	1
711	также не	1	1
712	них и	1	1
713	а также	1	1
714	пришла к	1	1
715	наука с	1	1
716	она его	3	1
717	от своего	1	1
718	миф содержит	1	1
719	только о	2	1
720	самое и	1	1
721	всем этом	1	1
722	а я	1	1
723	и другие	9	1
724	небо и	2	1
725	они не	2	1
726	в таком	1	1
727	все что	1	1
